0366 73.89046 +2.70486 0.19720 0.00008 -19.310 -19.020 1
0367 73.76058 +2.79250 0.27513 0.00200 -21.429 -21.059 3
0368 73.82683 +2.58681 0.21278 0.00045 -20.588 -19.881 2
0369 73.89480 +2.62683 0.27214 0.00078 -20.586 -19.930 3
0370 73.68712 +2.77789 0.27281 0.00044 -21.799 -21.198 3
0371 73.76037 +2.74631 0.27234 0.00020 -21.587 -20.934 3
0372 73.65817 +2.83078 0.22343 0.00036 -21.248 -20.564 2
0373 73.91304 +2.58639 0.21254 0.00006 -20.280 -19.896 2
0374 73.74838 +2.73072 0.20176 0.00007 -19.986 -19.489 1
0375 73.84162 +2.65144 0.16653 0.00011 -21.145 -20.631 3
0376 73.69854 +2.80153 0.33860 0.00009 -22.893 -22.350 3
0377 73.63650 +2.72142 0.37059 0.00200 -21.088 -20.670 3
0378 73.59879 +2.83953 0.20505 0.00050 -19.291 -18.653 1
0379 73.67417 +2.75347 0.12589 0.00200 -18.102 -17.737 3
0380 73.58567 +2.89358 0.19893 0.00028 -20.607 -19.927 1
0381 73.66079 +2.76631 0.17105 0.00025 -19.133 -18.479 3
0382 73.75729 +2.48842 0.31669 0.00017 -20.752 -20.354 3
0383 73.62721 +2.81564 0.33918 0.00057 -21.555 -21.019 3
0384 73.67175 +2.69642 0.27282 0.00013 -20.442 -20.001 3
0385 73.71567 +2.48389 0.17594 0.00019 -20.806 -20.112 3
0386 73.62433 +2.65717 0.27211 0.00100 -20.597 -19.965 3
0387 73.66141 +2.60239 0.22619 0.00007 -20.212 -19.986 3
0388 73.67158 +2.45822 0.20252 0.00007 -22.059 -21.696 1
