Main figure

Data,,,,Global fit
2T,mag field curvature,lower bound,upper bound,mag field curvature,Std
2.3,649.53,564.41,678.16,614.05,0.31
4.3,693.1,665.09,709.13
6.3,642.99,611.25,657.3100000000001
8.3,613.9,586.1999999999999,614.05
10.3,599.27,596.47,606.43
12.3,623.54,619.5,629.77
16.3,615.92,613.74,623.8499999999999
20.3,624.94,623.3900000000001,638.1700000000001
24.3,632.57,631.0100000000001,650.1500000000001
