5380.0   0.0002 
5400.0   0.0015 
5420.0   0.0032 
5440.0   0.0062 
5460.0   0.0133 
5480.0   0.0297 
5500.0   0.0544 
5520.0   0.0892 
5540.0   0.1285 
5560.0   0.1727 
5580.0   0.2134 
5600.0   0.2488 
5620.0   0.2838 
5640.0   0.3162 
5660.0   0.3440 
5680.0   0.3692 
5700.0   0.3886 
5720.0   0.4015 
5740.0   0.4104 
5760.0   0.4196 
5780.0   0.4280 
5800.0   0.4340 
5820.0   0.4383 
5840.0   0.4431 
5860.0   0.4476 
5880.0   0.4510 
5900.0   0.4545 
5920.0   0.4579 
5940.0   0.4610 
5960.0   0.4639 
5980.0   0.4665 
6000.0   0.4685 
6020.0   0.4713 
6040.0   0.4743 
6060.0   0.4775 
6080.0   0.4803 
6100.0   0.4816 
6120.0   0.4822 
6140.0   0.4824 
6160.0   0.4823 
6180.0   0.4827 
6200.0   0.4852 
6220.0   0.4874 
6240.0   0.4899 
6260.0   0.4925 
6280.0   0.4950 
6300.0   0.4966 
6320.0   0.4982 
6340.0   0.4999 
6360.0   0.5016 
6380.0   0.5030 
6400.0   0.5035 
6420.0   0.5038 
6440.0   0.5040 
6460.0   0.5039 
6480.0   0.5038 
6500.0   0.5042 
6520.0   0.5042 
6540.0   0.5039 
6560.0   0.5033 
6580.0   0.5034 
6600.0   0.5027 
6620.0   0.4986 
6640.0   0.4898 
6660.0   0.4796 
6680.0   0.4558 
6700.0   0.4089 
6720.0   0.3845 
6740.0   0.3175 
6760.0   0.2424 
6780.0   0.1806 
6800.0   0.1286 
6820.0   0.0892 
6840.0   0.0583 
6860.0   0.0378 
6880.0   0.0260 
6900.0   0.0187 
6920.0   0.0122 
6940.0   0.0095 
6960.0   0.0077 
6980.0   0.0056 
7000.0   0.0033 
7020.0   0.0018 
7040.0   0.0003 
