experiment_index,phi_Rb87_rad,phi_Rb85_rad,dphi_rad
770,1.1835469189336756,0.5586710416441498,-0.6248758772895222
771,-1.9403904699161068,-1.7161301161527511,0.22426035376335918
772,3.074971712321595,2.843551568633597,-0.2314201436879948
773,2.131459069445274,2.3145111177916,0.1830520483463296
774,1.8396945829016182,1.5386155942634296,-0.30107898863819216
775,-1.3641588985495154,-2.401911424861151,-1.0377525263116318
776,-1.3850662222366132,-1.507573312590818,-0.12250709035420115
777,0.43521584930268276,0.3269935127488317,-0.1082223365538475
778,-0.6403901681447444,-1.8014990323979525,-1.1611088642532046
779,0.2398244774563132,-0.36491231261717516,-0.6047367900734848
780,1.6693795024410854,0.7875973638356903,-0.8817821386053986
781,-0.024445442198267386,0.11721742832900262,0.14166287052727355
782,-2.182499641805169,-2.5828595574260937,-0.4003599156209212
783,3.1034423659424597,2.6764330873229305,-0.42700927861953275
784,-0.3546719831102614,-0.12120227165609876,0.23346971145416617
785,-2.4999377117228043,-3.10212387624129,-0.6021861645184821
786,-2.704407590063216,3.0439017772670987,-0.5348759398492682
787,-2.256686794409891,3.141197412717478,-0.8853011000522137
788,0.7975062024217898,0.3529633000781338,-0.44454290234365246
789,-0.12941916736395953,-0.2658193144758023,-0.13640014711183923
790,-2.8206745263310715,2.331323133287352,-1.131187647561159
791,0.3030923357100086,0.3660090671695748,0.06291673145956977
792,-0.3823312846954785,-1.6980924643098483,-1.3157611796143662
793,-2.3842752842982655,2.5829656335149984,-1.3159443893663187
794,0.8326512447613403,0.8446451602454665,0.011993915484129758
795,-2.3411933718506255,2.965147851744998,-0.976844083583952
796,-0.8551907275210304,-1.1552517008560237,-0.3000609733349897
797,-2.033691942003248,-2.245794687062915,-0.21210274505966353
798,-0.6577553714315165,-1.0914882488384272,-0.43373287740690714
799,1.8263468829858915,1.2158424617859787,-0.6105044211999164
800,-2.893822327898132,-2.1224336836078983,0.77138864429023
801,0.26886187771836845,-0.47769610737618606,-0.746557985094551
802,2.814461438936366,-2.950153992606925,0.5185698756362989
803,1.1663449340312972,1.0577597606431404,-0.10858517338816043
804,-0.19684920294856667,-0.9969154999434942,-0.8000662969949239
805,-2.089220158702897,-2.6135050117597025,-0.5242848530568089
806,1.3960591078240192,0.6870410939112226,-0.7090180139127931
807,1.3651820640758423,0.6403819087836133,-0.7248001552922254
808,2.3313724456226375,1.9810817826974052,-0.3502906629252287
809,0.7599399168184995,0.14017809134542247,-0.6197618254730735
810,-2.555055736180609,2.9890727753651625,-0.739056795633811
811,-1.433797529125325,-2.022212566841123,-0.5884150377158015
812,-1.6131694686148812,-1.9969258127125222,-0.3837563440976446
813,0.7894016995547197,1.2822481510652857,0.4928464515105624
814,-0.2787442902756787,-0.6188567647600216,-0.34011247448433934
815,0.09793343152778178,0.27377208927973484,0.17583865775195662
816,-1.158245078236984,-1.6491417824105774,-0.4908967041735899
817,-2.8892549620737746,2.702614383429893,-0.6913159616759081
818,-1.8924962994032164,-1.8962566687218576,-0.0037603693186376574
819,2.1072009356054515,1.0611324577304693,-1.0460684778749787
820,-2.6120482633650006,-3.009671619894082,-0.39762335652907765
821,-1.9726851529493779,-3.0909837831696088,-1.1182986302202345
822,-0.0683635679736021,0.3542644601300715,0.42262802810367717
823,0.1228270768967441,-0.928511132313556,-1.0513382092102965
824,-2.091858273476145,-1.649501168151442,0.4423571053247066
825,-2.800090050807267,3.0323871667523044,-0.4507080896200044
826,1.9683921772232331,1.8710228202037236,-0.0973693570195131
827,0.8211544815708613,0.6617119686487491,-0.15944251292210865
828,2.5347960606653963,3.021275105658713,0.4864790449933203
829,-1.621337720043723,-1.8328305907150444,-0.21149287067131795
830,-1.6336801324170658,-2.830049660985207,-1.1963695285681375
831,1.798720193736191,1.8977130075384103,0.0989928138022158
832,-0.47185658663334706,-1.6732886356413665,-1.201432049008016
833,2.16412217778144,0.5288864599435108,-1.6352357178379258
834,0.8201117327134604,-0.004911624509414736,-0.8250233572228716
835,-2.883205135874828,-2.8931188398669043,-0.009913703992079803
836,3.1105262983883257,-2.492257452331213,0.6804015564600512
837,-1.124012654208908,-1.495636966396031,-0.37162431218711944
838,2.4960459387693312,1.9122261091867863,-0.5838198295825485
839,0.20690146498185769,-0.8849055560084302,-1.0918070209902844
840,0.1718322147523459,-1.0684941283761127,-1.240326343128455
841,0.0330979291220963,-1.6599563602155563,-1.693054289337649
842,0.9252811464361663,0.9250578610301297,-0.00022328540603311353
843,-1.9744620047916435,-2.6713212349715754,-0.6968592301799355
844,-1.7595546733225085,-2.1354287393081073,-0.37587406598559525
845,0.8767375762141576,-0.42321356622160167,-1.2999511424357557
846,2.8549641077918473,2.2288696623689255,-0.6260944454229183
847,2.947167652809963,0.9271482353867846,-2.020019417423182
848,0.895126964429938,0.8017393086064608,-0.09338765582347364
849,2.530012578287451,1.6628158062464102,-0.8671967720410372
850,2.9671578457105703,1.811067200492122,-1.1560906452184518
851,3.002816490697281,2.8427491768998756,-0.16006731379740913
852,1.643911088777653,1.733786257515579,0.08987516873792245
853,1.2462578712745405,1.342993134060368,0.09673526278583111
854,-0.449264045795271,-1.83543325641811,-1.3861692106228354
855,-1.1848594081104942,-2.942318219038693,-1.7574588109281954
856,-1.98267905621692,-2.082037977788655,-0.09935892157173143
857,-0.1826475770574909,-0.3766273394369044,-0.19397976237940995
858,-0.23695201215234007,-0.39364996580907174,-0.15669795365672812
859,2.14068298214033,2.5057497045629695,0.36506672242264315
860,0.9198989353018625,1.0010177248278787,0.0811187895260197
861,-2.205573721738272,2.7036728579697247,-1.3739387274715789
862,0.9941442718684677,-0.41566900034396426,-1.4098132722124284
863,-2.513770054102064,-2.859787091325135,-0.3460170372230742
864,-0.4056448249578004,-0.47307519078266225,-0.06743036582485828
865,-1.5175592255499986,-1.9212220144091212,-0.4036627888591191
866,2.876132073466099,1.6442996675820645,-1.231832405884031
867,-2.026268719262678,-2.946974714691681,-0.9207059954289996
868,0.7885895806792895,0.5069445013795537,-0.28164507929973226
869,-1.777753943319933,2.619287001515371,-1.8861443623442788
870,-0.3465655979965554,-0.4858187571507777,-0.13925315915421876
871,1.3623178746644875,1.484390136829493,0.122072262165009
872,-1.9893806719537928,-2.3809039974514015,-0.39152332549761226
873,0.8406487014956419,1.3008202063979333,0.46017150490229497
874,2.7495156472441415,2.4755319469776715,-0.27398370026646646
875,-1.2931310570335732,-1.9150070206591288,-0.621875963625552
876,-2.6109468982995985,-2.286837392567886,0.32410950573171604
877,-2.0824919538828475,-2.3388084743367337,-0.25631652045388975
878,1.2431818340843428,-0.29944473483714873,-1.542626568921488
879,0.9221873268568892,0.4676129678068044,-0.45457435905008126
880,-1.3962368096415751,-0.9051658903717588,0.49107091926981994
881,-1.4566928787496316,-1.855203321054784,-0.39851044230514887
882,1.904759734040109,1.169089715209541,-0.7356700188305716
883,-2.01561193788174,-3.08191315579133,-1.0663012179095936
884,2.6196824523158178,0.3611494981265828,-2.2585329541892314
885,1.6577365201655248,1.6050012619991243,-0.05273525816640401
886,-0.04746410335918583,-0.31254171904165773,-0.26507761568246835
887,0.08628769485300225,-0.40163542722374856,-0.48792312207674726
888,-1.7983672226568181,-1.8899862412288222,-0.0916190185720005
889,-0.9775420895943903,-1.2705410953764975,-0.2929990057821037
890,1.0151884485908518,2.0699936826722443,1.054805234081389
891,2.572010523040813,2.3787052571347935,-0.19330526590601593
892,-2.643549749763981,2.7579406215287072,-0.8816949358868946
893,-0.9133447679160973,2.881589653184381,-2.488250886079097
894,-2.0602723368671754,2.529372997967588,-1.6935399723448192
895,-3.0178237310718394,-2.500039094224139,0.517784636847697
896,1.797403162284997,1.846459236594331,0.04905607430933756
897,-0.35863211687302154,-0.5619345167013954,-0.20330239982837028
898,2.5963748686436325,1.1481725796670652,-1.4482022889765709
899,-0.34274055634810097,-1.9681329862376309,-1.6253924298895264
900,-2.360587045365765,-2.7645678049964495,-0.4039807596306808
901,-2.5308504729595604,2.506137510994609,-1.246197323225413
902,-2.3972719908134046,-3.0192758297977242,-0.6220038389843232
903,3.054893192766979,-3.0587136452537003,0.1695784691589033
904,1.1245756134909293,0.35221097596037865,-0.7723646375305542
905,0.48179964784019447,0.5061065228305246,0.024306874990333682
906,-0.07748897649171838,-0.1462030867575912,-0.06871411026586927
907,-0.8393624527440657,-1.5303078499736635,-0.6909453972295942
908,2.0705708206337228,2.0854719618491977,0.014901141215478475
909,1.3808170224018248,0.6929850486088647,-0.6878319737929637
910,-3.089078447639391,2.424845843507452,-0.7692610160327398
911,2.5279823389441596,2.015253882234507,-0.5127284567096488
912,2.88644329671882,1.3978953670985241,-1.4885479296202924
913,-0.7867453146493055,-0.0037120459032102815,0.7830332687460988
914,-1.246986237154541,-1.9153376386524847,-0.6683514014979401
915,0.8498111333998857,0.698106123452181,-0.15170500994770109
916,1.8123342937399975,1.4880526764104722,-0.32428161732952887
917,0.6330953012846159,0.4624107879618897,-0.1706845133227226
918,2.3116999181675517,1.5882138110785995,-0.7234861070889558
919,2.5455809275248704,-3.0167467544633944,0.720857625191325
920,1.0995861332280619,-0.9745218547460546,-2.074107987974113
921,-0.10580304173235433,-0.7263072779808333,-0.6205042362484754
922,-2.708509428651926,-2.9062140822259828,-0.19770465357406053
923,-1.53118810039906,-0.6366930877657175,0.894495012633346
924,-2.527183475802129,2.017008255676,-1.7389935757014534
925,1.0301453695991292,1.0966159615415485,0.06647059194242289
926,-1.5106272736257402,-1.1596175535486388,0.35100972007710496
927,3.084645753608452,3.0839072762868263,-0.0007384773216294604
928,2.7615018147326786,1.1702563863125626,-1.5912454284201196
929,0.9918257743755312,0.4178983730927861,-0.5739274012827416
930,0.5046979817269808,1.1103444982353246,0.6056465165083473
931,2.3024305653879686,1.1358143955178654,-1.1666161698701067
932,-1.3072457326946498,-1.6283732305142387,-0.3211274978195853
933,-0.41025047339764953,-0.8118433038813997,-0.4015928304837466
934,-2.560934147354029,-2.6394829651130216,-0.07854881775899614
935,-2.2030731878623833,-2.216725529749109,-0.013652341886722041
936,0.4694593287199247,-0.3336741767455855,-0.8031335054655067
937,-1.8594970273967526,-2.3533730256825613,-0.4938759982858123
938,-2.6196028202019015,1.8612167165230993,-1.802365770454582
939,0.8929227335985566,0.614489153804076,-0.278433579794477
940,2.67462702231197,2.7512128984933106,0.07658587618134405
941,2.16577005300665,1.8845556180390979,-0.2812144349675485
942,-1.8810127869278368,-2.712128226308966,-0.8311154393811329
943,-0.37909479584572736,0.05995794662026199,0.4390527424659929
944,-1.1992995707721228,-1.812831942330515,-0.6135323715583887
945,0.031113162717137044,-0.02333732162813007,-0.05445048434526356
946,-1.5261194067361252,-0.7716748658116153,0.7544445409245135
947,0.8032913533933659,1.254390935158451,0.4510995817650816
948,3.0613040537702254,2.9928218330825196,-0.06848222068770937
949,-0.4764918390134163,-0.7024910245640932,-0.22599918555067333
950,-2.607945647467762,-2.9557941097994735,-0.34784846233170796
951,-2.828938020285154,2.940571601411076,-0.5136756854833457
952,-2.7947483889117457,2.1063995317404967,-1.3820373865273403
953,2.4613710486207943,1.8731071875352292,-0.5882638610855615
954,1.6507196902563273,1.884302591290389,0.2335829010340582
955,-0.07792514805620598,-1.0864249832435,-1.0084998351872905
956,-0.5251449881983881,-0.9091647228954081,-0.38401973469701645
957,0.8021440955639925,0.6055172426371094,-0.19662685292687954
958,3.117813071860919,-2.996100556801398,0.16927167851727276
959,-1.93748802779076,-2.48124907208771,-0.5437610442969536
960,-0.9234717386955928,-1.4150191875034146,-0.4915474488078182
961,2.931032623142624,2.160069618284151,-0.7709630048584692
962,1.7437463605769885,0.8615499912524776,-0.8821963693245145
963,2.0444637165992425,0.6156528287103846,-1.4288108878888544
964,-0.08434963959721742,-1.2091124497744623,-1.1247628101772413
965,-1.2860793393240293,-1.2705854068864078,0.015493932437625091
966,2.9833694067165446,1.3933645382904096,-1.5900048684261314
967,-1.8601403299897434,-2.7963493935929016,-0.9362090636031546
968,-0.48269940424239266,0.10447057217485067,0.5871699764172469
969,-0.8238753141447823,-0.31320980275749477,0.5106655113872911
970,1.2712729856505298,0.6282612190087953,-0.643011766641731
971,3.0078514258148523,2.1608063336177885,-0.8470450921970603
972,-0.13128816701908974,-0.39074988075696737,-0.2594617137378741
973,1.3194047558449107,0.829177722601262,-0.49022703324365224
974,1.0009544205230618,1.1582830327102336,0.1573286121871753
975,-1.1489821475659703,-1.9308907987644481,-0.7819086511984743
976,-0.7498181667201003,-1.1554969619716466,-0.4056787952515428
977,-0.364598268899055,-0.8333968999874735,-0.4687986310884149
978,-2.2245802041187055,-2.7730642927397504,-0.5484840886210485
979,-2.7821371560498456,2.641334675860872,-0.8597134752688582
980,-0.8450591637641018,-0.32312294700689037,0.521936216757215
981,-2.70030535527032,2.7716337019103285,-0.811246249998927
982,0.5136749311259372,0.012437674858848169,-0.5012372562670855
983,0.6615078790354083,0.0056012165273280345,-0.6559066625080838
984,0.4532215714554617,0.20761212278769747,-0.2456094486677607
985,2.748113445807011,2.623204952451193,-0.12490849335581444
986,-2.927382510255544,-3.0778665910080782,-0.1504840807525305
987,-1.2430050303051097,-2.019533360520061,-0.7765283302149548
988,0.3384924878861888,-0.04835359141125295,-0.3868460792974382
989,-2.9069226285216097,-2.756769829071704,0.15015279944990212
990,-0.02050950555250708,-0.609055396342125,-0.5885458907896144
991,-3.1025721575650103,2.3389538960866822,-0.8416592535278902
992,-1.6599833344713026,-2.1124980454509945,-0.4525147109796954
993,0.6559663033781398,-0.4414146231890719,-1.097380926567208
994,0.8505437937048477,0.5071163715111062,-0.3434274221937379
995,2.9806411331287883,2.7492078749171434,-0.2314332582116485
996,-0.3320048547212302,-0.4191223439754985,-0.08711748925426477
997,-2.4652022603645314,-2.881811370527654,-0.41660911016311886
998,-1.7659081585779681,-2.381457468062603,-0.6155493094846314
999,0.9863808287245099,-0.7891819057502509,-1.7755627344747573
1000,2.633921125133181,2.970064006125039,0.3361428809918614
1001,2.847620229930765,2.3534033165934183,-0.4942169133373504
1002,1.6820873854847527,1.1247841656224047,-0.5573032198623444
1003,1.4525163160616437,1.3864106005968218,-0.06610571546482547
1004,-1.4337308000733735,-1.8985413879744861,-0.4648105879011091
1005,-2.153943010225536,-2.4109887299233357,-0.2570457196977962
1006,1.5953558609865475,-0.057510722919371204,-1.6528665839059151
1007,-2.2442799323343614,-2.150582931527442,0.09369700080691601
1008,-1.4152038162515588,-1.0297183841424236,0.38548543210913877
1009,-1.8794686675726915,3.0901051720717696,-1.3136114675351216
1010,1.3574986123168067,2.7508125294958283,1.393313917179018
1011,2.83825141418858,2.1692364201571017,-0.6690149940314818
1012,-0.08918082175446429,-0.28018495587526715,-0.1910041341207993
1013,-1.4535607701516504,-1.4864313260078994,-0.03287055585624543
1014,0.25493572551984656,0.26410485237891024,0.009169126859067234
1015,2.079015193203265,1.7815657995069394,-0.29744939369632206
1016,3.0917088414097442,0.7350417971946861,-2.3566670442150546
1017,0.8817088107449003,0.30029068328704867,-0.581418127457848
1018,-1.5861346859495136,2.7934826402239743,-1.9035679810060877
1019,-0.7949469813756558,-1.46511815137492,-0.6701711699992607
1020,-1.0829308198557435,-2.556361059035698,-1.473430239179958
1021,2.255301543310548,2.1073550925817166,-0.14794645072883483
1022,1.8794766770053677,1.4331184548136626,-0.4463582221917015
1023,0.11673153948388304,0.6388585953642014,0.5221270558803219
1024,1.7614597383747856,1.785065901589082,0.02360616321429987
1025,2.5260414050711084,2.055451987263215,-0.4705894178078971
1026,-1.1509172120272062,-2.2365984877577,-1.0856812757304901
1027,1.7736531159160727,1.3050848403262272,-0.46856827558984193
1028,-2.439959875030514,-2.654756497387549,-0.21479662235703856
1029,3.0088272570499335,2.2101320905935573,-0.7986951664563797
1030,0.5271120890708296,-0.533452583096075,-1.060564672166901
1031,-0.2628760283197913,0.5002033274906985,0.7630793558104934
1032,-0.6208653869272887,-0.992416245199788,-0.3715508582724958
1033,-0.6390874348468394,-1.1080563724549926,-0.4689689376081496
1034,0.6596572219155554,-0.09028415325066064,-0.7499413751662125
1035,1.5244368147850018,1.0767631052150541,-0.44767370956995123
1036,-2.055994403167052,-2.4036721248600053,-0.34767772169295696
1037,2.848533172422446,2.2687304884598625,-0.5798026839625798
1038,1.6154111119301326,0.39165969694674985,-1.2237514149833792
1039,2.978695136782111,2.709639681650504,-0.26905545513160334
1040,0.6068402943984701,0.2949190877070613,-0.3119212066914052
1041,-0.5747001735319621,-0.820228305257853,-0.24552813172588728
1042,0.8197487396316951,0.9269252315660488,0.10717649193435719
1043,0.17203263312856976,-0.7038687866446587,-0.8759014197732249
1044,0.6343967578538816,0.10156819483701796,-0.5328285630168601
1045,-0.86215734804804,-1.66360018710456,-0.8014428390565165
1046,-1.7975000060240625,-2.4037616046193797,-0.6062615985953208
1047,2.782635078920972,2.2607606427250992,-0.5218744361958692
1048,-2.0748466132065637,-1.4384115721007298,0.6364350411058304
1049,-2.2163843348642196,-2.3668713460441744,-0.15048701117995833
1050,-1.6545685900919516,2.6449405849070082,-1.9836761321806158
1051,2.268387433171686,1.5943500835138416,-0.6740373496578478
1052,-0.773804274905455,-2.7637626616883786,-1.9899583867829271
1053,-2.8384539094766517,2.8112648917322396,-0.6334665059706843
1054,1.992424099054265,1.0165872504961904,-0.9758368485580711
1055,-0.04097718747805956,-0.20695706902109734,-0.16597988154303422
1056,2.7517454681277975,1.4448607320781157,-1.3068847360496783
1057,-2.18951700725,-2.101648531685786,0.08786847556421051
1058,-1.9578980484808959,-1.8341795260321554,0.12371852244874404
1059,-3.06102245519779,2.972388026016592,-0.24977482596520062
1060,2.3818924020778915,1.994243277570515,-0.387649124507373
1061,1.0338705152670435,0.4173614442051594,-0.6165090710618806
1062,1.026053535290533,-0.9830267742874206,-2.00908030957795
1063,0.6421188192884735,0.1115115645837399,-0.53060725470473
1064,-1.257404885876479,-1.512947530907578,-0.25554264503109536
1065,2.7159229007495576,3.0245327958888844,0.30860989513933035
1066,-0.6895878378873554,-1.4232011049374442,-0.7336132670500852
1067,-1.9259877175372644,-1.8145165666784315,0.11147115085883641
1068,-0.34309132966795275,-1.2518443068134921,-0.9087529771455358
1069,1.0571553059631107,-0.2271890298811563,-1.2843443358442634
1070,-1.384672609485147,-2.065644875940759,-0.6809722664556084
1071,3.1258680894721103,2.5101098239668254,-0.6157582655052884
1072,-0.07679921030854686,-0.900488431882291,-0.8236892215737406
1073,-2.8799929408124747,2.70130564754977,-0.701886718817331
1074,0.42816288180022255,0.4058441116140905,-0.02231877018612849
1075,-0.21126143201629688,0.30473745927924156,0.515998891295542
1076,2.407554479189084,2.138851702353282,-0.2687027768358057
1077,-2.6629768052153615,3.0975034859847774,-0.5227050159794366
1078,2.942551398963456,-2.9547279563105526,0.3859059519055812
1079,0.6966096237328436,0.3612233013939523,-0.33538632233888777
1080,-1.9881765029058762,-3.0535019547056272,-1.0653254517997475
1081,0.6466421081423057,1.5602931062785608,0.9136509981362515
1082,0.519123296810239,0.2637199265342538,-0.2554033702759817
1083,-0.7603640556732039,-1.0804545282458626,-0.3200904725726552
1084,-1.3509744500520036,-1.5896828052769187,-0.23870835522491163
1085,1.5989040257487126,0.5230178892377388,-1.0758861365109702
1086,3.0240832569200684,2.3997874107169075,-0.6242958462031645
1087,-0.5571024068163091,-1.6434885375899562,-1.0863861307736435
1088,-2.7387316096709036,-2.9836327288435776,-0.24490111917267754
1089,2.943884860949371,1.8673816445256115,-1.076503216423756
1090,2.8677991520433928,2.4699258968420317,-0.3978732552013575
1091,0.9084274435966684,-0.6868422076768006,-1.5952696512734654
1092,2.232398738754025,1.9246035240196413,-0.3077952147343801
1093,-0.5899690431881304,-0.804484382373456,-0.21451533918532206
1094,1.6266890049317944,1.3194725588773402,-0.30721644605445064
1095,1.9546527667347142,1.5644196331627818,-0.390233133571936
1096,0.9301277522908471,0.8567997678653008,-0.07332798442554278
1097,0.2963634021857082,0.35181858870113913,0.05545518651543446
1098,-1.0686514099867814,-1.6240704469129064,-0.5554190369261214
1099,-2.9835833903737985,0.8389088592912266,-2.4606930575145576
1100,-2.2051855500284,2.262414808897109,-1.8155849482540667
1101,1.7234822011555089,0.9455745039940417,-0.7779076971614636
1102,2.0502573059354354,1.4657449262449411,-0.5845123796904907
1103,2.5966357949456302,-2.9696499889864505,0.716899523247502
1104,-2.6916699736107326,2.9542741719379073,-0.6372411616309357
1105,1.2077169581174623,0.960864908105723,-0.2468520500117357
1106,1.3110199856312938,0.016122309093152154,-1.2948976765381381
1107,1.9543703127988117,1.5330105246769712,-0.42135978812184405
1108,2.4177586385977996,2.4471834703434716,0.02942483174567556
1109,-1.235740518972019,-2.2148966652010778,-0.9791561462290552
1110,1.4915261939106408,1.0881607809635234,-0.4033654129471209
1111,-1.1239345384117705,-1.1651548608258189,-0.04122032241404483
1112,0.40280673724038607,-0.7568858713592412,-1.1596926085996238
1113,-0.42024402318316945,-0.7501643119466301,-0.32992028876345714
1114,1.2413459438085006,0.4892128691747253,-0.7521330746337718
1115,-1.1861504669443228,-2.0102055575715205,-0.8240550906271942
1116,-1.307704358973222,-3.102214475952561,-1.7945101169793354
1117,1.6928407377514283,1.7314075939943088,0.03856685624288403
1118,1.1746169875225725,0.623819028515971,-0.5507979590065979
1119,-1.0853124222608663,-1.2345652414871005,-0.14925281922623057
1120,2.3941061293566754,2.769781549414102,0.3756754200574228
1121,-0.24017354680436753,-0.12213163233490931,0.11804191446946177
1122,-1.1766592798252837,-0.5735368087870079,0.6031224710382794
1123,-2.7887258406460553,1.4194030033329632,-2.075056463200564
1124,-1.4892528564160266,-2.50895565254444,-1.01970279612841
1125,1.7054004693016545,1.3694096772638709,-0.33599079203778714
1126,-2.728952124845936,2.968240265957551,-0.585992916376096
1127,0.00484125246176248,0.4382496861832017,0.4334084337214428
1128,-0.9022889624923742,-1.1282758242766526,-0.22598686178427485
1129,-2.9073605153728046,-2.9437329730957735,-0.036372457722972484
1130,-0.024023766645665745,-1.1443320906681258,-1.1203083240224565
1131,0.8448525665540991,0.5860081054980562,-0.2588444610560394
1132,2.355615259871019,1.9099499181331971,-0.44566534173781847
1133,2.562936337522654,1.6583617201658107,-0.9045746173568396
1134,-1.0547512354344768,-1.7703894998679992,-0.7156382644335189
1135,-3.0406450573427755,1.557785442431065,-1.684754807405735
1136,-0.6660477250220929,-0.8588234784988735,-0.1927757534767771
1137,3.1283135250229854,2.368274664595045,-0.7600388604279367
1138,-0.5081082081078385,-0.23556506720535353,0.27254314090248855
1139,-2.116500412189378,-2.5841746805668997,-0.46767426837751813
1140,-0.10446821194338085,-1.8152073733726546,-1.7107391614292702
1141,-0.08359313599452989,-1.936348229099675,-1.8527550931051415
1142,0.01940139772870353,-0.49596255246329335,-0.5153639501919933
1143,2.142628419000207,1.0554733789555222,-1.0871550400446885
1144,-2.355241147653121,-2.684872659652502,-0.3296315119993771
1145,0.2828990795391668,-0.4453550379221518,-0.7282541174613151
1146,-1.3249856439761025,-2.6458736455243788,-1.3208880015482798
1147,2.2970053070383933,3.11538391691251,0.8183786098741201
1148,2.640117015684961,2.4265528448240765,-0.21356417086088797
1149,0.5397435499151619,0.054851473825639374,-0.484892076089519
1150,-3.126977029220388,2.668209155729752,-0.48799912222943576
1151,1.163307264683656,0.03745996390344786,-1.1258473007802046
1152,3.0598049977685626,2.2714233199320724,-0.7883816778364938
1153,0.6301156250052493,0.6480752550553497,0.017959630050103925
1154,0.9996172086331718,-0.03947398659058976,-1.039091195223758
1155,2.48887681669871,0.7031354551455173,-1.785741361553189
1156,-1.8035566128925602,-2.2613040381045018,-0.4577474252119451
1157,-1.711612234697963,-2.5013915529717003,-0.7897793182737409
1158,0.3124868684341102,-0.09944311749030632,-0.411929985924413
1159,-2.48446926338087,-2.615712638864192,-0.13124337548331866
1160,1.6444473625985445,1.3487307946189766,-0.29571656797956436
1161,2.1023297957837848,1.8234582720031334,-0.27887152378064783
1162,-1.9262353701938757,2.699537497980149,-1.657412439005551
1163,-2.898473761168109,3.0634633288498456,-0.3212482171616209
1164,1.3858184493322234,0.9465243100597469,-0.43929413927247296
1165,2.4189993043383957,1.8261104998193396,-0.5928888045190597
1166,-0.30957839928275277,-0.47938783613184555,-0.16980943684908922
1167,-1.2345056166226946,-1.6704974335116525,-0.4359918168889543
1168,-0.14117057587588633,-0.021756581680900666,0.11941399419498921
1169,-1.3497047403829434,-2.8191475874206553,-1.4694428470377083
1170,1.108475557302274,0.39494660423476446,-0.713528953067506
1171,2.5664867882305167,1.6026186484894573,-0.9638681397410629
1172,1.7508198804955803,1.4538175473636308,-0.2970023331319531
1173,-1.0878077754067412,-1.6508568713749945,-0.5630490959682497
1174,-1.6890409277493568,3.096929399133547,-1.4972149802966719
1175,2.390853438536727,2.230704740385857,-0.16014869815087351
1176,-0.7002945643275318,-1.1831163069087118,-0.4828217425811765
1177,-1.7554165552082814,-2.6118787983081795,-0.8564622430998945
1178,-2.0545262455023128,2.754058079085862,-1.474600982591408
1179,1.6196685035247533,0.9511681433361083,-0.6685003601886415
1180,-2.0941798133738097,-1.9291213795644175,0.16505843380939567
1181,-0.2774692514812891,-0.9575278821644524,-0.6800586306831597
1182,2.9055338601238354,3.103801326956795,0.19826746683296292
1183,-3.0882129608622257,1.1574809135628534,-2.0374914327545035
1184,0.7090308492205857,-0.4964640483829008,-1.205494897603483
1185,-0.6228861308700537,-0.9483647937162196,-0.32547866284616234
1186,-2.584752473101471,-2.783600040510027,-0.1988475674085599
1187,1.2976144489326806,0.6759747056336103,-0.6216397432990668
1188,-0.5045591313334761,-1.9380189629108138,-1.4334598315773341
1189,2.574501832881804,2.6316872936061664,0.057185460724358705
1190,0.04227311431555236,-0.4061178293212002,-0.44839094363674903
1191,-0.5106268324201402,-1.6671800066874134,-1.1565531742672697
1192,1.2093817891769554,0.46415726726607787,-0.7452245219108811
1193,-2.9622054776687996,2.4953305180384824,-0.8256493114723007
1194,0.046205410392563095,-0.125667816148745,-0.17187322654130455
1195,2.526260796403232,2.3657449109557156,-0.16051588544751993
1196,2.6762724211286475,2.6645685708106264,-0.011703850318024678
1197,-2.199770651585805,-2.77285534751336,-0.5730846959275588
1198,0.27316067047276604,-1.207064315378556,-1.4802249858513186
1199,1.8551393051202432,2.5015200375290156,0.646380732408776
1200,-0.007902849828877123,-0.26409054876355853,-0.25618769893467785
1201,0.3247757763261383,-0.2372095824340299,-0.5619853587601646
1202,-2.4926447207713345,2.5451557974676753,-1.2453847889405658
1203,-1.0631417409703765,-1.4236052967889457,-0.3604635558185656
1204,2.1035036522116464,1.3860032632465682,-0.7175003889650746
1205,0.984237774724253,-0.022270883624994298,-1.0065086583492437
1206,2.4026637247953566,2.239121742395522,-0.1635419823998312
1207,-1.7877161352976678,-2.5214255956705465,-0.7337094603728751
1208,0.01299232370081782,-0.6673297946048358,-0.68032211830565
1209,-3.120822356459332,2.6497944380207095,-0.5125685126995414
1210,0.31879076009252927,-0.3389569125694969,-0.6577476726620226
1211,-0.9429184060807039,-1.3324631235113706,-0.3895447174306632
1212,-2.095073723954936,2.8284937039129865,-1.359617879311653
1213,-1.7701290536780867,-2.557555147959132,-0.7874260942810416
1214,2.8635541717683815,-2.454560017734554,0.9650711176766542
1215,1.9326962222744832,1.7145986818380585,-0.21809754043642826
1216,0.5245284032523649,-0.3149389368222124,-0.8394673400745738
1217,-0.7489289017335459,-1.4412876611912644,-0.692358759457715
1218,2.148809412609676,2.701950856870578,0.5531414442609055
1219,-0.004181691046834857,-0.7085220663260507,-0.7043403752792123
1220,1.3768335562402605,1.2965744689406868,-0.0802590872995772
1221,-1.4482375316096459,-2.0781716186864365,-0.6299340870767871
1222,-2.919252042101167,-2.857078601037859,0.062173441063311685
1223,2.1668036536407165,2.318358886200354,0.15155523255963388
