sample_index,phi_accel_rad
430,-3.303589284076037
431,-4.208611661623855
432,-4.8093191796889645
433,0.48199554123812915
434,-6.411865331438197
435,7.554245376328805
436,-5.947970657061946
437,8.018440290000791
438,4.4270989392501034
439,-17.126236258260423
440,3.845417761839263
441,17.942680306033992
442,-10.333202340770109
443,3.7506085083423595
444,11.284390263793767
445,-2.067555577790644
446,-7.262499608471873
447,6.65128653145134
448,-8.035829824213344
449,2.637308989294204
450,7.74018194100099
451,-5.4096298725429355
452,-4.402930105976529
453,-0.42563711114145253
454,-4.810286942088031
455,4.602063115456605
456,0.043438964528717476
457,-4.166567337599207
458,-0.006061797260206003
459,-0.6492651393044102
460,-4.229023928564136
461,3.231633471337607
462,-0.3283686338637141
463,11.527207167194389
464,20.096164651034393
465,5.173140614375491
466,-1.8067907379861035
467,10.671093083630323
468,-4.760876999792138
469,-6.689909590379739
470,-1.3601467144669532
471,10.560526805810357
472,-5.550601584186142
473,-4.073937086229211
474,-3.846505907990764
475,14.040930151229755
476,-0.943015558764682
477,-13.305600907433263
478,6.157067294670878
479,11.296849174480311
480,0.5314267745254321
481,4.7890716060814436
482,-1.0717202992388957
483,-1.098398918784553
484,5.382960327614121
485,-8.867548145822347
486,3.9645713187046505
487,-4.035078237741557
488,1.435766305372936
489,0.4367682570939058
490,4.495520189172383
491,4.436714992698382
492,0.21896116336269555
493,6.767852963830395
494,5.848685653859232
495,-10.933943997056284
496,0.7450744341374798
497,4.007147140090293
498,-2.9746941877573616
499,4.83138396413499
500,0.14517947364332662
501,0.7127175300185215
502,-13.561885592026982
503,3.9514550587292434
504,-2.5151884732433514
505,2.353847784469243
506,-5.750731582044287
507,1.7937366954216494
508,4.066214508960881
509,-5.404630677694569
510,-8.154178440385461
511,-2.075680314141521
512,0.22138962187888897
513,0.16098005990122968
514,-0.43654771863717434
515,5.062854496597787
516,-4.643660975517964
517,0.8597028538096138
518,3.8441288964779052
519,-2.141970569812099
520,-8.894436036237199
521,1.5768111219700849
522,-1.4300940228994543
523,-1.5010709656014891
524,3.308504090844551
525,-7.125008695503809
526,-9.314573793648435
527,-1.2797393016864262
528,7.6051147951155125
529,-4.602059715964558
530,1.6470770972345832
531,2.34548731383335
532,-5.863139516479055
533,-10.36945514096879
534,-2.5314319345332525
535,1.4999894820237363
536,5.191006567063503
537,3.5697375419499258
538,8.648157816813178
539,0.3907137558684562
540,-10.026158380125336
541,13.776206373302681
542,0.8339287735540025
543,-11.538485710760543
544,2.593932371279459
545,-6.244159546937156
546,4.642363779089629
547,-1.8033663360791092
548,-2.596407645665654
549,10.207128866084684
