Subplot a and b,,,,,,,,,,,,,,,,,,Subplot c
Data,"diff MZI, mf=2",,,"diff MZI, mf=0",,,,"diff butterfly, mf=2",,,,"Fit to diff MZI, mf=2",,,"Upper bound fit diff MZI, mf=0",,,Data,"diff MZI, mf=2",,,"diff MZI, mf=0",,,,"diff butterfly, mf=2"
2T,|Deltaphi|,lower bound,upper bound,2T,|Deltaphi|,lower bound,upper bound,2T,|Deltaphi|,lower bound,upper bound,|Deltaphi| = 0.187319*A*(30-T)*T^2,,,|Deltaphi| = 0.187319*A*(40-T)*T^2,,,2T,Visibility,lower bound,upper bound,2T,Visibility,lower bound,upper bound,2T,Visibility,lower bound,upper bound
2.2999999999999998,0.29830000000000001,0.28514100000000003,0.33735700000000002,2.2999999999999998,0.16729865399999999,0,0.19321465399999999,4.5,0.18688065400000001,0,0.19890765400000002,A,39.46,,A,0.31,,2.2999999999999998,0.73199999999999998,0.69899999999999995,0.83699999999999997,2.2999999999999998,0.6,0.55299999999999994,0.61299999999999999,4.5,0.56000000000000005,0.49500000000000005,0.56500000000000006
4.3,1.0739000000000001,1.0488960000000001,1.1171200000000001,6.3,0.33306165399999998,0,0.39548265399999999,12.5,0.39644665400000001,0,0.44475265400000003,Std,0.02,,Std,0.03,,4.3,0.56100000000000005,0.54700000000000004,0.57700000000000007,6.3,0.374,0.28899999999999998,0.40200000000000002,12.5,0.29099999999999998,0.26799999999999996,0.33099999999999996
6.3,2.0621999999999998,2.0166809999999997,2.16404,12.3,0.149212654,0,0.18188565400000001,20.5,0.224343654,0,0.32852265400000003,,,,lower boudn,0,,6.3,0.41599999999999998,0.39999999999999997,0.44799999999999995,12.3,0.58899999999999997,0.53499999999999992,0.60099999999999998,20.5,0.30599999999999999,0.22,0.30199999999999999
8.3000000000000007,3.2902999999999998,3.2895469999999998,3.4389943999999999,20.3,0.37987265399999998,0,0.48983065399999998,,,,,,,,,,,8.3000000000000007,0.48199999999999998,0.44500000000000001,0.54299999999999993,20.3,0.22,0.184,0.24299999999999999
10.3,4.7548000000000004,4.698315,4.777768,30.3,0.36438765400000001,0,0.425831654,,,,,,,,,,,10.3,0.48099999999999998,0.47199999999999998,0.49399999999999999,30.3,0.67100000000000004,0.52500000000000002,0.68600000000000005
12.3,6.7704000000000004,6.7015840000000004,6.81426,40.299999999999997,0.471789654,0,0.51519765400000006,,,,,,,,,,,12.3,0.71199999999999997,0.57899999999999996,0.73199999999999998,40.299999999999997,0.80700000000000005,0.76200000000000001,0.83400000000000007
16.3,10.760300000000001,10.721778,10.899252000000001,,,,,,,,,,,,,,,16.3,0.58499999999999996,0.54999999999999993,0.61099999999999999
20.3,15.3851,15.06219565,15.424607,,,,,,,,,,,,,,,20.3,0.255,0.23600000000000002,0.26500000000000001
24.3,20.0671,20.017817999999998,20.622083,,,,,,,,,,,,,,,24.3,0.22600000000000001,0.13,0.248
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,
