run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
40077,5323,0,52,91.214,0.72463,0.01603,27,0,14,10,61,76,76,0,1,10
40077,5327,0,116,91.164,0.72463,0.01603,22,0,15,14,62,75,75,2,1,10
40077,5362,0,52,91.221,-0.72463,0.01603,33,0,18,10,65,86,86,1,1,10
40077,5374,0,102,91.225,-0.72463,0.01603,19,0,9,2,71,81,81,0,1,10
40077,5381,0,52,91.21,-0.72463,0.01603,33,0,21,13,66,82,82,0,1,10
40077,5387,0,116,91.197,0.72463,0.01603,20,0,14,10,73,82,82,1,1,10
40077,5399,0,70,91.166,-0.72463,0.01603,0,0,0,0,17,17,17,0,1,10
40077,5408,0,116,91.136,0.72463,0.01603,16,0,6,7,66,76,76,0,1,10
40077,5455,0,52,91.239,-0.75651,0.01769,5,0,4,4,20,23,23,0,1,10
40077,5459,0,144,91.243,-0.75651,0.01769,2,0,2,2,26,26,26,2,1,10
40077,5468,0,52,91.182,-0.75651,0.01769,31,0,15,9,54,73,73,1,1,10
40077,5486,0,116,91.179,0.75651,0.01769,2,0,2,2,48,48,48,0,1,10
40077,5496,0,54,91.144,0.75651,0.01769,18,0,9,5,70,79,79,1,1,10
40077,5497,0,36,91.149,0.75651,0.01769,39,0,28,17,69,85,85,0,1,10
40077,5500,0,6,91.195,-0.75651,0.01769,0,0,0,0,15,15,15,0,1,10
40077,5501,0,116,91.162,0.75651,0.01769,27,0,14,11,68,82,82,0,1,10
40077,5512,0,52,91.2,0.75651,0.01769,21,0,17,17,50,60,60,0,1,10
40077,5517,0,16,91.229,0.75651,0.01769,2,0,2,2,26,26,26,0,1,10
40077,5524,0,116,91.24,0.75651,0.01769,18,0,11,10,48,58,58,0,1,10
40077,5556,0,52,91.126,0.75651,0.01769,28,0,20,14,53,63,63,0,1,10
40077,5564,0,116,91.168,-0.75651,0.01769,13,0,8,7,34,41,41,0,1,10
40077,5579,0,52,91.194,-0.75651,0.01769,19,0,12,9,77,87,87,0,1,10
40077,5584,0,52,91.186,-0.75651,0.01769,29,0,17,9,68,81,81,0,1,10
40077,5633,0,116,91.213,0.75651,0.01769,18,0,10,8,53,62,62,0,1,10
40077,5640,0,116,91.167,0.75651,0.01769,26,0,20,14,64,74,74,0,1,10
40077,5651,0,36,91.097,0.75651,0.01769,24,0,15,8,60,71,71,0,1,10
40077,5674,0,102,91.163,-0.75651,0.01769,9,0,3,2,64,70,70,0,1,10
40077,5680,0,52,91.188,0.75651,0.01769,31,0,17,17,53,72,72,1,1,10
40077,5682,0,52,91.236,-0.75651,0.01769,34,0,23,14,58,77,77,0,1,10
40077,5683,0,48,91.206,-0.75651,0.01769,2,0,2,2,19,19,19,1,1,10
40077,5745,0,116,91.183,0.75753,0.01699,27,0,18,12,61,75,75,0,1,10
40077,5748,0,52,91.197,-0.75753,0.01699,31,0,27,21,71,87,87,0,1,10
40077,5777,0,102,91.2,0.75753,0.01699,21,0,9,5,52,64,64,2,1,10
40077,5785,0,102,91.188,-0.75753,0.01699,23,0,13,10,73,87,87,0,1,10
40077,5798,0,52,91.186,-0.75753,0.01699,24,0,16,16,69,79,79,0,1,10
40077,5806,0,116,91.181,-0.75753,0.01699,22,0,16,12,81,92,92,0,1,10
40077,5835,0,70,91.188,-0.75753,0.01699,0,0,0,0,31,31,31,0,1,10
40077,5843,0,116,91.198,-0.75753,0.01699,20,0,16,8,66,76,76,0,1,10
40077,5865,0,52,91.169,-0.75753,0.01699,18,0,17,16,38,47,47,0,1,10
40077,5880,0,116,91.18,-0.75753,0.01699,17,0,9,5,49,60,60,0,1,10
40077,5907,0,6,91.335,-0.75753,0.01699,0,0,0,0,23,23,23,0,1,10
40077,5941,0,38,91.214,-0.75753,0.01699,15,0,5,2,58,68,68,0,1,10
40077,5948,0,52,91.232,-0.75753,0.01699,35,0,17,16,73,98,98,0,1,10
40077,5965,0,52,91.135,0.75753,0.01699,23,0,19,14,57,67,67,2,1,10
40077,5966,0,116,91.183,-0.75753,0.01699,20,0,13,11,46,57,57,0,1,10
40077,5978,0,116,91.375,-0.75753,0.01699,23,0,17,9,83,90,90,0,1,10
40077,5984,0,100,91.177,0.75753,0.01699,22,0,14,13,46,60,60,0,1,10
40077,5992,0,2,91.233,0.75753,0.01699,0,0,0,0,20,20,20,0,1,10
40077,5994,0,102,91.168,0.75753,0.01699,12,0,7,4,40,46,46,0,1,10
40077,6003,0,52,91.209,-0.75753,0.01699,21,0,15,13,43,53,53,0,1,10
40077,6013,0,2,91.233,-0.75753,0.01699,0,0,0,0,20,20,20,0,1,10
40077,6017,0,54,91.187,0.75753,0.01699,24,0,13,8,64,77,77,0,1,10
40077,6021,0,52,91.19,0.75753,0.01699,32,0,17,6,80,99,99,0,1,10
40077,6026,0,116,91.14,-0.75753,0.01699,17,0,14,12,54,60,60,0,1,10
40077,6065,0,16,-999,0.75753,0.01699,1,0,0,1,18,19,19,0,1,10
40077,6160,0,144,-999,-0.75753,0.01699,2,0,1,1,20,21,21,2,1,10
40077,6288,0,4,91.268,-0.72955,0.01316,0,0,0,0,52,52,52,0,1,10
40077,6291,0,4,91.183,-0.72955,0.01316,0,0,0,0,53,53,53,0,1,10
40077,6303,0,6,91.237,-0.72955,0.01316,14,0,9,2,63,69,69,0,1,10
40077,6312,0,52,91.204,-0.72955,0.01316,19,0,11,11,53,66,66,0,1,10
40077,6322,0,38,91.185,-0.72955,0.01316,15,0,10,6,57,64,64,0,1,10
40077,6336,0,70,91.171,-0.72955,0.01316,0,0,0,0,34,34,34,0,1,10
40077,6348,0,52,91.347,-0.72955,0.01316,14,0,13,10,58,60,60,0,1,10
40077,6356,0,116,91.239,0.72955,0.01316,28,0,17,16,74,91,91,0,1,10
40077,6357,0,52,91.212,-0.72955,0.01316,26,0,10,6,48,65,65,1,1,10
40077,6382,0,54,91.203,-0.72955,0.01316,21,0,15,8,92,98,98,0,1,10
40077,6392,0,38,91.2,-0.72955,0.01316,25,0,15,6,57,69,69,0,1,10
40077,6398,0,38,91.203,0.72955,0.01316,31,0,16,14,75,91,91,0,1,10
40077,6405,0,100,91.201,0.72955,0.01316,22,0,10,7,61,75,75,0,1,10
40077,6420,0,16,91.269,-0.72955,0.01316,2,0,1,2,20,21,21,1,1,10
40077,6454,0,102,91.177,-0.72955,0.01316,14,0,4,2,46,56,56,0,1,10
40077,6508,0,70,91.302,0.72955,0.01316,0,0,0,0,28,28,28,0,1,10
40077,6520,0,52,91.216,-0.72955,0.01316,25,0,18,13,52,67,67,1,1,10
40077,6522,0,116,91.38,0.72955,0.01316,2,0,2,2,50,50,50,0,1,10
40077,6546,0,38,91.257,-0.72955,0.01316,12,0,5,1,44,52,52,0,1,10
40077,6549,0,118,91.192,0.72955,0.01316,27,0,16,10,57,73,73,0,1,10
40077,6556,0,118,91.187,0.72955,0.01316,7,0,2,0,32,37,37,0,1,10
40077,6563,0,116,91.171,0.72955,0.01316,16,0,11,10,66,76,76,0,1,10
40077,6588,0,70,91.215,-0.72955,0.01316,0,0,0,0,35,35,35,0,1,10
40077,6598,0,116,91.146,0.72955,0.01316,25,0,17,15,53,64,64,0,1,10
40077,6599,0,118,91.241,0.72955,0.01316,14,0,11,8,80,84,84,0,1,10
40077,6601,0,52,91.211,-0.72955,0.01316,24,0,19,14,42,54,54,0,1,10
