run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
33746,3265,0,38,91.215,0.79605,0.01047,12,0,2,0,43,54,54,0,1,14
33746,3271,0,16,91.156,0.79605,0.01047,4,0,0,1,73,77,77,0,1,14
33746,3282,0,116,91.173,0.79605,0.01047,4,0,4,4,37,39,39,0,1,14
33746,3290,0,116,91.233,-0.79605,0.01047,23,0,15,15,24,40,40,0,1,14
33746,3357,0,52,91.229,-0.79605,0.01047,23,0,15,13,66,77,77,0,1,14
33746,3431,0,16,91.228,0.79605,0.01047,3,0,1,3,24,26,26,2,1,14
33746,3434,0,16,91.186,-0.79605,0.01047,8,0,1,2,29,36,36,0,1,14
33746,3454,0,52,91.227,0.79605,0.01047,17,0,12,13,32,42,42,1,1,14
33746,3462,0,16,91.138,0.79605,0.01047,10,0,1,0,36,45,45,0,1,14
33746,3507,0,102,91.094,0.79605,0.01047,18,0,13,7,65,72,72,0,1,14
33746,3515,0,102,91.196,0.75228,0.01842,2,0,2,1,43,43,43,0,1,14
33746,3613,0,68,91.2,-0.75228,0.01842,0,0,0,0,56,56,56,0,1,14
33747,25,0,36,91.213,-0.78566,0.00774,20,0,11,11,42,55,55,0,1,14
33747,73,0,36,91.233,-0.78566,0.00774,4,0,4,4,32,34,34,0,1,14
33747,95,0,16,91.2,-0.78566,0.00774,2,0,2,2,28,28,28,1,1,14
33747,183,0,102,91.344,-0.78566,0.00774,11,0,3,0,84,92,92,0,1,14
33747,185,0,16,91.165,0.78566,0.00774,2,0,1,0,46,47,47,0,1,14
33747,186,0,16,91.189,0.78566,0.00774,9,0,1,0,40,48,48,0,1,14
33747,198,0,70,91.145,0.78566,0.00774,1,0,0,0,27,28,28,0,1,14
33747,223,0,16,91.189,0.78566,0.00774,3,0,0,1,29,32,32,0,1,14
33747,313,0,52,91.155,0.78566,0.00774,32,0,20,16,39,59,59,0,1,14
33747,326,0,36,91.235,-0.78566,0.00774,31,0,18,15,67,85,85,0,1,14
33747,333,0,16,91.136,0.78566,0.00774,1,0,0,0,18,19,19,0,1,14
33747,413,0,16,91.172,-0.77656,0.0074,2,0,2,2,25,25,25,0,1,14
33747,420,0,16,91.374,0.77656,0.0074,3,0,2,3,27,28,28,1,1,14
33747,513,0,52,91.091,0.77656,0.0074,24,0,14,12,59,74,74,0,1,14
33747,559,0,52,91.178,0.77656,0.0074,32,0,25,13,78,92,92,1,1,14
33747,711,0,36,91.124,-0.77007,0.01124,15,0,12,8,42,46,46,0,1,14
33747,763,0,144,91.166,0.77007,0.01124,2,0,0,2,33,35,35,1,1,14
33747,796,0,16,91.193,-0.77007,0.01124,7,0,2,1,28,33,33,0,1,14
33747,856,0,16,91.132,0.77007,0.01124,2,0,1,0,30,31,31,0,1,14
33747,943,0,16,-999,0.77007,0.01124,4,0,1,0,22,25,25,0,1,14
33747,977,0,36,91.207,-0.79802,0.00794,18,0,9,11,37,49,49,3,1,14
33747,1010,0,52,91.23,0.79802,0.00794,37,0,16,8,61,85,85,0,1,14
33747,1028,0,52,91.22,-0.79802,0.00794,23,0,13,7,85,96,96,0,1,14
33747,1032,0,102,91.189,-0.79802,0.00794,19,0,14,4,55,61,61,0,1,14
33747,1052,0,52,91.208,-0.79802,0.00794,24,0,15,12,41,54,54,1,1,14
33747,1064,0,116,91.217,-0.79802,0.00794,22,0,14,12,58,68,68,0,1,14
33747,1115,0,16,91.221,0.77932,0.00749,4,0,1,1,21,24,24,0,1,14
33747,1119,0,52,91.221,0.77932,0.00749,4,0,4,4,24,26,26,1,1,14
33747,1129,0,16,91.033,0.77932,0.00749,2,0,0,1,38,40,40,0,1,14
33747,1162,0,52,91.151,0.77932,0.00749,27,0,17,16,49,63,63,1,1,14
33747,1213,0,16,91.247,0.77932,0.00749,2,0,2,2,12,12,12,2,1,14
33747,1221,0,144,91.094,0.77932,0.00749,2,0,2,2,30,30,30,2,1,14
33747,1222,0,16,91.242,-0.77932,0.00749,3,0,1,0,25,27,27,0,1,14
33747,1227,0,116,91.28,0.77932,0.00749,24,0,17,14,67,80,80,0,1,14
33747,1256,0,16,91.188,0.77932,0.00749,4,0,0,2,47,51,51,0,1,14
33747,1261,0,116,91.175,-0.77932,0.00749,24,0,22,17,66,73,73,0,1,14
33747,1279,0,116,91.199,-0.75983,0.01077,27,0,14,12,66,82,82,0,1,14
33747,1325,0,2,91.17,-0.75983,0.01077,8,0,4,1,282,286,286,0,1,14
