run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
39884,3481,0,116,91.187,-0.72163,0.00873,19,16,9,10,73,85,85,0,1,7
39884,3504,0,16,91.168,0.72163,0.00873,2,2,1,1,20,21,21,0,1,7
39884,3527,0,68,91.22,-0.72163,0.00873,2,2,2,2,15,15,15,0,1,7
39884,3529,0,116,91.104,0.72163,0.00873,34,31,22,14,73,87,87,0,1,7
39884,3535,0,52,91.162,-0.72163,0.00873,23,18,13,9,40,54,54,0,1,7
39884,3539,0,36,91.211,-0.72163,0.00873,24,20,17,13,28,41,41,0,1,7
39884,3542,0,70,91.176,0.72163,0.00873,0,0,0,0,19,19,19,0,1,7
39884,3557,0,70,91.234,-0.72163,0.00873,1,0,1,0,27,27,27,0,1,7
39884,3560,0,116,91.25,-0.72163,0.00873,21,19,13,13,40,52,52,1,1,7
39884,3569,0,36,91.148,0.72163,0.00873,22,13,15,13,74,85,85,4,1,7
39884,3598,0,16,91.183,-0.72163,0.00873,1,1,0,0,20,21,21,0,1,7
39884,3621,0,102,91.212,0.72163,0.00873,15,8,5,0,46,56,56,0,1,7
39884,3623,0,6,91.149,-0.72163,0.00873,0,0,0,0,22,22,22,0,1,7
39884,3639,0,54,91.161,-0.72163,0.00873,22,11,17,8,87,94,94,0,1,7
39884,3669,0,524288,91.171,0.73671,0.00913,0,0,0,0,21,21,21,0,1,7
39884,3693,0,100,91.202,-0.73671,0.00913,21,20,16,13,82,90,90,0,1,7
39884,3700,0,116,91.145,-0.73671,0.00913,35,28,16,14,59,83,83,0,1,7
39884,3722,0,116,91.214,0.73671,0.00913,20,20,17,14,43,50,50,0,1,7
39884,3733,0,70,91.248,0.73671,0.00913,0,0,0,0,15,15,15,0,1,7
39884,3746,0,36,91.24,-0.73671,0.00913,48,38,26,14,71,97,97,0,1,7
39884,3750,0,102,91.198,-0.73671,0.00913,12,8,5,0,42,49,49,0,1,7
39884,3757,0,32,91.158,-0.73671,0.00913,1,1,1,1,28,28,28,0,1,7
39884,3759,0,2,91.227,0.73671,0.00913,1,0,0,0,19,20,20,0,1,7
39884,3764,0,6,91.177,0.73671,0.00913,2,0,2,2,42,42,42,0,1,7
39884,3776,0,116,91.232,0.73671,0.00913,13,10,7,6,56,63,63,0,1,7
39884,3813,0,70,91.185,-0.73671,0.00913,0,0,0,0,37,37,37,0,1,7
39884,3828,0,116,91.185,0.73671,0.00913,16,16,10,8,56,62,62,0,1,7
39884,3829,0,38,91.209,0.73671,0.00913,23,15,12,5,72,83,83,1,1,7
39884,3864,0,70,91.179,0.73671,0.00913,0,0,0,0,12,12,12,0,1,7
39884,3885,0,38,91.172,-0.73671,0.00913,19,12,4,2,54,69,69,0,1,7
39884,3933,0,16,91.213,0.73671,0.00913,2,2,1,1,26,27,27,0,1,7
39884,3939,0,2,91.246,-0.73671,0.00913,0,0,0,0,24,24,24,0,1,7
39884,3943,0,262144,91.17,0.73917,0.0109,2,2,2,2,25,25,25,2,1,7
39884,3947,0,52,91.187,0.73917,0.0109,12,12,10,6,39,44,44,0,1,7
39884,3950,0,52,91.136,0.73917,0.0109,36,30,17,12,66,90,90,0,1,7
39884,3961,0,52,91.165,-0.73917,0.0109,23,21,16,11,48,55,55,2,1,7
39884,3967,0,262144,-999,-0.73917,0.0109,0,0,0,0,24,24,24,0,1,7
39884,3990,0,16,91.13,-0.73917,0.0109,2,2,1,2,13,14,14,2,1,7
39884,4025,0,102,91.175,-0.73917,0.0109,1,1,1,1,28,28,28,0,1,7
39884,4038,0,52,91.142,0.73917,0.0109,21,21,16,15,64,72,72,0,1,7
39884,4046,0,116,91.164,-0.73917,0.0109,15,9,7,6,52,60,60,1,1,7
39884,4067,0,36,91.178,-0.73917,0.0109,21,18,16,11,55,64,64,0,1,7
39884,4113,0,70,91.238,-0.73917,0.0109,0,0,0,0,18,18,18,0,1,7
39884,4119,0,6,91.209,-0.73917,0.0109,0,0,0,0,16,16,16,0,1,7
39884,4155,0,70,91.229,-0.73917,0.0109,0,0,0,0,29,29,29,0,1,7
39884,4158,0,2,91.207,0.73917,0.0109,0,0,0,0,18,18,18,0,1,7
39884,4161,0,38,91.179,-0.73917,0.0109,12,8,3,1,37,46,46,0,1,7
39884,4163,0,52,91.202,-0.73917,0.0109,21,19,16,15,44,57,57,0,1,7
39884,4165,0,4,91.173,0.73917,0.0109,0,0,0,0,27,27,27,0,1,7
39884,4175,0,116,91.179,0.73917,0.0109,14,14,7,7,73,83,83,0,1,7
39884,4188,0,52,91.182,-0.73917,0.0109,17,14,10,8,30,40,40,0,1,7
39884,4189,0,100,91.171,0.73917,0.0109,12,6,10,7,37,42,42,1,1,7
39884,4196,0,36,91.148,0.73917,0.0109,28,16,15,9,63,79,79,2,1,7
39884,4215,0,52,91.2,-0.73917,0.0109,16,14,11,11,54,63,63,0,1,7
39884,4218,0,52,91.214,-0.73917,0.0109,19,13,10,6,58,68,68,0,1,7
39884,4223,0,16,91.174,-0.73917,0.0109,6,3,2,0,24,28,28,0,1,7
39884,4232,0,38,91.241,0.7314,0.00895,15,9,2,0,62,75,75,0,1,7
39884,4239,0,70,91.191,0.7314,0.00895,0,0,0,0,30,30,30,0,1,7
39884,4253,0,70,91.161,-0.7314,0.00895,0,0,0,0,24,24,24,0,1,7
39884,4277,0,116,91.237,-0.7314,0.00895,2,2,2,2,28,28,28,0,1,7
39884,4284,0,36,91.19,0.7314,0.00895,14,11,9,7,54,61,61,0,1,7
39884,4310,0,38,91.179,-0.7314,0.00895,19,14,13,5,74,81,81,0,1,7
39884,4322,0,128,91.211,-0.7314,0.00895,0,0,0,0,32,32,32,0,1,7
39884,4327,0,116,91.204,-0.7314,0.00895,17,12,9,10,23,35,35,0,1,7
39884,4332,0,52,91.208,0.7314,0.00895,32,21,14,3,69,88,88,2,1,7
39884,4344,0,54,91.167,0.7314,0.00895,25,19,11,3,77,91,91,0,1,7
39884,4352,0,52,91.212,0.7314,0.00895,19,15,8,5,51,62,62,0,1,7
39884,4364,0,16,91.184,0.7314,0.00895,3,3,1,1,21,23,23,1,1,7
39884,4370,0,16,91.189,0.7314,0.00895,3,2,2,2,27,28,28,2,1,7
39884,4383,0,102,91.18,0.7314,0.00895,13,4,10,3,49,53,53,0,1,7
39884,4393,0,2,91.163,0.7314,0.00895,0,0,0,0,14,14,14,0,1,7
39884,4399,0,52,91.203,-0.7314,0.00895,32,30,21,13,59,75,75,0,1,7
39884,4428,0,116,91.18,-0.7314,0.00895,23,23,18,16,54,65,65,0,1,7
39884,4434,0,116,91.251,0.7314,0.00895,17,10,11,9,67,74,74,0,1,7
39884,4440,0,52,91.21,-0.7314,0.00895,27,24,18,17,61,79,79,2,1,7
39884,4456,0,52,91.232,0.7314,0.00895,20,19,16,14,60,67,67,0,1,7
39884,4457,0,52,91.266,-0.7314,0.00895,19,18,12,13,61,69,69,0,1,7
39884,4462,0,100,91.209,0.7314,0.00895,27,20,13,10,60,76,76,2,1,7
39884,4465,0,52,91.154,-0.7314,0.00895,5,4,4,4,25,28,28,1,1,7
39884,4483,0,116,91.189,0.7314,0.00895,18,18,13,10,25,33,33,0,1,7
39884,4494,0,70,91.156,-0.7314,0.00895,2,0,2,0,20,20,20,0,1,7
39884,4526,0,54,91.167,-0.7314,0.00895,38,28,19,7,88,108,108,0,1,7
39884,4539,0,70,91.234,-0.7314,0.00895,0,0,0,0,33,33,33,0,1,7
39884,4543,0,52,91.158,0.7314,0.00895,22,18,18,14,47,58,58,0,1,7
39884,4565,0,128,91.112,0.73179,0.00913,3,3,1,3,63,65,65,1,1,7
39884,4617,0,2,91.217,-0.73179,0.00913,0,0,0,0,27,27,27,0,1,7
39884,4642,0,118,91.187,-0.73179,0.00913,12,7,5,1,47,54,54,0,1,7
39884,4643,0,36,91.12,-0.73179,0.00913,33,27,15,11,68,88,88,0,1,7
39884,4658,0,70,91.134,-0.73179,0.00913,1,1,0,0,35,36,36,0,1,7
39884,4662,0,70,91.208,-0.73179,0.00913,0,0,0,0,21,21,21,0,1,7
39884,4671,0,116,91.179,-0.73179,0.00913,4,4,3,4,27,29,29,0,1,7
39884,4702,0,116,91.122,0.73179,0.00913,15,13,11,11,38,46,46,0,1,7
39884,4729,0,4,-999,-0.73179,0.00913,0,0,0,0,33,33,33,0,1,7
39884,4732,0,70,91.215,0.73179,0.00913,0,0,0,0,29,29,29,0,1,7
39884,4733,0,102,91.201,-0.73179,0.00913,10,5,3,0,52,59,59,0,1,7
39884,4738,0,68,91.252,-0.73179,0.00913,2,0,2,2,27,27,27,0,1,7
39884,4744,0,116,91.163,0.73179,0.00913,13,13,12,11,45,47,47,0,1,7
39884,4764,0,118,91.194,-0.73179,0.00913,30,22,17,9,60,79,79,0,1,7
39884,4767,0,6,91.258,-0.73179,0.00913,0,0,0,0,15,15,15,0,1,7
39884,4776,0,52,91.202,0.73179,0.00913,31,25,20,18,47,69,69,1,1,7
39884,4806,0,116,91.19,-0.73179,0.00913,24,19,17,13,46,55,55,0,1,7
39884,4839,0,100,91.216,-0.73179,0.00913,17,15,15,12,31,39,39,0,1,7
39884,4845,0,118,91.202,0.73179,0.00913,19,7,11,5,81,94,94,1,1,7
39884,4881,0,116,91.148,0.73179,0.00913,24,19,16,11,58,70,70,0,1,7
39884,4886,0,16,91.173,0.73179,0.00913,2,2,2,2,17,17,17,0,1,7
39884,4888,0,116,91.183,-0.73179,0.00913,20,14,12,9,51,62,62,0,1,7
39884,4893,0,54,91.143,-0.73179,0.00913,21,15,8,4,70,83,83,0,1,7
39884,4948,0,52,91.222,-0.73179,0.00913,9,9,9,5,34,36,36,0,1,7
39884,4967,0,102,91.179,-0.73179,0.00913,15,5,6,1,50,59,59,0,1,7
39884,4980,0,52,91.19,0.73179,0.00913,15,15,13,11,38,44,44,0,1,7
39884,5044,0,70,91.164,-0.73179,0.00913,0,0,0,0,22,22,22,0,1,7
39884,5048,0,52,91.173,0.73179,0.00913,20,16,12,11,42,54,54,1,1,7
39884,5052,0,16,91.192,0.73179,0.00913,2,2,2,2,25,25,25,2,1,7
39884,5057,0,36,91.139,-0.73179,0.00913,41,36,26,20,80,97,97,0,1,7
39884,5130,0,118,91.187,-0.73179,0.00913,25,15,15,12,68,78,78,0,1,7
39884,5134,0,38,91.176,0.73179,0.00913,19,7,12,6,50,59,59,0,1,7
39884,5145,0,16,91.166,0.73179,0.00913,2,2,2,0,30,30,30,0,1,7
39884,5298,0,16,91.194,0.73216,0.00892,2,2,2,2,18,18,18,2,1,7
39884,5317,0,2,91.18,0.73216,0.00892,1,0,0,0,20,21,21,0,1,7
39884,5327,0,116,91.128,0.73216,0.00892,2,2,2,2,14,14,14,0,1,7
39884,5335,0,54,91.146,-0.73216,0.00892,20,12,16,10,63,69,69,2,1,7
39884,5345,0,2,91.234,0.73216,0.00892,1,0,0,0,15,16,16,0,1,7
39884,5349,0,38,91.198,0.73216,0.00892,24,15,5,2,52,71,71,0,1,7
39884,5373,0,100,91.235,-0.73216,0.00892,12,8,8,2,52,58,58,1,1,7
39884,5387,0,52,91.207,0.73216,0.00892,28,19,20,10,64,76,76,1,1,7
39884,5388,0,2,91.129,0.73216,0.00892,0,0,0,0,21,21,21,0,1,7
39884,5396,0,70,91.232,-0.73216,0.00892,0,0,0,0,25,25,25,0,1,7
39884,5455,0,100,91.192,-0.73062,0.00957,14,13,9,7,45,51,51,0,1,7
39884,5462,0,2,91.149,-0.73062,0.00957,0,0,0,0,28,28,28,0,1,7
39884,5481,0,100,91.131,-0.73062,0.00957,2,2,2,2,14,14,14,2,1,7
39884,5545,0,262144,91.207,0.72591,0.00839,2,2,2,2,26,26,26,2,1,7
39884,5552,0,52,91.202,-0.72591,0.00839,23,15,13,12,50,66,66,1,1,7
39884,5588,0,2,91.161,0.72591,0.00839,0,0,0,0,32,32,32,0,1,7
39884,5598,0,262144,91.136,-0.72591,0.00839,0,0,0,0,17,17,17,0,1,7
39884,5655,0,38,91.124,-0.73743,0.00987,16,4,11,3,44,51,51,0,1,7
39884,5682,0,116,91.216,-0.73743,0.00987,15,9,7,6,70,79,79,0,1,7
39884,5687,0,52,91.198,0.73743,0.00987,22,20,17,14,47,61,61,0,1,7
39884,5712,0,102,91.135,0.73267,0.00914,13,4,4,1,56,65,65,0,1,7
39884,5722,0,32,91.175,-0.73267,0.00914,2,1,0,1,23,25,25,0,1,7
39884,5750,0,116,91.21,-0.73267,0.00914,20,16,12,9,83,92,92,0,1,7
39884,5762,0,36,91.159,-0.73267,0.00914,20,16,15,13,55,63,63,0,1,7
39884,5774,0,52,91.182,0.73267,0.00914,23,16,12,10,80,92,92,2,1,7
39884,5776,0,38,91.17,0.73267,0.00914,8,4,3,1,53,58,58,0,1,7
39884,5778,0,52,91.121,0.73267,0.00914,25,22,16,15,62,77,77,0,1,7
39884,5782,0,70,91.17,0.73267,0.00914,0,0,0,0,30,30,30,0,1,7
39884,5783,0,16,91.27,-0.73267,0.00914,2,2,2,2,35,35,35,1,1,7
39884,5803,0,116,91.222,-0.72565,0.01126,22,20,17,13,48,57,57,0,1,7
39884,5843,0,38,91.234,0.72565,0.01126,23,16,14,6,47,60,60,0,1,7
39884,5879,0,38,91.166,-0.73447,0.00903,19,9,11,7,69,79,79,0,1,7
39884,5890,0,100,91.189,-0.73447,0.00903,2,2,2,2,17,17,17,0,1,7
39884,5897,0,70,91.197,-0.73447,0.00903,0,0,0,0,19,19,19,0,1,7
39884,5909,0,116,91.277,0.73447,0.00903,21,18,15,15,47,58,58,1,1,7
39884,5946,0,16,91.173,-0.73447,0.00903,2,2,2,2,25,25,25,0,1,7
39884,5952,0,6,91.173,0.73447,0.00903,0,0,0,0,33,33,33,0,1,7
39884,5958,0,6,91.137,-0.73447,0.00903,0,0,0,0,35,35,35,0,1,7
39884,5961,0,116,91.243,-0.73447,0.00903,2,2,2,2,17,17,17,0,1,7
39884,5980,0,118,91.18,0.73998,0.00941,16,13,14,7,58,62,62,0,1,7
39884,5984,0,68,91.183,-0.73998,0.00941,2,2,2,2,34,34,34,0,1,7
39884,5991,0,52,91.366,-0.73998,0.00941,23,19,17,14,69,77,77,1,1,7
39884,5995,0,118,91.201,-0.73998,0.00941,14,9,4,1,53,63,63,0,1,7
39884,6030,0,116,91.19,-0.73998,0.00941,14,11,10,9,52,60,60,0,1,7
39884,6037,0,70,91.174,-0.73645,0.01153,1,0,1,0,29,29,29,0,1,7
39884,6043,0,100,91.202,-0.73645,0.01153,15,12,9,8,31,40,40,0,1,7
39884,6047,0,6,91.154,-0.73645,0.01153,1,1,0,0,18,19,19,0,1,7
39884,6121,0,786432,91.174,-0.74419,0.00979,2,0,2,2,28,28,28,0,1,7
39884,6122,0,54,91.203,-0.74419,0.00979,30,21,15,5,65,83,83,0,1,7
39884,6126,0,70,91.185,0.74419,0.00979,0,0,0,0,23,23,23,0,1,7
39884,6145,0,70,91.188,-0.74419,0.00979,2,0,2,0,27,27,27,0,1,7
39884,6151,0,54,91.184,-0.74419,0.00979,19,8,12,9,68,77,77,0,1,7
39884,6154,0,54,91.182,-0.74419,0.00979,38,24,19,11,73,94,94,0,1,7
39884,6184,0,70,91.214,0.74419,0.00979,0,0,0,0,27,27,27,0,1,7
39884,6195,0,116,91.151,-0.74419,0.00979,17,12,10,8,54,63,63,0,1,7
39884,6207,0,52,91.272,-0.74419,0.00979,28,24,16,10,64,78,78,1,1,7
39884,6249,0,52,91.153,-0.73444,0.00908,16,14,11,11,33,43,43,1,1,7
39884,6253,0,116,91.187,0.73444,0.00908,16,15,13,9,35,41,41,0,1,7
39884,6262,0,52,91.158,-0.73444,0.00908,14,13,12,9,41,44,44,0,1,7
39884,6309,0,36,91.165,-0.73444,0.00908,11,9,8,7,44,48,48,0,1,7
39884,6310,0,16,91.193,-0.73444,0.00908,1,1,0,1,36,37,37,0,1,7
39884,6324,0,54,91.157,0.72404,0.00784,16,6,4,2,52,64,64,0,1,7
39884,6325,0,52,91.282,0.72404,0.00784,22,19,16,14,39,52,52,1,1,7
39884,6346,0,16,91.221,0.72404,0.00784,2,2,1,2,23,24,24,2,1,7
39884,6351,0,16,91.16,0.72404,0.00784,1,1,0,1,18,19,19,0,1,7
39884,6358,0,102,91.196,-0.72404,0.00784,18,11,8,5,55,65,65,1,1,7
39884,6395,0,70,91.135,-0.72404,0.00784,0,0,0,0,20,20,20,0,1,7
39884,6414,0,116,91.131,0.72404,0.00784,13,12,11,6,48,54,54,0,1,7
39884,6434,0,118,91.098,0.72404,0.00784,26,19,11,5,77,92,92,0,1,7
39884,6457,0,68,91.145,-0.72404,0.00784,3,0,2,2,25,26,26,0,1,7
39884,6459,0,52,91.176,-0.72404,0.00784,26,25,17,17,63,76,76,2,1,7
39884,6478,0,6,91.197,-0.72404,0.00784,0,0,0,0,24,24,24,0,1,7
39884,6512,0,36,91.225,0.72927,0.0083,2,1,2,2,29,29,29,0,1,7
39884,6516,0,38,91.168,-0.72927,0.0083,24,12,13,4,83,96,96,0,1,7
39884,6531,0,52,91.163,0.72927,0.0083,37,24,24,12,86,106,106,0,1,7
39884,6534,0,116,91.187,0.72927,0.0083,22,19,14,10,50,63,63,0,1,7
39884,6539,0,52,91.162,-0.72927,0.0083,18,15,13,7,49,56,56,0,1,7
39884,6562,0,52,91.123,0.72927,0.0083,14,12,10,7,38,43,43,0,1,7
39884,6577,0,52,91.209,-0.72927,0.0083,28,26,23,15,68,76,76,0,1,7
39884,6595,0,52,91.137,0.72927,0.0083,14,9,9,8,74,79,79,0,1,7
39884,6596,0,52,91.206,-0.72927,0.0083,22,21,15,12,54,67,67,0,1,7
39884,6605,0,70,91.166,0.72927,0.0083,0,0,0,0,19,19,19,0,1,7
39884,6607,0,70,91.144,-0.72927,0.0083,0,0,0,0,22,22,22,0,1,7
39884,6625,0,102,91.186,-0.72927,0.0083,10,3,4,2,40,46,46,0,1,7
39884,6630,0,116,91.231,-0.72927,0.0083,16,11,12,11,55,59,59,3,1,7
39884,6643,0,54,91.173,0.72927,0.0083,20,10,9,7,61,73,73,1,1,7
39884,6670,0,144,91.249,0.72927,0.0083,2,2,0,1,28,30,30,1,1,7
39884,6697,0,36,91.074,-0.72927,0.0083,34,26,24,13,72,88,88,2,1,7
39884,6723,0,52,91.223,0.72927,0.0083,26,21,20,12,60,72,72,0,1,7
39884,6735,0,52,91.201,-0.72927,0.0083,20,18,16,11,44,53,53,0,1,7
39884,6758,0,52,91.168,-0.72927,0.0083,18,16,14,11,68,73,73,0,1,7
39884,6763,0,116,91.201,0.72927,0.0083,2,2,2,2,20,20,20,0,1,7
39884,6775,0,52,91.163,-0.7467,0.00983,20,12,14,6,58,67,67,0,1,7
39884,6787,0,38,91.24,0.7467,0.00983,8,4,3,0,44,50,50,0,1,7
39884,6899,0,52,91.149,0.7467,0.00983,29,20,19,13,62,76,76,1,1,7
39884,6905,0,144,91.173,-0.7467,0.00983,3,3,1,1,33,35,35,1,1,7
39884,6956,0,2,91.17,-0.7467,0.00983,0,0,0,0,38,38,38,0,1,7
39884,6983,0,128,-999,-0.7467,0.00983,1,1,0,1,27,28,28,0,1,7
39884,7007,0,52,91.204,0.7467,0.00983,18,15,11,9,50,61,61,0,1,7
39885,8,0,52,91.115,-0.72423,0.00905,23,0,15,11,52,64,64,1,1,7
39885,40,0,116,91.255,0.72423,0.00905,26,0,16,7,76,86,86,0,1,7
39885,49,0,2,91.132,-0.72423,0.00905,0,0,0,0,37,37,37,0,1,7
39885,80,0,52,91.146,-0.72423,0.00905,17,14,14,14,61,66,66,0,1,7
39885,85,0,52,91.159,0.72423,0.00905,22,13,13,11,71,82,82,0,1,7
39885,96,0,16,91.228,-0.72423,0.00905,3,3,2,0,24,25,25,0,1,7
39885,152,0,52,91.145,0.72423,0.00905,29,27,20,17,34,54,54,0,1,7
39885,211,0,70,91.13,-0.72423,0.00905,0,0,0,0,21,21,21,0,1,7
39885,235,0,38,91.2,-0.72423,0.00905,17,5,11,3,65,72,72,1,1,7
39885,238,0,52,91.19,0.72423,0.00905,28,14,15,6,60,76,76,3,1,7
39885,242,0,36,91.187,-0.72423,0.00905,15,6,8,7,63,72,72,3,1,7
39885,260,0,52,91.128,0.73141,0.00914,26,25,19,11,61,78,78,0,1,7
39885,299,0,70,91.1,0.73141,0.00914,2,0,2,0,23,23,23,0,1,7
39885,303,0,52,91.117,-0.73141,0.00914,22,19,11,7,54,66,66,0,1,7
39885,314,0,38,91.104,0.73141,0.00914,16,6,13,4,46,53,53,0,1,7
39885,317,0,116,91.227,0.73141,0.00914,2,2,2,2,30,30,30,0,1,7
39885,364,0,70,91.174,-0.73141,0.00914,0,0,0,0,23,23,23,0,1,7
39885,396,0,36,91.17,-0.73141,0.00914,30,27,22,14,50,64,64,0,1,7
39885,407,0,36,91.143,0.73141,0.00914,25,22,18,14,63,75,75,0,1,7
39885,424,0,52,91.161,-0.73141,0.00914,26,22,16,13,56,69,69,0,1,7
39885,444,0,70,91.142,0.73141,0.00914,0,0,0,0,27,27,27,0,1,7
39885,448,0,116,91.145,0.73141,0.00914,33,25,20,9,65,80,80,0,1,7
39885,476,0,2,91.193,-0.73472,0.00917,0,0,0,0,20,20,20,0,1,7
39885,491,0,116,91.145,-0.73472,0.00917,21,16,11,10,51,66,66,1,1,7
39885,495,0,52,91.188,-0.73472,0.00917,28,24,17,17,41,58,58,0,1,7
39885,500,0,70,91.194,0.73472,0.00917,0,0,0,0,27,27,27,0,1,7
39885,507,0,70,91.104,-0.73472,0.00917,2,0,2,0,25,25,25,0,1,7
39885,541,0,100,91.128,-0.73472,0.00917,19,16,13,7,47,55,55,0,1,7
39885,562,0,116,91.121,0.73472,0.00917,20,17,15,9,68,76,76,1,1,7
39885,574,0,116,91.147,0.73472,0.00917,20,19,16,14,44,52,52,0,1,7
39885,581,0,116,91.106,-0.73472,0.00917,27,22,15,15,51,71,71,0,1,7
39885,591,0,164,91.144,-0.73472,0.00917,21,21,14,10,45,54,54,2,1,7
39885,595,0,52,91.169,0.73472,0.00917,21,19,16,12,44,54,54,0,1,7
39885,601,0,8,91.177,0.73472,0.00917,0,0,0,0,20,20,20,0,1,7
39885,603,0,70,91.203,0.73472,0.00917,9,2,6,2,41,46,46,0,1,7
39885,607,0,102,91.138,-0.73472,0.00917,10,3,6,0,50,54,54,0,1,7
39885,611,0,116,91.091,-0.73472,0.00917,23,23,17,12,52,62,62,0,1,7
39885,619,0,102,91.157,0.73472,0.00917,14,10,6,6,65,73,73,0,1,7
39885,651,0,52,91.088,-0.73472,0.00917,29,24,24,16,71,79,79,0,1,7
39885,661,0,116,91.09,0.73472,0.00917,20,20,16,11,51,60,60,1,1,7
39885,662,0,116,91.085,-0.73472,0.00917,15,14,11,11,52,58,58,0,1,7
39885,708,0,52,91.153,0.729,0.0088,27,20,19,9,48,60,60,0,1,7
39885,709,0,116,91.227,-0.729,0.0088,24,19,17,11,68,78,78,0,1,7
39885,713,0,116,91.203,0.729,0.0088,20,18,15,15,63,70,70,0,1,7
39885,717,0,54,91.117,-0.729,0.0088,30,19,20,14,87,100,100,1,1,7
39885,718,0,116,91.121,0.729,0.0088,17,13,12,9,55,61,61,0,1,7
39885,727,0,116,91.188,-0.729,0.0088,21,17,15,12,58,69,69,3,1,7
39885,792,0,70,91.161,-0.729,0.0088,0,0,0,0,31,31,31,0,1,7
39885,793,0,116,91.279,0.729,0.0088,21,18,14,10,66,73,73,1,1,7
39885,811,0,52,91.055,0.729,0.0088,21,14,13,11,49,59,59,0,1,7
39885,818,0,118,91.215,-0.729,0.0088,15,12,3,3,56,68,68,0,1,7
39885,828,0,54,91.094,0.729,0.0088,21,8,14,7,66,75,75,0,1,7
39885,829,0,36,91.133,-0.729,0.0088,16,15,11,13,35,44,44,0,1,7
39885,837,0,52,91.132,-0.729,0.0088,25,22,18,15,32,48,48,0,1,7
39885,843,0,180,91.131,-0.729,0.0088,29,27,15,9,51,70,70,1,1,7
39885,846,0,116,91.218,-0.729,0.0088,19,19,12,10,32,40,40,0,1,7
39885,856,0,36,91.147,0.729,0.0088,15,13,11,10,39,46,46,0,1,7
39885,869,0,52,91.147,-0.729,0.0088,23,20,17,16,65,77,77,1,1,7
39885,898,0,116,91.151,0.72269,0.00927,15,12,8,6,21,29,29,0,1,7
39885,908,0,118,91.139,-0.72269,0.00927,15,8,5,1,58,68,68,0,1,7
39885,954,0,6,91.261,0.72269,0.00927,6,0,0,2,92,98,98,0,1,7
39885,971,0,116,91.185,-0.72269,0.00927,2,2,2,2,17,17,17,0,1,7
39885,974,0,52,91.155,-0.72269,0.00927,18,15,10,9,56,67,67,0,1,7
39885,975,0,52,91.109,0.72269,0.00927,16,16,13,9,43,50,50,0,1,7
39885,979,0,116,91.179,-0.72269,0.00927,29,26,22,18,84,95,95,1,1,7
39885,988,0,116,91.169,-0.72269,0.00927,17,14,10,8,30,38,38,1,1,7
39885,1017,0,2,91.196,-0.72269,0.00927,0,0,0,0,23,23,23,0,1,7
39885,1026,0,100,91.179,0.72269,0.00927,16,15,12,6,64,69,69,0,1,7
39885,1039,0,52,91.124,-0.72269,0.00927,24,21,14,10,57,71,71,0,1,7
39885,1044,0,52,91.218,-0.72269,0.00927,31,23,21,12,66,81,81,0,1,7
39885,1050,0,116,91.279,-0.72269,0.00927,18,15,10,7,46,54,54,0,1,7
39885,1068,0,48,91.154,-0.72269,0.00927,16,14,2,1,44,58,58,0,1,7
39885,1072,0,54,91.131,0.72269,0.00927,32,25,20,10,76,91,91,0,1,7
39885,1122,0,52,91.082,0.72269,0.00927,25,15,21,15,72,82,82,1,1,7
