run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
39977,1185,0,262144,91.123,-0.73908,0.00823,0,0,0,0,23,23,23,0,1,8
39977,1188,0,116,91.208,-0.73908,0.00823,2,2,2,2,25,25,25,0,1,8
39977,1202,0,116,91.106,0.73908,0.00823,17,16,11,11,58,68,68,0,1,8
39977,1206,0,52,91.17,-0.73908,0.00823,18,14,8,6,101,113,113,0,1,8
39977,1245,0,116,91.117,0.73908,0.00823,3,3,2,2,16,17,17,0,1,8
39977,1272,0,48,91.095,0.73908,0.00823,2,2,2,2,32,32,32,1,1,8
39977,1296,0,52,91.056,-0.73908,0.00823,14,9,11,9,68,73,73,2,1,8
39977,1307,0,102,91.143,0.73908,0.00823,16,3,11,2,60,67,67,0,1,8
39977,1328,0,116,91.122,-0.73908,0.00823,19,16,8,7,64,75,75,0,1,8
39977,1338,0,70,91.151,0.73908,0.00823,2,0,2,0,28,28,28,0,1,8
39977,1342,0,16,91.155,0.73908,0.00823,1,1,0,1,47,48,48,0,1,8
39977,1343,0,52,91.142,-0.73908,0.00823,2,2,2,2,34,34,34,0,1,8
39977,1378,0,36,91.157,0.73908,0.00823,8,3,4,3,52,56,56,0,1,8
39977,1388,0,102,91.105,0.73908,0.00823,17,7,1,1,64,80,80,0,1,8
39977,1410,0,54,91.087,-0.73908,0.00823,15,13,5,2,62,72,72,0,1,8
39977,1454,0,100,91.136,-0.73674,0.00885,23,18,15,11,80,93,93,1,1,8
39977,1464,0,118,91.166,0.73674,0.00885,17,6,12,7,62,70,70,2,1,8
39977,1473,0,118,91.127,-0.73674,0.00885,16,8,8,5,41,52,52,0,1,8
39977,1503,0,6,91.092,0.73674,0.00885,1,0,0,0,22,23,23,0,1,8
39977,1504,0,16,91.142,0.73674,0.00885,3,2,3,1,44,44,44,0,1,8
39977,1519,0,4,91.123,0.73674,0.00885,4,2,3,4,46,47,47,0,1,8
39977,1534,0,70,91.171,-0.73674,0.00885,0,0,0,0,26,26,26,0,1,8
39977,1558,0,116,91.106,0.73674,0.00885,26,23,17,12,68,82,82,0,1,8
39977,1573,0,70,91.169,0.73674,0.00885,0,0,0,0,45,45,45,0,1,8
39977,1599,0,52,91.146,-0.73674,0.00885,17,16,14,12,53,62,62,0,1,8
39977,1601,0,116,91.163,0.73674,0.00885,25,21,15,9,60,74,74,2,1,8
39977,1602,0,36,91.107,0.73674,0.00885,12,10,6,4,61,67,67,0,1,8
39977,1639,0,180,91.186,0.73674,0.00885,10,9,6,6,52,57,57,1,1,8
39977,1643,0,52,91.097,0.73674,0.00885,31,26,22,18,47,66,66,0,1,8
39977,1663,0,102,91.129,0.73674,0.00885,17,11,6,1,64,76,76,0,1,8
39977,1676,0,34,90.649,0.73674,0.00885,7,0,2,2,167,172,172,0,1,8
39977,1698,0,262144,91.164,0.73674,0.00885,0,0,0,0,30,30,30,0,1,8
39977,1729,0,16,91.176,0.73674,0.00885,2,2,2,1,29,29,29,0,1,8
39977,1745,0,36,91.154,-0.72816,0.00859,26,17,18,15,67,78,78,1,1,8
39977,1768,0,4,91.133,-0.72816,0.00859,0,0,0,0,37,37,37,0,1,8
39977,1776,0,262144,91.147,0.72816,0.00859,0,0,0,0,18,18,18,0,1,8
39977,1790,0,524288,91.167,-0.72816,0.00859,0,0,0,0,68,68,68,0,1,8
39977,1805,0,52,91.216,-0.72816,0.00859,17,12,12,7,58,64,64,0,1,8
