run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
40604,4160,0,52,91.124,-0.72768,0.02286,41,31,25,17,93,114,114,0,1,25
40604,4210,0,4,91.178,0.69868,0.0167,0,0,0,0,67,67,67,0,1,25
40604,4223,0,6,91.182,-0.69868,0.0167,0,0,0,0,32,32,32,0,1,25
40604,4224,0,70,91.209,-0.69868,0.0167,0,0,0,0,39,39,39,0,1,25
40604,4225,0,54,91.146,-0.69868,0.0167,14,6,9,6,77,84,84,0,1,25
40604,4254,0,38,91.27,0.69868,0.0167,6,6,4,0,45,47,47,0,1,25
40604,4272,0,102,91.187,-0.69868,0.0167,18,7,12,5,51,59,59,1,1,25
40604,4274,0,116,91.145,0.69868,0.0167,20,14,15,9,63,71,71,0,1,25
40604,4276,0,52,91.193,-0.69868,0.0167,21,14,15,8,61,71,71,0,1,25
40604,4287,0,116,91.091,-0.69868,0.0167,17,15,13,10,51,57,57,0,1,25
40604,4300,0,70,91.276,0.69868,0.0167,0,0,0,0,27,27,27,0,1,25
40604,4326,0,116,91.154,0.69868,0.0167,33,28,19,9,63,78,78,0,1,25
40604,4329,0,116,91.207,-0.69868,0.0167,2,1,2,2,25,25,25,0,1,25
40604,4350,0,102,91.143,-0.69868,0.0167,10,8,6,2,60,64,64,0,1,25
40604,4423,0,144,91.167,-0.69868,0.0167,2,2,2,2,26,26,26,2,1,25
40604,4434,0,2,91.191,0.69868,0.0167,0,0,0,0,33,33,33,0,1,25
40604,4481,0,70,91.164,-0.69868,0.0167,0,0,0,0,28,28,28,0,1,25
40604,4505,0,102,91.198,-0.69868,0.0167,11,3,6,4,59,66,66,0,1,25
40604,4516,0,4,91.156,0.69868,0.0167,1,0,1,0,39,39,39,0,1,25
40604,4594,0,52,91.127,-0.69868,0.0167,22,18,17,10,68,73,73,0,1,25
40604,4631,0,36,91.121,0.69868,0.0167,14,10,9,7,51,59,59,1,1,25
40604,4634,0,70,91.108,0.69868,0.0167,0,0,0,0,34,34,34,0,1,25
40604,4638,0,262144,91.146,-0.69868,0.0167,0,0,0,0,63,63,63,0,1,25
40604,4644,0,70,91.125,-0.69868,0.0167,0,0,0,0,22,22,22,0,1,25
40604,4671,0,48,91.134,0.69868,0.0167,4,4,4,4,34,35,35,1,1,25
40604,4733,0,116,91.137,0.69868,0.0167,23,21,18,14,63,73,73,0,1,25
40604,4754,0,102,91.143,0.69868,0.0167,14,1,9,1,56,63,63,0,1,25
40604,4776,0,38,91.068,-0.69868,0.0167,7,4,3,1,45,49,49,0,1,25
40604,4804,0,100,91.143,0.69868,0.0167,23,15,12,8,68,79,79,0,1,25
40604,4805,0,116,91.196,0.69868,0.0167,12,12,10,8,47,54,54,0,1,25
40604,4823,0,116,91.112,0.69868,0.0167,24,24,14,15,43,60,60,0,1,25
40604,4834,0,54,91.228,-0.69868,0.0167,16,9,10,8,64,72,72,1,1,25
40604,4864,0,118,91.2,0.69868,0.0167,14,9,8,6,50,57,57,0,1,25
40604,4873,0,70,91.159,0.69868,0.0167,0,0,0,0,27,27,27,0,1,25
40604,4879,0,54,91.152,-0.69868,0.0167,21,14,10,6,65,77,77,0,1,25
40604,4884,0,102,91.121,0.69868,0.0167,17,8,10,1,69,76,76,0,1,25
40604,4894,0,54,91.223,0.69868,0.0167,28,20,16,10,78,91,91,0,1,25
40604,4900,0,116,91.125,0.69868,0.0167,16,10,6,9,54,64,64,2,1,25
40604,4905,0,36,91.174,-0.69868,0.0167,17,11,13,12,61,70,70,0,1,25
40604,4916,0,52,91.154,-0.69868,0.0167,11,11,10,7,47,51,51,0,1,25
40604,4939,0,116,91.091,-0.69868,0.0167,18,13,10,9,55,65,65,1,1,25
40604,4941,0,116,91.138,-0.69868,0.0167,23,20,18,15,38,50,50,0,1,25
40604,4952,0,6,91.166,0.69868,0.0167,0,0,0,0,40,40,40,0,1,25
40604,4994,0,16,91.149,-0.69868,0.0167,1,1,0,1,30,31,31,0,1,25
40604,4998,0,116,91.147,0.69868,0.0167,27,23,15,8,48,64,64,0,1,25
40604,5006,0,108,91.209,0.69868,0.0167,24,23,20,15,63,70,70,2,1,25
40604,5053,0,116,91.174,-0.69868,0.0167,29,21,14,13,68,87,87,0,1,25
40604,5064,0,36,91.172,-0.71338,0.01599,25,21,13,10,46,61,61,0,1,25
40604,5070,0,36,91.141,0.71338,0.01599,20,19,15,13,52,62,62,0,1,25
40604,5098,0,16,91.195,-0.71338,0.01599,1,1,0,1,36,37,37,0,1,25
40604,5172,0,116,91.181,0.71338,0.01599,14,12,11,11,33,43,43,1,1,25
40604,5185,0,36,91.112,-0.71338,0.01599,2,2,2,2,25,25,25,0,1,25
40604,5186,0,6,91.209,0.71338,0.01599,0,0,0,0,26,26,26,0,1,25
40604,5237,0,52,91.147,-0.71338,0.01599,24,17,15,8,66,76,76,1,1,25
40604,5241,0,116,91.154,-0.71338,0.01599,2,2,2,2,25,25,25,0,1,25
40604,5257,0,32,91.154,-0.71338,0.01599,2,2,2,2,35,35,35,0,1,25
40604,5260,0,116,91.132,-0.71338,0.01599,16,11,9,8,59,67,67,2,1,25
40604,5270,0,100,91.147,-0.71338,0.01599,19,15,10,13,51,63,63,0,1,25
40604,5271,0,116,91.195,0.71338,0.01599,2,2,2,2,21,21,21,0,1,25
40604,5276,0,52,91.163,-0.71338,0.01599,21,16,10,10,54,69,69,2,1,25
40604,5289,0,116,91.152,-0.71338,0.01599,17,15,15,12,60,64,64,0,1,25
40604,5316,0,70,91.171,0.71338,0.01599,0,0,0,0,24,24,24,0,1,25
40604,5320,0,54,91.108,-0.71338,0.01599,13,11,9,4,63,67,67,0,1,25
40604,5333,0,38,91.215,0.71338,0.01599,29,12,18,2,103,117,117,0,1,25
40604,5361,0,36,91.214,0.71338,0.01599,26,22,21,16,44,54,54,0,1,25
40604,5383,0,36,91.112,-0.71338,0.01599,23,19,14,10,54,70,70,1,1,25
40604,5400,0,244,91.101,-0.71338,0.01599,21,19,14,10,50,61,61,0,1,25
40604,5422,0,36,91.179,0.71338,0.01599,22,18,16,11,81,89,89,0,1,25
40604,5441,0,6,91.116,-0.71338,0.01599,0,0,0,0,24,24,24,0,1,25
40604,5497,0,100,91.176,0.71338,0.01599,1,1,1,1,26,26,26,0,1,25
40604,5501,0,100,91.171,-0.71338,0.01599,19,17,15,13,48,59,59,0,1,25
