run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
39579,1477,0,116,91.164,0.73277,0.01472,26,21,13,10,67,83,83,0,1,4
39579,1481,0,524288,91.171,-0.73277,0.01472,1,0,1,0,33,33,33,1,1,4
39579,1494,0,36,91.222,-0.73277,0.01472,46,34,27,12,73,101,101,0,1,4
39579,1508,0,100,91.209,0.73277,0.01472,16,12,8,8,42,53,53,0,1,4
39579,1536,0,116,91.226,0.73277,0.01472,19,17,12,10,33,44,44,0,1,4
39579,1557,0,52,91.249,-0.73277,0.01472,26,22,18,12,72,83,83,0,1,4
39579,1581,0,70,91.298,0.7217,0.01329,0,0,0,0,52,52,52,0,1,4
39579,1587,0,100,91.145,-0.7217,0.01329,22,13,10,8,48,63,63,0,1,4
39579,1599,0,118,91.211,0.7217,0.01329,22,11,11,8,56,68,68,1,1,4
39579,1600,0,38,91.175,-0.7217,0.01329,35,23,20,8,88,106,106,0,1,4
39579,1603,0,52,91.255,0.7217,0.01329,17,15,11,8,26,36,36,0,1,4
39579,1606,0,70,91.173,0.7217,0.01329,0,0,0,0,30,30,30,0,1,4
39579,1612,0,52,91.186,-0.7217,0.01329,27,18,15,9,54,71,71,1,1,4
39579,1613,0,118,91.126,-0.7217,0.01329,17,13,9,5,49,58,58,1,1,4
39579,1625,0,36,91.129,0.7217,0.01329,38,24,21,11,75,96,96,0,1,4
39579,1640,0,100,91.269,-0.7217,0.01329,11,8,6,4,49,54,54,2,1,4
39579,1658,0,36,91.208,-0.7217,0.01329,18,9,12,12,48,56,56,1,1,4
39579,1665,0,6,91.169,0.7217,0.01329,0,0,0,0,28,28,28,0,1,4
39579,1693,0,52,91.265,-0.7217,0.01329,18,15,10,10,50,59,59,0,1,4
39579,1709,0,36,91.248,0.7217,0.01329,15,15,10,9,38,46,46,0,1,4
39579,1719,0,116,91.182,-0.7217,0.01329,26,19,20,12,51,59,59,0,1,4
39579,1733,0,180,91.197,0.7217,0.01329,14,10,10,7,44,50,50,0,1,4
39579,1817,0,70,91.307,0.73344,0.01385,0,0,0,0,30,30,30,0,1,4
39579,1861,0,52,91.176,0.73344,0.01385,23,23,18,15,58,75,75,2,1,4
39579,1877,0,52,91.105,0.73344,0.01385,23,20,11,10,54,68,68,0,1,4
39579,1882,0,52,91.253,0.73344,0.01385,4,4,4,4,23,25,25,0,1,4
39579,1912,0,2,-999,0.73344,0.01385,0,0,0,0,17,17,17,0,1,4
39579,1932,0,36,91.297,0.73344,0.01385,13,13,9,6,44,52,52,0,1,4
39579,1939,0,36,91.279,0.73344,0.01385,30,25,18,15,59,75,75,0,1,4
39579,1986,0,52,91.118,-0.73344,0.01385,27,23,17,14,66,81,81,0,1,4
39579,2004,0,36,91.262,0.73344,0.01385,38,27,23,11,84,106,106,0,1,4
39579,2049,0,116,91.187,0.73344,0.01385,20,17,15,11,55,62,62,0,1,4
39579,2069,0,128,-999,-0.73344,0.01385,2,2,1,2,34,35,35,2,1,4
39579,2087,0,32,-999,-0.73344,0.01385,7,3,3,0,35,39,39,0,1,4
39579,2127,0,100,91.103,-0.72967,0.01385,12,4,6,3,40,47,47,0,1,4
39579,2140,0,100,91.214,0.72967,0.01385,21,15,14,9,56,65,65,0,1,4
39579,2161,0,116,91.21,0.72967,0.01385,23,23,14,14,61,75,75,0,1,4
39579,2164,0,116,91.241,0.72967,0.01385,24,22,19,11,73,83,83,0,1,4
39579,2204,0,16,91.163,0.72967,0.01385,2,2,2,2,31,31,31,0,1,4
39579,2207,0,144,91.135,-0.72967,0.01385,2,2,2,2,16,16,16,2,1,4
39579,2211,0,100,91.238,-0.72967,0.01385,24,20,11,10,68,83,83,0,1,4
39579,2216,0,116,91.214,0.72967,0.01385,22,19,13,8,54,66,66,0,1,4
39579,2237,0,52,91.157,0.72967,0.01385,25,22,21,12,65,76,76,0,1,4
39579,2239,0,70,91.163,0.72967,0.01385,0,0,0,0,41,41,41,0,1,4
39579,2256,0,180,91.188,0.72967,0.01385,24,20,13,13,46,62,62,2,1,4
39579,2257,0,52,91.162,-0.72967,0.01385,37,32,33,19,70,86,86,0,1,4
39579,2264,0,52,91.22,0.72967,0.01385,32,27,22,18,61,77,77,0,1,4
39579,2282,0,52,91.175,-0.72967,0.01385,23,12,10,8,68,81,81,0,1,4
39579,2328,0,70,91.176,-0.72967,0.01385,0,0,0,0,35,35,35,0,1,4
39579,2340,0,116,91.205,-0.72967,0.01385,34,28,26,20,50,69,69,0,1,4
39579,2350,0,54,91.121,0.72967,0.01385,20,8,16,2,60,70,70,0,1,4
39579,2393,0,102,91.202,0.72967,0.01385,9,4,2,0,51,58,58,0,1,4
39579,2398,0,116,91.174,-0.72967,0.01385,17,15,12,8,47,57,57,2,1,4
39579,2406,0,4,-999,-0.72967,0.01385,0,0,0,0,22,22,22,0,1,4
39579,2471,0,524288,91.203,-0.724,0.01242,0,0,0,0,41,41,41,0,1,4
39579,2477,0,38,91.169,-0.724,0.01242,20,12,6,2,71,85,85,0,1,4
39579,2484,0,116,91.113,-0.724,0.01242,17,16,14,9,37,44,44,0,1,4
39579,2490,0,116,91.264,-0.724,0.01242,16,12,10,6,68,75,75,1,1,4
39579,2495,0,52,91.23,-0.724,0.01242,20,19,13,12,57,67,67,0,1,4
39579,2501,0,52,91.207,0.724,0.01242,32,30,22,17,67,82,82,0,1,4
39579,2506,0,6,91.133,-0.724,0.01242,0,0,0,0,22,22,22,0,1,4
39579,2517,0,52,91.127,0.724,0.01242,20,16,14,11,52,64,64,0,1,4
39579,2524,0,38,91.233,0.724,0.01242,30,15,16,6,91,105,105,1,1,4
39579,2611,0,2,91.17,0.724,0.01242,1,0,0,0,41,42,42,0,1,4
39579,2622,0,16,91.217,0.724,0.01242,5,5,2,1,31,34,34,0,1,4
39579,2656,0,2,-999,-0.724,0.01242,1,0,0,0,20,21,21,0,1,4
39579,2686,0,70,91.213,0.724,0.01242,0,0,0,0,38,38,38,0,1,4
39579,2691,0,102,91.183,0.724,0.01242,12,6,1,1,62,73,73,0,1,4
39579,2698,0,116,91.18,-0.724,0.01242,14,12,11,8,44,50,50,0,1,4
39579,2700,0,16,91.181,-0.724,0.01242,6,6,0,0,50,56,56,0,1,4
39579,2701,0,34,91.14,-0.724,0.01242,15,9,3,0,66,78,78,0,1,4
39579,2708,0,52,91.146,-0.724,0.01242,23,17,14,10,61,74,74,0,1,4
39579,2715,0,244,91.243,0.724,0.01242,28,24,16,19,78,95,95,0,1,4
39579,2717,0,16,-999,0.724,0.01242,5,4,0,1,31,36,36,0,1,4
39579,2737,0,116,91.334,-0.724,0.01242,36,32,24,19,54,75,75,0,1,4
39579,2742,0,16,91.187,-0.724,0.01242,8,7,1,2,33,40,40,0,1,4
39579,2747,0,38,91.179,-0.724,0.01242,2,2,0,1,31,33,33,0,1,4
39579,2750,0,116,91.144,-0.724,0.01242,25,23,25,12,56,64,64,0,1,4
39579,2757,0,116,91.224,0.724,0.01242,29,21,12,13,47,65,65,0,1,4
39579,2759,0,16,91.273,0.724,0.01242,4,3,1,1,35,38,38,0,1,4
39579,2764,0,52,91.18,0.724,0.01242,2,2,2,2,37,37,37,1,1,4
39579,2771,0,116,91.21,-0.724,0.01242,19,15,12,9,74,82,82,2,1,4
39579,2794,0,116,91.21,-0.724,0.01242,19,18,16,11,50,59,59,0,1,4
39579,2808,0,116,91.18,0.724,0.01242,21,16,11,8,57,70,70,0,1,4
39579,2814,0,54,91.211,-0.724,0.01242,19,10,13,8,87,95,95,0,1,4
39579,2816,0,102,91.185,0.724,0.01242,29,16,20,13,68,84,84,2,1,4
39579,2838,0,34,91.183,0.724,0.01242,16,9,5,1,59,70,70,0,1,4
39579,2858,0,70,91.202,0.724,0.01242,0,0,0,0,31,31,31,0,1,4
39579,2912,0,70,91.274,-0.724,0.01242,0,0,0,0,32,32,32,0,1,4
39579,2921,0,116,91.232,0.724,0.01242,21,20,11,10,59,70,70,1,1,4
39579,2930,0,36,91.205,-0.724,0.01242,28,25,21,11,72,89,89,0,1,4
39579,2945,0,180,91.222,0.724,0.01242,28,24,22,16,62,79,79,1,1,4
39579,2951,0,36,91.275,0.724,0.01242,26,23,17,16,49,60,60,1,1,4
39579,2955,0,116,91.239,0.724,0.01242,21,19,13,8,81,90,90,0,1,4
39579,2959,0,116,91.173,0.724,0.01242,2,2,2,2,27,27,27,0,1,4
39579,2960,0,16,91.099,-0.724,0.01242,2,2,0,1,21,23,23,0,1,4
39579,2962,0,116,91.227,0.724,0.01242,12,6,9,7,56,60,60,0,1,4
39579,2963,0,116,91.208,-0.724,0.01242,16,15,14,10,59,65,65,0,1,4
39579,2975,0,116,91.246,0.724,0.01242,20,20,14,11,57,65,65,1,1,4
39579,2977,0,70,91.338,-0.724,0.01242,0,0,0,0,31,31,31,0,1,4
39579,2983,0,100,91.174,-0.724,0.01242,21,18,13,9,48,59,59,0,1,4
39579,2988,0,36,91.146,-0.724,0.01242,24,22,18,17,52,65,65,0,1,4
39579,2997,0,116,91.115,0.724,0.01242,3,3,3,2,20,20,20,0,1,4
39579,3024,0,16,91.185,-0.724,0.01242,2,2,2,2,36,36,36,2,1,4
39579,3043,0,36,91.147,0.724,0.01242,19,18,10,11,60,75,75,0,1,4
39579,3053,0,36,91.212,-0.724,0.01242,19,19,16,12,46,53,53,0,1,4
39579,3074,0,70,91.162,-0.724,0.01242,0,0,0,0,33,33,33,0,1,4
39579,3092,0,54,91.215,0.724,0.01242,25,8,17,2,66,78,78,0,1,4
39579,3100,0,102,91.315,-0.724,0.01242,4,2,0,0,60,64,64,0,1,4
39579,3104,0,52,91.189,-0.724,0.01242,32,28,21,16,45,63,63,0,1,4
39579,3129,0,70,91.079,0.724,0.01242,0,0,0,0,55,55,55,0,1,4
39579,3139,0,116,91.38,-0.724,0.01242,21,14,14,13,33,49,49,1,1,4
39579,3140,0,52,91.172,-0.724,0.01242,22,19,18,13,48,57,57,1,1,4
39579,3142,0,100,91.262,-0.724,0.01242,20,17,13,11,36,49,49,0,1,4
39579,3147,0,52,91.263,0.724,0.01242,21,20,14,10,49,61,61,0,1,4
39579,3155,0,102,91.29,-0.724,0.01242,12,5,8,2,54,60,60,1,1,4
39579,3219,0,52,91.239,-0.724,0.01242,27,24,17,15,81,93,93,3,1,4
39579,3229,0,32,91.189,0.724,0.01242,7,4,1,0,39,45,45,0,1,4
39579,3237,0,116,91.206,-0.724,0.01242,26,23,15,12,47,59,59,0,1,4
39579,3262,0,116,91.327,-0.724,0.01242,15,13,13,10,61,64,64,0,1,4
39579,3266,0,116,91.136,0.724,0.01242,18,17,16,13,38,48,48,0,1,4
39579,3285,0,36,91.164,-0.724,0.01242,32,24,22,13,96,109,109,1,1,4
39579,3316,0,116,91.139,0.724,0.01242,17,10,11,8,60,67,67,1,1,4
39579,3318,0,36,91.166,-0.724,0.01242,22,21,20,16,52,57,57,1,1,4
39579,3319,0,36,91.135,-0.724,0.01242,43,29,18,12,69,96,96,1,1,4
39579,3330,0,16,91.17,-0.724,0.01242,11,4,5,1,41,47,47,0,1,4
39579,3333,0,54,91.163,0.724,0.01242,19,9,8,5,52,63,63,1,1,4
39579,3342,0,16,91.086,-0.724,0.01242,4,3,2,0,18,20,20,0,1,4
39579,3347,0,52,91.186,-0.724,0.01242,26,23,16,13,48,65,65,0,1,4
39579,3350,0,100,91.139,0.724,0.01242,29,28,21,16,81,95,95,0,1,4
39579,3352,0,16,91.24,-0.724,0.01242,2,2,0,2,26,28,28,0,1,4
39579,3359,0,36,91.217,-0.724,0.01242,24,22,14,12,63,75,75,0,1,4
39579,3367,0,52,91.151,-0.724,0.01242,24,22,14,12,45,60,60,0,1,4
39579,3382,0,52,91.176,-0.724,0.01242,26,24,18,15,59,77,77,0,1,4
39579,3403,0,32,91.133,-0.724,0.01242,21,17,13,13,38,51,51,1,1,4
39579,3426,0,52,91.146,-0.724,0.01242,31,27,24,16,61,76,76,1,1,4
39579,3439,0,116,91.221,0.724,0.01242,2,2,1,2,33,34,34,0,1,4
39579,3440,0,2,91.217,0.724,0.01242,0,0,0,0,20,20,20,0,1,4
39579,3456,0,116,91.223,-0.724,0.01242,27,24,22,12,76,87,87,0,1,4
39579,3461,0,116,91.167,-0.724,0.01242,23,21,20,15,59,69,69,2,1,4
39579,3463,0,70,91.209,0.724,0.01242,2,0,2,0,25,25,25,0,1,4
39579,3501,0,116,91.249,-0.724,0.01242,20,16,13,11,50,62,62,0,1,4
39579,3530,0,70,91.218,-0.724,0.01242,1,0,1,0,34,34,34,0,1,4
39579,3532,0,52,91.197,-0.724,0.01242,21,16,15,9,36,49,49,0,1,4
39593,27,0,262144,91.205,0.7465,0.01656,2,0,2,2,35,35,35,2,1,4
39593,41,0,116,91.183,0.7465,0.01656,19,0,13,13,46,56,56,0,1,4
39593,67,0,16,91.177,0.7465,0.01656,2,0,2,1,25,25,25,0,1,4
39593,72,0,16,91.092,-0.7465,0.01656,2,0,2,2,44,44,44,0,1,4
39593,88,0,128,-999,-0.7465,0.01656,2,0,1,2,24,25,25,1,1,4
39593,127,0,4,91.156,0.73726,0.01376,2,0,2,2,49,49,49,0,1,4
39593,138,0,2,91.184,0.73726,0.01376,0,0,0,0,32,32,32,0,1,4
39593,152,0,116,91.209,-0.73726,0.01376,33,0,24,18,64,80,80,0,1,4
39593,155,0,6,91.3,-0.73726,0.01376,7,0,2,0,45,50,50,0,1,4
39593,168,0,116,91.219,-0.73726,0.01376,15,0,11,12,64,71,71,0,1,4
39593,247,0,102,91.134,0.71623,0.02217,16,0,10,3,78,86,86,0,1,4
39593,256,0,54,91.197,-0.71623,0.02217,32,0,18,8,83,99,99,1,1,4
39593,269,0,4,91.202,0.71785,0.0174,0,0,0,0,46,46,46,0,1,4
39593,294,0,36,91.248,-0.71785,0.0174,14,0,9,9,30,37,37,1,1,4
39593,336,0,118,91.231,-0.7004,0.02984,23,0,13,9,47,58,58,0,1,4
39593,380,0,16,-999,0.7004,0.02984,3,0,0,2,41,44,44,0,1,4
39593,437,0,32,91.213,0.72131,0.01194,4,0,0,0,36,40,40,0,1,4
39593,441,0,16,91.139,-0.72131,0.01194,8,0,1,0,38,45,45,0,1,4
39593,445,0,70,91.161,0.72131,0.01194,2,0,2,0,33,33,33,0,1,4
39593,455,0,54,91.236,0.72131,0.01194,13,0,4,1,46,55,55,0,1,4
39593,473,0,116,91.148,-0.72131,0.01194,30,0,11,9,61,80,80,0,1,4
39593,505,0,38,91.292,-0.72131,0.01194,15,0,12,4,78,81,81,1,1,4
39593,529,0,118,91.139,-0.72131,0.01194,28,0,19,8,77,88,88,0,1,4
39593,544,0,524288,91.211,-0.72131,0.01194,0,0,0,0,39,39,39,0,1,4
39593,551,0,118,91.271,-0.72131,0.01194,20,0,14,9,75,87,87,2,1,4
39593,563,0,52,91.141,0.72131,0.01194,28,0,20,14,59,73,73,0,1,4
39593,569,0,116,91.191,-0.72131,0.01194,23,0,16,12,65,77,77,0,1,4
39593,577,0,116,91.253,-0.72131,0.01194,25,0,17,13,72,84,84,0,1,4
39593,592,0,36,91.107,0.68835,0.01308,19,0,14,10,45,54,54,0,1,4
39593,600,0,32,91.229,0.68835,0.01308,9,0,6,3,200,205,205,0,1,4
39593,624,0,524288,91.191,-0.68835,0.01308,1,0,0,0,40,41,41,0,1,4
39593,648,0,36,91.249,-0.68835,0.01308,17,0,9,8,50,59,59,2,1,4
39593,650,0,52,91.23,-0.68835,0.01308,19,0,11,8,50,60,60,0,1,4
39593,730,0,180,91.233,-0.68835,0.01308,12,0,10,9,47,51,51,0,1,4
39593,737,0,54,91.254,-0.68835,0.01308,25,0,14,5,93,107,107,0,1,4
39593,760,0,68,91.197,0.68835,0.01308,2,0,2,2,43,43,43,0,1,4
39593,764,0,36,91.228,-0.68835,0.01308,32,0,24,20,74,86,86,0,1,4
39593,792,0,116,91.171,0.68835,0.01308,12,0,10,8,51,54,54,0,1,4
39593,867,0,54,91.185,-0.73762,0.01217,30,0,16,8,78,93,93,4,1,4
39593,869,0,102,91.296,-0.73762,0.01217,10,0,4,0,56,62,62,0,1,4
39593,912,0,116,91.275,0.73762,0.01217,17,0,11,11,69,78,78,0,1,4
39593,916,0,116,91.203,0.73762,0.01217,21,0,14,7,67,77,77,0,1,4
39593,946,0,54,91.162,0.73762,0.01217,25,0,19,12,79,87,87,1,1,4
39593,949,0,144,91.205,0.73762,0.01217,2,0,2,2,21,21,21,1,1,4
39593,956,0,16,91.218,-0.73762,0.01217,3,0,1,1,30,32,32,0,1,4
39593,963,0,116,91.24,-0.73762,0.01217,16,0,9,8,53,62,62,0,1,4
39593,981,0,38,91.258,0.73762,0.01217,14,0,8,1,71,79,79,1,1,4
39593,994,0,144,91.192,0.73762,0.01217,3,0,2,3,99,100,100,2,1,4
39593,1018,0,48,91.21,-0.73762,0.01217,22,0,5,1,61,78,78,0,1,4
39593,1023,0,116,91.211,-0.73762,0.01217,17,0,10,6,34,41,41,0,1,4
39593,1039,0,52,91.239,-0.73762,0.01217,14,0,8,8,22,29,29,0,1,4
39593,1092,0,52,91.156,-0.73762,0.01217,21,0,15,8,44,52,52,0,1,4
39593,1094,0,116,91.319,0.73762,0.01217,18,0,12,14,48,59,59,0,1,4
39593,1099,0,36,91.148,0.73762,0.01217,29,0,20,18,48,65,65,2,1,4
39593,1150,0,118,91.295,-0.72711,0.0236,15,0,9,3,57,66,66,0,1,4
39593,1170,0,36,91.323,0.72711,0.0236,37,0,18,15,84,106,106,0,1,4
39593,1181,0,52,91.209,0.72711,0.0236,13,0,11,9,57,64,64,0,1,4
39593,1187,0,116,91.254,0.72711,0.0236,17,0,15,11,44,52,52,0,1,4
39593,1204,0,16,91.192,-0.72711,0.0236,2,0,0,1,41,43,43,1,1,4
39593,1231,0,100,91.202,-0.72711,0.0236,26,0,15,9,58,72,72,0,1,4
39593,1241,0,70,91.18,-0.72711,0.0236,2,0,1,0,45,46,46,0,1,4
39593,1247,0,116,91.263,0.72711,0.0236,11,0,7,7,31,38,38,0,1,4
39593,1257,0,16,91.197,0.72711,0.0236,2,0,2,2,27,27,27,2,1,4
39593,1258,0,116,91.218,-0.72711,0.0236,2,0,2,2,28,28,28,0,1,4
39593,1270,0,54,91.283,-0.72711,0.0236,21,0,5,5,56,73,73,0,1,4
39593,1328,0,116,91.248,-0.72711,0.0236,24,0,16,11,58,71,71,0,1,4
39593,1355,0,100,91.102,-0.72711,0.0236,10,0,7,6,64,68,68,0,1,4
39593,1362,0,16,91.122,-0.72711,0.0236,2,0,0,2,50,52,52,0,1,4
39593,1372,0,4,91.161,-0.72711,0.0236,0,0,0,0,44,44,44,0,1,4
39593,1391,0,6,91.183,-0.72711,0.0236,0,0,0,0,40,40,40,0,1,4
39593,1428,0,70,91.255,-0.71585,0.01459,0,0,0,0,27,27,27,0,1,4
39593,1429,0,52,91.183,0.71585,0.01459,18,0,14,9,58,63,63,0,1,4
39593,1453,0,116,91.153,0.71585,0.01459,13,0,11,8,66,72,72,0,1,4
39593,1459,0,102,91.22,-0.71585,0.01459,17,0,9,2,62,70,70,0,1,4
39593,1473,0,116,91.214,-0.71585,0.01459,27,0,16,12,64,78,78,0,1,4
39593,1481,0,52,91.38,0.71585,0.01459,15,0,8,8,75,82,82,3,1,4
39593,1491,0,54,91.285,-0.71585,0.01459,20,0,9,1,53,65,65,0,1,4
39593,1516,0,54,91.215,-0.71585,0.01459,34,0,13,3,93,116,116,0,1,4
39593,1540,0,52,91.178,-0.71585,0.01459,15,0,11,12,57,65,65,0,1,4
39593,1564,0,116,91.248,-0.71585,0.01459,19,0,13,11,57,66,66,0,1,4
39593,1664,0,128,-999,-0.71702,0.01668,1,0,0,1,41,42,42,1,1,4
39593,1707,0,116,91.171,0.71702,0.01668,15,0,10,7,52,57,57,0,1,4
39593,1718,0,16,91.128,0.71702,0.01668,8,0,1,1,35,42,42,0,1,4
39593,1774,0,116,91.142,0.71702,0.01668,26,0,16,9,95,106,106,0,1,4
39593,1786,0,70,91.194,-0.71702,0.01668,0,0,0,0,31,31,31,0,1,4
39593,1796,0,52,91.223,0.71702,0.01668,16,0,11,9,44,53,53,0,1,4
39593,1806,0,52,91.224,0.71702,0.01668,20,0,16,12,61,73,73,0,1,4
39593,1818,0,144,91.164,-0.71702,0.01668,2,0,2,2,30,30,30,2,1,4
39593,1834,0,52,91.381,0.71702,0.01668,18,0,10,14,42,53,53,0,1,4
39593,1838,0,524288,-999,0.71702,0.01668,0,0,0,0,91,91,91,0,1,4
39593,1859,0,102,91.205,0.71702,0.01668,16,0,8,5,70,78,78,1,1,4
39593,1874,0,100,91.201,-0.71702,0.01668,28,0,16,12,87,102,102,0,1,4
39593,1886,0,116,91.209,0.71702,0.01668,14,0,10,7,43,49,49,0,1,4
39593,1893,0,2,91.284,0.71702,0.01668,0,0,0,0,25,25,25,0,1,4
39593,1896,0,70,91.206,-0.71702,0.01668,0,0,0,0,26,26,26,0,1,4
39593,1901,0,116,91.158,-0.71702,0.01668,2,0,2,2,44,44,44,0,1,4
39593,1934,0,2,91.211,-0.72,0.01127,0,0,0,0,28,28,28,0,1,4
39593,1935,0,116,91.222,-0.72,0.01127,20,0,13,11,56,65,65,2,1,4
39593,2078,0,16,91.227,0.72,0.01127,1,0,0,0,25,26,26,0,1,4
39593,2088,0,36,91.172,-0.72,0.01127,24,0,19,12,67,76,76,1,1,4
39593,2121,0,2,91.168,-0.72,0.01127,0,0,0,0,20,20,20,0,1,4
39593,2145,0,54,91.196,0.72,0.01127,18,0,10,7,76,84,84,0,1,4
39593,2374,0,6,-999,0.71659,0.00977,0,0,0,0,16,16,16,0,1,4
39593,2422,0,38,91.297,-0.71659,0.00977,14,0,9,6,58,64,64,1,1,4
39593,2494,0,100,91.218,-0.71659,0.00977,16,0,15,7,70,72,72,0,1,4
39593,2511,0,54,91.211,0.71659,0.00977,10,0,7,0,61,66,66,1,1,4
39593,2524,0,70,91.256,-0.71659,0.00977,0,0,0,0,51,51,51,0,1,4
39593,2526,0,4,91.298,0.71659,0.00977,0,0,0,0,29,29,29,0,1,4
39593,2553,0,16,91.235,-0.71659,0.00977,11,0,4,1,35,42,42,0,1,4
39593,2589,0,116,91.19,0.71659,0.00977,32,0,19,17,70,88,88,0,1,4
39593,2633,0,102,91.217,-0.73442,0.00997,14,0,7,0,51,58,58,0,1,4
39593,2666,0,52,91.197,0.73442,0.00997,34,0,23,12,84,100,100,0,1,4
39593,2675,0,52,91.18,0.73442,0.00997,29,0,15,12,87,102,102,1,1,4
39593,2677,0,6,91.154,0.73442,0.00997,0,0,0,0,33,33,33,0,1,4
39593,2692,0,116,91.259,-0.73442,0.00997,22,0,15,12,62,73,73,0,1,4
39593,2730,0,38,91.185,-0.73442,0.00997,19,0,7,2,67,79,79,0,1,4
39593,2763,0,16,91.231,0.73442,0.00997,5,0,2,0,40,43,43,0,1,4
39593,2786,0,52,91.339,-0.73442,0.00997,20,0,14,11,58,72,72,2,1,4
39593,2803,0,38,91.362,-0.73442,0.00997,26,0,18,12,65,82,82,0,1,4
39593,2823,0,54,91.206,-0.73442,0.00997,22,0,15,4,76,84,84,0,1,4
39593,2842,0,116,91.163,0.73442,0.00997,2,0,2,2,25,25,25,0,1,4
39593,2854,0,116,91.217,0.73442,0.00997,23,0,9,5,66,81,81,0,1,4
39593,2892,0,100,91.132,-0.73442,0.00997,18,0,8,4,49,62,62,0,1,4
39593,2906,0,52,91.271,0.73442,0.00997,32,0,21,18,71,86,86,0,1,4
39593,2992,0,116,91.253,-0.71101,0.00908,14,0,9,8,74,81,81,1,1,4
39593,3050,0,2,91.188,-0.71101,0.00908,0,0,0,0,30,30,30,0,1,4
39593,3066,0,144,91.284,-0.71101,0.00908,2,0,1,2,42,43,43,1,1,4
39593,3119,0,70,91.254,0.71101,0.00908,1,0,1,0,35,35,35,0,1,4
39593,3155,0,52,91.214,0.71101,0.00908,14,0,10,7,51,58,58,0,1,4
39593,3174,0,38,91.211,-0.71101,0.00908,14,0,5,2,92,102,102,0,1,4
39593,3201,0,36,91.187,-0.71101,0.00908,39,0,21,17,63,86,86,0,1,4
39593,3206,0,38,91.215,0.71101,0.00908,19,0,12,8,68,76,76,1,1,4
39593,3245,0,16,91.164,0.71101,0.00908,2,0,0,1,17,19,19,0,1,4
39593,3250,0,262144,91.131,-0.71101,0.00908,0,0,0,0,63,63,63,0,1,4
39593,3253,0,116,91.212,-0.71101,0.00908,2,0,2,2,24,24,24,0,1,4
