run,event,evttype,trigger,ecm,pol,dpol,n_phchrg,n_phcrid,n_phkchrg,n_phkelid,n_phklus,n_phpoint,n_phpsum,n_phwic,has_phcrid,file_id
34475,6703,0,102,91.133,0.76396,0.00885,9,6,3,2,48,54,54,0,1,16
34475,6708,0,2,91.16,0.76396,0.00885,0,0,0,0,31,31,31,0,1,16
34475,6779,0,262144,-999,0.76396,0.00885,0,0,0,0,11,11,11,0,1,16
34475,6869,0,100,91.126,0.76396,0.00885,23,0,16,14,72,86,86,0,1,16
34475,6891,0,144,91.229,0.76396,0.00885,3,0,2,3,19,21,21,1,1,16
34475,6936,0,144,91.217,-0.76396,0.00885,2,0,1,2,19,20,20,1,1,16
34475,6937,0,118,91.165,0.76396,0.00885,12,0,9,2,50,53,53,0,1,16
34475,6975,0,144,91.268,0.76396,0.00885,2,0,0,2,27,29,29,0,1,16
34475,6992,0,52,91.134,0.76396,0.00885,23,0,11,11,71,84,84,1,1,16
34476,6,0,116,91.186,-0.76053,0.00863,21,0,15,10,54,66,66,0,1,16
34476,44,0,118,91.255,0.76053,0.00863,34,0,14,5,67,89,89,0,1,16
34476,62,0,38,91.206,-0.76053,0.00863,11,0,7,5,55,59,59,0,1,16
34476,67,0,52,91.287,-0.76053,0.00863,25,0,16,11,38,53,53,0,1,16
34476,97,0,100,91.052,0.76053,0.00863,18,0,15,11,68,75,75,0,1,16
34476,123,0,70,91.151,0.76053,0.00863,0,0,0,0,29,29,29,0,1,16
34476,133,0,38,91.267,-0.76053,0.00863,13,6,8,1,45,51,51,0,1,16
34476,135,0,52,91.273,-0.76053,0.00863,26,23,12,13,45,63,63,2,1,16
34476,187,0,52,91.151,-0.76053,0.00863,17,16,15,10,47,51,51,0,1,16
34476,205,0,262144,91.202,-0.76053,0.00863,0,0,0,0,37,37,37,0,1,16
34476,206,0,52,91.212,0.76053,0.00863,4,4,4,4,22,24,24,1,1,16
34476,220,0,52,91.205,-0.76053,0.00863,28,25,19,15,66,79,79,1,1,16
34476,229,0,16,91.188,0.76053,0.00863,2,2,0,0,18,20,20,0,1,16
