3522.646 19.424 0.047 19.634 0.057 20.146 0.095 20.086 0.100
3524.667 19.453 0.034 19.721 0.043 20.117 0.065 20.132 0.073
3525.673 19.444 0.034 19.742 0.044 20.121 0.065 20.030 0.066
3527.651 19.433 0.034 19.786 0.047 20.165 0.069 20.087 0.071
3530.650 19.495 0.039 19.781 0.051 20.070 0.070 20.202 0.086
3536.660 19.473 0.072 19.771 0.096 19.950 0.122 20.147 0.159
3537.661 19.471 0.064 19.859 0.092 20.120 0.124 20.165 0.141
3538.652 19.440 0.060 19.715 0.078 19.987 0.107 20.177 0.138
3541.654 19.351 0.117 19.872 0.189 19.983 0.226 20.401 0.346
3547.650 19.521 0.062 19.966 0.094 20.178 0.121 20.172 0.132
3549.651 19.572 0.084 19.928 0.118 20.261 0.168 20.609 0.246
3655.027 19.474 0.017 19.871 0.023 20.010 0.049 20.258 0.065
3656.000 19.547 0.012 19.883 0.012 19.969 0.029 20.366 0.034
3664.001 19.486 0.034 19.919 0.040 20.023 0.051 20.520 0.107
3664.001 19.555 0.012 19.905 0.014 19.954 0.029 20.421 0.038
3667.966 19.539 0.035 19.874 0.041 19.864 0.052 20.604 0.110
3668.006 19.569 0.017 19.867 0.021 19.879 0.041 20.451 0.068
3673.899 19.561 0.015 19.826 0.017 19.906 0.018 20.505 0.029
3674.992 19.534 0.019 19.776 0.023 19.909 0.029 20.455 0.060
3676.001 19.541 0.021 19.812 0.024 19.857 0.031 20.546 0.065
3676.969 19.392 0.020 19.610 0.023 20.164 0.029 20.584 0.062
3677.013 19.531 0.015 19.807 0.018 19.933 0.033 20.460 0.051
3677.995 19.550 0.011 19.799 0.012 19.893 0.037 20.425 0.044
3678.997 19.561 0.012 19.802 0.012 19.909 0.021 20.489 0.027
3679.013 19.499 0.018 19.774 0.021 19.845 0.026 20.503 0.055
3679.995 19.512 0.019 19.827 0.023 19.873 0.029 20.532 0.060
3681.006 19.497 0.017 19.815 0.020 19.902 0.025 20.569 0.052
3684.012 19.539 0.018 19.723 0.022 19.870 0.027 20.431 0.057
3685.017 19.472 0.017 19.822 0.020 19.890 0.025 20.516 0.052
3686.892 19.476 0.026 19.779 0.035 19.833 0.047 20.393 0.084
3687.025 19.473 0.019 19.822 0.022 19.812 0.028 20.413 0.058
3688.016 19.507 0.015 19.785 0.018 19.828 0.023 20.558 0.047
3688.929 19.528 0.017 19.777 0.020 19.893 0.030 20.435 0.049
3689.034 19.490 0.021 19.790 0.025 19.801 0.032 20.511 0.066
3690.002 19.493 0.033 19.848 0.039 19.795 0.050 20.525 0.105
3691.019 19.503 0.033 19.660 0.039 19.969 0.049 20.365 0.103
3691.898 19.496 0.031 19.817 0.042 19.735 0.055 20.247 0.094
3692.018 19.573 0.031 19.823 0.036 19.840 0.046 20.276 0.097
3693.022 19.443 0.031 19.832 0.037 19.907 0.047 20.366 0.099
3693.865 19.514 0.049 19.744 0.062 19.804 0.071 20.203 0.110
3693.927 19.533 0.023 19.782 0.028 19.817 0.030 20.319 0.050
3694.013 19.492 0.028 19.875 0.033 19.904 0.042 20.291 0.089
3694.862 19.580 0.046 19.865 0.061 19.771 0.060 20.361 0.111
3698.919 19.566 0.012 19.833 0.013 19.853 0.024 20.303 0.030
3700.927 19.514 0.017 19.767 0.020 19.845 0.025 20.364 0.053
3706.012 19.534 0.015 19.842 0.017 19.848 0.022 20.343 0.046
3708.849 19.465 0.045 19.880 0.070 20.024 0.080 20.218 0.107
3708.984 19.567 0.015 19.815 0.017 19.898 0.022 20.478 0.045
3709.996 19.538 0.015 19.814 0.018 19.902 0.023 20.307 0.048
3710.896 19.539 0.013 19.822 0.015 19.880 0.015 20.271 0.019
3710.971 19.520 0.014 19.850 0.016 19.845 0.020 20.335 0.041
3711.945 19.524 0.014 19.852 0.016 19.884 0.020 20.360 0.041
3712.873 19.531 0.017 19.908 0.020 19.890 0.025 20.262 0.052
3714.951 19.498 0.015 19.876 0.018 19.894 0.022 20.225 0.047
3718.765 19.507 0.054 19.911 0.079 19.776 0.075 20.182 0.118
3725.963 19.488 0.025 19.904 0.030 19.927 0.038 20.214 0.079
3726.932 19.527 0.022 19.966 0.026 19.918 0.033 20.277 0.069
