run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
47989,3814,940613,164215,94C2, 9.127600E+01,3,1,4,3,1, 4.496648E-01, 3.481634E-01,-3.884535E-01, 1.248438E+00, 1.136975E+00, 3.789917E-01, 5.862923E-01, 3.511105E-01,-3.061490E+00, 3.924965E+00, 1.219881E+00, 2.676527E+00, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,1, 0.000000E+00,0,data,9
47989,3815,940613,164215,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.400034E-01, 6.612372E-02, 1.246687E+01, 8.163412E+01, 0.000000E+00, 8.163412E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 8.163412E+01,0,data,9
47989,3816,940613,164215,94C2, 9.127600E+01,42,14,56,42,14,-4.230900E+01,-3.051093E-01, 6.252859E+00, 9.068056E+01, 8.927112E+01, 2.125503E+00,-3.811869E+01,-1.041310E+00, 6.160806E+00, 1.316564E+02, 7.655524E+01, 3.815387E+01, 1.540002E+00,14, 5.603815E-01,0, 0.000000E+00,0, 0.000000E+00,12, 3.925073E+01, 5.280678E-01, 1.927752E+01,NULL,NULL,1,data,9
47989,3818,940613,164220,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.017561E-01, 6.815195E-03, 2.045860E-01, 9.067947E+01, 0.000000E+00, 9.067947E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.067947E+01,0,data,9
47989,3825,940613,164220,94C2, 9.127600E+01,46,21,67,46,21, 1.884371E+00,-1.981616E+00, 9.521710E+00, 5.127823E+01, 5.018806E+01, 1.091045E+00, 4.208834E+00,-4.914620E-01,-4.298032E+00, 7.914077E+01, 3.241434E+01, 1.509713E+01, 1.276541E+01,5, 0.000000E+00,15, 4.423312E-01,0, 0.000000E+00,3, 3.558154E+00, 8.406579E-01, 1.437094E+00,1, 0.000000E+00,1,data,9
47989,3826,940613,164220,94C2, 9.127600E+01,6,2,8,6,2, 1.008465E+01, 3.033165E+00, 3.041374E+00, 1.227555E+01, 1.206432E+01, 2.010720E+00, 1.088379E+01, 3.364924E+00, 2.231479E+01, 3.157068E+01, 0.000000E+00, 1.929513E+01, 0.000000E+00,1, 0.000000E+00,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 0.000000E+00,0,data,9
47989,3829,940613,164222,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 9.444427E-02,-2.956522E-02, 1.532635E+00, 9.106757E+01, 0.000000E+00, 9.106757E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.106757E+01,0,data,9
47989,3835,940613,164224,94C2, 9.127600E+01,19,12,31,19,12,-2.540171E+00, 1.083188E+01,-8.804801E-01, 6.303234E+01, 6.275594E+01, 3.302944E+00, 1.915957E+00,-7.232717E+00, 1.600909E+00, 9.806081E+01, 5.783078E+01, 1.812054E+01, 1.487605E+01,12, 2.351104E+00,0, 0.000000E+00,0, 0.000000E+00,7, 1.845718E+01, 4.676855E-01, 7.804801E+00,NULL,NULL,1,data,9
47989,3840,940613,164225,94C2, 9.127600E+01,22,16,38,22,16,-7.862127E+00,-1.014654E+00, 5.126435E+00, 6.213828E+01, 6.163684E+01, 2.801675E+00,-3.566874E+00, 8.469859E-01, 2.885288E+00, 9.274474E+01, 5.928278E+01, 2.234328E+01, 4.544077E+00,14, 8.237773E+00,0, 0.000000E+00,0, 0.000000E+00,10, 2.570712E+01, 4.449692E-01, 4.809678E+00,NULL,NULL,1,data,9
47989,3841,940613,164226,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.409330E-01,-3.677607E-04, 1.757515E+00, 9.224489E+01, 0.000000E+00, 9.224489E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.224489E+01,0,data,9
47989,3843,940613,164226,94C2, 9.127600E+01,31,20,51,31,20,-8.534129E+00,-2.707307E+01, 1.043780E+02, 1.656506E+02, 1.649933E+02, 5.322363E+00,-1.202003E+01,-2.827735E+01, 1.057380E+02, 1.964747E+02, 5.526344E+01, 1.677747E+01, 1.430276E+01,5, 0.000000E+00,12, 1.235904E+01,0, 0.000000E+00,4, 5.882910E+00, 1.226585E+00, 1.767194E+00,NULL,NULL,1,data,9
47989,3845,940613,164228,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-6.130409E-02, 4.475045E-02, 5.117416E-02, 9.371751E+01, 0.000000E+00, 9.371751E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.371751E+01,0,data,9
47989,3849,940613,164228,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.838660E-01, 2.188404E-01, 3.524982E+00, 8.846652E+01, 0.000000E+00, 8.846652E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 8.846652E+01,0,data,9
47989,3857,940613,164232,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 9.820998E-02, 7.832050E-05, 8.805542E-01, 9.222098E+01, 0.000000E+00, 9.222098E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.222098E+01,0,data,9
47989,3858,940613,164232,94C2, 9.127600E+01,27,15,42,27,15,-3.545418E+00,-1.963479E+00,-1.152677E+00, 2.911348E+01, 2.841841E+01, 1.052534E+00,-3.432389E+00,-3.278100E+00, 2.475475E+00, 6.180544E+01, 2.193631E+01, 1.591999E+01, 1.610342E+01,10, 5.977479E+00,2, 0.000000E+00,0, 0.000000E+00,7, 1.309119E+01, 3.230872E-01, 7.828061E+00,NULL,NULL,1,data,9
47989,3864,940613,164234,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.131806E-01, 3.131968E-02,-1.890171E+00, 9.352769E+01, 0.000000E+00, 9.352769E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.352769E+01,0,data,9
47989,3865,940613,164238,94C2, 9.127600E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.747704E-02, 1.067620E-01,-6.567307E-01, 9.025833E+01, 0.000000E+00, 9.025833E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.025833E+01,0,data,9
47989,3866,940613,164238,94C2, 9.127600E+01,10,6,16,10,6, 2.303480E+00, 1.147758E+00,-8.109027E+00, 1.199503E+01, 1.179432E+01, 1.179432E+00, 1.345398E+00, 1.515603E+00,-1.158916E+01, 1.728570E+01, 1.092950E+01, 4.268606E+00, 0.000000E+00,2, 0.000000E+00,0, 0.000000E+00,0, 0.000000E+00,2, 1.870513E+00, 8.484509E-01, 1.022062E+00,3, 0.000000E+00,0,data,9
47989,3869,940613,164238,94C2, 9.127600E+01,1,2,3,1,2, 6.097202E-01, 6.802722E-01, 4.413519E+00, 4.509231E+00, 4.507070E+00, 4.507070E+00, 5.520598E-01, 6.761773E-01, 5.203335E+00, 6.766079E+00, 0.000000E+00, 2.256849E+00, 0.000000E+00,0, 0.000000E+00,1, 7.454597E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 7.333078E-01,0,data,9
