run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
-40037,2485,1020619,140840,94C2, 9.125000E+01,27,13,40,27,13,-1.427262E+01, 9.437420E+00,-8.969236E+00, 5.254395E+01, 5.204073E+01, 1.927434E+00,-4.599398E+00, 1.211081E+00,-3.071876E+00, 8.964916E+01, 4.296091E+01, 2.640907E+01, 3.965439E+00,11, 2.163462E+00,1, 0.000000E+00,0, 0.000000E+00,8, 3.047961E+01, 5.760117E-01, 1.037533E+01,NULL,NULL,1,mc_kk2f,96
-40037,2486,1020619,140852,94C2, 9.125000E+01,39,22,61,39,22, 1.095660E+01,-1.019723E+01,-4.072130E+00, 5.343435E+01, 5.242211E+01, 1.344157E+00, 4.727758E+00,-5.230396E+00,-3.411244E+00, 9.715961E+01, 4.711731E+01, 3.151263E+01, 1.001422E+01,23, 2.051787E+00,0, 0.000000E+00,0, 0.000000E+00,17, 2.976960E+01, 6.890908E-01, 7.386129E+00,NULL,NULL,1,mc_kk2f,96
-40037,2487,1020619,140906,94C2, 9.125000E+01,20,17,37,20,17, 2.666970E+00, 4.641393E+00, 1.136957E+00, 4.222640E+01, 4.181874E+01, 2.090937E+00, 2.549284E+00,-1.794464E+00,-1.813917E+00, 6.339002E+01, 4.152721E+01, 9.428253E+00, 6.496905E+00,9, 6.581164E+00,6, 0.000000E+00,0, 0.000000E+00,7, 1.161595E+01, 8.237983E-01, 4.600695E+00,NULL,NULL,1,mc_kk2f,96
-40037,2488,1020619,140920,94C2, 9.125000E+01,25,15,40,25,15, 4.983314E+00, 1.192810E+01,-2.256396E+01, 4.424757E+01, 4.388512E+01, 1.755405E+00, 3.592715E+00, 7.107860E+00,-1.349498E+01, 8.693683E+01, 3.196666E+01, 3.058822E+01, 1.210104E+01,2, 0.000000E+00,15, 2.265000E+00,0, 0.000000E+00,1, 6.743294E-01, 6.743294E-01, 6.743294E-01,NULL,NULL,1,mc_kk2f,96
-40037,2489,1020619,140933,94C2, 9.125000E+01,10,10,20,10,10, 1.692259E+01,-6.892186E+00, 1.936723E+00, 3.736918E+01, 3.724637E+01, 3.724637E+00,-2.141516E-01, 6.818607E-01, 3.081605E-01, 7.968533E+01, 3.691238E+01, 3.541171E+01, 5.606320E+00,10, 1.869543E+01,0, 0.000000E+00,0, 0.000000E+00,8, 3.649603E+01, 1.299660E+00, 1.558488E+01,NULL,NULL,1,mc_kk2f,96
-40037,2490,1020619,140945,94C2, 9.125000E+01,24,16,40,24,16,-2.972375E+00, 7.630178E-01,-5.143796E+00, 9.192796E+01, 9.163557E+01, 3.818149E+00,-4.903829E-01,-1.487242E+00,-3.069311E+00, 1.037973E+02, 6.162766E+01, 6.975568E+00, 4.063778E+00,1, 0.000000E+00,18, 6.145568E+00,0, 0.000000E+00,1, 8.299615E-01, 8.299615E-01, 8.299615E-01,NULL,NULL,1,mc_kk2f,96
-40037,2491,1020619,140959,94C2, 9.125000E+01,42,9,51,42,9,-5.386943E+00, 1.642682E+00,-2.846879E-01, 4.907248E+01, 4.792619E+01, 1.141100E+00,-7.120304E-01,-2.730522E-01,-1.176850E+00, 8.976644E+01, 3.729581E+01, 1.728890E+01, 2.003084E+01,10, 3.089782E-01,0, 0.000000E+00,0, 0.000000E+00,6, 1.748266E+01, 5.835119E-01, 6.597588E+00,NULL,NULL,1,mc_kk2f,96
-40037,2492,1020619,141016,94C2, 9.125000E+01,34,17,51,34,17, 2.679576E+01,-1.589534E+01,-1.284094E+01, 7.432122E+01, 7.364822E+01, 2.166124E+00, 3.300451E+01,-1.955691E+01,-1.564350E+01, 1.145406E+02, 3.521845E+01, 3.135960E+01, 4.789561E+00,14, 8.392736E-01,0, 0.000000E+00,0, 0.000000E+00,12, 3.531452E+01, 4.385939E-01, 1.713765E+01,NULL,NULL,1,mc_kk2f,96
-40037,2493,1020619,141028,94C2, 9.125000E+01,36,23,59,36,23, 1.340835E+01, 2.093817E+00,-5.922624E+00, 6.417960E+01, 6.353296E+01, 1.764804E+00, 1.773062E+01, 4.735510E+00,-7.502073E+00, 1.045957E+02, 5.607656E+01, 3.091032E+01, 7.058537E+00,26, 7.108012E+00,0, 0.000000E+00,0, 0.000000E+00,19, 2.800531E+01, 4.478305E-01, 7.797714E+00,NULL,NULL,1,mc_kk2f,96
-40037,2494,1020619,141041,94C2, 9.125000E+01,35,12,47,35,12,-4.083687E+00,-4.977015E+00, 5.635215E+00, 6.663187E+01, 6.603285E+01, 1.886653E+00,-6.019464E-01,-1.895730E+00, 2.326443E+00, 8.040534E+01, 6.397394E+01, 6.490936E+00, 5.323672E+00,9, 5.392473E-01,0, 0.000000E+00,0, 0.000000E+00,5, 6.467112E+00, 8.446982E-01, 1.899233E+00,NULL,NULL,1,mc_kk2f,96
