run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
48410,49672,940626,162544,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.304805E-01,-6.167489E-02,-1.296955E+00, 9.273203E+01, 0.000000E+00, 9.273203E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.273203E+01,0,data,7
48410,49679,940626,162547,94C2, 9.127800E+01,2,1,3,2,1,-4.420105E+00, 1.756008E+00, 2.048494E+00, 8.517645E+01, 8.517599E+01, 4.258800E+01,-4.319703E+00, 1.718209E+00, 2.034766E+00, 8.528461E+01, 8.517599E+01, 0.000000E+00, 1.081561E-01,2, 7.228236E+01,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48410,49681,940626,162547,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 5.085993E-02, 1.234233E-01, 1.942238E+00, 9.152824E+01, 0.000000E+00, 9.152824E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.152824E+01,0,data,7
48410,49685,940626,162550,94C2, 9.127800E+01,0,10,10,0,10, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.161526E+00,-8.488629E-01, 3.105314E+00, 9.140510E+01, 0.000000E+00, 9.140510E+01, 0.000000E+00,0, 0.000000E+00,7, 8.836041E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48410,49686,940626,162550,94C2, 9.127800E+01,20,21,41,20,21,-1.330489E+01, 1.097444E+00, 1.023963E+01, 3.366817E+01, 3.329485E+01, 1.664743E+00,-1.422364E+01,-8.275145E-01, 1.731491E+01, 6.372882E+01, 3.258699E+01, 2.388494E+01, 3.038492E+00,19, 3.053119E+00,5, 0.000000E+00,0, 0.000000E+00,14, 1.740749E+01, 3.955330E-01, 2.418715E+00,NULL,NULL,1,data,7
48410,49688,940626,162551,94C2, 9.127800E+01,2,0,2,2,0,-2.248028E+00,-1.053970E+00, 2.025790E-01, 8.878436E+01, 8.878393E+01, 4.439196E+01,-2.248028E+00,-1.053970E+00, 2.025790E-01, 8.878436E+01, 8.878414E+01, 0.000000E+00, 0.000000E+00,2, 8.239792E+01,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48410,49689,940626,162551,94C2, 9.127800E+01,16,23,39,16,23, 1.457553E-01, 7.685259E+00, 1.501652E+01, 2.096104E+01, 2.046709E+01, 1.279193E+00, 1.828046E+00, 4.154528E+00, 3.485712E-01, 5.654602E+01, 1.472861E+01, 2.674977E+01, 7.712647E+00,2, 0.000000E+00,15, 1.651270E+00,0, 0.000000E+00,2, 1.486125E+00, 3.635708E-01, 1.122554E+00,3, 0.000000E+00,0,data,7
48410,49690,940626,162551,94C2, 9.127800E+01,58,22,80,58,22, 7.447801E+00, 5.109795E+00,-2.416116E+00, 7.115190E+01, 6.964021E+01, 1.200693E+00, 6.379545E+00, 4.770595E+00,-5.832624E+00, 9.285537E+01, 4.402994E+01, 1.377888E+01, 5.567787E+00,17, 2.522908E-01,2, 0.000000E+00,0, 0.000000E+00,13, 1.562743E+01, 2.617429E-01, 3.651378E+00,NULL,NULL,1,data,7
48410,49691,940626,162557,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.327550E-01, 9.444192E-03,-1.277683E+00, 9.087427E+01, 0.000000E+00, 9.087427E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.087427E+01,0,data,7
48410,49692,940626,162557,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-6.038940E-02, 8.791184E-02,-3.064037E+00, 9.371989E+01, 0.000000E+00, 9.371989E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.371989E+01,0,data,7
48410,49694,940626,162557,94C2, 9.127800E+01,2,0,2,2,0,-5.957803E-01,-2.976610E+00,-4.306960E-02, 5.521237E+01, 5.521167E+01, 2.760583E+01,-5.957803E-01,-2.976610E+00,-4.306960E-02, 5.521237E+01, 0.000000E+00, 0.000000E+00, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48410,49697,940626,162557,94C2, 9.127800E+01,2,0,2,2,0,-2.067078E+00,-2.878434E+00,-3.499852E+00, 1.635342E+01, 1.635079E+01, 8.175396E+00,-2.067078E+00,-2.878434E+00,-3.499852E+00, 1.635342E+01, 0.000000E+00, 0.000000E+00, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48410,49701,940626,162559,94C2, 9.127800E+01,26,26,52,26,26,-1.983518E+01,-6.653662E+00, 1.368109E+01, 4.497185E+01, 4.428991E+01, 1.703458E+00, 4.478292E+00, 1.059300E+00,-3.509446E-01, 8.939139E+01, 3.992374E+01, 2.100539E+01, 7.948402E+00,19, 2.037736E-01,0, 0.000000E+00,0, 0.000000E+00,18, 3.426132E+01, 6.514415E-01, 8.239880E+00,NULL,NULL,1,data,7
48410,49704,940626,162601,94C2, 9.127800E+01,31,5,36,31,5, 3.255387E+01, 1.333356E+01, 6.712591E-01, 5.605583E+01, 5.416022E+01, 1.747104E+00, 1.889476E+01, 7.310326E+00, 1.093868E+00, 7.100920E+01, 4.514621E+01, 1.472128E+01, 2.320857E-01,4, 3.889062E+00,0, 0.000000E+00,0, 0.000000E+00,3, 1.395833E+01, 2.415414E+00, 8.371032E+00,NULL,NULL,0,data,7
48410,49709,940626,162604,94C2, 9.127800E+01,1,6,7,1,6, 2.913476E-01, 7.940540E-02,-3.858599E-02, 3.348979E-01, 3.044298E-01, 3.044298E-01,-8.314798E-01, 8.109587E-01,-1.872166E+01, 7.480798E+01, 0.000000E+00, 7.447308E+01, 0.000000E+00,0, 0.000000E+00,3, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.243823E+00,0,data,7
48410,49712,940626,162604,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 6.803131E-02, 2.004840E-01,-7.892990E-01, 9.262328E+01, 0.000000E+00, 9.262328E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.262328E+01,0,data,7
48410,49716,940626,162607,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.748443E-01, 1.230581E-01, 2.414436E+00, 9.225573E+01, 0.000000E+00, 9.225573E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.225573E+01,0,data,7
48410,49719,940626,162607,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-3.178740E-02,-3.396928E-02, 2.786102E-01, 9.315506E+01, 0.000000E+00, 9.315506E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.315506E+01,0,data,7
48410,49720,940626,162607,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.198750E-02, 3.426528E-02,-1.051384E+00, 9.292954E+01, 0.000000E+00, 9.292954E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.292954E+01,0,data,7
48410,49721,940626,162607,94C2, 9.127800E+01,40,19,59,40,19, 3.566038E+00,-1.103251E+00,-8.212053E-01, 5.179182E+01, 5.096256E+01, 1.274064E+00,-6.031454E-03, 2.062923E+00,-6.287192E-01, 8.086986E+01, 4.195144E+01, 8.860080E+00, 1.726773E+01,13, 8.191848E-01,0, 0.000000E+00,0, 0.000000E+00,7, 1.068887E+01, 3.063505E-01, 3.579379E+00,NULL,NULL,1,data,7
48410,49727,940626,162612,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.726609E-02,-6.945658E-02, 3.353195E-01, 9.395232E+01, 0.000000E+00, 9.395232E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.395232E+01,0,data,7
48410,49729,940626,162612,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.395117E-01, 3.039217E-02,-9.634247E-01, 9.358754E+01, 0.000000E+00, 9.358754E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.358754E+01,0,data,7
48410,49730,940626,162612,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.495416E-01, 2.531987E-02,-1.342045E+00, 8.773546E+01, 0.000000E+00, 8.773546E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 8.773546E+01,0,data,7
48410,49732,940626,162612,94C2, 9.127800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 6.449366E-02,-4.589200E-02,-1.638729E+00, 9.061904E+01, 0.000000E+00, 9.061904E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.061904E+01,0,data,7
48410,49733,940626,162613,94C2, 9.127800E+01,43,19,62,43,19, 2.108665E+00, 1.038026E+00,-4.822905E-01, 5.103573E+01, 5.008015E+01, 1.164655E+00, 3.796466E+00, 4.621118E+00,-1.089796E+01, 6.985220E+01, 3.235314E+01, 9.413009E+00, 9.403461E+00,2, 0.000000E+00,14, 5.202219E-01,0, 0.000000E+00,2, 9.376904E-01, 4.111976E-01, 5.264928E-01,1, 0.000000E+00,1,data,7
