run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
-21007,1782,20227,213334,94C2, 9.125000E+01,20,10,30,20,10, 6.182324E+00, 1.454929E+01, 2.202416E+00, 5.788205E+01, 5.750010E+01, 2.875005E+00, 3.802894E+00, 5.584155E+00, 2.483295E+00, 7.294130E+01, 5.418623E+01, 1.375967E+01, 0.000000E+00,15, 2.799090E+01,0, 0.000000E+00,0, 0.000000E+00,10, 1.505926E+01, 3.371284E-01, 6.632906E+00,NULL,NULL,1,mc_qqps,19
-21007,1783,20227,213342,94C2, 9.125000E+01,24,14,38,24,14,-2.189571E-01, 1.787575E+00, 1.281207E+00, 6.921245E+01, 6.873166E+01, 2.863819E+00,-2.052806E+00, 1.845125E+00, 2.513368E+00, 8.735172E+01, 6.578403E+01, 1.634761E+01, 0.000000E+00,16, 2.260255E+01,1, 8.023827E-01,0, 0.000000E+00,12, 1.479007E+01, 5.736786E-01, 2.133781E+00,NULL,NULL,1,mc_qqps,19
-21007,1784,20227,213352,94C2, 9.125000E+01,21,6,27,21,6,-7.232988E+00,-6.413394E+00, 1.313230E+00, 7.874252E+01, 7.852058E+01, 3.739075E+00,-2.242503E+00,-1.628551E+00,-1.358546E-01, 8.935966E+01, 7.752161E+01, 8.308046E+00, 2.076363E+00,7, 4.937990E-01,0, 0.000000E+00,0, 0.000000E+00,4, 8.296052E+00, 5.585720E-01, 5.514557E+00,NULL,NULL,1,mc_qqps,19
-21007,1785,20227,213402,94C2, 9.125000E+01,19,17,36,19,17, 7.404687E-01, 2.062287E+00,-8.758211E-02, 4.488197E+01, 4.452908E+01, 2.343636E+00, 2.670118E-01, 2.345631E+00,-1.113726E-01, 9.175183E+01, 4.190714E+01, 2.993651E+01, 1.016837E+01,15, 9.042508E-01,0, 0.000000E+00,0, 0.000000E+00,13, 2.847743E+01, 3.729218E-01, 6.165024E+00,NULL,NULL,1,mc_qqps,19
-21007,1786,20227,213411,94C2, 9.125000E+01,30,9,39,30,9, 3.697305E+00,-8.899879E-01,-5.274428E+00, 4.694454E+01, 4.636398E+01, 1.545466E+00, 1.050867E+00, 2.513572E+00,-6.733809E-01, 6.546385E+01, 3.651974E+01, 1.793800E+01, 5.813085E-01,11, 0.000000E+00,1, 0.000000E+00,0, 0.000000E+00,7, 1.708081E+01, 6.658351E-01, 5.883605E+00,NULL,NULL,1,mc_qqps,19
-21007,1787,20227,213420,94C2, 9.125000E+01,10,10,20,10,10, 9.525526E-02,-9.761818E-01, 7.072245E+00, 1.259283E+01, 1.230916E+01, 1.230916E+00, 8.637304E-01,-2.767054E+00, 1.502833E+01, 6.857397E+01, 2.996106E+00, 5.423525E+01, 1.745898E+00,1, 0.000000E+00,2, 0.000000E+00,0, 0.000000E+00,1, 7.522555E-01, 7.522555E-01, 7.522555E-01,6, 0.000000E+00,0,mc_qqps,19
-21007,1788,20227,213454,94C2, 9.125000E+01,33,12,45,33,12,-4.892808E+00,-6.733647E+00,-1.491054E+01, 5.315338E+01, 5.259940E+01, 1.593921E+00,-3.282400E+00,-2.512119E+00,-8.420927E+00, 6.755714E+01, 3.419733E+01, 6.065930E+00, 8.337831E+00,0, 0.000000E+00,11, 2.506355E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,1, 0.000000E+00,1,mc_qqps,19
-21007,1789,20227,213507,94C2, 9.125000E+01,29,21,50,29,21, 2.219642E+00,-4.957919E-01,-2.869860E-01, 6.874064E+01, 6.840070E+01, 2.358645E+00, 3.579748E+00,-6.505798E+00, 4.207549E+00, 1.075588E+02, 6.802418E+01, 1.888466E+01, 1.719996E+01,22, 1.070697E+01,0, 0.000000E+00,0, 0.000000E+00,13, 1.953318E+01, 7.852730E-01, 2.174658E+00,NULL,NULL,1,mc_qqps,19
-21007,1790,20227,213516,94C2, 9.125000E+01,21,10,31,21,10, 6.229663E-01, 5.466313E-01,-4.311190E-01, 7.045409E+01, 7.012364E+01, 3.339221E+00, 4.873706E-01, 3.547344E+00,-1.267023E+00, 8.051894E+01, 6.841708E+01, 7.831923E+00, 2.232916E+00,3, 0.000000E+00,8, 8.917192E-01,0, 0.000000E+00,2, 2.632688E+00, 7.622201E-01, 1.870468E+00,NULL,NULL,1,mc_qqps,19
-21007,1791,20227,213528,94C2, 9.125000E+01,35,15,50,35,15,-9.054452E+00, 3.956047E+00, 3.819088E+00, 5.395275E+01, 5.331796E+01, 1.523370E+00, 4.133808E+00,-2.351758E+00,-4.980064E-01, 8.803941E+01, 4.857901E+01, 1.929597E+01, 1.224886E+01,12, 2.439085E+00,0, 0.000000E+00,0, 0.000000E+00,8, 1.922069E+01, 6.507379E-01, 6.732418E+00,NULL,NULL,1,mc_qqps,19
