run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
48390,34500,940625,181222,94C2, 9.126800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.150537E-02, 5.922484E-02,-8.862305E-02, 9.364171E+01, 0.000000E+00, 9.364171E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.364171E+01,0,data,7
48390,34501,940625,181222,94C2, 9.126800E+01,25,25,50,25,25,-2.619532E+00,-1.241673E+01, 1.515836E+01, 4.690345E+01, 4.651356E+01, 1.860542E+00, 1.159690E+00,-4.991868E+00, 6.198576E+00, 8.293954E+01, 4.102601E+01, 2.298855E+01, 1.279258E+01,15, 1.682460E+00,7, 1.201213E+00,0, 0.000000E+00,13, 1.467091E+01, 4.399648E-01, 2.922544E+00,1, 0.000000E+00,1,data,7
48390,34509,940625,181225,94C2, 9.126800E+01,36,15,51,36,15,-4.774343E+00, 3.795008E+00, 7.388403E+00, 6.703494E+01, 6.626820E+01, 1.840783E+00, 4.959900E-01, 5.702155E+00, 7.018787E+00, 8.182883E+01, 5.699210E+01, 1.065765E+01, 1.307818E+00,12, 4.262937E-01,4, 5.529978E-01,0, 0.000000E+00,7, 8.172613E+00, 4.997055E-01, 2.250386E+00,1, 0.000000E+00,1,data,7
48390,34510,940625,181226,94C2, 9.126800E+01,2,0,2,2,0, 1.031187E+00, 9.595490E-01, 4.253073E-01, 8.603304E+01, 8.603259E+01, 4.301629E+01, 1.031187E+00, 9.595490E-01, 4.253073E-01, 8.603304E+01, 8.603284E+01, 0.000000E+00, 0.000000E+00,1, 1.579382E-01,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48390,34511,940625,181226,94C2, 9.126800E+01,2,0,2,2,0,-1.139832E-02,-4.387951E-02,-1.940227E-02, 1.072129E+01, 1.071766E+01, 5.358829E+00,-1.139832E-02,-4.387951E-02,-1.940227E-02, 1.072129E+01, 0.000000E+00, 0.000000E+00, 0.000000E+00,1, 0.000000E+00,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,7
48390,34512,940625,181228,94C2, 9.126800E+01,27,21,48,27,21,-2.873096E+01,-1.499619E+01,-1.266626E+01, 9.470588E+01, 9.432838E+01, 3.493644E+00,-3.154209E+01,-1.939617E+01,-1.471031E+01, 1.164990E+02, 5.416177E+01, 1.165808E+01, 1.369999E+00,23, 1.774710E+00,0, 0.000000E+00,0, 0.000000E+00,16, 1.920297E+01, 3.411900E-01, 2.639497E+00,NULL,NULL,1,data,7
48390,34514,940625,181228,94C2, 9.126800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.200929E-02,-6.967545E-02,-5.863953E-02, 8.735512E+01, 0.000000E+00, 8.735512E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 8.735512E+01,0,data,7
48390,34516,940625,181230,94C2, 9.126800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.060555E-01,-2.032428E-01, 3.400787E+00, 9.201947E+01, 0.000000E+00, 9.201947E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.201947E+01,0,data,7
48390,34517,940625,181231,94C2, 9.126800E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 2.483473E-01,-8.570075E-03, 2.996906E+00, 9.278548E+01, 0.000000E+00, 9.278548E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.278548E+01,0,data,7
48390,34518,940625,181231,94C2, 9.126800E+01,14,13,27,14,13,-8.558017E+00,-7.788617E+00,-1.245368E+00, 4.308391E+01, 4.273379E+01, 3.052413E+00,-2.324721E-01,-4.874584E+00, 1.113541E+00, 9.449016E+01, 4.202573E+01, 4.606144E+01, 5.345996E+00,14, 4.321046E+00,0, 0.000000E+00,0, 0.000000E+00,11, 4.588581E+01, 6.070336E-01, 1.108491E+01,NULL,NULL,1,data,7
