run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
47963,36309,940612,210700,94C2, 9.127200E+01,27,19,46,27,19,-1.167094E+01,-1.043809E+01, 7.290652E+01, 8.839567E+01, 8.790547E+01, 3.255758E+00,-9.953110E+00,-5.166117E+00, 5.849109E+01, 1.226948E+02, 1.440251E+01, 2.104043E+01, 1.254817E+01,1, 0.000000E+00,19, 1.055463E+01,0, 0.000000E+00,1, 7.105302E-01, 7.105302E-01, 7.105302E-01,NULL,NULL,1,data,8
47963,36310,940612,210700,94C2, 9.127200E+01,21,11,32,21,11,-3.530811E+00,-7.260554E+00, 7.526360E+00, 6.893008E+01, 6.875372E+01, 3.273987E+00, 3.825723E-01, 9.400043E-01, 3.998386E-01, 8.990408E+01, 6.860188E+01, 1.695963E+01, 4.014363E+00,9, 6.234674E-01,0, 0.000000E+00,0, 0.000000E+00,5, 1.396429E+01, 5.482013E-01, 9.998880E+00,1, 0.000000E+00,1,data,8
47963,36316,940612,210703,94C2, 9.127200E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 5.170846E-02, 8.843517E-02, 6.596832E-01, 9.080932E+01, 0.000000E+00, 9.080932E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.080932E+01,0,data,8
47963,36317,940612,210703,94C2, 9.127200E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-3.720903E-02, 5.556583E-03,-8.987274E-01, 9.254837E+01, 0.000000E+00, 9.254837E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.254837E+01,0,data,8
47963,36319,940612,210703,94C2, 9.127200E+01,20,14,34,20,14, 3.460277E+00, 1.067292E+00, 1.275663E-01, 3.761462E+01, 3.732954E+01, 1.866477E+00, 5.286279E+00, 6.089126E+00, 1.666187E-01, 6.739205E+01, 3.508976E+01, 1.845550E+01, 1.033623E+01,15, 7.913638E+00,0, 0.000000E+00,0, 0.000000E+00,11, 1.944120E+01, 3.502139E-01, 7.017009E+00,NULL,NULL,1,data,8
47963,36324,940612,210706,94C2, 9.127200E+01,4,3,7,4,3,-2.163353E+01, 2.942286E+00,-5.904486E+00, 2.398658E+01, 2.392137E+01, 5.980342E+00,-2.177385E+01, 2.936356E+00,-5.957372E+00, 2.695232E+01, 0.000000E+00, 2.965746E+00, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,3, 0.000000E+00,0,data,8
47963,36327,940612,210708,94C2, 9.127200E+01,0,3,3,0,3, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.480040E-02,-6.251240E-02,-6.573410E-01, 9.240996E+01, 0.000000E+00, 9.240996E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,3, 9.240996E+01,0,data,8
47963,36329,940612,210708,94C2, 9.127200E+01,22,11,33,22,11,-2.095578E+00, 2.140535E+00, 1.942335E-01, 4.442872E+01, 4.392332E+01, 1.996515E+00,-6.006223E-01,-1.719316E+00,-4.710069E-01, 5.790648E+01, 3.493015E+01, 9.407516E+00, 1.310786E+00,9, 6.326961E-02,0, 0.000000E+00,0, 0.000000E+00,8, 1.068621E+01, 5.496388E-01, 2.555070E+00,NULL,NULL,1,data,8
47963,36331,940612,210710,94C2, 9.127200E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 4.293944E-01, 1.149588E-01, 8.720333E+00, 9.706296E+01, 0.000000E+00, 9.706296E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.706296E+01,0,data,8
47963,36334,940612,210710,94C2, 9.127200E+01,2,4,6,2,4,-3.782102E+00,-3.602597E-01, 1.557151E+01, 1.603563E+01, 1.603015E+01, 8.015075E+00, 5.230812E+00,-4.813897E-01,-2.237971E+01, 5.574596E+01, 0.000000E+00, 3.971033E+01, 0.000000E+00,0, 0.000000E+00,4, 3.120501E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 0.000000E+00,0,data,8
47963,36335,940612,210710,94C2, 9.127200E+01,21,14,35,21,14, 4.541895E+00, 1.191835E+01,-1.245611E+01, 4.008861E+01, 3.933349E+01, 1.873023E+00, 8.605865E+00, 2.257301E+01,-2.294334E+01, 7.953298E+01, 3.826318E+01, 3.577510E+01, 9.147231E-01,13, 4.331744E+00,0, 0.000000E+00,0, 0.000000E+00,9, 2.384441E+01, 4.444246E-01, 9.423028E+00,NULL,NULL,1,data,8
47963,36336,940612,210711,94C2, 9.127200E+01,30,10,40,30,10,-5.714293E-01, 1.130404E+00, 1.989767E+00, 7.785269E+01, 7.728979E+01, 2.576326E+00,-7.485504E+00, 8.660301E+00, 3.945202E+00, 9.632502E+01, 6.277752E+01, 1.251636E+01, 4.410254E+00,11, 7.635664E+00,0, 0.000000E+00,0, 0.000000E+00,6, 9.002180E+00, 9.661584E-01, 2.039986E+00,NULL,NULL,1,data,8
47963,36343,940612,210716,94C2, 9.127200E+01,1,2,3,1,2, 4.039671E-01, 1.736930E+00, 3.205827E-01, 1.817242E+00, 1.811874E+00, 1.811874E+00, 8.965850E-02,-1.157165E-02,-4.215911E+01, 4.781473E+01, 1.811874E+00, 4.599749E+01, 0.000000E+00,1, 1.596330E+00,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 1.742404E+00,0,data,8
