run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
-40028,790,1020619,2740,94C2, 9.125000E+01,39,15,54,39,15, 4.888318E-01,-2.929466E+00,-7.530103E-01, 6.541605E+01, 6.489455E+01, 1.663963E+00, 4.654205E-01, 5.448991E+00,-9.252797E+00, 9.488530E+01, 6.239108E+01, 1.751575E+01, 8.590368E+00,12, 1.323920E+01,3, 0.000000E+00,0, 0.000000E+00,8, 1.834614E+01, 5.901113E-01, 7.823432E+00,1, 0.000000E+00,1,mc_kk2f,89
-40028,791,1020619,2753,94C2, 9.125000E+01,26,14,40,26,14,-1.365130E+00,-1.911939E+00, 1.149692E+01, 7.202645E+01, 7.155476E+01, 2.752106E+00,-1.717831E+00,-2.797650E+00, 1.853213E+01, 9.330897E+01, 4.240494E+00, 1.374039E+01, 7.576093E+00,0, 0.000000E+00,19, 1.958427E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,3, 0.000000E+00,0,mc_kk2f,89
-40028,792,1020619,2807,94C2, 9.125000E+01,38,17,55,38,17,-6.466011E+00, 5.220132E+00, 3.820061E+00, 6.981161E+01, 6.910721E+01, 1.818611E+00, 2.769916E+00, 2.349288E+00,-3.765380E+00, 9.313240E+01, 6.621976E+01, 1.552984E+01, 2.725948E+00,18, 8.804938E+00,0, 0.000000E+00,0, 0.000000E+00,14, 1.876018E+01, 5.214824E-01, 2.366889E+00,NULL,NULL,1,mc_kk2f,89
-40028,793,1020619,2819,94C2, 9.125000E+01,36,16,52,36,16, 1.260913E+00, 1.601330E+00, 1.958209E+00, 5.360842E+01, 5.278631E+01, 1.466286E+00, 2.254057E+00,-1.332410E+00,-4.491113E+00, 6.834331E+01, 4.624759E+01, 1.400091E+01, 7.339624E-01,9, 8.057331E-01,8, 0.000000E+00,0, 0.000000E+00,5, 4.367699E+00, 3.664228E-01, 1.985441E+00,NULL,NULL,1,mc_kk2f,89
-40028,794,1020619,2831,94C2, 9.125000E+01,38,20,58,38,20,-9.379928E+00,-1.121631E+00, 1.653903E+01, 7.060585E+01, 7.008208E+01, 1.844265E+00,-7.485482E+00,-1.067259E+00, 9.787574E+00, 9.207011E+01, 5.958648E+01, 1.745694E+01, 2.739129E+00,13, 8.437343E+00,5, 0.000000E+00,0, 0.000000E+00,5, 6.252886E+00, 6.626049E-01, 2.470574E+00,5, 0.000000E+00,1,mc_kk2f,89
-40028,795,1020619,2842,94C2, 9.125000E+01,19,11,30,19,11, 2.328351E+01,-1.260233E+01, 8.353712E+00, 4.550026E+01, 4.511829E+01, 2.374647E+00, 2.913476E+00,-1.442348E+00,-3.778498E-01, 9.491449E+01, 2.324000E+01, 4.887575E+01, 5.384822E-01,9, 4.344063E+00,0, 0.000000E+00,0, 0.000000E+00,6, 4.138341E+01, 3.427930E-01, 2.109568E+01,NULL,NULL,1,mc_kk2f,89
-40028,796,1020619,2851,94C2, 9.125000E+01,34,15,49,34,15,-5.726460E+00, 3.142054E+00,-9.526462E+00, 6.222257E+01, 6.171568E+01, 1.815167E+00,-1.476776E+01, 1.631580E+00,-8.311683E+00, 1.070598E+02, 6.028032E+01, 1.630884E+01, 2.672719E+01,16, 7.973095E-01,0, 0.000000E+00,0, 0.000000E+00,9, 1.062559E+01, 6.541150E-01, 2.844379E+00,1, 0.000000E+00,1,mc_kk2f,89
-40028,797,1020619,2909,94C2, 9.125000E+01,29,15,44,29,15,-1.112795E+01, 2.406316E+00, 1.951969E+00, 6.557240E+01, 6.500062E+01, 2.241401E+00,-6.831923E+00,-2.128582E+00,-4.630923E+00, 8.373293E+01, 6.111087E+01, 1.399693E+01, 5.509439E-01,17, 1.178406E+01,0, 0.000000E+00,0, 0.000000E+00,12, 1.430697E+01, 3.026671E-01, 3.603649E+00,NULL,NULL,1,mc_kk2f,89
-40028,798,1020619,2922,94C2, 9.125000E+01,30,11,41,30,11, 1.875308E+00,-1.982855E+00,-2.266387E+00, 6.908375E+01, 6.862460E+01, 2.287487E+00,-6.512854E-01, 1.461090E+00, 3.068247E+00, 9.230577E+01, 5.635198E+01, 7.484754E+00, 1.574891E+01,0, 0.000000E+00,12, 1.377132E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,1,mc_kk2f,89
-40028,799,1020619,2931,94C2, 9.125000E+01,26,10,36,26,10, 3.311103E+00, 2.172854E-01,-7.080605E-01, 6.872480E+01, 6.821881E+01, 2.623801E+00,-4.621573E+00, 7.964691E+00, 2.900406E-01, 8.474109E+01, 6.112082E+01, 1.416808E+01, 2.175875E-01,14, 1.216678E+01,0, 0.000000E+00,0, 0.000000E+00,9, 1.579870E+01, 5.543299E-01, 4.569905E+00,NULL,NULL,1,mc_kk2f,89
