run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
47963,42347,940612,214415,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-8.876634E-02,-2.401532E-02, 2.027946E+00, 9.083388E+01, 0.000000E+00, 9.083388E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.083388E+01,0,data,3
47963,42348,940612,214415,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.880646E-01, 3.565636E-01,-3.365692E+00, 9.171666E+01, 0.000000E+00, 9.171666E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.171666E+01,0,data,3
47963,42352,940612,214417,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 7.306063E-02,-1.409960E-02, 8.073387E-01, 9.236452E+01, 0.000000E+00, 9.236452E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.236452E+01,0,data,3
47963,42355,940612,214417,94C2, 9.127000E+01,3,3,6,3,3,-1.144626E+00, 1.594107E+00, 3.343179E+00, 4.387818E+00, 4.334085E+00, 1.444695E+00,-4.259741E-02,-2.103058E-01,-4.222569E+01, 5.021486E+01, 4.542392E+00, 4.566249E+01, 1.645554E-01,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,1, 0.000000E+00,0,data,3
47963,42357,940612,214417,94C2, 9.127000E+01,1,3,4,1,3, 1.416824E+01, 7.260162E+01, 2.506833E+02, 2.613692E+02, 2.613692E+02, 2.613692E+02, 1.468905E+01, 7.155741E+01, 2.479368E+02, 2.707747E+02, 0.000000E+00, 9.405416E+00, 0.000000E+00,0, 0.000000E+00,3, 4.741381E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,3
47963,42359,940612,214417,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.018488E-01,-1.024880E-01,-1.136238E+00, 8.979623E+01, 0.000000E+00, 8.979623E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 8.979623E+01,0,data,3
47963,42360,940612,214417,94C2, 9.127000E+01,2,3,5,2,3,-2.591175E+00, 1.382864E+00, 2.235113E+00, 3.717565E+00, 3.704404E+00, 1.852202E+00,-1.271116E+00, 8.601969E-01, 2.594560E+00, 9.402606E+01, 1.016199E+00, 9.030850E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 0.000000E+00,0,data,3
47963,42362,940612,214418,94C2, 9.127000E+01,31,14,45,31,14,-3.531800E+00, 4.399001E+00,-7.077991E+00, 4.815424E+01, 4.771674E+01, 1.539250E+00,-4.460825E+00, 6.146849E+00,-4.942492E+00, 6.341854E+01, 4.205985E+01, 6.370826E+00, 6.950953E+00,7, 2.266466E-01,7, 0.000000E+00,0, 0.000000E+00,2, 2.323737E+00, 3.812157E-01, 1.942522E+00,2, 0.000000E+00,1,data,3
47963,42364,940612,214418,94C2, 9.127000E+01,31,15,46,31,15,-3.387375E+00, 7.522240E+00, 6.448827E+00, 6.569788E+01, 6.512532E+01, 2.100817E+00, 1.105976E+01, 7.651448E-03, 4.861992E+00, 9.005594E+01, 6.131831E+01, 1.261698E+01, 9.394610E+00,13, 2.859519E-01,0, 0.000000E+00,0, 0.000000E+00,9, 1.477943E+01, 5.163299E-01, 4.643089E+00,NULL,NULL,1,data,3
47963,42366,940612,214419,94C2, 9.127000E+01,17,14,31,17,14,-3.813794E+00, 4.096312E-01,-3.288183E+00, 3.827697E+01, 3.809047E+01, 2.240616E+00,-2.659559E+00, 1.105432E+00,-2.499586E+00, 6.790783E+01, 3.478705E+01, 2.130910E+01, 8.321755E+00,2, 0.000000E+00,11, 3.321490E+00,0, 0.000000E+00,2, 3.092936E+00, 6.190678E-01, 2.473868E+00,NULL,NULL,1,data,3
47963,42368,940612,214421,94C2, 9.127000E+01,5,3,8,5,3,-2.817337E+00, 1.406708E+00,-6.143134E+00, 8.322849E+00, 8.272518E+00, 1.654504E+00,-3.245232E+00, 1.533232E+00,-1.453348E+01, 1.674428E+01, 2.113942E+00, 8.421430E+00, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 0.000000E+00,0,data,3
47963,42370,940612,214421,94C2, 9.127000E+01,40,22,62,40,22, 2.438643E+02, 1.065340E+02,-5.598561E+02, 6.841196E+02, 6.831204E+02, 1.707801E+01, 2.377013E+02, 1.037964E+02,-5.480978E+02, 7.208593E+02, 4.236163E+01, 3.194097E+01, 3.940902E+00,2, 0.000000E+00,16, 0.000000E+00,0, 0.000000E+00,1, 1.114963E+00, 1.114963E+00, 1.114963E+00,1, 0.000000E+00,1,data,3
47963,42373,940612,214422,94C2, 9.127000E+01,3,2,5,3,2, 1.717372E+00, 1.650690E+00, 1.671693E+00, 3.072595E+00, 3.009040E+00, 1.003013E+00, 1.649299E+00, 1.837130E+00, 2.465859E+00, 4.026116E+00, 1.268241E+00, 7.348199E-01, 2.187016E-01,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,1, 0.000000E+00,0,data,3
47963,42375,940612,214422,94C2, 9.127000E+01,53,11,64,53,11,-3.741984E+00, 7.896235E-01,-1.281058E+01, 6.073986E+01, 5.933461E+01, 1.119521E+00, 2.654727E+00,-8.254162E+00,-8.046174E+00, 7.743808E+01, 4.870763E+01, 1.298656E+01, 2.840264E+00,9, 0.000000E+00,3, 0.000000E+00,0, 0.000000E+00,6, 9.225884E+00, 4.593607E-01, 3.528146E+00,1, 0.000000E+00,1,data,3
47963,42380,940612,214425,94C2, 9.127000E+01,30,17,47,30,17, 2.407133E+01,-4.711325E+00, 6.023719E+00, 6.448819E+01, 6.414163E+01, 2.138054E+00, 7.542675E+01,-1.606878E+01, 1.548476E+01, 1.550728E+02, 6.222836E+01, 7.181752E+01, 9.372509E+00,18, 1.544749E-01,1, 0.000000E+00,0, 0.000000E+00,13, 2.311682E+01, 4.652984E-01, 4.791899E+00,NULL,NULL,1,data,3
47963,42382,940612,214427,94C2, 9.127000E+01,0,30,30,0,30, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.586201E+01,-1.239047E+01, 4.808585E+01, 5.471125E+01, 0.000000E+00, 5.471125E+01, 0.000000E+00,0, 0.000000E+00,27, 4.900449E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,3
47963,42383,940612,214427,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-2.221615E-01, 1.059099E-01, 4.043865E+00, 9.297144E+01, 0.000000E+00, 9.297144E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.297144E+01,0,data,3
47963,42385,940612,214427,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.581388E-02, 7.919216E-02,-1.137753E+00, 9.130064E+01, 0.000000E+00, 9.130064E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.130064E+01,0,data,3
47963,42388,940612,214428,94C2, 9.127000E+01,34,6,40,34,6,-4.578039E-01, 1.794600E+00,-1.376642E+00, 7.193745E+01, 7.106412E+01, 2.090121E+00, 1.623633E+00, 1.728800E+00,-5.130562E-01, 7.939240E+01, 6.522988E+01, 2.824430E+00, 4.635492E+00,1, 0.000000E+00,10, 1.271221E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,1,data,3
47963,42390,940612,214429,94C2, 9.127000E+01,0,3,3,0,3, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-1.414893E-01,-6.518160E-01, 3.241009E+01, 5.863054E+01, 0.000000E+00, 5.863054E+01, 0.000000E+00,0, 0.000000E+00,1, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 4.727218E+01,0,data,3
47963,42394,940612,214430,94C2, 9.127000E+01,2,3,5,2,3, 7.251740E-02, 5.436339E-01,-1.373250E+00, 4.151442E+00, 4.141252E+00, 2.070626E+00,-5.866681E-01, 4.259151E-02,-5.405671E+00, 8.992764E+00, 1.497577E+00, 4.841322E+00, 0.000000E+00,0, 0.000000E+00,3, 3.761406E-01,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,3
47963,42395,940612,214430,94C2, 9.127000E+01,2,0,2,2,0,-1.183656E+03,-2.046920E+03,-2.752673E+01, 2.566810E+03, 2.566810E+03, 1.283405E+03,-1.183656E+03,-2.046920E+03,-2.752673E+01, 2.566810E+03, 0.000000E+00, 0.000000E+00, 0.000000E+00,2, 6.614094E-01,0, 0.000000E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,0,data,3
47963,42398,940612,214432,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 6.072640E-02, 8.104694E-02,-2.017975E-03, 9.611775E+01, 0.000000E+00, 9.611775E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.611775E+01,0,data,3
47963,42402,940612,214432,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.425524E-01,-2.080083E-02, 2.364895E+00, 8.995413E+01, 0.000000E+00, 8.995413E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 8.995413E+01,0,data,3
47963,42405,940612,214433,94C2, 9.127000E+01,18,26,44,18,26,-2.059286E+00, 2.079758E-02, 5.399822E+00, 4.204539E+01, 4.168874E+01, 2.316041E+00,-1.394251E+00, 5.548180E+00,-6.981978E+00, 7.114086E+01, 1.651316E+01, 2.220428E+01, 4.275495E+00,5, 0.000000E+00,18, 1.379333E+01,0, 0.000000E+00,5, 4.895000E+00, 4.681092E-01, 1.975208E+00,3, 0.000000E+00,1,data,3
47963,42406,940612,214433,94C2, 9.127000E+01,24,13,37,24,13, 8.409345E+00, 5.507863E+00,-6.730424E+00, 5.909407E+01, 5.860891E+01, 2.442038E+00, 3.935536E+00, 4.426112E-01, 4.167832E-01, 8.238427E+01, 4.797683E+01, 1.282128E+01, 9.583579E+00,10, 4.168973E+00,2, 0.000000E+00,0, 0.000000E+00,5, 1.027601E+01, 4.923745E-01, 4.181871E+00,1, 0.000000E+00,1,data,3
47963,42413,940612,214438,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.298707E-02,-6.499743E-02, 1.048767E+00, 9.043044E+01, 0.000000E+00, 9.043044E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.043044E+01,0,data,3
47963,42414,940612,214438,94C2, 9.127000E+01,40,17,57,40,17,-1.226222E+01,-1.105090E+01,-6.497655E+00, 6.257871E+01, 6.200668E+01, 1.550167E+00,-1.083541E+00,-5.536911E+00,-7.788186E-01, 8.976995E+01, 5.791411E+01, 6.214310E+00, 8.697330E+00,15, 5.466747E+00,0, 0.000000E+00,0, 0.000000E+00,9, 1.720952E+01, 6.239432E-01, 7.085602E+00,NULL,NULL,1,data,3
47963,42417,940612,214440,94C2, 9.127000E+01,0,3,3,0,3, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00,-6.524849E-02,-3.533137E-01,-3.400887E+00, 9.501053E+01, 0.000000E+00, 9.501053E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,3, 9.501053E+01,0,data,3
47963,42423,940612,214441,94C2, 9.127000E+01,0,2,2,0,2, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 5.749443E-02, 1.435685E-02, 4.248238E-01, 9.164360E+01, 0.000000E+00, 9.164360E+01, 0.000000E+00,NULL,NULL,NULL,NULL,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 9.164360E+01,0,data,3
