run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
-21006,2250,20227,225302,94C2, 9.125000E+01,34,18,52,34,18, 6.309596E-01,-9.178517E+00,-2.053637E+01, 4.544185E+01, 4.479726E+01, 1.317567E+00, 1.833004E+00,-1.718305E+00,-9.327073E+00, 8.491961E+01, 2.975878E+01, 3.405614E+01, 5.421627E+00,1, 0.000000E+00,16, 2.096030E+00,0, 0.000000E+00,1, 9.845898E-01, 9.845898E-01, 9.845898E-01,2, 0.000000E+00,1,mc_qqps,18
-21006,2251,20227,225313,94C2, 9.125000E+01,29,17,46,29,17, 5.346121E+00, 4.949353E-01, 2.153790E+01, 6.422471E+01, 6.368325E+01, 2.195974E+00, 3.668765E+00, 1.630345E+00, 1.714317E+01, 1.007202E+02, 4.056702E+01, 1.705597E+01, 1.943956E+01,0, 0.000000E+00,21, 1.037911E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,1,mc_qqps,18
-21006,2252,20227,225320,94C2, 9.125000E+01,32,21,53,32,21,-1.520408E+00, 2.322838E-01,-2.271631E+00, 4.160138E+01, 4.093086E+01, 1.279089E+00,-3.457138E+00, 3.518659E+00,-7.827929E+00, 6.345377E+01, 2.783951E+01, 1.787503E+01, 3.977358E+00,3, 0.000000E+00,17, 1.942142E+00,0, 0.000000E+00,3, 1.786607E+00, 4.584588E-01, 6.676743E-01,2, 0.000000E+00,1,mc_qqps,18
-21006,2253,20227,225336,94C2, 9.125000E+01,17,11,28,17,11, 3.842283E+00, 1.563216E-01, 2.574022E+00, 3.876547E+01, 3.846082E+01, 2.262401E+00,-4.728424E+00, 2.257062E+00,-1.322501E+00, 8.014795E+01, 3.729889E+01, 3.865002E+01, 2.880214E+00,11, 1.927166E+00,0, 0.000000E+00,0, 0.000000E+00,6, 3.767964E+01, 8.309133E-01, 2.098522E+01,NULL,NULL,1,mc_qqps,18
-21006,2254,20227,225346,94C2, 9.125000E+01,19,11,30,19,11,-3.811966E-01, 8.312282E-01,-2.649555E+00, 7.059082E+01, 7.031642E+01, 3.700864E+00, 4.329590E-01,-8.487062E-01,-5.888109E-01, 8.727097E+01, 6.965916E+01, 1.544353E+01, 1.388834E+00,1, 0.000000E+00,8, 5.453619E+00,0, 0.000000E+00,1, 4.126921E-01, 4.126921E-01, 4.126921E-01,NULL,NULL,1,mc_qqps,18
-21006,2255,20227,225356,94C2, 9.125000E+01,35,19,54,35,19, 7.180037E+00, 1.468307E+01, 3.261741E+00, 6.989845E+01, 6.920909E+01, 1.977403E+00, 1.338300E+01, 1.686970E+01, 4.763925E+00, 1.174043E+02, 4.184369E+01, 4.034582E+01, 6.549754E+00,21, 5.814391E-01,2, 3.897226E-01,0, 0.000000E+00,15, 4.013696E+01, 6.079650E-01, 9.098755E+00,NULL,NULL,1,mc_qqps,18
-21006,2256,20227,225407,94C2, 9.125000E+01,31,12,43,31,12, 8.218029E-01,-5.847382E+00, 1.825569E+01, 6.592955E+01, 6.547714E+01, 2.112166E+00, 7.910525E-02,-7.844303E+00, 2.294301E+01, 7.942600E+01, 3.834250E+01, 6.487511E+00, 7.008930E+00,1, 0.000000E+00,12, 2.392002E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,2, 0.000000E+00,1,mc_qqps,18
-21006,2257,20227,225421,94C2, 9.125000E+01,19,14,33,19,14, 1.733793E+00, 1.298161E+01, 9.581405E+00, 5.792369E+01, 5.753413E+01, 3.028112E+00, 1.506691E+00, 8.892525E+00, 6.394075E+00, 8.045332E+01, 4.809939E+01, 2.009602E+01, 1.217389E+00,12, 2.124036E-01,4, 3.790907E-01,0, 0.000000E+00,10, 1.990259E+01, 7.888424E-01, 4.606490E+00,NULL,NULL,1,mc_qqps,18
-21006,2258,20227,225430,94C2, 9.125000E+01,21,15,36,21,15, 1.948168E+00,-5.512236E-01,-1.084098E+00, 5.752949E+01, 5.728539E+01, 2.727875E+00, 8.666229E+00, 2.816255E+00,-3.200630E+00, 8.884274E+01, 5.606852E+01, 2.347616E+01, 6.839097E+00,18, 9.399616E+00,0, 0.000000E+00,0, 0.000000E+00,11, 2.161296E+01, 5.152729E-01, 4.877858E+00,NULL,NULL,1,mc_qqps,18
-21006,2259,20227,225440,94C2, 9.125000E+01,28,9,37,28,9, 5.957273E+00,-7.443276E+00,-2.245315E+00, 4.953059E+01, 4.901945E+01, 1.750695E+00, 3.635239E+00, 3.035749E+00, 5.771872E-01, 8.147017E+01, 4.664799E+01, 2.146007E+01, 0.000000E+00,13, 5.070708E+00,0, 0.000000E+00,0, 0.000000E+00,9, 3.193958E+01, 4.489780E-01, 8.945733E+00,NULL,NULL,1,mc_qqps,18
-21006,2260,20227,225451,94C2, 9.125000E+01,31,18,49,31,18,-1.749788E+00, 1.389465E+00,-8.858237E+00, 5.635204E+01, 5.597015E+01, 1.805489E+00,-2.559260E-01,-7.739031E-01,-5.201877E+00, 7.917088E+01, 4.492694E+01, 1.561987E+01, 7.239383E+00,1, 0.000000E+00,19, 4.952912E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,1,mc_qqps,18
-21006,2261,20227,225500,94C2, 9.125000E+01,23,9,32,23,9, 7.099296E-01,-1.080350E-01, 1.318227E+01, 3.879173E+01, 3.813076E+01, 1.657859E+00, 6.117983E-01, 5.524904E-01, 1.437954E+01, 6.915383E+01, 5.275065E+00, 1.361450E+01, 1.674760E+01,0, 0.000000E+00,6, 5.531856E-01,0, 0.000000E+00,NULL,NULL,NULL,NULL,1, 0.000000E+00,0,mc_qqps,18
-21006,2262,20227,225519,94C2, 9.125000E+01,43,10,53,43,10,-3.896976E+00, 4.742014E+00, 2.851128E+00, 4.780074E+01, 4.639524E+01, 1.078959E+00, 6.122379E+00,-3.200222E+00, 4.974447E+00, 8.204359E+01, 3.349421E+01, 3.153348E+01, 2.134645E+00,4, 0.000000E+00,2, 5.361681E-01,0, 0.000000E+00,2, 1.577028E+01, 5.747241E-01, 1.519555E+01,3, 0.000000E+00,1,mc_qqps,18
-21006,2263,20227,225539,94C2, 9.125000E+01,26,18,44,26,18, 2.377888E+00,-6.193829E+00, 5.345152E+00, 5.591181E+01, 5.569449E+01, 2.142096E+00, 5.183963E-01,-2.669117E+00,-2.295628E-01, 8.860374E+01, 5.239154E+01, 3.180630E+01, 1.396562E-01,22, 1.121698E+01,3, 0.000000E+00,0, 0.000000E+00,14, 2.848012E+01, 4.525423E-01, 9.718997E+00,NULL,NULL,1,mc_qqps,18
-21006,2264,20227,225550,94C2, 9.125000E+01,23,18,41,23,18, 1.752465E+00,-3.853724E-01,-1.832437E+01, 2.704627E+01, 2.642343E+01, 1.148845E+00, 2.539943E-01,-1.440712E+00,-1.100073E+01, 6.033638E+01, 2.543026E+00, 3.198966E+01, 1.300437E+00,1, 0.000000E+00,11, 1.242090E+00,0, 0.000000E+00,1, 7.213638E-01, 7.213638E-01, 7.213638E-01,5, 0.000000E+00,0,mc_qqps,18
-21006,2265,20227,225608,94C2, 9.125000E+01,12,10,22,12,10,-7.747783E-02, 1.041859E+00,-3.158139E+00, 1.485127E+01, 1.464502E+01, 1.220419E+00,-1.432792E+00, 1.782747E+00, 9.948444E-01, 4.780822E+01, 5.366650E-01, 3.100738E+01, 1.949579E+00,1, 0.000000E+00,6, 2.077738E+00,0, 0.000000E+00,1, 3.745265E-01, 3.745265E-01, 3.745265E-01,3, 0.000000E+00,0,mc_qqps,18
-21006,2266,20227,225626,94C2, 9.125000E+01,25,12,37,25,12,-2.119097E+00, 2.647698E-03, 7.678962E-02, 8.397538E+01, 8.367195E+01, 3.346878E+00,-2.033651E+00,-4.174862E-01,-6.646199E-01, 9.255514E+01, 8.171044E+01, 8.049853E+00, 5.299055E-01,5, 0.000000E+00,6, 0.000000E+00,0, 0.000000E+00,5, 5.121454E+00, 4.970281E-01, 1.425703E+00,NULL,NULL,1,mc_qqps,18
-21006,2267,20227,225637,94C2, 9.125000E+01,32,17,49,32,17,-1.224707E+00,-1.349374E+01, 1.190791E+01, 5.111675E+01, 5.037309E+01, 1.574159E+00,-1.207393E+00,-1.110242E+01, 1.366736E+01, 7.967149E+01, 4.133803E+01, 1.583973E+01, 7.312602E+00,13, 1.882450E+00,4, 0.000000E+00,0, 0.000000E+00,9, 1.210096E+01, 3.487234E-01, 4.359875E+00,2, 0.000000E+00,1,mc_qqps,18
-21006,2268,20227,225648,94C2, 9.125000E+01,29,9,38,29,9,-1.313132E+00, 1.436704E+01, 3.725168E+00, 5.661361E+01, 5.605035E+01, 1.932771E+00, 1.921308E+00, 1.974011E+00,-1.048619E+00, 8.921295E+01, 4.232952E+01, 3.260119E+01, 0.000000E+00,10, 1.473223E+01,1, 0.000000E+00,0, 0.000000E+00,5, 2.853182E+01, 9.198583E-01, 1.295239E+01,NULL,NULL,1,mc_qqps,18
-21006,2269,20227,225658,94C2, 9.125000E+01,29,19,48,29,19, 1.504642E-01, 1.740010E+01, 3.796973E+00, 3.999187E+01, 3.955153E+01, 1.363846E+00,-1.341744E+00, 2.772532E+00,-2.340737E+00, 8.973091E+01, 3.075356E+01, 1.407124E+01, 2.354134E+01,16, 1.060607E+00,0, 0.000000E+00,0, 0.000000E+00,14, 2.478521E+01, 3.852769E-01, 5.641889E+00,NULL,NULL,1,mc_qqps,18
-21006,2270,20227,225709,94C2, 9.125000E+01,21,20,41,21,20, 1.580189E+00, 5.474565E+00, 3.248039E+00, 5.877481E+01, 5.857441E+01, 2.789258E+00, 1.717905E+00, 1.102980E+01, 4.804812E+00, 9.899985E+01, 5.830325E+01, 3.402594E+01, 3.425601E+00,24, 1.130148E+01,0, 0.000000E+00,0, 0.000000E+00,18, 3.679943E+01, 5.306252E-01, 7.795780E+00,NULL,NULL,1,mc_qqps,18
-21006,2271,20227,225719,94C2, 9.125000E+01,41,14,55,41,14, 2.740465E+00,-3.285831E-01,-2.403672E+00, 6.405275E+01, 6.289037E+01, 1.533912E+00, 2.788175E+00,-2.083049E+00, 8.301032E-02, 8.110773E+01, 3.920879E+01, 1.303111E+01, 4.683743E+00,2, 0.000000E+00,11, 0.000000E+00,0, 0.000000E+00,1, 6.164969E-01, 6.164969E-01, 6.164969E-01,NULL,NULL,1,mc_qqps,18
-21006,2272,20227,225732,94C2, 9.125000E+01,22,10,32,22,10,-1.118462E+01, 1.267230E+00,-1.622415E+00, 6.092239E+01, 6.049356E+01, 2.749707E+00,-4.772899E+00, 1.029996E+00,-1.505420E+00, 7.610616E+01, 5.619034E+01, 7.012973E+00, 4.704628E+00,13, 5.447952E+00,0, 0.000000E+00,0, 0.000000E+00,8, 1.006351E+01, 3.560029E-01, 3.491819E+00,1, 0.000000E+00,1,mc_qqps,18
-21006,2273,20227,225741,94C2, 9.125000E+01,35,10,45,35,10, 3.805298E+00, 2.015109E+00, 1.728017E+00, 8.389795E+01, 8.314425E+01, 2.375550E+00, 4.940923E+00,-1.418301E+00, 1.517073E+00, 9.225904E+01, 7.998796E+01, 7.091744E+00, 7.807655E-01,16, 1.699536E+00,0, 0.000000E+00,0, 0.000000E+00,9, 7.580318E+00, 3.519046E-01, 1.940999E+00,NULL,NULL,1,mc_qqps,18
-21006,2274,20227,225754,94C2, 9.125000E+01,22,17,39,22,17,-2.998507E+00,-4.314833E+00,-1.067804E+01, 4.326566E+01, 4.269456E+01, 1.940662E+00,-5.262197E+00,-1.238646E+01,-2.895948E+01, 6.830155E+01, 2.805999E+01, 2.359074E+01, 1.445147E+00,0, 0.000000E+00,19, 7.099204E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,NULL,NULL,1,mc_qqps,18
-21006,2275,20227,225802,94C2, 9.125000E+01,25,10,35,25,10,-1.030111E+00,-6.397638E-01, 4.732854E+00, 7.488899E+01, 7.462440E+01, 2.984976E+00,-1.351614E+00,-1.008634E+00, 3.759167E+00, 8.286609E+01, 6.975633E+01, 6.709647E+00, 1.267457E+00,0, 0.000000E+00,17, 1.384679E+01,0, 0.000000E+00,NULL,NULL,NULL,NULL,1, 0.000000E+00,1,mc_qqps,18
-21006,2276,20227,225812,94C2, 9.125000E+01,25,13,38,25,13,-3.067613E+00,-8.645051E+00, 5.015137E-01, 4.944158E+01, 4.896932E+01, 1.958773E+00,-1.197138E+01,-2.198805E+01, 5.266384E+00, 6.982262E+01, 4.855352E+01, 1.458388E+01, 0.000000E+00,19, 5.430000E+00,0, 0.000000E+00,0, 0.000000E+00,11, 1.571004E+01, 4.321936E-01, 3.958087E+00,NULL,NULL,1,mc_qqps,18
-21006,2277,20227,225823,94C2, 9.125000E+01,26,18,44,26,18, 4.844248E+00, 4.692782E+00, 4.041620E+01, 1.097799E+02, 1.093317E+02, 4.205067E+00, 2.514058E+00, 3.406501E+00, 3.096185E+01, 1.335783E+02, 3.755762E+01, 1.565719E+01, 7.588290E+00,1, 0.000000E+00,17, 4.550937E+00,0, 0.000000E+00,1, 5.529254E-01, 5.529254E-01, 5.529254E-01,NULL,NULL,1,mc_qqps,18
-21006,2278,20227,225831,94C2, 9.125000E+01,30,13,43,30,13,-2.016889E+01,-1.188062E+01, 1.667433E+01, 1.024966E+02, 1.020770E+02, 3.402567E+00,-2.735962E+01,-1.700882E+01, 2.332480E+01, 1.293730E+02, 8.533636E+01, 1.649718E+01, 0.000000E+00,17, 1.688886E+00,0, 0.000000E+00,0, 0.000000E+00,11, 2.246188E+01, 5.177849E-01, 8.607059E+00,NULL,NULL,1,mc_qqps,18
-21006,2279,20227,225840,94C2, 9.125000E+01,48,19,67,48,19, 3.806655E-01, 1.109836E+01, 1.749432E+01, 9.302377E+01, 9.201988E+01, 1.917081E+00, 9.345728E-01, 1.287410E+01, 2.636740E+01, 1.100711E+02, 9.511016E+00, 1.472237E+01, 2.324926E+00,2, 0.000000E+00,14, 8.306864E+00,0, 0.000000E+00,2, 2.349803E+00, 8.328276E-01, 1.516976E+00,3, 0.000000E+00,0,mc_qqps,18
-21006,2280,20227,225853,94C2, 9.125000E+01,26,15,41,26,15,-2.380023E+00, 7.619872E+00, 6.389055E+00, 5.349680E+01, 5.317745E+01, 2.045286E+00,-8.283709E-01, 2.927980E+00, 1.991726E+00, 7.533694E+01, 4.662602E+01, 1.725281E+01, 3.839221E+00,10, 1.237984E-01,2, 5.280462E-01,0, 0.000000E+00,7, 1.263932E+01, 7.480906E-01, 4.247193E+00,1, 0.000000E+00,1,mc_qqps,18
-21006,2281,20227,225904,94C2, 9.125000E+01,20,8,28,20,8, 3.816284E+00, 2.458807E+00,-1.409256E+00, 4.856549E+01, 4.813081E+01, 2.406541E+00,-1.146346E+01,-1.013054E+00, 2.116323E+00, 8.026030E+01, 4.762231E+01, 1.471202E+01, 1.698279E+01,10, 4.890325E-01,0, 0.000000E+00,0, 0.000000E+00,5, 1.471202E+01, 6.521493E-01, 6.613079E+00,NULL,NULL,1,mc_qqps,18
-21006,2282,20227,225911,94C2, 9.125000E+01,23,15,38,23,15, 2.228678E+01,-3.854415E+00, 6.681318E+01, 1.013585E+02, 1.010841E+02, 4.394959E+00, 2.230599E+01,-4.291322E+00, 6.485563E+01, 1.210212E+02, 1.271067E+01, 1.253764E+01, 7.125048E+00,0, 0.000000E+00,17, 4.885280E+00,0, 0.000000E+00,NULL,NULL,NULL,NULL,3, 0.000000E+00,1,mc_qqps,18
-21006,2283,20227,225922,94C2, 9.125000E+01,21,17,38,21,17, 4.195791E+00,-2.306243E+00,-4.821439E+00, 3.362401E+01, 3.326702E+01, 1.584144E+00, 2.442292E+00,-3.466920E+00,-6.708890E+00, 7.126935E+01, 3.168698E+01, 2.837680E+01, 3.486917E+00,12, 9.650103E-02,3, 0.000000E+00,0, 0.000000E+00,11, 3.038434E+01, 8.064315E-01, 1.058715E+01,1, 0.000000E+00,1,mc_qqps,18
