run,evt,date,time,dsttype,ecm,nctrk,nntrk,nvecp,ncvecp,nnvecp,sum_px_ch,sum_py_ch,sum_pz_ch,sum_e_ch,sum_p_ch,mean_p_ch,sum_px_all,sum_py_all,sum_pz_all,sum_e_all,echar,emneu,ehneu,nhpc,ehpc_sum,nemf,eemf_sum,nemclu,eemclu_sum,nphot,ephot_sum,ephot_min,ephot_max,nstic,estic_sum,ihad4,sample,file_id
-21021,290,20227,170000,94C2, 9.125000E+01,27,12,39,27,12,-3.603154E-01, 1.389379E+00,-2.521032E-01, 7.071767E+01, 7.007479E+01, 2.595363E+00, 4.119691E+00, 2.934385E+00,-1.273483E-02, 9.020183E+01, 6.567893E+01, 1.709801E+01, 0.000000E+00,15, 6.113322E+00,0, 0.000000E+00,0, 0.000000E+00,10, 1.872771E+01, 4.693424E-01, 3.988081E+00,NULL,NULL,1,mc_qqps,33
-21021,291,20227,170009,94C2, 9.125000E+01,41,13,54,41,13, 1.021739E+00,-7.998616E-01, 1.689375E+00, 6.538881E+01, 6.429253E+01, 1.568110E+00, 6.942150E-01, 1.161104E-01, 2.961901E-02, 7.532395E+01, 5.672175E+01, 9.379633E+00, 0.000000E+00,14, 8.536077E+00,1, 0.000000E+00,0, 0.000000E+00,9, 7.565268E+00, 5.555055E-01, 1.243709E+00,NULL,NULL,1,mc_qqps,33
-21021,292,20227,170022,94C2, 9.125000E+01,33,17,50,33,17, 1.079087E+00, 1.913628E+01,-1.521682E-01, 6.990216E+01, 6.911255E+01, 2.094320E+00,-2.031976E+00, 5.031634E+00,-5.751013E-01, 1.083489E+02, 6.717622E+01, 1.673384E+01, 1.962002E+01,21, 2.697523E+00,0, 0.000000E+00,0, 0.000000E+00,11, 1.368294E+01, 6.494980E-01, 3.620809E+00,NULL,NULL,1,mc_qqps,33
-21021,293,20227,170033,94C2, 9.125000E+01,59,22,81,59,22,-2.028039E+00, 4.310712E+00, 7.108638E+00, 7.782334E+01, 7.638202E+01, 1.294611E+00,-2.884752E+00, 1.195017E+01, 2.088540E+01, 1.131488E+02, 4.674725E+01, 1.680410E+01, 1.856483E+01,5, 0.000000E+00,21, 6.208729E+00,0, 0.000000E+00,3, 3.322174E+00, 4.812291E-01, 1.830215E+00,2, 0.000000E+00,1,mc_qqps,33
-21021,294,20227,170047,94C2, 9.125000E+01,25,11,36,25,11, 1.305276E+01, 5.923225E+00,-3.448323E+01, 8.039291E+01, 7.999902E+01, 3.199961E+00, 1.084246E+01, 4.342493E+00,-2.721953E+01, 9.570577E+01, 1.481367E+01, 1.531287E+01, 0.000000E+00,1, 0.000000E+00,13, 1.067752E+01,0, 0.000000E+00,1, 8.594970E-01, 8.594970E-01, 8.594970E-01,2, 0.000000E+00,1,mc_qqps,33
-21021,295,20227,170101,94C2, 9.125000E+01,21,8,29,21,8,-5.013987E+00,-2.031960E+01,-1.154414E+01, 8.046265E+01, 7.985745E+01, 3.802736E+00,-1.423118E+01,-6.599329E+01,-3.694329E+01, 1.358625E+02, 7.885100E+01, 4.867953E+01, 0.000000E+00,12, 1.542561E+01,0, 0.000000E+00,0, 0.000000E+00,6, 1.925736E+01, 1.109612E+00, 7.198219E+00,NULL,NULL,1,mc_qqps,33
-21021,296,20227,170109,94C2, 9.125000E+01,29,15,44,29,15, 1.268785E+00,-4.845477E+00,-1.079460E+01, 5.462397E+01, 5.413963E+01, 1.866884E+00,-2.693660E+00,-5.895003E+00,-8.188326E+00, 8.283515E+01, 3.710072E+01, 1.973667E+01, 6.897226E+00,1, 0.000000E+00,15, 6.749282E+00,0, 0.000000E+00,1, 1.577278E+00, 1.577278E+00, 1.577278E+00,NULL,NULL,1,mc_qqps,33
-21021,297,20227,170119,94C2, 9.125000E+01,43,14,57,43,14,-4.127021E+00, 8.699779E+00, 3.806035E+00, 8.786829E+01, 8.694568E+01, 2.021992E+00,-2.105227E+00, 2.671094E+00, 2.513536E+00, 1.067559E+02, 7.292265E+01, 1.650886E+01, 1.390472E+00,15, 6.045049E+00,0, 0.000000E+00,0, 0.000000E+00,9, 1.261681E+01, 6.751298E-01, 3.297626E+00,NULL,NULL,1,mc_qqps,33
-21021,298,20227,170130,94C2, 9.125000E+01,25,8,33,25,8,-8.604179E+00, 4.657807E+00,-3.092789E+00, 6.827802E+01, 6.796259E+01, 2.718503E+00, 1.926597E+01,-4.678240E+00,-5.368043E+00, 1.117694E+02, 6.256208E+01, 1.846267E+01, 2.503592E+01,6, 6.289646E+00,1, 0.000000E+00,0, 0.000000E+00,3, 1.846188E+01, 1.391868E+00, 1.158362E+01,NULL,NULL,1,mc_qqps,33
-21021,299,20227,170139,94C2, 9.125000E+01,20,20,40,20,20, 1.887028E+00,-5.691433E+00, 3.433368E+00, 4.628554E+01, 4.592849E+01, 2.296424E+00,-8.533775E-01,-6.620736E+00, 2.516591E+00, 9.355747E+01, 4.273785E+01, 2.790554E+01, 1.361621E+01,17, 3.144904E+00,0, 0.000000E+00,0, 0.000000E+00,13, 3.294176E+01, 5.565386E-01, 1.239914E+01,NULL,NULL,1,mc_qqps,33
-21021,300,20227,170147,94C2, 9.125000E+01,23,10,33,23,10,-9.276105E-01,-1.467555E+00,-8.491516E-01, 5.823261E+01, 5.787632E+01, 2.516361E+00, 4.349775E-02, 1.604643E+01, 5.093094E+00, 1.063062E+02, 5.531126E+01, 4.592552E+01, 2.149597E+00,13, 6.749925E+00,0, 0.000000E+00,0, 0.000000E+00,9, 4.592397E+01, 4.994284E-01, 2.196870E+01,NULL,NULL,1,mc_qqps,33
-21021,301,20227,170155,94C2, 9.125000E+01,28,17,45,28,17, 2.755026E+00, 7.016948E+00,-1.266327E+01, 6.869571E+01, 6.835883E+01, 2.441387E+00, 7.014194E-01, 4.710006E+00,-5.448421E+00, 9.776321E+01, 6.517822E+01, 1.604442E+01, 1.351656E+01,5, 4.333167E-01,11, 8.955801E-01,0, 0.000000E+00,3, 4.951349E+00, 4.260482E-01, 3.378874E+00,NULL,NULL,1,mc_qqps,33
-21021,302,20227,170205,94C2, 9.125000E+01,17,13,30,17,13, 7.741364E+00, 3.780341E+00,-3.835114E+00, 5.152420E+01, 5.124121E+01, 3.014189E+00,-1.091153E+01,-4.012676E+00, 8.230362E+00, 9.138702E+01, 4.011390E+01, 3.619252E+01, 0.000000E+00,17, 4.288065E+00,0, 0.000000E+00,0, 0.000000E+00,13, 3.986282E+01, 1.148604E+00, 1.554658E+01,NULL,NULL,1,mc_qqps,33
-21021,303,20227,170212,94C2, 9.125000E+01,19,12,31,19,12,-6.918953E+00,-3.087681E+00, 6.574008E+00, 4.209055E+01, 4.183970E+01, 2.202090E+00, 4.970341E-01,-1.814613E+00,-1.357062E+00, 6.653712E+01, 3.991661E+01, 1.143224E+01, 9.924665E+00,9, 2.011633E+00,4, 0.000000E+00,0, 0.000000E+00,6, 1.095447E+01, 1.001573E+00, 3.212506E+00,NULL,NULL,1,mc_qqps,33
-21021,304,20227,170222,94C2, 9.125000E+01,28,12,40,28,12, 6.682689E+00,-1.251692E+01, 5.439768E+00, 5.852399E+01, 5.770398E+01, 2.060857E+00, 5.465259E+00,-1.049611E+01, 4.620260E+00, 1.036846E+02, 5.463062E+01, 2.891314E+01, 1.303179E+01,16, 1.467019E+01,0, 0.000000E+00,0, 0.000000E+00,10, 3.119711E+01, 3.790795E-01, 9.908985E+00,NULL,NULL,1,mc_qqps,33
-21021,305,20227,170234,94C2, 9.125000E+01,24,12,36,24,12, 3.892179E-01,-8.083647E-02,-6.525069E-01, 6.004583E+01, 5.974448E+01, 2.489353E+00,-1.267623E+00,-7.810771E+00, 3.711997E+00, 8.828887E+01, 5.325615E+01, 1.128680E+01, 8.701735E+00,12, 5.001471E+00,0, 0.000000E+00,0, 0.000000E+00,10, 1.809730E+01, 4.493202E-01, 7.078131E+00,NULL,NULL,1,mc_qqps,33
-21021,306,20227,170243,94C2, 9.125000E+01,21,7,28,21,7,-6.954624E+00, 1.508014E+01, 2.238402E+00, 7.009542E+01, 6.976265E+01, 3.322031E+00, 1.366859E-01, 1.108343E+00,-7.915083E-01, 9.165225E+01, 6.619881E+01, 4.252829E+00, 1.648272E+01,10, 2.190520E+00,0, 0.000000E+00,0, 0.000000E+00,4, 5.044780E+00, 6.630840E-01, 2.126913E+00,NULL,NULL,1,mc_qqps,33
-21021,307,20227,170251,94C2, 9.125000E+01,27,13,40,27,13, 6.769301E+00, 6.776567E+00,-4.023736E+00, 8.144962E+01, 8.118941E+01, 3.007015E+00,-4.916833E-01, 6.108114E-01,-3.360462E-01, 1.060938E+02, 7.426822E+01, 2.231462E+01, 0.000000E+00,18, 1.325074E+01,0, 0.000000E+00,0, 0.000000E+00,12, 2.298166E+01, 7.656623E-01, 4.291903E+00,NULL,NULL,1,mc_qqps,33
