recid,family,filename,size_bytes,checksum,availability,https_url,xrootd_uri,cold_uri
736,MADGRAPH_PYTHIA6,00022FA5-8FB9-E311-AD6B-00266CFFBED8.root,637892338,adler32:e992af77,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00022FA5-8FB9-E311-AD6B-00266CFFBED8.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00022FA5-8FB9-E311-AD6B-00266CFFBED8.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00022FA5-8FB9-E311-AD6B-00266CFFBED8.root
736,MADGRAPH_PYTHIA6,001DA67A-8CB9-E311-A031-1CC1DE0503C0.root,640945972,adler32:86099604,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/001DA67A-8CB9-E311-A031-1CC1DE0503C0.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/001DA67A-8CB9-E311-A031-1CC1DE0503C0.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/001DA67A-8CB9-E311-A031-1CC1DE0503C0.root
736,MADGRAPH_PYTHIA6,0031BC5C-94B9-E311-88B0-00266CFFBF90.root,518515900,adler32:f7beabdb,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/0031BC5C-94B9-E311-88B0-00266CFFBF90.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/0031BC5C-94B9-E311-88B0-00266CFFBF90.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/0031BC5C-94B9-E311-88B0-00266CFFBF90.root
736,MADGRAPH_PYTHIA6,00360326-89B9-E311-A7D0-00266CFEFCE8.root,403538818,adler32:7ac69f5c,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00360326-89B9-E311-A7D0-00266CFEFCE8.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00360326-89B9-E311-A7D0-00266CFEFCE8.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00360326-89B9-E311-A7D0-00266CFEFCE8.root
736,MADGRAPH_PYTHIA6,00489D71-C3B9-E311-954C-1CC1DE1D03FC.root,332011486,adler32:8041f7cf,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00489D71-C3B9-E311-954C-1CC1DE1D03FC.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00489D71-C3B9-E311-954C-1CC1DE1D03FC.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00489D71-C3B9-E311-954C-1CC1DE1D03FC.root
736,MADGRAPH_PYTHIA6,004EAE79-C2B9-E311-BAE0-1CC1DE1D2028.root,333736308,adler32:10ff5787,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/004EAE79-C2B9-E311-BAE0-1CC1DE1D2028.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/004EAE79-C2B9-E311-BAE0-1CC1DE1D2028.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/004EAE79-C2B9-E311-BAE0-1CC1DE1D2028.root
736,MADGRAPH_PYTHIA6,006812B7-48B9-E311-99EE-00266CFE8A04.root,628493828,adler32:7403d562,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/006812B7-48B9-E311-99EE-00266CFE8A04.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/006812B7-48B9-E311-99EE-00266CFE8A04.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/006812B7-48B9-E311-99EE-00266CFE8A04.root
736,MADGRAPH_PYTHIA6,00B063E3-B9B9-E311-BAC8-AC162DACC3E8.root,634161138,adler32:872a72f0,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00B063E3-B9B9-E311-BAC8-AC162DACC3E8.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00B063E3-B9B9-E311-BAC8-AC162DACC3E8.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010000/00B063E3-B9B9-E311-BAC8-AC162DACC3E8.root
736,MADGRAPH_PYTHIA6,00CF3154-BBB9-E311-A23C-0026557DB808.root,403104356,adler32:41a1c28b,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00CF3154-BBB9-E311-A23C-0026557DB808.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00CF3154-BBB9-E311-A23C-0026557DB808.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00CF3154-BBB9-E311-A23C-0026557DB808.root
736,MADGRAPH_PYTHIA6,00EA8188-B7B9-E311-AFDD-008CFA05206C.root,408152004,adler32:88d1d2f1,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00EA8188-B7B9-E311-AFDD-008CFA05206C.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00EA8188-B7B9-E311-AFDD-008CFA05206C.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_HT-500To1000_TuneZ2Star_7TeV-madgraph-pythia6/AODSIM/LowPU2010_DR42_BS2011_PU_S0_START42_V17B-v1/010001/00EA8188-B7B9-E311-AFDD-008CFA05206C.root
