recid,family,filename,size_bytes,checksum,availability,https_url,xrootd_uri,cold_uri
752,HERWIGPP,08FF6813-227B-E211-8E69-0017A4770410.root,2460302943,adler32:4e91876f,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/08FF6813-227B-E211-8E69-0017A4770410.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/08FF6813-227B-E211-8E69-0017A4770410.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/08FF6813-227B-E211-8E69-0017A4770410.root
752,HERWIGPP,0A178C5A-207B-E211-A1D7-AC162DACE1B8.root,2742479886,adler32:fc38d3f7,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/0A178C5A-207B-E211-A1D7-AC162DACE1B8.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/0A178C5A-207B-E211-A1D7-AC162DACE1B8.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/0A178C5A-207B-E211-A1D7-AC162DACE1B8.root
752,HERWIGPP,141E7C8D-237B-E211-88DA-1CC1DE1D14A0.root,3638979451,adler32:fa5bf38d,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/141E7C8D-237B-E211-88DA-1CC1DE1D14A0.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/141E7C8D-237B-E211-88DA-1CC1DE1D14A0.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/141E7C8D-237B-E211-88DA-1CC1DE1D14A0.root
752,HERWIGPP,14B64238-107B-E211-B30E-0017A4770430.root,2660233569,adler32:0b9b56fd,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/14B64238-107B-E211-B30E-0017A4770430.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/14B64238-107B-E211-B30E-0017A4770430.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/14B64238-107B-E211-B30E-0017A4770430.root
752,HERWIGPP,16F8D16E-337B-E211-A6FE-1CC1DE041F38.root,984545250,adler32:72b8619d,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/16F8D16E-337B-E211-A6FE-1CC1DE041F38.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/16F8D16E-337B-E211-A6FE-1CC1DE041F38.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/16F8D16E-337B-E211-A6FE-1CC1DE041F38.root
752,HERWIGPP,1A9BC2BA-137B-E211-AD02-00266CFFBF80.root,2280428805,adler32:228f20e4,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/1A9BC2BA-137B-E211-AD02-00266CFFBF80.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/1A9BC2BA-137B-E211-AD02-00266CFFBF80.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/1A9BC2BA-137B-E211-AD02-00266CFFBF80.root
752,HERWIGPP,1E24DD99-2D7B-E211-BAF8-0017A4770C30.root,3190714120,adler32:31f4bb83,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/1E24DD99-2D7B-E211-BAF8-0017A4770C30.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/1E24DD99-2D7B-E211-BAF8-0017A4770C30.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/1E24DD99-2D7B-E211-BAF8-0017A4770C30.root
752,HERWIGPP,200D1AE7-217B-E211-AD3A-00266CFC3B0C.root,3383896102,adler32:7ea91e73,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/200D1AE7-217B-E211-AD3A-00266CFC3B0C.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/200D1AE7-217B-E211-AD3A-00266CFC3B0C.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/200D1AE7-217B-E211-AD3A-00266CFC3B0C.root
752,HERWIGPP,20A874E7-267B-E211-BB67-00266CFFBF50.root,3674734517,adler32:6b5d3db5,online,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/20A874E7-267B-E211-BB67-00266CFFBF50.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/20A874E7-267B-E211-BB67-00266CFFBF50.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/20000/20A874E7-267B-E211-BB67-00266CFFBF50.root
752,HERWIGPP,242D6DF5-237B-E211-B1F0-78E7D1E49636.root,4174197766,adler32:d180a93c,on demand,https://opendata.cern.ch/eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/242D6DF5-237B-E211-B1F0-78E7D1E49636.root,root://eospublic.cern.ch//eos/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/242D6DF5-237B-E211-B1F0-78E7D1E49636.root,https://eosctapublic.cern.ch:8444/eos/ctapublic/archive/opendata/cms/MonteCarlo2010/Summer12/QCD_Pt-470to600_Tune23_HFshowerLibrary_7TeV_herwigpp/AODSIM/LowPU2010_DR42_PU_S0_START42_V17B-v1/30000/242D6DF5-237B-E211-B1F0-78E7D1E49636.root
