element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
K	2	"612.027"	"0.003"	"612.028"	"0.005"	"8"	"1.68e+08"		"21.083414"	"23.108646"	"3p5.3d"	"3F*"	"4"	"3p5.4p"	"3D"	"3"	9	7		"T8304"	"L3490"	
K	2	"624.659"	"0.003"	"624.655"	"0.006"	"6"	"6.13e+07"		"21.266092"	"23.250385"	"3p5.3d"	"3F*"	"2"	"3p5.4p"	"3D"	"1"	5	3		"T8304"	"L3490"	
K	2	"630.729"	"0.003"	"630.728"	"0.006"	"7"	"8.91e+07"		"21.180357"	"23.145544"	"3p5.3d"	"3F*"	"3"	"3p5.4p"	"3D"	"2"	7	5		"T8304"	"L3490"	
K	2	"642.796"	"0.003"	"642.798"	"0.006"	"5"	"1.56e+07"		"21.180357"	"23.108646"	"3p5.3d"	"3F*"	"3"	"3p5.4p"	"3D"	"3"	7	7		"T8304"	"L3490"	
K	2	"659.500"	"0.003"	"659.501"	"0.006"	"2"	"1.18e+07"		"21.266092"	"23.145544"	"3p5.3d"	"3F*"	"2"	"3p5.4p"	"3D"	"2"	5	5		"T8304"	"L3490"	
K	1	"691.1084"	""	"691.10815"	"0.00014"	"19"	"2.500e+06"	AA	"1.60995784350"	"3.4034543"	"3p6.4p"	"2P*"	"1/2"	"3p6.6s"	"2S"	"1/2"	2	2		"T9168"	"L6096"	
K	1	"693.6284"	""	"693.62861"	"0.00024"	"12"	"1.9e+04"	C	"1.60995784350"	"3.3969373"	"3p6.4p"	"2P*"	"1/2"	"3p6.4d"	"2D"	"3/2"	2	4		"T9168"	"L6096"	
K	1	"693.8767"	""	"693.87640"	"0.00014"	"20"	"4.956e+06"	AA	"1.6171130092"	"3.4034543"	"3p6.4p"	"2P*"	"3/2"	"3p6.6s"	"2S"	"1/2"	4	2		"T9168"	"L6096"	
K	1	"696.418"	""	"696.41712"	"0.00024"	"7"	"2.4e+03"	D+	"1.6171130092"	"3.3969373"	"3p6.4p"	"2P*"	"3/2"	"3p6.4d"	"2D"	"3/2"	4	4		"T9168"	"L6096"	
K	1	"696.4672"	""	"696.46903"	"0.00024"	"12"	"1.37e+04"	D+	"1.6171130092"	"3.3968046"	"3p6.4p"	"2P*"	"3/2"	"3p6.4d"	"2D"	"5/2"	4	6		"T9168"	"L6096"	
K	1	""	""	"754.1412"	"0.0003"	""	"4.9e+03"	E	"2.6069601"	"4.2505525"	"3p6.5s"	"2S"	"1/2"	"3p6.14p"	"2P*"	"3/2"	2	4		"T817"	""	
K	1	""	""	"754.1617"	"0.0003"	""	"4.9e+03"	E	"2.6069601"	"4.2505078"	"3p6.5s"	"2S"	"1/2"	"3p6.14p"	"2P*"	"1/2"	2	2		"T817"	""	
K	1	""	""	"761.8730"	"0.0003"	""	"6.5e+03"	C	"2.6069601"	"4.2338727"	"3p6.5s"	"2S"	"1/2"	"3p6.13p"	"2P*"	"3/2"	2	4		"T817"	""	
K	1	""	""	"761.8996"	"0.0003"	""	"6.5e+03"	E	"2.6069601"	"4.2338159"	"3p6.5s"	"2S"	"1/2"	"3p6.13p"	"2P*"	"1/2"	2	2		"T817"	""	
K	1	"766.489913"	""	"766.48991"	"0.00003"	"25r"	"3.779e+07"	AAA	"0.00000000"	"1.6171130092"	"3p6.4s"	"2S"	"1/2"	"3p6.4p"	"2P*"	"3/2"	2	4		"T9745"	"L8995"	
K	1	"769.896456"	""	"769.89646"	"0.00003"	"24r"	"3.734e+07"	AAA	"0.00000000"	"1.60995784350"	"3p6.4s"	"2S"	"1/2"	"3p6.4p"	"2P*"	"1/2"	2	2		"T9745"	"L8995"	
K	1	""	""	"772.2111"	"0.0003"	""	"8.9e+03"	C	"2.6069601"	"4.2120922"	"3p6.5s"	"2S"	"1/2"	"3p6.12p"	"2P*"	"3/2"	2	4		"T817"	""	
K	1	""	""	"772.2474"	"0.0003"	""	"8.9e+03"	E	"2.6069601"	"4.2120168"	"3p6.5s"	"2S"	"1/2"	"3p6.12p"	"2P*"	"1/2"	2	2		"T817"	""	
K	1	"774.107"	""	"774.122"	"0.004"	"a*"	""		"2.6699600"	"4.271129"	"3p6.3d"	"2D"	"5/2"	"3p6.14f"	"2F*"	"7/2"	6	8		""	"L2996"	
K	1	"774.107"	""	"774.122"	"0.004"	"a*"	""		"2.6699600"	"4.271129"	"3p6.3d"	"2D"	"5/2"	"3p6.14f"	"2F*"	"5/2"	6	6		""	"L2996"	
K	1	"774.246"	""	"774.261"	"0.004"	"a"	""		"2.6702462"	"4.271129"	"3p6.3d"	"2D"	"3/2"	"3p6.14f"	"2F*"	"5/2"	4	6		""	"L2996"	
K	1	"779.517"	""	"779.532"	"0.004"	"a*"	""		"2.6699600"	"4.260018"	"3p6.3d"	"2D"	"5/2"	"3p6.13f"	"2F*"	"5/2"	6	6		""	"L2996"	
K	1	"779.517"	""	"779.532"	"0.004"	"a*"	""		"2.6699600"	"4.260018"	"3p6.3d"	"2D"	"5/2"	"3p6.13f"	"2F*"	"7/2"	6	8		""	"L2996"	
K	1	"779.656"	""	"779.672"	"0.004"	"a"	""		"2.6702462"	"4.260018"	"3p6.3d"	"2D"	"3/2"	"3p6.13f"	"2F*"	"5/2"	4	6		""	"L2996"	
K	1	"786.447"	""	"786.461"	"0.003"	"a*"	""		"2.6699600"	"4.246009"	"3p6.3d"	"2D"	"5/2"	"3p6.12f"	"2F*"	"5/2"	6	6		""	"L2996"	
K	1	"786.447"	""	"786.461"	"0.003"	"a*"	""		"2.6699600"	"4.246009"	"3p6.3d"	"2D"	"5/2"	"3p6.12f"	"2F*"	"7/2"	6	8		""	"L2996"	
K	1	""	""	"786.5176"	"0.0004"	""	"1.3e+04"	C	"2.6069601"	"4.1828956"	"3p6.5s"	"2S"	"1/2"	"3p6.11p"	"2P*"	"3/2"	2	4		"T817"	""	
K	1	""	""	"786.5689"	"0.0004"	""	"1.3e+04"	C	"2.6069601"	"4.1827927"	"3p6.5s"	"2S"	"1/2"	"3p6.11p"	"2P*"	"1/2"	2	2		"T817"	""	
K	1	"786.587"	""	"786.604"	"0.003"	"a"	""		"2.6702462"	"4.246009"	"3p6.3d"	"2D"	"3/2"	"3p6.12f"	"2F*"	"5/2"	4	6		""	"L2996"	
K	1	"795.537"	""	"795.536"	"0.004"	"5"	""		"2.6699600"	"4.228030"	"3p6.3d"	"2D"	"5/2"	"3p6.11f"	"2F*"	"7/2"	6	8		""	"L6096"	
K	1	"795.683"	""	"795.682"	"0.004"	"4"	""		"2.6702462"	"4.228030"	"3p6.3d"	"2D"	"3/2"	"3p6.11f"	"2F*"	"5/2"	4	6		""	"L6096"	
K	1	""	""	"803.7580"	"0.0004"	""	"2.0e+04"	C	"2.6699600"	"4.2120922"	"3p6.3d"	"2D"	"5/2"	"3p6.12p"	"2P*"	"3/2"	6	4		"T817LS"	""	
K	1	""	""	"803.9072"	"0.0004"	""	"2.3e+03"	E	"2.6702462"	"4.2120922"	"3p6.3d"	"2D"	"3/2"	"3p6.12p"	"2P*"	"3/2"	4	4		"T817LS"	""	
K	1	""	""	"803.9465"	"0.0004"	""	"2.3e+04"	C	"2.6702462"	"4.2120168"	"3p6.3d"	"2D"	"3/2"	"3p6.12p"	"2P*"	"1/2"	4	2		"T817LS"	""	
K	1	""	""	"807.2163"	"0.0004"	""	"1.601e+04"	B+	"2.6069601"	"4.1424855"	"3p6.5s"	"2S"	"1/2"	"3p6.10p"	"2P*"	"3/2"	2	4		"T9168"	""	
K	1	""	""	"807.2924"	"0.0004"	""	"1.456e+04"	A	"2.6069601"	"4.1423407"	"3p6.5s"	"2S"	"1/2"	"3p6.10p"	"2P*"	"1/2"	2	2		"T9168"	""	
K	1	"807.811"	""	"807.810"	"0.004"	"7"	""		"2.6699600"	"4.204356"	"3p6.3d"	"2D"	"5/2"	"3p6.10f"	"2F*"	"7/2"	6	8		""	"L6096"	
K	1	"807.962"	""	"807.961"	"0.004"	"6"	""		"2.6702462"	"4.204356"	"3p6.3d"	"2D"	"3/2"	"3p6.10f"	"2F*"	"5/2"	4	6		""	"L6096"	
K	1	""	""	"819.2690"	"0.0004"	""	"2.8e+04"	C	"2.6699600"	"4.1828956"	"3p6.3d"	"2D"	"5/2"	"3p6.11p"	"2P*"	"3/2"	6	4		"T817LS"	""	
K	1	""	""	"819.4240"	"0.0004"	""	"3.1e+03"	E	"2.6702462"	"4.1828956"	"3p6.3d"	"2D"	"3/2"	"3p6.11p"	"2P*"	"3/2"	4	4		"T817LS"	""	
K	1	""	""	"819.4798"	"0.0004"	""	"3.1e+04"	C	"2.6702462"	"4.1827927"	"3p6.3d"	"2D"	"3/2"	"3p6.11p"	"2P*"	"1/2"	4	2		"T817LS"	""	
K	1	"825.018"	""	"825.016"	"0.004"	"9bl*"	"9.6e+05"	B+	"2.6699600"	"4.172356"	"3p6.3d"	"2D"	"5/2"	"3p6.9f"	"2F*"	"7/2"	6	8		"T817LS"	"L6096"	
K	1	"825.018"	""	"825.016"	"0.004"	"9bl*"	"6.4e+04"	C+	"2.6699600"	"4.172356"	"3p6.3d"	"2D"	"5/2"	"3p6.9f"	"2F*"	"5/2"	6	6		"T817LS"	"L6096"	
K	1	"825.174"	""	"825.174"	"0.004"	"8"	"8.9e+05"	C+	"2.6702462"	"4.172356"	"3p6.3d"	"2D"	"3/2"	"3p6.9f"	"2F*"	"5/2"	4	6		"T817LS"	"L6096"	
K	1	"839.022"	""	"839.0212"	"0.0004"	"3"	"2.71e+04"	B+	"2.6069601"	"4.0842783"	"3p6.5s"	"2S"	"1/2"	"3p6.9p"	"2P*"	"3/2"	2	4		"T9168"	"L6096"	
K	1	""	""	"839.1426"	"0.0004"	"m"	"2.47e+04"	B+	"2.6069601"	"4.0840647"	"3p6.5s"	"2S"	"1/2"	"3p6.9p"	"2P*"	"1/2"	2	2		"T9168"	"L6096"	
K	1	"841.754"	""	"841.7521"	"0.0004"	"2"	"4.81e+04"	A	"2.6699600"	"4.1424855"	"3p6.3d"	"2D"	"5/2"	"3p6.10p"	"2P*"	"3/2"	6	4		"T9168"	"L6096"	
K	1	""	""	"841.9157"	"0.0004"	""	"5.29e+03"	A	"2.6702462"	"4.1424855"	"3p6.3d"	"2D"	"3/2"	"3p6.10p"	"2P*"	"3/2"	4	4		"T9168"	""	
K	1	"842.000"	""	"841.9985"	"0.0004"	"1"	"5.25e+04"	A	"2.6702462"	"4.1423407"	"3p6.3d"	"2D"	"3/2"	"3p6.10p"	"2P*"	"1/2"	4	2		"T9168"	"L6096"	
K	1	"850.345"	""	"850.344"	"0.004"	"11bl*"	"1.32e+06"	B+	"2.6699600"	"4.127608"	"3p6.3d"	"2D"	"5/2"	"3p6.8f"	"2F*"	"7/2"	6	8		"T8262"	"L6096"	
K	1	"850.345"	""	"850.344"	"0.004"	"11bl*"	"8.80e+04"	B+	"2.6699600"	"4.127608"	"3p6.3d"	"2D"	"5/2"	"3p6.8f"	"2F*"	"5/2"	6	6		"T8262"	"L6096"	
K	1	"850.511"	""	"850.511"	"0.004"	"10"	"1.23e+06"	B+	"2.6702462"	"4.127608"	"3p6.3d"	"2D"	"3/2"	"3p6.8f"	"2F*"	"5/2"	4	6		"T8262"	"L6096"	
