wavenumber_cm_inv,intensity
8337.917380,0.81055900
8337.920960,-0.28742300
8337.924530,0.13251000
8337.928110,0.90324500
8337.931680,-0.75018600
8337.935260,-0.00207621
8337.938840,1.31590000
8337.942410,-0.81319100
8337.945990,-1.03147000
8337.949570,0.46860200
8337.953140,-0.98466900
8337.956720,-1.55645000
8337.960290,-0.26861900
8337.963870,-1.05266000
8337.967450,-1.71571000
8337.971020,-0.64186900
8337.974600,-0.13387300
8337.978180,0.35865900
8337.981750,0.97982100
8337.985330,0.07085180
8337.988900,-0.58508600
8337.992480,0.63409900
8337.996060,0.22241900
8337.999630,-2.67559000
8338.003210,-2.07312000
8338.006790,1.88863000
8338.010360,2.09204000
8338.013940,0.32069100
8338.017510,1.03949000
8338.021090,0.82246600
8338.024670,-0.03091800
8338.028240,0.84535700
8338.031820,0.00750905
8338.035400,-1.35722000
8338.038970,-0.65767900
8338.042550,-0.86951700
8338.046130,-0.77075500
8338.049700,0.34805500
8338.053280,-0.66468900
8338.056850,-0.18625200
8338.060430,2.08476000
8338.064010,0.06222130
8338.067580,-2.20778000
8338.071160,-0.46352900
8338.074740,0.19977000
8338.078310,-0.25477700
8338.081890,0.53638900
8338.085460,0.31620100
8338.089040,0.08075570
8338.092620,0.90049700
8338.096190,0.27742500
8338.099770,-0.75814400
8338.103350,-0.00990109
8338.106920,0.87519600
8338.110500,0.75558500
8338.114070,1.33431000
8338.117650,2.25864000
8338.121230,0.52432300
8338.124800,-1.71772000
8338.128380,-0.33626800
8338.131960,0.89676400
8338.135530,-0.58911400
8338.139110,-0.79150100
8338.142680,-0.47082400
8338.146260,-1.20228000
8338.149840,-0.19808800
8338.153410,0.80685400
8338.156990,0.42757200
8338.160570,1.48072000
8338.164140,1.83454000
8338.167720,0.06375660
8338.171300,-0.05425700
8338.174870,1.01185000
8338.178450,0.78649000
8338.182020,-0.19261800
8338.185600,-1.31837000
8338.189180,-1.09237000
8338.192750,0.79006200
8338.196330,1.50337000
8338.199910,0.83322200
8338.203480,0.82250100
8338.207060,1.35660000
8338.210630,1.28322000
8338.214210,0.43160400
8338.217790,0.33033500
8338.221360,1.35698000
8338.224940,1.23788000
8338.228520,0.17362100
8338.232090,-0.23509300
8338.235670,-1.07403000
8338.239240,-1.50834000
8338.242820,0.27859100
8338.246400,1.20002000
8338.249970,-0.79189600
8338.253550,-1.69251000
8338.257130,0.20472100
8338.260700,0.50387900
8338.264280,-1.52298000
8338.267850,-1.02147000
8338.271430,0.95464000
8338.275010,-0.21597700
8338.278580,-1.66884000
8338.282160,-0.39928400
8338.285740,0.60730900
8338.289310,0.44048100
8338.292890,0.09684910
8338.296460,-0.33992200
8338.300040,-0.17330800
8338.303620,-0.64935900
8338.307190,-1.35244000
8338.310770,0.77272100
8338.314350,2.29409000
8338.317920,-0.20719200
8338.321500,-1.75491000
8338.325080,-0.46139900
8338.328650,0.07854450
8338.332230,-0.39164300
8338.335800,-0.71939800
8338.339380,-1.05833000
8338.342960,-1.28687000
8338.346530,-0.65586600
8338.350110,0.84843300
8338.353690,0.35285100
8338.357260,-1.99230000
8338.360840,-1.24760000
8338.364410,0.73209200
8338.367990,-0.43126200
8338.371570,-1.02203000
8338.375140,0.24023200
8338.378720,0.06549930
8338.382300,-0.13585200
8338.385870,0.29373500
8338.389450,0.00844952
8338.393020,0.20406700
8338.396600,0.32152500
8338.400180,0.10623500
8338.403750,0.72389000
8338.407330,0.22741700
8338.410910,-0.32305900
8338.414480,1.46665000
8338.418060,1.43987000
8338.421630,-1.07403000
8338.425210,-1.57323000
8338.428790,-1.12920000
8338.432360,-0.86989700
8338.435940,0.57422400
8338.439520,0.70679200
8338.443090,-0.98318400
8338.446670,-1.66151000
8338.450240,-1.59274000
8338.453820,-1.28177000
8338.457400,-0.51719300
8338.460970,-0.12000500
8338.464550,0.38778600
8338.468130,0.39481800
8338.471700,-0.82013800
8338.475280,-0.44761000
8338.478860,0.97492400
8338.482430,0.07426120
8338.486010,-0.89238100
8338.489580,-0.30448200
8338.493160,-0.75609200
8338.496740,-1.27556000
8338.500310,-0.71305300
8338.503890,-1.06531000
8338.507470,-1.16493000
8338.511040,0.13525000
8338.514620,0.64103800
8338.518190,0.80243300
8338.521770,1.28040000
8338.525350,-0.02815970
8338.528920,-1.42854000
8338.532500,-0.05402040
8338.536080,1.13128000
8338.539650,-0.31512300
8338.543230,-1.41597000
8338.546800,-0.68392100
8338.550380,-0.57586800
8338.553960,-1.43859000
8338.557530,-0.94108000
8338.561110,0.69515700
8338.564690,1.46740000
8338.568260,1.19148000
8338.571840,0.43826300
8338.575410,-0.01890130
8338.578990,0.32583700
8338.582570,0.34202400
8338.586140,0.36244400
8338.589720,1.16756000
8338.593300,0.30998800
8338.596870,-1.39293000
8338.600450,-0.32656600
8338.604030,0.54012900
8338.607600,-0.97584900
8338.611180,-0.47458800
8338.614750,1.57368000
8338.618330,0.75892600
8338.621910,-1.62840000
8338.625480,-2.09123000
