wavenumber_cm_inv,intensity
9409.925570,1.12168000
9409.929150,0.79600300
9409.932720,0.28057800
9409.936300,-0.05785900
9409.939870,-0.06271220
9409.943450,-0.38794700
9409.947030,-1.13580000
9409.950600,-0.50715400
9409.954180,0.98070400
9409.957760,0.95423600
9409.961330,0.59506900
9409.964910,0.82562200
9409.968490,0.05226150
9409.972060,-0.80450200
9409.975640,-0.49714200
9409.979210,0.42461900
9409.982790,1.55041000
9409.986370,1.14471000
9409.989940,-0.34700400
9409.993520,0.01755110
9409.997100,0.60687300
9410.000670,0.41845700
9410.004250,1.63585000
9410.007820,1.55514000
9410.011400,-0.81932600
9410.014980,-1.18057000
9410.018550,-0.26103100
9410.022130,-0.05570720
9410.025710,0.58278300
9410.029280,0.26516000
9410.032860,-0.94670800
9410.036430,-0.77315800
9410.040010,-0.07913060
9410.043590,0.59095800
9410.047160,1.04295000
9410.050740,0.59815000
9410.054320,1.19098000
9410.057890,2.10157000
9410.061470,0.83360900
9410.065040,-0.03419810
9410.068620,0.58230900
9410.072200,-0.04686460
9410.075770,-1.33344000
9410.079350,-0.90145800
9410.082930,1.22647000
9410.086500,2.22859000
9410.090080,0.51331800
9410.093650,-0.71809200
9410.097230,-0.29896200
9410.100810,0.00136346
9410.104380,0.91757900
9410.107960,0.90369000
9410.111540,-0.40886700
9410.115110,0.90196100
9410.118690,1.64281000
9410.122270,-0.35766100
9410.125840,0.45960400
9410.129420,0.88227500
9410.132990,-2.02835000
9410.136570,-1.64977000
9410.140150,-0.52078300
9410.143720,-1.51340000
9410.147300,0.92222100
9410.150880,1.96780000
9410.154450,-1.13057000
9410.158030,-0.39286300
9410.161600,0.80289500
9410.165180,-0.87599800
9410.168760,0.80111400
9410.172330,1.98295000
9410.175910,-0.12972600
9410.179490,0.13911200
9410.183060,-0.07955150
9410.186640,-1.02410000
9410.190210,2.04404000
9410.193790,2.64112000
9410.197370,-0.79485900
9410.200940,-0.69100500
9410.204520,0.55470500
9410.208100,0.38303800
9410.211670,1.49811000
9410.215250,0.78055900
9410.218820,-1.51971000
9410.222400,-1.01639000
9410.225980,-0.45628100
9410.229550,-1.25266000
9410.233130,-0.72265700
9410.236710,-0.47428400
9410.240280,-1.60243000
9410.243860,-2.07381000
9410.247430,-1.72876000
9410.251010,-1.33427000
9410.254590,-0.95420800
9410.258160,-0.49825300
9410.261740,-0.48561800
9410.265320,-1.28446000
