wavenumber_cm_inv,intensity
7755.659590,-1.89980000
7755.669070,-0.85276800
7755.678540,1.75593000
7755.688020,4.19900000
7755.697500,4.07478000
7755.706980,1.97480000
7755.716450,0.74439500
7755.725930,0.71481800
7755.735410,0.13510700
7755.744880,-0.93558400
7755.754360,-1.49163000
7755.763840,-1.61586000
7755.773310,-1.18403000
7755.782790,0.11736100
7755.792270,1.44241000
7755.801750,1.69678000
7755.811220,0.54327100
7755.820700,-1.46206000
7755.830180,-2.96457000
7755.839650,-3.41414000
7755.849130,-3.13612000
7755.858610,-2.15416000
7755.868090,-1.03615000
7755.877560,-0.36178800
7755.887040,0.41313200
7755.896520,1.01059000
7755.905990,0.65566400
7755.915470,0.12919200
7755.924950,-0.16657900
7755.934430,-0.21390200
7755.943900,1.14664000
7755.953380,3.32352000
7755.962860,4.13985000
7755.972330,3.52464000
7755.981810,2.35339000
7755.991290,0.96918100
7756.000760,0.80354900
7756.010240,2.74972000
7756.019720,4.51843000
7756.029200,3.72577000
7756.038670,1.89199000
7756.048150,1.25904000
7756.057630,0.92185800
7756.067100,0.33623100
7756.076580,0.91002700
7756.086060,2.11086000
7756.095540,2.95676000
7756.105010,3.73168000
7756.114490,3.10465000
7756.123970,0.66157900
7756.133440,-0.75812100
7756.142920,-0.60432000
7756.152400,-0.98290700
7756.161880,-1.63360000
7756.171350,-1.16628000
7756.180830,-0.23164900
7756.190310,-0.33812600
7756.199780,-1.30825000
7756.209260,-1.45022000
7756.218740,-0.64572800
7756.228210,-0.17841000
7756.237690,0.20609200
7756.247170,0.88636500
7756.256650,1.31228000
7756.266120,2.28240000
7756.275600,4.12801000
7756.285080,4.92660000
7756.294550,4.21083000
7756.304030,3.35901000
7756.313510,2.54268000
7756.322990,2.23508000
7756.332460,3.54239000
7756.341940,5.39391000
7756.351420,6.52967000
7756.360890,7.05023000
7756.370370,6.14517000
7756.379850,4.21083000
7756.389330,3.31169000
7756.398800,2.31198000
7756.408280,-0.20207200
7756.417760,-1.97078000
7756.427230,-2.22514000
7756.436710,-2.41444000
7756.446190,-2.29613000
7756.455660,-1.85247000
7756.465140,-1.64543000
7756.474620,-1.47980000
7756.484100,-1.98853000
7756.493570,-3.21302000
7756.503050,-3.85188000
7756.512530,-3.99977000
7756.522000,-3.62118000
7756.531480,-1.60403000
7756.540960,0.89228100
7756.550440,2.38888000
7756.559910,4.03928000
7756.569390,5.42941000
7756.578870,4.09844000
7756.588340,1.16439000
7756.597820,-0.20798700
7756.607300,-0.00686284
7756.616780,0.60834100
7756.626250,1.99255000
7756.635730,3.63112000
7756.645210,3.70802000
7756.654680,2.47761000
7756.664160,1.90382000
7756.673640,1.56664000
7756.683120,0.23566900
7756.692590,-0.65164300
7756.702070,-0.34404200
7756.711550,0.68524100
7756.721020,2.72606000
7756.730500,3.98013000
7756.739980,3.64295000
7756.749450,3.52464000
7756.758930,2.54860000
7756.768410,1.01650000
7756.777890,0.70890300
7756.787360,-0.61615100
7756.796840,-1.57445000
7756.806320,-0.44460400
7756.815790,-0.71079800
7756.825270,-0.28488800
7756.834750,0.73256400
7756.844230,-1.34966000
7756.853700,-0.81136000
7756.863180,-0.14291700
7756.872660,-2.91725000
7756.882130,1.36551000
7756.891610,4.21083000
7756.901090,9.21527000
7756.910570,52.34460000
7756.920040,97.51470000
7756.929520,73.44490000
7756.939000,21.08160000
7756.948470,6.00912000
7756.957950,5.56546000
7756.967430,-0.72854400
7756.976900,-0.34995700
7756.986380,0.82721100
7756.995860,0.24750000
7757.005340,2.57226000
7757.014810,1.56664000
7757.024290,-1.15445000
7757.033770,-1.31417000
7757.043240,-2.25472000
7757.052720,-2.99415000
7757.062200,-2.55641000
7757.071680,-2.51500000
7757.081150,-1.51529000
7757.090630,0.51369400
7757.100110,2.85028000
7757.109580,4.74322000
7757.119060,5.93813000
7757.128540,8.84260000
7757.138020,11.04310000
7757.147490,8.26881000
7757.156970,4.75505000
7757.166450,3.84999000
7757.175920,2.54860000
