wavenumber_cm_inv,intensity
8825.016200,-0.69549900
8825.025680,-0.62288400
8825.035150,-0.35702900
8825.044630,-0.71728400
8825.054110,-0.54663700
8825.063580,-0.25294700
8825.073060,-0.67774900
8825.082540,-0.92262500
8825.092020,-0.62167400
8825.101490,-0.04074760
8825.110970,0.54703600
8825.120450,0.61602100
8825.129920,0.73301300
8825.139400,1.27118000
8825.148880,0.86331800
8825.158360,-0.29006200
8825.167830,-0.20373000
8825.177310,0.65111900
8825.186790,0.71486000
8825.196260,0.61118000
8825.205740,0.75963900
8825.215220,0.59343000
8825.224690,0.67572800
8825.234170,0.89599500
8825.243650,0.20130500
8825.253130,-0.66524300
8825.262600,-0.98878600
8825.272080,-1.26110000
8825.281560,-1.04123000
8825.291030,-0.35622300
8825.300510,0.00040133
8825.309990,0.53049600
8825.319470,1.07431000
8825.328940,0.72534800
8825.338420,0.32152400
8825.347900,0.26302800
8825.357370,-0.36388800
8825.366850,-1.05616000
8825.376330,-0.92020500
8825.385810,-0.52565900
8825.395280,-0.27553800
8825.404760,0.28239200
8825.414240,0.94117900
8825.423710,1.09892000
8825.433190,1.08681000
8825.442670,1.05938000
8825.452140,0.52726900
8825.461620,-0.10529500
8825.471100,-0.55753000
8825.480580,-1.20381000
8825.490050,-1.44546000
8825.499530,-1.02066000
8825.509010,-0.09601620
8825.518480,1.97797000
8825.527960,3.64813000
8825.537440,2.59964000
8825.546920,0.65071600
8825.556390,-0.11376700
8825.565870,-0.49096500
8825.575350,-0.56317800
8825.584820,-0.25415700
8825.594300,-0.51718800
8825.603780,-0.88510700
8825.613260,-0.70961900
8825.622730,-0.75762600
8825.632210,-1.15782000
8825.641690,-1.28732000
8825.651160,-1.04284000
8825.660640,-0.52041500
8825.670120,0.07503420
8825.679600,0.39010600
8825.689070,0.39252600
8825.698550,0.33483700
8825.708030,0.41310100
8825.717500,0.49499500
8825.726980,0.26222100
8825.736460,-0.08673760
8825.745930,-0.14926800
8825.755410,-0.32758000
8825.764890,-0.93956900
8825.774370,-1.24052000
8825.783840,-0.92585300
8825.793320,-0.68339700
8825.802800,-0.69549900
8825.812270,-0.72333600
8825.821750,-0.77658700
8825.831230,-0.71849400
8825.840710,-0.69792000
8825.850180,-1.03478000
8825.859660,-1.31314000
8825.869140,-1.40310000
8825.878610,-1.44506000
8825.888090,-0.88470400
8825.897570,-0.55188200
8825.907050,-1.52534000
8825.916520,-1.77707000
8825.926000,-0.64426500
8825.935480,-0.44416800
8825.944950,-0.55510900
8825.954430,0.07503420
8825.963910,-0.00242261
8825.973380,-0.20655400
8825.982860,-0.14684700
8825.992340,-0.49298200
8826.001820,0.18799200
8826.011290,0.74027500
8826.020770,0.52242800
8826.030250,2.31563000
8826.039720,3.71752000
8826.049200,8.47990000
8826.058680,26.56040000
8826.068160,41.24610000
8826.077630,29.95480000
8826.087110,9.86283000
8826.096590,3.15919000
8826.106060,2.34145000
8826.115540,0.74915000
8826.125020,1.32806000
8826.134500,1.65685000
8826.143970,1.16508000
8826.153450,1.36679000
8826.162930,1.13038000
8826.172400,1.47369000
8826.181880,2.09335000
8826.191360,1.11586000
8826.200830,0.37316200
8826.210310,0.66806300
8826.219790,0.74592300
8826.229270,0.88712000
8826.238740,0.69428500
8826.248220,0.07947180
8826.257700,0.38768500
8826.267170,0.97466300
8826.276650,0.63861300
8826.286130,0.18153700
8826.295610,0.13595100
8826.305080,-0.04115100
8826.314560,-0.17912100
8826.324040,0.21018000
8826.333510,0.46836900
8826.342990,0.10367700
8826.352470,-0.18476900
8826.361950,-0.27110100
8826.371420,-0.50185800
8826.380900,-0.60069600
8826.390380,-0.55430200
8826.399850,-0.56842200
8826.409330,-0.73221100
8826.418810,-1.06503000
8826.428280,-1.03316000
8826.437760,-0.66766300
8826.447240,-0.75278500
8826.456720,-1.11748000
8826.466190,-0.97789400
8826.475670,-0.26424300
8826.485150,0.35460500
8826.494620,2.35920000
8826.504100,9.02855000
8826.513580,15.79310000
8826.523060,13.05310000
8826.532530,4.25286000
8826.542010,0.16862800
8826.551490,0.05970420
8826.560960,-0.72777300
8826.570440,-0.79272400
8826.579920,-0.22107700
8826.589400,-0.59424100
8826.598870,-0.73059700
8826.608350,-0.65636800
8826.617830,-1.17194000
8826.627300,-1.21551000
8826.636780,-0.65152700
8826.646260,-0.21542900
8826.655740,0.44577800
8826.665210,1.11304000
8826.674690,0.98636200
8826.684170,0.63377200
8826.693640,0.59786700
8826.703120,0.22833400
8826.712600,-0.23317900
8826.722070,-0.05527070
8826.731550,0.06172130
8826.741030,-0.17670000
8826.750510,-0.06898700
8826.759980,-0.02340050
8826.769460,-0.40584300
8826.778940,-0.52646600
8826.788410,-0.49822700
8826.797890,-0.80200300
8826.807370,-0.99806500
8826.816850,-0.86170900
8826.826320,-0.81410500
8826.835800,-0.80119600
8826.845280,-0.34412000
8826.854750,0.32394500
8826.864230,0.58415100
8826.873710,0.60190200
8826.883190,0.73785400
8826.892660,0.81248700
8826.902140,0.72292800
8826.911620,0.54461600
8826.921090,0.28239200
8826.930570,0.02823740
8826.940050,0.00968001
8826.949520,0.33766100
8826.959000,0.52525200
8826.968480,0.32717200
8826.977960,0.41511800
8826.987430,0.69226800
8826.996910,0.55752500
8827.006390,0.55510500
8827.015860,0.78989600
8827.025340,0.63538600
8827.034820,0.45626700
8827.044300,0.50629100
8827.053770,0.35460500
8827.063250,0.04961870
8827.072730,-0.10852200
8827.082200,-0.05123650
8827.091680,-0.04841260
8827.101160,-0.01129790
8827.110640,0.78424800
8827.120110,1.76940000
8827.129590,1.92754000
8827.139070,1.90979000
8827.148540,1.79683000
8827.158020,1.08036000
8827.167500,0.69388200
8827.176970,0.61481100
8827.186450,-0.02703130
8827.195930,-0.43327600
8827.205410,-0.23681000
8827.214880,-0.11941500
8827.224360,-0.01613890
8827.233840,-0.05365710
8827.243310,-0.34573400
8827.252790,-0.31184600
8827.262270,-0.09601620
8827.271750,0.07019310
8827.281220,0.64990900
8827.290700,1.50355000
8827.300180,2.27005000
8827.309650,2.97321000
8827.319130,3.29675000
8827.328610,3.01315000
8827.338090,2.37695000
8827.347560,1.60198000
8827.357040,0.84839200
8827.366520,0.26464200
8827.375990,0.03307840
8827.385470,0.28481300
8827.394950,0.55228100
8827.404420,0.45061900
8827.413900,0.54259900
8827.423380,1.03800000
8827.432860,1.13724000
8827.442330,0.70719500
8827.451810,0.58576500
8827.461290,0.90285400
8827.470760,1.12312000
8827.480240,1.36033000
8827.489720,1.69477000
8827.499200,1.45877000
8827.508670,0.82015200
8827.518150,0.70074000
8827.527630,0.77214500
8827.537100,0.48531300
8827.546580,0.45667000
8827.556060,0.66322200
8827.565540,0.23640200
8827.575010,-0.54300600
8827.584490,-0.71849400
8827.593970,-0.34210300
8827.603440,-0.18557600
8827.612920,-0.40745700
8827.622400,-0.54905800
8827.631880,-0.60150200
8827.641350,-0.75883700
8827.650830,-0.93674500
8827.660310,-1.20744000
8827.669780,-1.25303000
8827.679260,-0.77174600
8827.688740,-0.55430200
8827.698210,-0.51839800
8827.707690,0.24890900
8827.717170,0.66241500
8827.726650,-0.08108970
8827.736120,-0.52081800
8827.745600,-0.47240800
8827.755080,-0.99725800
8827.764550,-1.59150000
8827.774030,-1.77304000
8827.783510,-2.12119000
8827.792990,-2.36001000
8827.802460,-1.56971000
8827.811940,-0.11013600
8827.821420,0.61037400
8827.830890,0.31950700
8827.840370,0.02258950
8827.849850,-0.08633410
8827.859330,-0.42198000
8827.868800,-0.71768800
8827.878280,-0.80119600
8827.887760,-0.76085400
8827.897230,-0.45627100
8827.906710,-0.19767800
8827.916190,-0.36993900
8827.925660,-0.68460700
8827.935140,-0.92060800
8827.944620,-1.15217000
8827.954100,-1.36558000
8827.963570,-1.53986000
8827.973050,-1.54914000
8827.982530,-1.27723000
8827.992000,-0.85404400
8828.001480,-0.34573400
8828.010960,0.21219700
8828.020440,0.59060600
8828.029910,0.71929700
8828.039390,0.91939400
8828.048870,1.26997000
8828.058340,1.05252000
8828.067820,0.10125700
8828.077300,-0.24366800
8828.086780,0.45707400
8828.096250,0.85161900
8828.105730,0.47038700
8828.115210,-0.10690900
8828.124680,-0.61320200
8828.134160,-0.63660000
8828.143640,-0.37800700
8828.153110,-0.57286000
8828.162590,-0.54542700
8828.172070,0.13191700
8828.181550,0.24527800
8828.191020,-0.27916900
8828.200500,-0.48088000
8828.209980,-0.57164900
8828.219450,-0.79191700
8828.228930,-0.92302900
8828.238410,-1.23568000
8828.247890,-1.52413000
8828.257360,-1.28449000
8828.266840,-1.24617000
8828.276320,-2.00258000
8828.285790,-2.47095000
8828.295270,-1.88156000
8828.304750,-1.08359000
8828.314230,-0.66322600
8828.323700,-0.17387600
8828.333180,0.49338200
8828.342660,1.00008000
8828.352130,1.31152000
8828.361610,1.37123000
8828.371090,0.95166700
8828.380560,0.38566800
8828.390040,0.32636500
8828.399520,0.58253700
8828.409000,0.67532400
8828.418470,1.00008000
8828.427950,1.61086000
8828.437430,1.63062000
8828.446900,1.06059000
8828.456380,0.95086100
8828.465860,1.89608000
8828.475340,3.20518000
8828.484810,3.23503000
8828.494290,1.69598000
8828.503770,0.21098700
8828.513240,-0.45586800
8828.522720,-0.49015800
8828.532200,0.06898290
8828.541680,0.36267300
8828.551150,0.19283300
8828.560630,0.68258600
8828.570110,1.43940000
8828.579580,1.62256000
8828.589060,1.80248000
8828.598540,1.71776000
8828.608010,0.83628900
8828.617490,0.09843260
8828.626970,-0.09682310
8828.636450,-0.16379100
8828.645920,0.03872630
8828.655400,0.39050900
8828.664880,0.50104600
8828.674350,0.50387000
8828.683830,0.51153500
8828.693310,0.33645100
8828.702790,0.05809050
8828.712260,0.17790600
8828.721740,0.60391900
8828.731220,0.64224400
8828.740690,0.74108200
8828.750170,1.39704000
8828.759650,1.63506000
8828.769130,1.53986000
8828.778600,1.89204000
8828.788080,1.68468000
8828.797560,0.86896600
8828.807030,0.83507900
8828.816510,1.07108000
8828.825990,0.83306200
8828.835470,0.71768300
8828.844940,0.70679100
8828.854420,0.59181600
8828.863900,0.50427400
8828.873370,0.28481300
8828.882850,-0.12143200
8828.892330,-0.98878600
8828.901800,-2.15790000
8828.911280,-2.47499000
8828.920760,-1.92392000
8828.930240,-1.30588000
8828.939710,-0.74754100
8828.949190,-0.49661300
8828.958670,-0.13877900
8828.968140,0.83669300
8828.977620,1.34299000
8828.987100,1.43819000
8828.996580,1.96708000
8829.006050,1.60763000
8829.015530,0.43690300
8829.025010,0.24810200
8829.034480,0.12021700
8829.043960,-0.50831200
8829.053440,-0.10448800
8829.062920,0.53211000
8829.072390,0.28521600
8829.081870,0.35258800
8829.091350,0.52323500
8829.100820,-0.00242261
8829.110300,-0.09440260
8829.119780,0.28037500
8829.129250,0.24406700
8829.138730,0.38849200
8829.148210,0.63659600
8829.157690,0.42601000
8829.167160,0.43690300
8829.176640,0.58576500
8829.186120,0.66322200
8829.195590,1.29861000
8829.205070,1.44384000
8829.214550,0.74713300
8829.224030,0.99765700
8829.233500,1.24294000
8829.242980,-0.02703130
8829.252460,-0.87300500
8829.261930,-0.62933900
8829.271410,-0.42803200
8829.280890,-0.02703130
8829.290370,0.10166000
8829.299840,-0.35097800
8829.309320,-0.30861900
8829.318800,-0.39374100
8829.328270,-1.21228000
8829.337750,-1.79966000
8829.347230,-2.32048000
8829.356700,-2.68557000
8829.366180,-2.19986000
8829.375660,-1.74197000
8829.385140,-1.45151000
8829.394610,-0.68420400
8829.404090,-0.14079600
8829.413570,0.34573000
8829.423040,1.26351000
8829.432520,1.51041000
8829.442000,1.19009000
8829.451480,1.24737000
8829.460950,0.99846400
8829.470430,0.41632800
8829.479910,0.25859100
8829.489380,-0.21946300
8829.498860,-1.05333000
8829.508340,-1.13482000
8829.517820,-1.07189000
8829.527290,-1.02106000
8829.536770,0.05889730
8829.546250,0.71243900
8829.555720,0.29207500
8829.565200,0.97103200
8829.574680,1.97837000
8829.584150,2.27731000
8829.593630,3.06842000
8829.603110,3.02162000
8829.612590,5.86251000
8829.622060,17.90580000
8829.631540,27.17240000
8829.641020,19.23270000
8829.650490,5.68016000
8829.659970,0.96659400
8829.669450,0.38405400
8829.678930,-0.82701500
8829.688400,-0.96377400
8829.697880,-0.93271100
8829.707360,-0.83548700
8829.716830,-0.19808200
8829.726310,-0.49298200
8829.735790,-0.80402000
8829.745270,-0.17589400
8829.754740,-0.08351020
8829.764220,-0.22833800
8829.773700,0.18476500
8829.783170,0.33443400
8829.792650,0.35500800
8829.802130,0.47119300
8829.811610,0.00564580
8829.821080,-0.69509600
8829.830560,-1.22761000
8829.840040,-1.81862000
8829.849510,-2.11756000
8829.858990,-2.09497000
8829.868470,-1.84606000
8829.877940,-1.05293000
8829.887420,-0.49580600
8829.896900,-0.35945000
8829.906380,0.41713500
8829.915850,0.93311000
8829.925330,0.59948100
8829.934810,0.90083600
8829.944280,1.19977000
8829.953760,0.68823400
8829.963240,1.06019000
8829.972720,2.00984000
8829.982190,2.04817000
8829.991670,2.01105000
8830.001150,2.22648000
8830.010620,2.03606000
8830.020100,1.94045000
8830.029580,2.15669000
8830.039060,1.97999000
8830.048530,1.43335000
8830.058010,1.31555000
8830.067490,1.65322000
8830.076960,1.87026000
8830.086440,1.97676000
8830.095920,1.73914000
8830.105390,0.98434500
8830.114870,0.31628000
8830.124350,-0.32112500
8830.133830,-0.36227400
8830.143300,0.63417500
8830.152780,0.77537300
8830.162260,1.26755000
8830.171730,4.36622000
8830.181210,7.37534000
8830.190690,12.42130000
8830.200170,22.33010000
8830.209640,25.47560000
8830.219120,15.51560000
8830.228600,5.50831000
8830.238070,2.26642000
8830.247550,0.38849200
8830.257030,-0.74108600
8830.266510,-0.24366800
8830.275980,-0.10166400
8830.285460,0.18194100
8830.294940,0.85121600
8830.304410,0.67371100
8830.313890,0.34855300
8830.323370,0.31991100
8830.332840,-0.43367900
