wavenumber_cm_inv,intensity
7533.937160,-2.24972000
7533.940740,-0.75837900
7533.944320,0.37976200
7533.947890,-0.21724400
7533.951470,0.00657323
7533.955050,0.24670300
7533.958620,0.44045600
7533.962200,1.38521000
7533.965770,1.25765000
7533.969350,-0.01175330
7533.972930,-0.51742400
7533.976500,0.87206800
7533.980080,2.27262000
7533.983660,0.44874000
7533.987230,-1.22109000
7533.990810,0.31239000
7533.994380,0.18139400
7533.997960,-0.81173400
7534.001540,1.17551000
7534.005110,1.34350000
7534.008690,-0.68371100
7534.012270,-0.41561900
7534.015840,-0.35201800
7534.019420,-1.04269000
7534.022990,-0.73733200
7534.026570,-1.45036000
7534.030150,-0.88042800
7534.033720,1.63846000
7534.037300,0.97917200
7534.040880,-0.12344600
7534.044450,1.73288000
7534.048030,1.61737000
7534.051610,0.04688710
7534.055180,0.74463200
7534.058760,0.93595100
7534.062330,0.50274700
7534.065910,2.03981000
7534.069490,2.76734000
7534.073060,1.20885000
7534.076640,0.61215600
7534.080220,1.09905000
7534.083790,0.24962500
7534.087370,-0.41289100
7534.090940,0.85953300
7534.094520,1.48983000
7534.098100,0.93515300
7534.101670,1.20238000
7534.105250,0.47865900
7534.108830,-1.18688000
7534.112400,-0.05780370
7534.115980,1.59104000
7534.119550,0.15104400
7534.123130,-1.55278000
7534.126710,-1.35660000
7534.130280,-0.06674190
7534.133860,1.22195000
7534.137440,0.62389900
7534.141010,-0.59903700
7534.144590,0.20147100
7534.148160,1.17996000
7534.151740,0.88318000
7534.155320,0.56400500
7534.158890,0.32339000
7534.162470,0.07442060
7534.166050,-0.42099500
7534.169620,-0.75381300
7534.173200,0.66089600
7534.176770,1.61144000
7534.180350,0.20743200
7534.183930,-0.30940200
7534.187500,0.15389500
7534.191080,-0.39169400
7534.194660,-0.44935300
7534.198230,-0.46999700
7534.201810,-0.54927200
7534.205390,0.90196200
7534.208960,0.89136200
7534.212540,-0.59402900
7534.216110,-0.19234100
7534.219690,-0.71200900
7534.223270,-1.38013000
7534.226840,1.33453000
7534.230420,2.01279000
7534.234000,0.43830800
7534.237570,1.53577000
7534.241150,0.02306080
7534.244720,-3.23294000
7534.248300,-0.43712400
7534.251880,1.57853000
7534.255450,-1.53893000
7534.259030,-0.99982900
7534.262610,2.12630000
7534.266180,1.58070000
7534.269760,0.09825950
7534.273330,-0.21160300
7534.276910,0.24147900
7534.280490,1.40067000
7534.284060,1.59089000
7534.287640,1.32811000
7534.291220,1.05130000
7534.294790,-0.05860530
7534.298370,0.49089100
7534.301940,1.89943000
7534.305520,0.97687000
7534.309100,0.47317700
7534.312670,0.88533100
7534.316250,0.01877140
7534.319830,0.48384600
7534.323400,1.33722000
7534.326980,0.09616380
7534.330560,0.42407000
7534.334130,1.47059000
7534.337710,-0.08810140
7534.341280,-0.70703800
7534.344860,-0.14249000
