wavenumber_cm_inv,intensity
8069.889400,-0.81936600
8069.892980,0.32100100
8069.896560,-1.00103000
8069.900130,-0.56656500
8069.903710,1.05767000
8069.907280,-0.02893760
8069.910860,-0.49074700
8069.914440,-0.13326000
8069.918010,-0.79336100
8069.921590,-0.02130560
8069.925170,0.00306493
8069.928740,-1.27261000
8069.932320,-0.24899700
8069.935890,-0.14900500
8069.939470,-0.85821800
8069.943050,0.87610600
8069.946620,-0.07414610
8069.950200,-1.84904000
8069.953780,0.92393900
8069.957350,1.13406000
8069.960930,-1.30163000
8069.964510,0.02003690
8069.968080,-0.35965000
8069.971660,-2.41865000
8069.975230,-0.14144700
8069.978810,0.85757700
8069.982390,-1.10131000
8069.985960,-0.42245100
8069.989540,0.41713500
8069.993120,-0.29823700
8069.996690,-0.00553151
8070.000270,0.31297000
8070.003840,0.44276800
8070.007420,0.51424500
8070.011000,0.05418640
8070.014570,0.77968300
8070.018150,0.82397100
8070.021730,-1.14027000
8070.025300,-0.99552200
8070.028880,-0.02244920
8070.032450,-1.07324000
8070.036030,-0.79006900
8070.039610,-0.03628630
8070.043180,-1.00195000
8070.046760,-0.38743100
8070.050340,0.44556600
8070.053910,-0.61704300
8070.057490,0.12256700
8070.061060,1.14402000
8070.064640,-0.22614400
8070.068220,-0.22301900
8070.071790,0.34923900
8070.075370,-0.73047900
8070.078950,0.47372600
8070.082520,2.63354000
8070.086100,1.86434000
8070.089680,1.67700000
8070.093250,2.48504000
8070.096830,1.11195000
8070.100400,0.35469400
8070.103980,0.87954700
8070.107560,-0.25323700
8070.111130,-0.90000900
8070.114710,-0.40915500
8070.118290,-1.53495000
8070.121860,-2.06588000
8070.125440,-0.58095300
8070.129010,-0.23179000
8070.132590,-0.48963600
8070.136170,0.19881200
8070.139740,-0.16992600
8070.143320,-0.78422600
8070.146900,0.16860900
8070.150470,0.13674500
8070.154050,-0.89310000
8070.157620,0.02386680
8070.161200,0.79218600
8070.164780,-0.16090400
8070.168350,0.05156350
8070.171930,0.19592600
8070.175510,-1.46553000
8070.179080,-1.37246000
8070.182660,0.06730110
8070.186230,-0.14475800
8070.189810,0.01679750
8070.193390,0.50710400
8070.196960,-0.44714700
8070.200540,-0.30242900
8070.204120,0.99654800
8070.207690,1.09876000
8070.211270,0.60170900
8070.214840,-0.35025600
8070.218420,-0.74710700
8070.222000,0.66544500
8070.225570,1.16165000
8070.229150,0.60934000
8070.232730,0.68750000
8070.236300,-0.32537700
8070.239880,-0.46575600
8070.243460,1.44181000
8070.247030,0.38853600
8070.250610,-1.93512000
8070.254180,-0.97569700
8070.257760,-0.28798900
8070.261340,-1.03124000
8070.264910,-0.55282000
8070.268490,-0.07960730
8070.272070,0.01237660
8070.275640,0.23446400
8070.279220,-0.15689100
8070.282790,-0.32489600
8070.286370,-0.60619900
8070.289950,-1.15440000
8070.293520,-0.18827600
8070.297100,0.56598200
8070.300680,-0.17775800
8070.304250,-0.02994170
8070.307830,0.42218700
8070.311400,-0.24004300
8070.314980,-0.53807400
8070.318560,0.20157300
8070.322130,0.99681000
8070.325710,0.33095500
8070.329290,-0.94341300
8070.332860,-0.31177800
8070.336440,0.28179600
8070.340010,-0.38418100
8070.343590,0.60089300
8070.347170,1.44021000
8070.350740,0.19713300
8070.354320,0.29021900
8070.357900,1.15199000
8070.361470,0.19059200
8070.365050,-1.24602000
8070.368630,-2.34149000
8070.372200,-2.27826000
8070.375780,-0.81933000
8070.379350,-0.38202200
8070.382930,-0.47504800
8070.386510,0.27442500
8070.390080,0.34328000
8070.393660,-0.02504160
8070.397240,-0.18724000
8070.400810,-0.45523600
8070.404390,0.08576610
8070.407960,0.54822400
8070.411540,0.26486900
8070.415120,0.50753400
8070.418690,0.20768500
8070.422270,-0.50403900
8070.425850,0.11152600
8070.429420,0.48847500
8070.433000,0.09218850
8070.436570,-0.25469800
8070.440150,-0.67318100
8070.443730,0.54268600
8070.447300,1.54087000
8070.450880,-0.72336800
8070.454460,-1.27892000
8070.458030,1.01054000
8070.461610,0.19176700
8070.465180,-1.37404000
8070.468760,-0.16612400
8070.472340,-0.32544800
8070.475910,-1.27073000
8070.479490,0.68113500
8070.483070,2.34336000
8070.486640,1.07154000
8070.490220,-0.02683630
8070.493790,0.57245000
8070.497370,0.47863100
8070.500950,-0.34630800
8070.504520,0.60871900
8070.508100,1.82826000
8070.511680,0.87772700
8070.515250,-0.15953000
8070.518830,-0.11912800
8070.522410,0.07439250
8070.525980,0.66272300
8070.529560,0.51877000
8070.533130,-0.60918800
8070.536710,-0.75298200
8070.540290,-0.79006200
8070.543860,-1.02183000
8070.547440,0.29929600
8070.551020,0.75201600
8070.554590,-0.84668700
8070.558170,-0.42421500
8070.561740,1.57512000
8070.565320,0.94687500
8070.568900,-0.73195900
8070.572470,-0.45845500
8070.576050,-0.28739400
8070.579630,-1.20515000
8070.583200,-0.92027700
8070.586780,-0.60792300
8070.590350,-1.74497000
8070.593930,-1.12354000
8070.597510,0.89324700
8070.601080,0.45423900
8070.604660,-0.52569200
8070.608240,0.19700500
8070.611810,0.61859100
8070.615390,0.59029800
8070.618960,0.74119200
8070.622540,0.84569200
8070.626120,1.22528000
8070.629690,0.88143300
8070.633270,0.55526400
8070.636850,1.68815000
8070.640420,1.72214000
8070.644000,1.07761000
8070.647570,1.73234000
8070.651150,0.53594400
8070.654730,-0.67867900
8070.658300,1.93566000
8070.661880,3.03301000
8070.665460,1.38590000
8070.669030,1.71931000
8070.672610,1.40436000
8070.676190,-0.47763700
8070.679760,-0.33593300
8070.683340,-0.21906000
8070.686910,-0.45662100
8070.690490,1.17908000
8070.694070,1.58811000
8070.697640,0.29521700
8070.701220,0.12446300
8070.704800,0.23519800
8070.708370,0.66672700
8070.711950,1.29650000
8070.715520,0.19117200
8070.719100,-0.29721800
8070.722680,1.12157000
8070.726250,1.15614000
8070.729830,-0.25544600
8070.733410,-1.17441000
8070.736980,-0.67795400
8070.740560,1.25744000
8070.744130,0.93079800
8070.747710,-1.71896000
8070.751290,-1.01998000
8070.754860,1.08118000
8070.758440,0.16232800
