wavenumber_cm_inv,intensity
9185.941590,3.03442000
9185.951060,1.19167000
9185.960540,0.57640800
9185.970020,-0.26061900
9185.979500,-1.82101000
9185.988970,-1.78605000
9185.998450,-1.16255000
9186.007930,-1.40360000
9186.017400,-0.69645500
9186.026880,0.68551000
9186.036360,0.84504500
9186.045840,0.70072300
9186.055310,0.66986700
9186.064790,-0.46702700
9186.074270,-1.34148000
9186.083740,-0.38117500
9186.093220,0.44419900
9186.102700,0.15684600
9186.112170,0.59681600
9186.121650,1.41188000
9186.131130,1.07011000
9186.140610,0.55539700
9186.150080,0.39927700
9186.159560,-0.17801000
9186.169040,-0.59556200
9186.178510,-0.53296000
9186.187990,-0.55830500
9186.197470,-0.40161200
9186.206950,-0.09652060
9186.216420,0.13087000
9186.225900,0.73169400
9186.235380,1.13194000
9186.244850,0.68975800
9186.254330,0.35452800
9186.263810,0.44009400
9186.273290,0.24548300
9186.282760,0.06746330
9186.292240,0.37562600
9186.301720,0.53297900
9186.311190,0.03577450
9186.320670,-0.48364700
9186.330150,-0.41475800
9186.339620,-0.06930950
9186.349100,0.36471800
9186.358580,1.10490000
9186.368060,1.76767000
9186.377530,1.82711000
9186.387010,1.33490000
9186.396490,0.52634900
9186.405960,-0.09456870
9186.415440,-0.05966510
9186.424920,0.26402600
9186.434400,0.51414900
9186.443870,0.88178600
9186.453350,1.06038000
9186.462830,0.72649900
9186.472300,0.57092500
9186.481780,0.88818700
9186.491260,0.90431800
9186.500740,0.43214300
9186.510210,-0.07757620
9186.519690,-0.50821700
9186.529170,-0.45916200
9186.538640,0.23939800
9186.548120,0.40570700
9186.557600,-0.26607300
9186.567070,-0.16007000
9186.576550,0.74550100
9186.586030,0.83867300
9186.595510,0.57155700
9186.604980,0.72285400
9186.614460,0.20056200
9186.623940,-0.55543400
9186.633410,-0.16308400
9186.642890,0.13752900
9186.652370,-0.36888900
9186.661850,-0.16563900
9186.671320,0.54942600
9186.680800,0.67443100
9186.690280,0.87971900
9186.699750,1.37859000
9186.709230,1.25373000
9186.718710,0.66071000
9186.728190,0.34640500
9186.737660,0.12690900
9186.747140,-0.26090600
9186.756620,-0.26782400
9186.766090,0.10403200
9186.775570,-0.06239190
9186.785050,-0.73583700
9186.794530,-1.06237000
9186.804000,-0.90286300
9186.813480,-0.69504900
9186.822960,-0.60575200
9186.832430,-0.05926330
9186.841910,0.86617100
9186.851390,0.77360200
9186.860860,0.14570900
9186.870340,0.50261100
9186.879820,0.67196200
9186.889300,0.28050200
9186.898770,0.90495000
9186.908250,1.48525000
9186.917730,0.98144500
9186.927200,0.58249300
9186.936680,-0.19356800
9186.946160,-1.45317000
9186.955640,-1.36072000
9186.965110,-0.35864200
9186.974590,0.37975900
9186.984070,1.35591000
9186.993540,2.15887000
9187.003020,2.30807000
9187.012500,2.59732000
9187.021980,2.97577000
9187.031450,2.84339000
9187.040930,2.40893000
9187.050410,2.06951000
9187.059880,1.77223000
9187.069360,1.13570000
9187.078840,0.41437600
9187.088310,0.05400130
9187.097790,-0.68445700
9187.107270,-1.80912000
9187.116750,-1.93668000
9187.126220,-1.37791000
9187.135700,-1.21410000
9187.145180,-0.96081600
9187.154650,-0.82128800
9187.164130,-1.51597000
9187.173610,-1.73978000
9187.183090,-0.77332400
9187.192560,-0.07912620
9187.202040,0.13210400
9187.211520,0.65204200
9187.220990,0.77541000
9187.230470,0.42063300
9187.239950,0.65763900
9187.249430,0.74400800
9187.258900,-0.18260300
9187.268380,-0.74668700
9187.277860,-0.44486800
9187.287330,-0.33966900
9187.296810,-0.27287600
9187.306290,0.10919800
9187.315760,0.22450100
9187.325240,-0.04930310
9187.334720,-0.63204400
9187.344200,-1.21223000
9187.353670,-1.12850000
9187.363150,-0.95725700
9187.372630,-1.19079000
9187.382100,-1.11823000
9187.391580,-1.13258000
9187.401060,-1.39548000
9187.410540,-0.79054600
9187.420010,-0.23369500
9187.429490,-0.50764300
9187.438970,0.19043000
9187.448440,1.30967000
9187.457920,0.86298500
9187.467400,0.49511900
9187.476880,1.25453000
9187.486350,1.05639000
9187.495830,0.15007200
9187.505310,0.41736100
9187.514780,0.84490200
9187.524260,0.46569800
9187.533740,0.66283400
9187.543210,1.21839000
9187.552690,0.61498500
9187.562170,-0.09973540
9187.571650,0.18339700
9187.581120,0.21893200
9187.590600,-0.21526800
9187.600080,-0.37440100
9187.609550,-0.73334000
9187.619030,-0.88587100
9187.628510,-0.04792530
9187.637990,0.51018800
9187.647460,0.12903300
9187.656940,-0.10272100
9187.666420,-0.22290300
9187.675890,-0.91288100
9187.685370,-1.69810000
9187.694850,-2.13477000
9187.704330,-2.47106000
9187.713800,-2.42229000
9187.723280,-1.47418000
9187.732760,-0.36659300
9187.742230,0.23899600
9187.751710,1.05725000
9187.761190,1.70369000
9187.770670,1.14477000
9187.780140,0.62201800
9187.789620,0.87351900
9187.799100,0.86823800
9187.808570,1.36840000
9187.818050,3.31009000
9187.827530,6.45773000
9187.837000,12.15970000
9187.846480,20.04710000
9187.855960,25.86950000
9187.865440,26.69130000
9187.874910,22.36100000
9187.884390,15.14080000
9187.893870,9.21580000
9187.903340,5.49337000
9187.912820,2.69517000
9187.922300,1.66301000
9187.931780,1.35442000
9187.941250,0.06000040
9187.950730,-0.32663800
9187.960210,0.20954600
9187.969680,-0.09069370
9187.979160,-0.22930400
9187.988640,-0.33978400
9187.998120,-0.89465400
9188.007590,-0.17468100
9188.017070,1.04462000
9188.026550,1.43189000
9188.036020,1.97516000
9188.045500,2.09985000
9188.054980,1.49386000
9188.064450,1.38743000
9188.073930,1.28998000
9188.083410,1.03102000
9188.092890,1.07869000
9188.102360,0.83115200
9188.111840,0.67460300
9188.121320,0.58542100
9188.130790,-0.24618100
9188.140270,-0.80550100
9188.149750,-0.79531100
9188.159230,-0.84422200
9188.168700,-0.39549800
9188.178180,0.03408100
9188.187660,-0.08288640
9188.197130,-0.13337600
9188.206610,-0.67478400
9188.216090,-1.39539000
9188.225570,-1.06610000
9188.235040,-0.41185900
9188.244520,0.00856346
9188.254000,0.30751200
9188.263470,0.24114900
9188.272950,0.29017500
9188.282430,0.16215700
9188.291900,-0.39343100
9188.301380,-0.16274000
9188.310860,0.14312600
9188.320340,-0.29759000
9188.329810,-0.04405030
9188.339290,0.21069500
9188.348770,-0.37549100
9188.358240,0.07162540
9188.367720,0.61762600
9188.377200,-0.79961600
9188.386680,-2.03976000
9188.396150,-1.89397000
9188.405630,-2.17004000
9188.415110,-2.38185000
9188.424580,-1.21717000
9188.434060,0.13003700
9188.443540,0.87062000
9188.453020,1.39426000
9188.462490,1.38327000
9188.471970,1.12008000
9188.481450,1.18762000
9188.490920,0.85517700
9188.500400,0.27768900
9188.509880,0.47118000
9188.519350,0.75922100
9188.528830,0.45105900
9188.538310,-0.09204280
9188.547790,-0.65400300
9188.557260,-0.58382200
9188.566740,-0.09962060
9188.576220,-0.60853600
9188.585690,-1.39206000
9188.595170,-1.25933000
9188.604650,-1.23141000
9188.614130,-1.43466000
9188.623600,-0.87585300
9188.633080,-0.07002710
9188.642560,0.21434000
9188.652030,0.04208930
9188.661510,-0.24546400
9188.670990,-0.23424100
9188.680470,-0.04726510
9188.689940,0.07366330
9188.699420,0.21683700
9188.708900,0.33661700
9188.718370,0.70606200
9188.727850,1.26113000
9188.737330,1.35907000
9188.746810,1.56066000
9188.756280,1.96520000
9188.765760,1.26676000
9188.775240,0.32855200
9188.784710,0.46974500
9188.794190,0.45849300
