wavenumber_cm_inv,intensity
7400.001850,1.56137000
7400.005430,0.25157900
7400.009010,-1.05970000
7400.012580,0.41806500
7400.016160,0.69247300
7400.019740,-0.18711100
7400.023310,-0.52880800
7400.026890,-1.15953000
7400.030460,-0.69406500
7400.034040,-0.09118470
7400.037620,-1.03443000
7400.041190,-0.93863900
7400.044770,-0.11054700
7400.048350,-0.36490400
7400.051920,-0.14962500
7400.055500,0.13096900
7400.059070,-0.53896700
7400.062650,-1.07505000
7400.066230,-1.26727000
7400.069800,-0.46685700
7400.073380,0.55354600
7400.076960,-0.71955800
7400.080530,-1.61851000
7400.084110,0.31225300
7400.087690,0.78795700
7400.091260,-1.02694000
7400.094840,-0.75010600
7400.098410,0.75182700
7400.101990,-0.07841580
7400.105570,-1.44262000
7400.109140,-0.35279100
7400.112720,1.05542000
7400.116300,-0.09892140
7400.119870,-1.75261000
7400.123450,-1.15594000
7400.127020,0.73716800
7400.130600,1.72134000
7400.134180,0.65557100
7400.137750,-0.74351500
7400.141330,-0.08045790
7400.144910,0.31059000
7400.148480,-0.79567600
7400.152060,0.30418200
7400.155630,1.94535000
7400.159210,0.39504700
7400.162790,-0.59215800
7400.166360,0.31674600
7400.169940,0.20268200
7400.173520,0.49858000
7400.177090,0.51447300
7400.180670,-1.34098000
7400.184240,-1.09761000
7400.187820,0.16216900
7400.191400,-0.63179300
7400.194970,0.33177300
7400.198550,1.24636000
7400.202130,-0.99961600
7400.205700,-0.53174400
7400.209280,1.11610000
7400.212860,-0.91271300
7400.216430,-0.55894400
7400.220010,1.61506000
7400.223580,-0.24038000
7400.227160,-0.98948600
7400.230740,0.23758000
7400.234310,-1.03103000
7400.237890,-0.71203000
7400.241470,1.01255000
7400.245040,-0.12114500
7400.248620,-0.32087200
7400.252190,0.68093400
7400.255770,-0.30573600
7400.259350,-0.61136200
7400.262920,-0.61581300
7400.266500,-1.67425000
7400.270080,-0.53231800
7400.273650,1.20292000
7400.277230,0.59578500
7400.280800,0.08410100
7400.284380,0.46235100
7400.287960,0.46576500
7400.291530,-0.38639800
7400.295110,-1.78455000
7400.298690,-1.48172000
7400.302260,-0.27756300
7400.305840,-0.64438800
7400.309410,-0.00760328
7400.312990,1.76423000
7400.316570,1.09589000
7400.320140,0.07406490
7400.323720,0.88818700
7400.327300,1.12671000
7400.330870,0.27245200
7400.334450,-0.56726200
7400.338020,-0.26923000
7400.341600,1.61721000
7400.345180,2.09229000
7400.348750,0.57654000
7400.352330,0.89792300
7400.355910,2.35870000
7400.359480,1.91084000
7400.363060,1.06811000
7400.366640,1.19433000
7400.370210,1.29434000
7400.373790,1.50597000
7400.377360,1.53491000
7400.380940,0.37581100
7400.384520,-0.58613100
7400.388090,-0.16660100
7400.391670,0.05884790
7400.395250,-0.24457600
7400.398820,-0.02266250
7400.402400,-0.12025400
7400.405970,-0.59609200
7400.409550,-0.56522600
7400.413130,-1.08341000
7400.416700,-1.57673000
7400.420280,-0.47769200
7400.423860,0.71123200
7400.427430,1.38814000
7400.431010,1.62751000
7400.434580,0.42113000
7400.438160,0.48650000
7400.441740,2.36611000
7400.445310,1.34147000
7400.448890,-0.60073900
7400.452470,0.21714900
7400.456040,-0.04530130
7400.459620,-1.13439000
7400.463190,0.13089800
7400.466770,0.34834300
7400.470350,-0.74992900
7400.473920,0.18530900
7400.477500,1.03935000
7400.481080,0.52437800
7400.484650,0.12400500
7400.488230,-0.20615900
7400.491800,0.61079300
7400.495380,1.59088000
7400.498960,0.19758400
7400.502530,-0.36895300
7400.506110,1.11221000
7400.509690,0.53081800
7400.513260,-0.28759600
7400.516840,1.50349000
7400.520420,2.01152000
7400.523990,0.61915900
7400.527570,0.29509800
7400.531140,-0.38908500
7400.534720,-1.35600000
7400.538300,0.10878200
7400.541870,1.47404000
7400.545450,0.44507800
7400.549030,0.33284800
7400.552600,1.31564000
7400.556180,0.48299100
7400.559750,-0.00177228
7400.563330,1.41438000
7400.566910,1.46570000
7400.570480,0.66583200
7400.574060,1.37156000
7400.577640,1.09437000
7400.581210,0.09764000
7400.584790,1.70669000
7400.588360,3.00668000
7400.591940,1.76918000
7400.595520,1.69585000
7400.599090,2.18727000
7400.602670,0.63215500
7400.606250,-0.08984700
7400.609820,0.89312300
7400.613400,1.19102000
7400.616970,1.11363000
7400.620550,0.57428900
7400.624130,-0.24652100
7400.627700,0.70004700
7400.631280,1.39909000
7400.634860,-0.05116880
7400.638430,-0.49001400
7400.642010,0.07749520
7400.645590,-0.78053800
7400.649160,-1.46375000
7400.652740,-1.04324000
7400.656310,-0.54374200
7400.659890,-0.33132400
7400.663470,-1.22447000
7400.667040,-1.53563000
7400.670620,0.64036400
7400.674200,1.55573000
7400.677770,-0.28919700
7400.681350,-0.61437900
7400.684920,0.74622300
7400.688500,0.75202700
7400.692080,0.14159300
7400.695650,0.41247400
7400.699230,0.95053300
7400.702810,1.09990000
7400.706380,0.72584700
7400.709960,-0.14872100
7400.713530,-0.55399400
7400.717110,0.28947600
