wavenumber_cm_inv,intensity
9007.905060,-0.86502500
9007.908640,0.30671400
9007.912220,-1.07885000
9007.915790,-1.12680000
9007.919370,0.61543000
9007.922950,0.06538860
9007.926520,-0.75863800
9007.930100,0.48899000
9007.933670,1.28995000
9007.937250,0.27638800
9007.940830,-1.08285000
9007.944400,-0.68350000
9007.947980,0.85216600
9007.951560,0.65320300
9007.955130,-0.03347590
9007.958710,1.21233000
9007.962280,2.10117000
9007.965860,1.23875000
9007.969440,0.26893600
9007.973010,-0.08803250
9007.976590,0.51536800
9007.980170,1.12096000
9007.983740,0.25979400
9007.987320,-0.15405200
9007.990890,0.84307400
9007.994470,1.08511000
9007.998050,0.80268500
9008.001620,1.05857000
9008.005200,0.90267800
9008.008780,0.22551500
9008.012350,-0.36594500
9008.015930,-0.17498300
9008.019500,1.06216000
9008.023080,1.42035000
9008.026660,0.31395200
9008.030230,-0.46265500
9008.033810,-0.59492100
9008.037390,-0.02006850
9008.040960,0.52739000
9008.044540,-0.69122500
9008.048120,-1.09064000
9008.051690,0.67273300
9008.055270,0.14584100
9008.058840,-1.91400000
9008.062420,-1.19469000
9008.066000,0.26185800
9008.069570,0.49124200
9008.073150,0.49686800
9008.076730,0.14958900
9008.080300,0.54597500
9008.083880,1.06655000
9008.087450,-0.61298100
9008.091030,-1.51187000
9008.094610,0.04763540
9008.098180,0.42604200
9008.101760,-0.22405300
9008.105340,-0.05801960
9008.108910,-0.36441100
9008.112490,-0.99112300
9008.116060,-0.71735100
9008.119640,0.48332900
9008.123220,1.40930000
9008.126790,0.06879150
9008.130370,-1.38032000
9008.133950,0.09967470
9008.137520,0.99802300
9008.141100,-0.21140300
9008.144670,0.72100300
9008.148250,2.78573000
9008.151830,1.80247000
9008.155400,-0.48582500
9008.158980,-0.84754400
9008.162560,-0.11095100
9008.166130,-0.21047300
9008.169710,-0.83556500
9008.173280,-0.95177100
9008.176860,-0.89052500
9008.180440,-0.68336000
9008.184010,-0.28413700
9008.187590,-0.70425600
9008.191170,-1.05200000
9008.194740,-0.08737480
9008.198320,0.48349800
9008.201900,0.11617800
9008.205470,-0.03962890
9008.209050,-0.51484700
9008.212620,-0.90849300
9008.216200,-0.03911980
9008.219780,0.45794900
9008.223350,-0.67390200
9008.226930,-1.38318000
9008.230510,-0.54158600
9008.234080,-0.03710340
9008.237660,-0.13172500
9008.241230,0.69349000
9008.244810,0.55749400
9008.248390,-1.30738000
9008.251960,-0.93845000
9008.255540,0.79973000
9008.259120,0.29200000
9008.262690,0.46179800
9008.266270,1.79665000
9008.269840,0.69927900
9008.273420,-0.03417990
9008.277000,1.04517000
9008.280570,0.16230400
9008.284150,-1.02006000
9008.287730,-0.46795700
9008.291300,-0.56111100
9008.294880,-0.33132600
9008.298450,0.66379400
9008.302030,0.06269300
9008.305610,-0.41784600
9008.309180,-0.05265450
9008.312760,-0.84488000
9008.316340,-0.86048300
9008.319910,-0.21041800
9008.323490,-1.17769000
9008.327060,0.20815900
9008.330640,3.54049000
9008.334220,1.31722000
9008.337790,-2.84328000
9008.341370,-1.32940000
9008.344950,1.04958000
9008.348520,0.81560200
9008.352100,1.42979000
9008.355680,1.55236000
9008.359250,0.51207600
9008.362830,0.38418800
9008.366400,-0.53289400
9008.369980,-0.85435200
9008.373560,0.66143100
9008.377130,-0.31145900
9008.380710,-1.17562000
9008.384290,1.12402000
9008.387860,0.81243300
9008.391440,-0.51124400
9008.395010,1.19479000
9008.398590,0.87234300
9008.402170,-0.63975800
9008.405740,-0.21298100
