wavenumber_cm_inv,intensity
7935.896870,-0.04993810
7935.900450,1.34456000
7935.904030,-0.34810700
7935.907600,-1.18677000
7935.911180,-0.54610500
7935.914750,-0.81175500
7935.918330,-0.53901900
7935.921910,-0.19124700
7935.925480,-0.52725900
7935.929060,-0.52228600
7935.932640,-0.88369800
7935.936210,-0.13888800
7935.939790,1.82796000
7935.943360,0.74032200
7935.946940,-1.06555000
7935.950520,0.43606700
7935.954090,1.09737000
7935.957670,-0.05645240
7935.961250,0.61279500
7935.964820,1.78087000
7935.968400,2.03685000
7935.971980,2.20360000
7935.975550,1.37868000
7935.979130,-0.32205800
7935.982700,-0.82657300
7935.986280,0.96877700
7935.989860,2.23788000
7935.993430,-0.57598500
7935.997010,-3.10744000
7936.000590,-1.09562000
7936.004160,0.08182820
7936.007740,-0.99635100
7936.011310,-0.26959100
7936.014890,-0.18571700
7936.018470,-1.24550000
7936.022040,-0.06141210
7936.025620,0.38211800
7936.029200,-1.10773000
7936.032770,-0.79468400
7936.036350,0.50589400
7936.039920,0.95642700
7936.043500,0.74398600
7936.047080,-0.06713330
7936.050650,0.40436900
7936.054230,1.61732000
7936.057810,0.75776300
7936.061380,-0.23535100
7936.064960,0.36835100
7936.068530,0.63646900
7936.072110,0.13973000
7936.075690,-0.64166000
7936.079260,-0.86069700
7936.082840,0.18683100
7936.086420,0.63999400
7936.089990,0.41183800
7936.093570,1.05327000
7936.097140,1.26433000
7936.100720,1.11650000
7936.104300,1.77502000
7936.107870,1.36516000
7936.111450,-0.13888200
7936.115030,-0.33890400
7936.118600,0.19884200
7936.122180,-0.52497000
7936.125760,-1.63364000
7936.129330,-0.47790400
7936.132910,1.57666000
7936.136480,1.00770000
7936.140060,-0.31795600
7936.143640,-0.35772200
7936.147210,-0.38456900
7936.150790,1.20021000
7936.154370,3.03897000
7936.157940,1.04782000
7936.161520,-0.63819000
7936.165090,0.38237100
7936.168670,-0.21058300
7936.172250,-0.93608400
7936.175820,-0.16171500
7936.179400,-0.33748000
7936.182980,-0.29982300
7936.186550,-0.69756100
7936.190130,-2.06719000
7936.193700,-0.53141600
7936.197280,1.05894000
7936.200860,-0.20315600
7936.204430,0.30147200
7936.208010,1.20255000
7936.211590,0.17249700
7936.215160,0.40110600
7936.218740,-0.00972972
7936.222310,-0.86639200
7936.225890,0.99969700
7936.229470,0.56338700
7936.233040,-1.52840000
7936.236620,0.79135600
7936.240200,1.73943000
7936.243770,-1.16233000
7936.247350,-1.12074000
7936.250930,-0.06240810
7936.254500,-0.63259700
7936.258080,0.78340700
7936.261650,1.78719000
7936.265230,-0.00257578
7936.268810,-0.30428800
7936.272380,1.04386000
7936.275960,0.65992800
7936.279540,-0.11341900
7936.283110,0.69801000
7936.286690,1.02348000
7936.290260,0.06375460
7936.293840,0.08757050
7936.297420,0.38832400
7936.300990,-0.38829600
