wavenumber_cm_inv,intensity
8471.884880,0.40084600
8471.888450,0.41058400
8471.892030,0.74111600
8471.895600,-0.29799500
8471.899180,-1.29312000
8471.902760,-0.45546300
8471.906330,-0.02847390
8471.909910,0.27724300
8471.913490,0.64850200
8471.917060,-1.13166000
8471.920640,-2.37266000
8471.924210,-1.29153000
8471.927790,-0.08357440
8471.931370,1.65212000
8471.934940,1.74631000
8471.938520,-1.24856000
8471.942100,-1.24080000
8471.945670,1.57316000
8471.949250,1.43058000
8471.952820,0.69155600
8471.956400,0.97142700
8471.959980,-0.45147700
8471.963550,-1.27681000
8471.967130,0.18794500
8471.970710,0.80153900
8471.974280,-0.47870600
8471.977860,-1.40865000
8471.981430,-0.70650500
8471.985010,-0.40573400
8471.988590,-1.25911000
8471.992160,-0.30794300
8471.995740,1.40988000
8471.999320,0.69660600
8472.002890,-0.16639300
8472.006470,0.52999600
8472.010050,1.02649000
8472.013620,0.83608200
8472.017200,0.17677500
8472.020770,0.02250970
8472.024350,0.44480400
8472.027930,-0.52546500
8472.031500,-1.49535000
8472.035080,-0.80842000
8472.038660,-0.23881700
8472.042230,0.37319200
8472.045810,0.39191000
8472.049380,-1.23171000
8472.052960,-0.82225300
8472.056540,0.71859200
8472.060110,-0.37112600
8472.063690,-0.07039290
8472.067270,1.81280000
8472.070840,0.37602200
8472.074420,-0.74534400
8472.077990,0.62499500
8472.081570,-0.01580720
8472.085150,-1.11788000
8472.088720,-0.13594800
8472.092300,0.11343900
8472.095880,-0.41457100
8472.099450,-0.13227600
8472.103030,-0.22879400
8472.106600,-1.22340000
8472.110180,-1.88899000
8472.113760,-0.98920600
8472.117330,0.57479500
8472.120910,0.49588300
8472.124490,-0.25650300
8472.128060,0.19244700
8472.131640,0.30704500
8472.135210,-0.16439400
8472.138790,0.48488700
8472.142370,0.72866500
8472.145940,-0.45922200
8472.149520,-0.37449300
8472.153100,0.60926300
8472.156670,-0.36837100
8472.160250,-1.20845000
8472.163830,0.00077939
8472.167400,0.01483610
8472.170980,-1.36776000
8472.174550,-0.94734600
8472.178130,0.49868400
8472.181710,0.95586400
8472.185280,0.39553100
8472.188860,-0.28174000
8472.192440,0.63054100
8472.196010,1.54155000
8472.199590,-0.44554000
8472.203160,-1.65126000
8472.206740,1.01891000
8472.210320,2.69478000
8472.213890,0.74726700
8472.217470,-0.60603300
8472.221050,0.74455000
8472.224620,1.64275000
8472.228200,0.13032900
8472.231770,-1.29674000
8472.235350,-1.01990000
8472.238930,-0.40729100
8472.242500,-0.05988760
8472.246080,-0.37454900
8472.249660,-0.98168800
8472.253230,0.12145500
8472.256810,1.31333000
8472.260380,0.33800300
8472.263960,-0.54005500
8472.267540,-0.89001900
8472.271110,-1.73270000
8472.274690,-1.51290000
8472.278270,-1.03218000
8472.281840,-1.45982000
8472.285420,-1.29420000
8472.289000,-0.95764400
8472.292570,-1.00046000
8472.296150,-0.73706800
8472.299720,-0.48080600
8472.303300,-0.12134200
8472.306880,-0.47569600
8472.310450,-0.88218800
8472.314030,1.26386000
8472.317610,2.00673000
8472.321180,-0.51375200
8472.324760,0.12172900
8472.328330,1.76922000
8472.331910,-0.09911160
8472.335490,-0.29570800
8472.339060,0.38114300
8472.342640,-1.09376000
8472.346220,-0.18681400
8472.349790,0.72436000
8472.353370,-0.86779900
8472.356940,0.35677000
8472.360520,1.42915000
8472.364100,-0.78945300
8472.367670,-0.99932300
8472.371250,-0.32149400
8472.374830,-0.76636300
8472.378400,-0.06335450
8472.381980,-0.57983300
8472.385550,-1.05370000
8472.389130,1.47124000
8472.392710,1.74132000
8472.396280,-0.60421700
8472.399860,-0.97442600
8472.403440,-1.17074000
8472.407010,-1.58832000
8472.410590,-0.77398000
8472.414160,-0.29264700
8472.417740,0.55177900
8472.421320,1.32994000
8472.424890,0.15889800
8472.428470,-0.54463000
8472.432050,-0.50394400
8472.435620,-1.28918000
8472.439200,-1.02790000
8472.442780,-0.69171800
8472.446350,-1.53873000
8472.449930,-0.42688500
8472.453500,1.43203000
8472.457080,0.20451400
8472.460660,-1.67854000
8472.464230,-0.76563600
8472.467810,1.27599000
8472.471390,1.42976000
8472.474960,0.40838700
8472.478540,0.84401500
8472.482110,1.56063000
8472.485690,0.27116500
8472.489270,-0.91803700
8472.492840,0.07103970
8472.496420,1.10289000
8472.500000,0.23101000
8472.503570,-0.38367300
8472.507150,1.14411000
8472.510720,1.38448000
8472.514300,-1.01719000
8472.517880,-0.93904800
8472.521450,1.31834000
8472.525030,0.58733600
8472.528610,-0.44995600
8472.532180,1.21562000
8472.535760,1.29831000
8472.539330,-0.58682000
8472.542910,-0.43278500
8472.546490,0.79861100
8472.550060,0.58690100
8472.553640,0.18956900
8472.557220,1.09574000
8472.560790,1.20255000
8472.564370,-1.40970000
8472.567940,-2.97390000
8472.571520,-0.75180800
8472.575100,0.37281600
8472.578670,-1.29801000
8472.582250,-0.64172400
8472.585830,1.37007000
8472.589400,0.02916400
8472.592980,-1.44633000
8472.596560,0.64911500
8472.600130,2.45850000
8472.603710,1.45065000
8472.607280,0.26636900
8472.610860,-0.08593420
8472.614440,-0.36026400
8472.618010,-0.22245200
8472.621590,-0.47352400
8472.625170,-1.35963000
8472.628740,-0.43381400
8472.632320,1.41932000
8472.635890,0.58966000
8472.639470,-0.80756100
8472.643050,0.42411700
8472.646620,1.56815000
8472.650200,0.99846200
8472.653780,-0.05978920
8472.657350,-1.94196000
8472.660930,-2.17942000
8472.664500,1.16398000
8472.668080,2.28710000
8472.671660,-0.58428100
8472.675230,-0.79507800
8472.678810,1.49886000
8472.682390,1.05235000
8472.685960,-0.38534500
8472.689540,-0.00351091
8472.693110,0.12072200
8472.696690,-0.91480000
8472.700270,-0.73093500
8472.703840,0.91533200
8472.707420,0.38308500
8472.711000,-1.99754000
8472.714570,-1.18189000
8472.718150,0.78893900
8472.721730,-0.75360600
8472.725300,-1.64893000
8472.728880,0.30452700
8472.732450,0.84447200
8472.736030,0.41868900
8472.739610,0.63019500
8472.743180,0.24435600
8472.746760,0.02992570
8472.750340,-0.61730800
8472.753910,-2.11190000
8472.757490,-1.34491000
8472.761060,0.64003700
8472.764640,0.82607800
8472.768220,0.34968400
8472.771790,0.20321400
8472.775370,1.06635000
8472.778950,1.96368000
8472.782520,-0.09047660
8472.786100,-1.55283000
8472.789670,0.35240000
8472.793250,0.16630100
8472.796830,-1.38650000
8472.800400,-0.22374400
8472.803980,-0.53383600
8472.807560,-2.27118000
8472.811130,-0.49481100
8472.814710,1.82196000
8472.818280,1.28045000
8472.821860,0.08743670
8472.825440,0.03133210
8472.829010,0.89813900
8472.832590,0.44778500
8472.836170,-1.29236000
8472.839740,-0.44869600
8472.843320,1.59734000
8472.846890,1.22093000
8472.850470,0.68115200
8472.854050,0.50138300
8472.857620,-1.10084000
8472.861200,-1.22512000
8472.864780,0.85345500
8472.868350,1.47608000
8472.871930,0.64994900
8472.875510,-0.17085000
8472.879080,-1.28800000
8472.882660,-1.32396000
8472.886230,-0.28046100
8472.889810,-0.66719800
8472.893390,-1.10840000
8472.896960,0.15060100
8472.900540,0.43310600
8472.904120,-0.17955000
8472.907690,0.11201900
8472.911270,-0.61225900
8472.914840,-1.10436000
8472.918420,0.68280600
8472.922000,1.01737000
8472.925570,-0.24714800
8472.929150,-0.40134700
8472.932730,-0.49039000
8472.936300,0.85872300
8472.939880,1.84071000
8472.943450,-1.91958000
8472.947030,-2.76807000
8472.950610,1.87426000
8472.954180,1.36926000
8472.957760,-1.41534000
8472.961340,0.18039200
8472.964910,-0.01612040
8472.968490,-0.69682700
8472.972060,1.52383000
8472.975640,0.73883900
8472.979220,-0.63674300
8472.982790,0.68990700
8472.986370,-0.16984200
8472.989950,-1.21627000
8472.993520,-0.61750300
8472.997100,-0.78059400
8473.000670,0.92731500
8473.004250,1.55641000
8473.007830,-1.56521000
8473.011400,-0.75334800
8473.014980,1.80761000
8473.018560,-0.22785800
8473.022130,-0.55504000
8473.025710,1.14663000
8473.029290,-0.40235800
8473.032860,-0.94741500
8473.036440,0.35904700
8473.040010,-0.17123900
8473.043590,-0.25050800
8473.047170,0.52714700
