wavenumber_cm_inv,intensity
8739.955770,-1.56658000
8739.959340,-1.32291000
8739.962920,-0.20856000
8739.966500,-1.09402000
8739.970070,-2.05173000
8739.973650,0.38862200
8739.977220,2.49348000
8739.980800,0.79801400
8739.984380,-1.02245000
8739.987950,-0.15581100
8739.991530,0.80075200
8739.995110,0.20199600
8739.998680,0.10207200
8740.002260,1.13128000
8740.005830,0.57915700
8740.009410,-1.64678000
8740.012990,-1.05392000
8740.016560,2.36588000
8740.020140,2.39320000
8740.023720,-1.03183000
8740.027290,-2.11257000
8740.030870,-1.33067000
8740.034440,-1.40865000
8740.038020,-0.63771300
8740.041600,0.59348000
8740.045170,0.40125200
8740.048750,0.22694100
8740.052330,0.45929800
8740.055900,0.04814210
8740.059480,-0.16754000
8740.063050,0.56194300
8740.066630,1.47490000
8740.070210,1.06507000
8740.073780,-0.08639320
8740.077360,0.46425300
8740.080940,1.14065000
8740.084510,0.30728500
8740.088090,0.59051300
8740.091660,0.41126100
8740.095240,-1.70723000
8740.098820,-0.65494800
8740.102390,1.81469000
8740.105970,0.14894800
8740.109550,-1.24757000
8740.113120,0.19442700
8740.116700,0.66052500
8740.120280,0.68254400
8740.123850,0.87345800
8740.127430,0.56398400
8740.131000,1.22048000
8740.134580,1.17149000
8740.138160,0.19962400
8740.141730,0.94444700
8740.145310,0.56767300
8740.148890,-1.13727000
8740.152460,-0.42225500
8740.156040,-0.66731200
8740.159610,-2.33788000
8740.163190,-0.81953300
8740.166770,-0.01748180
8740.170340,-1.52982000
8740.173920,-0.17126500
8740.177500,0.30861700
8740.181070,-2.66286000
8740.184650,-1.73486000
8740.188220,1.69719000
8740.191800,0.55216900
8740.195380,-1.59635000
8740.198950,-0.79961000
8740.202530,-0.16589600
8740.206110,-0.13670700
8740.209680,0.79301300
8740.213260,1.20646000
8740.216830,0.93665200
8740.220410,1.18909000
8740.223990,0.81549300
8740.227560,-0.67133100
8740.231140,-1.05300000
8740.234720,-0.10581400
8740.238290,0.10032700
8740.241870,-0.05270790
8740.245450,0.25128100
8740.249020,-0.43742900
8740.252600,-1.06275000
8740.256170,0.72986800
8740.259750,2.36802000
8740.263330,1.68525000
8740.266900,1.15370000
8740.270480,0.70267500
8740.274060,-0.96530300
8740.277630,-0.91664900
8740.281210,1.02152000
8740.284780,0.85887100
8740.288360,-1.06831000
8740.291940,-1.67993000
8740.295510,-0.42144900
8740.299090,1.41620000
8740.302670,2.02278000
8740.306240,1.60648000
8740.309820,1.22801000
8740.313390,-0.21664700
8740.316970,-1.37004000
8740.320550,0.20030800
8740.324120,1.60850000
8740.327700,0.99392100
8740.331280,0.15836000
8740.334850,-0.89377900
8740.338430,-0.87716400
8740.342000,0.81906100
8740.345580,0.42341300
8740.349160,-1.27507000
8740.352730,-0.78564200
8740.356310,-0.18878600
8740.359890,-0.60984900
8740.363460,-0.89439700
8740.367040,-1.34138000
8740.370610,-0.57937100
8740.374190,0.65059400
8740.377770,-0.33278600
8740.381340,-1.20091000
8740.384920,-0.61622400
8740.388500,-0.20038300
8740.392070,0.82529400
8740.395650,1.18847000
8740.399230,-0.06515390
8740.402800,0.02711010
8740.406380,0.39296200
8740.409950,-0.43371200
8740.413530,-0.03908290
8740.417110,0.35715300
8740.420680,-0.15981600
8740.424260,0.16843400
8740.427840,-0.07791930
8740.431410,-0.46492200
8740.434990,0.05180140
8740.438560,-0.87781200
8740.442140,-1.36095000
8740.445720,-0.40074800
8740.449290,-0.92719800
8740.452870,-0.00992208
8740.456450,1.50901000
8740.460020,-1.48818000
8740.463600,-2.37875000
8740.467170,1.21969000
8740.470750,0.63516000
8740.474330,-0.78092800
8740.477900,1.72163000
8740.481480,1.37231000
8740.485060,-0.51407900
8740.488630,0.45648600
8740.492210,-0.35251200
8740.495780,-1.75488000
8740.499360,0.05497960
8740.502940,0.66063200
8740.506510,-0.73589800
8740.510090,-0.45210200
8740.513670,0.50860500
8740.517240,0.75640100
8740.520820,0.87394500
8740.524400,0.91925200
8740.527970,0.91816300
8740.531550,0.31816300
8740.535120,-0.89387400
8740.538700,-1.37385000
8740.542280,-0.80626200
8740.545850,-0.04808710
8740.549430,0.16135300
8740.553010,0.27085800
8740.556580,0.99958400
8740.560160,1.12781000
8740.563730,0.47006900
8740.567310,0.12382700
8740.570890,-1.16824000
8740.574460,-2.36151000
8740.578040,-0.78177000
8740.581620,0.63919900
8740.585190,0.22411000
8740.588770,0.58040700
8740.592340,0.34685900
8740.595920,-1.15925000
8740.599500,-0.87553000
8740.603070,0.50500000
8740.606650,1.19981000
8740.610230,0.89429400
8740.613800,-0.92865100
8740.617380,-1.22456000
8740.620950,0.97761200
8740.624530,1.03033000
8740.628110,-0.22679100
8740.631680,0.59230100
8740.635260,0.85319100
8740.638840,-0.24772800
8740.642410,-0.29080100
8740.645990,0.44636600
8740.649560,0.83195000
8740.653140,-0.14845500
8740.656720,-1.57092000
8740.660290,-0.73332700
8740.663870,0.64298500
8740.667450,0.38971700
8740.671020,0.33433500
8740.674600,0.71378500
8740.678180,1.26824000
8740.681750,1.82780000
8740.685330,0.74168600
8740.688900,0.55792200
8740.692480,2.03543000
8740.696060,0.42096800
8740.699630,-1.29183000
8740.703210,0.52711100
8740.706790,0.47664300
8740.710360,-0.21263900
8740.713940,1.95477000
8740.717510,1.31974000
8740.721090,-0.94424900
8740.724670,0.30583000
8740.728240,0.41491100
8740.731820,-1.25177000
8740.735400,-0.40967700
8740.738970,0.30160100
8740.742550,0.17617000
8740.746120,1.18632000
8740.749700,0.76795900
8740.753280,-0.47030500
8740.756850,0.44822200
8740.760430,1.63555000
8740.764010,1.37856000
8740.767580,0.56490200
8740.771160,0.12001400
8740.774730,0.32511600
8740.778310,0.04221390
