wavenumber_cm_inv,intensity
8710.367740,4.29029000
8710.379280,2.11296000
8710.390820,0.56074600
8710.402370,1.52909000
8710.413910,3.60068000
8710.425450,1.31064000
8710.436990,2.92947000
8710.448540,6.08468000
8710.460080,2.73813000
8710.471620,2.62541000
8710.483160,3.78161000
8710.494710,2.68021000
8710.506250,3.31176000
8710.517790,3.10293000
8710.529330,2.28534000
8710.540880,1.10441000
8710.552420,-0.74224200
8710.563960,-0.23729700
8710.575510,2.48027000
8710.587050,1.90093000
8710.598590,-0.14150000
8710.610130,1.31516000
8710.621680,0.92261300
8710.633220,1.43280000
8710.644760,2.80784000
8710.656300,0.14331200
8710.667850,1.74808000
8710.679390,4.13891000
8710.690930,4.39030000
8710.702470,4.88339000
8710.714020,3.21664000
8710.725560,6.22057000
8710.737100,10.20300000
8710.748640,23.03070000
8710.760190,54.56810000
8710.771730,85.09780000
8710.783270,113.18500000
8710.794820,128.05500000
8710.806360,106.12700000
8710.817900,68.99680000
8710.829440,41.47530000
8710.840990,24.96900000
8710.852530,16.88140000
8710.864070,15.13600000
8710.875610,12.21510000
8710.887160,4.33974000
8710.898700,3.17404000
8710.910240,3.04454000
8710.921780,-0.06215660
8710.933330,2.48296000
8710.944870,2.07053000
8710.956410,1.14145000
8710.967950,0.82202600
8710.979500,-1.56043000
8710.991040,0.56062500
8711.002580,0.10785000
8711.014120,1.49437000
8711.025670,4.06746000
8711.037210,0.88630300
8711.048750,2.00469000
8711.060300,1.21787000
8711.071840,-0.49511500
8711.083380,0.94253700
8711.094920,-0.64696800
8711.106470,0.93272800
8711.118010,0.00653391
8711.129550,-1.44195000
8711.141090,1.85413000
8711.152640,0.54256600
8711.164180,-0.02936600
8711.175720,1.38899000
8711.187260,2.44181000
8711.198810,2.60984000
8711.210350,0.89565100
8711.221890,2.07405000
8711.233430,2.08173000
8711.244980,2.87856000
8711.256520,2.12200000
8711.268060,-0.74065400
8711.279610,2.47343000
8711.291150,0.90774400
8711.302690,-0.41480200
8711.314230,2.51951000
8711.325780,1.18088000
8711.337320,0.57832900
8711.348860,-0.60438700
8711.360400,0.34700800
8711.371950,-1.55469000
8711.383490,15.53920000
8711.395030,48.23710000
8711.406570,24.25440000
8711.418120,-6.76917000
8711.429660,3.14252000
8711.441200,-3.01842000
8711.452740,-0.05287150
8711.464290,6.20397000
8711.475830,-3.12581000
8711.487370,3.13996000
8711.498910,-0.71837500
8711.510460,-0.72224900
8711.522000,2.70805000
8711.533540,-3.91005000
8711.545090,4.10266000
8711.556630,-1.50842000
8711.568170,0.93810700
8711.579710,4.73797000
8711.591260,-5.16447000
8711.602800,11.25400000
8711.614340,-9.49728000
8711.625880,28.24320000
8711.637430,157.72400000
8711.648970,114.61300000
8711.660510,-2.32054000
8711.672050,4.11190000
8711.683600,3.92897000
8711.695140,-5.83652000
8711.706680,6.61685000
8711.718220,-1.55540000
8711.729770,1.28409000
8711.741310,1.19745000
8711.752850,-3.01877000
8711.764400,1.27649000
8711.775940,-2.17218000
8711.787480,0.64081600
8711.799020,0.25449700
8711.810570,-2.28742000
8711.822110,2.16367000
8711.833650,-0.05998300
8711.845190,1.03513000
8711.856740,1.65635000
8711.868280,-1.89848000
8711.879820,-0.53575800
8711.891360,-0.21470400
8711.902910,1.58055000
8711.914450,1.64342000
8711.925990,0.31304200
8711.937530,2.53334000
8711.949080,-0.72674000
8711.960620,-1.90387000
8711.972160,2.62975000
8711.983700,2.48672000
8711.995250,1.10011000
8712.006790,1.18432000
8712.018330,0.17939300
8712.029880,-1.77727000
8712.041420,-1.82326000
8712.052960,0.79076200
8712.064500,1.37219000
8712.076050,-0.43259400
8712.087590,-1.44309000
8712.099130,0.34229000
8712.110670,3.08127000
8712.122220,2.75251000
8712.133760,1.09689000
8712.145300,0.15874500
8712.156840,0.08168160
8712.168390,0.86515100
8712.179930,0.83866200
8712.191470,1.40463000
8712.203010,2.94682000
8712.214560,2.00629000
8712.226100,0.31785400
8712.237640,1.85589000
8712.249190,2.18645000
8712.260730,-0.73701200
8712.272270,-0.19137200
8712.283810,0.66858000
8712.295360,-1.30418000
8712.306900,0.66638700
8712.318440,1.98453000
8712.329980,1.09366000
8712.341530,3.39259000
8712.353070,0.99449700
8712.364610,-3.16006000
8712.376150,-0.80470200
8712.387700,-0.41520600
8712.399240,-1.17192000
8712.410780,0.92842900
8712.422320,0.26146000
8712.433870,-0.25728200
8712.445410,0.54574700
8712.456950,-0.88661100
8712.468490,-0.85089800
8712.480040,0.92998200
8712.491580,1.05732000
8712.503120,1.05459000
8712.514670,1.48195000
8712.526210,0.60432200
8712.537750,0.41262100
8712.549290,1.05665000
8712.560840,-0.00200200
8712.572380,-0.17787600
8712.583920,0.02154310
8712.595460,-0.62513200
8712.607010,0.80821800
8712.618550,0.33041500
8712.630090,-1.68864000
8712.641630,-0.51720400
8712.653180,0.02076900
8712.664720,-0.09852680
8712.676260,0.71785900
8712.687800,0.12491400
8712.699350,-0.87495600
8712.710890,-0.77098600
8712.722430,-0.59359100
8712.733980,-1.63511000
8712.745520,-1.34299000
8712.757060,-0.35672400
8712.768600,-1.55928000
8712.780150,-1.26857000
8712.791690,-0.06578300
8712.803230,0.97590000
8712.814770,2.25962000
8712.826320,0.64456100
8712.837860,-0.02797470
8712.849400,0.32670900
8712.860940,-0.88919800
8712.872490,-0.40436000
8712.884030,-0.07427050
8712.895570,0.23149900
8712.907110,0.76849500
8712.918660,-0.11405300
8712.930200,0.54763600
8712.941740,2.03217000
8712.953290,2.33531000
8712.964830,0.36791800
8712.976370,-1.13665000
8712.987910,0.33903800
8712.999460,0.15775400
8713.011000,0.31046200
8713.022540,1.53119000
8713.034080,0.88242000
8713.045630,0.68492000
8713.057170,0.22952700
8713.068710,1.09538000
8713.080250,2.02797000
8713.091800,1.20723000
8713.103340,1.70265000
8713.114880,0.57952800
8713.126420,0.74258200
8713.137970,1.57382000
8713.149510,-1.18449000
8713.161050,-0.07613060
8713.172590,1.75051000
8713.184140,0.19555900
8713.195680,-0.38172400
8713.207220,-0.27857900
8713.218770,0.84706500
8713.230310,0.43142400
8713.241850,-0.53534800
8713.253390,-0.34978900
8713.264940,-1.35803000
8713.276480,-0.58056200
8713.288020,0.58099600
8713.299560,1.02460000
8713.311110,1.36770000
8713.322650,1.49340000
8713.334190,2.44850000
8713.345730,-0.07600760
8713.357280,-1.22373000
8713.368820,0.87488300
8713.380360,1.44233000
8713.391900,3.83752000
8713.403450,2.52820000
8713.414990,-0.02407240
8713.426530,1.55930000
8713.438080,1.17560000
8713.449620,1.35836000
8713.461160,0.06527940
8713.472700,0.21888900
8713.484250,3.07810000
8713.495790,-0.19310500
8713.507330,-0.12445900
8713.518870,1.78537000
8713.530420,0.02439530
8713.541960,1.56386000
8713.553500,1.53607000
8713.565040,0.71063400
8713.576590,0.06953760
8713.588130,0.19149300
8713.599670,2.35994000
8713.611210,1.29914000
8713.622760,1.86742000
8713.634300,-0.49700500
8713.645840,-2.83519000
8713.657380,1.43787000
8713.668930,-0.51268400
8713.680470,0.10954500
8713.692010,2.49000000
8713.703560,0.77296400
8713.715100,5.61522000
8713.726640,4.65226000
8713.738180,1.76734000
8713.749730,1.90421000
8713.761270,-0.74824100
8713.772810,2.28166000
8713.784350,0.62512000
8713.795900,-0.55554000
8713.807440,0.07134540
8713.818980,-1.85617000
8713.830520,4.62696000
8713.842070,-4.90078000
8713.853610,9.34167000
8713.865150,62.82270000
8713.876690,47.45840000
8713.888240,-2.37850000
8713.899780,-0.33053000
8713.911320,2.57824000
8713.922870,-2.28580000
8713.934410,3.52164000
8713.945950,2.79726000
8713.957490,2.74008000
8713.969040,2.01949000
8713.980580,-1.14183000
8713.992120,-1.74673000
8714.003660,-3.08201000
8714.015210,-0.34708100
8714.026750,3.41198000
8714.038290,1.51997000
8714.049830,-0.50575000
8714.061380,0.48593800
8714.072920,0.21106600
8714.084460,-0.27026500
8714.096000,1.49058000
8714.107550,1.36243000
8714.119090,0.92650700
8714.130630,1.10311000
8714.142170,-0.27059300
8714.153720,-0.45721900
8714.165260,1.32542000
8714.176800,3.81356000
8714.188350,2.04490000
8714.199890,-0.75837400
8714.211430,0.14377000
8714.222970,-0.25433900
8714.234520,3.53685000
8714.246060,4.63953000
8714.257600,-1.42840000
8714.269140,1.70242000
8714.280690,1.95058000
8714.292230,-1.81267000
8714.303770,4.12363000
8714.315310,2.26104000
8714.326860,-1.27485000
8714.338400,3.17026000
8714.349940,-0.49523800
8714.361480,-2.61963000
8714.373030,2.28346000
