day_key,schema_variant,utc_iso,time,tab_name,start,stop,image0_time,image1_time,image2_time,image3_time,image0_name,image1_name,image2_name,image3_name,image0_human_time,image1_human_time,image2_human_time,image3_human_time,new_path,found
2022_118,C16,2022-04-28T01:49:56.138000Z,2022-118T01:49:56.138000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00000-02740-Phase_0p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T0,N/A
2022_118,C16,2022-04-28T01:51:22.918000Z,2022-118T01:51:22.918000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955481.533164,3733955482.261680,N/A,N/A,img0_image%d0_3733955481.533164.png,img0_image%d1_3733955482.261680.png,N/A,N/A,2022-118T01:51:21.533000,2022-118T01:51:22.261000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T1,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:52:47.518000Z,2022-118T01:52:47.518000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955565.701133,3733955566.433555,N/A,N/A,img0_image%d0_3733955565.701133.png,img0_image%d1_3733955566.433555.png,N/A,N/A,2022-118T01:52:45.701000,2022-118T01:52:46.433000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T2,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:53:54.030000Z,2022-118T01:53:54.030000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955632.498984,3733955633.180625,N/A,N/A,img0_image%d0_3733955632.498984.png,img0_image%d1_3733955633.180625.png,N/A,N/A,2022-118T01:53:52.498000,2022-118T01:53:53.180000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T3,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:54:53.565000Z,2022-118T01:54:53.565000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955691.908164,3733955692.697227,N/A,N/A,img0_image%d0_3733955691.908164.png,img0_image%d1_3733955692.697227.png,N/A,N/A,2022-118T01:54:51.908000,2022-118T01:54:52.697000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T4,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:55:57.964000Z,2022-118T01:55:57.964000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955756.496055,3733955757.237266,N/A,N/A,img0_image%d0_3733955756.496055.png,img0_image%d1_3733955757.237266.png,N/A,N/A,2022-118T01:55:56.496000,2022-118T01:55:57.237000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T5,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:56:52.702000Z,2022-118T01:56:52.702000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955810.984336,3733955811.833945,N/A,N/A,img0_image%d0_3733955810.984336.png,img0_image%d1_3733955811.833945.png,N/A,N/A,2022-118T01:56:50.984000,2022-118T01:56:51.833000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T6,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:57:55.574000Z,2022-118T01:57:55.574000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955873.320273,3733955874.746055,N/A,N/A,img0_image%d0_3733955873.320273.png,img0_image%d1_3733955874.746055.png,N/A,N/A,2022-118T01:57:53.320000,2022-118T01:57:54.746000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T7,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:58:49.048000Z,2022-118T01:58:49.048000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955927.375937,3733955928.146445,N/A,N/A,img0_image%d0_3733955927.375937.png,img0_image%d1_3733955928.146445.png,N/A,N/A,2022-118T01:58:47.375000,2022-118T01:58:48.146000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T8,Found 2022/118 2022/118
2022_118,C16,2022-04-28T01:59:50.796000Z,2022-118T01:59:50.796000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733955989.008750,3733955989.763633,N/A,N/A,img0_image%d0_3733955989.008750.png,img0_image%d1_3733955989.763633.png,N/A,N/A,2022-118T01:59:49.008000,2022-118T01:59:49.763000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T9,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:01:24.613000Z,2022-118T02:01:24.613000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956082.601523,3733956083.807578,N/A,N/A,img0_image%d0_3733956082.601523.png,img0_image%d1_3733956083.807578.png,N/A,N/A,2022-118T02:01:22.601000,2022-118T02:01:23.807000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T10,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:02:44.931000Z,2022-118T02:02:44.931000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956162.545859,3733956163.827109,N/A,N/A,img0_image%d0_3733956162.545859.png,img0_image%d1_3733956163.827109.png,N/A,N/A,2022-118T02:02:42.545000,2022-118T02:02:43.827000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T11,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:04:28.135000Z,2022-118T02:04:28.135000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00006-02746-Phase_180p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/180p000000T0,N/A
2022_118,C16,2022-04-28T02:05:44.528000Z,2022-118T02:05:44.528000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956342.680625,3733956343.729453,N/A,N/A,img0_image%d0_3733956342.680625.png,img0_image%d1_3733956343.729453.png,N/A,N/A,2022-118T02:05:42.680000,2022-118T02:05:43.729000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/180p000000T1,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:07:00.706000Z,2022-118T02:07:00.706000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956419.205039,3733956419.893516,N/A,N/A,img0_image%d0_3733956419.205039.png,img0_image%d1_3733956419.893516.png,N/A,N/A,2022-118T02:06:59.205000,2022-118T02:06:59.893000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/180p000000T2,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:07:55.023000Z,2022-118T02:07:55.023000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956473.161094,3733956474.038047,N/A,N/A,img0_image%d0_3733956473.161094.png,img0_image%d1_3733956474.038047.png,N/A,N/A,2022-118T02:07:53.161000,2022-118T02:07:54.038000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/180p000000T3,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:09:54.623000Z,2022-118T02:09:54.623000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956593.250937,3733956593.958945,N/A,N/A,img0_image%d0_3733956593.250937.png,img0_image%d1_3733956593.958945.png,N/A,N/A,2022-118T02:09:53.250000,2022-118T02:09:53.958000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/180p000000T4,Found 2022/118 2022/118
2022_118,C16,2022-04-28T02:11:01.258000Z,2022-118T02:11:01.258000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3733956659.282187,3733956659.977500,N/A,N/A,img0_image%d0_3733956659.282187.png,img0_image%d1_3733956659.977500.png,N/A,N/A,2022-118T02:10:59.282000,2022-118T02:10:59.977000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/180p000000T5,Found 2022/118 2022/118
2022_119,C16,2022-04-29T21:01:13.376000Z,2022-119T21:01:13.376000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00000-02740-Phase_0p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T0,N/A
2022_119,C16,2022-04-29T21:46:31.048000Z,2022-119T21:46:31.048000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734113589.049805,3734113589.843750,N/A,N/A,img0_image%d0_3734113589.049805.png,img0_image%d1_3734113589.843750.png,N/A,N/A,2022-119T21:46:29.049000,2022-119T21:46:29.843000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T12,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:47:35.892000Z,2022-119T21:47:35.892000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734113653.727539,3734113654.498047,N/A,N/A,img0_image%d0_3734113653.727539.png,img0_image%d1_3734113654.498047.png,N/A,N/A,2022-119T21:47:33.727000,2022-119T21:47:34.498000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T13,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:50:17.331000Z,2022-119T21:50:17.331000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734113815.837891,3734113816.591797,N/A,N/A,img0_image%d0_3734113815.837891.png,img0_image%d1_3734113816.591797.png,N/A,N/A,2022-119T21:50:15.837000,2022-119T21:50:16.591000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T14,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:52:31.077000Z,2022-119T21:52:31.077000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734113948.436523,3734113949.261719,N/A,N/A,img0_image%d0_3734113948.436523.png,img0_image%d1_3734113949.261719.png,N/A,N/A,2022-119T21:52:28.436000,2022-119T21:52:29.261000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T15,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:53:40.125000Z,2022-119T21:53:40.125000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114018.098633,3734114019.058594,N/A,N/A,img0_image%d0_3734114018.098633.png,img0_image%d1_3734114019.058594.png,N/A,N/A,2022-119T21:53:38.098000,2022-119T21:53:39.058000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/0p000000T16,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:54:22.242000Z,2022-119T21:54:22.242000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00001-02741-Phase_30p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/30p000000T0,N/A
2022_119,C16,2022-04-29T21:55:45.806000Z,2022-119T21:55:45.806000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114144.296875,3734114145.075195,N/A,N/A,img0_image%d0_3734114144.296875.png,img0_image%d1_3734114145.075195.png,N/A,N/A,2022-119T21:55:44.296000,2022-119T21:55:45.075000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/30p000000T1,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:56:46.498000Z,2022-119T21:56:46.498000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114204.610352,3734114205.619141,N/A,N/A,img0_image%d0_3734114204.610352.png,img0_image%d1_3734114205.619141.png,N/A,N/A,2022-119T21:56:44.610000,2022-119T21:56:45.619000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/30p000000T2,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:57:40.755000Z,2022-119T21:57:40.755000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114258.888672,3734114259.627930,N/A,N/A,img0_image%d0_3734114258.888672.png,img0_image%d1_3734114259.627930.png,N/A,N/A,2022-119T21:57:38.888000,2022-119T21:57:39.627000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/30p000000T3,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:58:41.909000Z,2022-119T21:58:41.909000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114320.452148,3734114321.185547,N/A,N/A,img0_image%d0_3734114320.452148.png,img0_image%d1_3734114321.185547.png,N/A,N/A,2022-119T21:58:40.452000,2022-119T21:58:41.185000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/30p000000T4,Found 2022/119 2022/119
2022_119,C16,2022-04-29T21:59:42.478000Z,2022-119T21:59:42.478000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114380.599609,3734114381.665039,N/A,N/A,img0_image%d0_3734114380.599609.png,img0_image%d1_3734114381.665039.png,N/A,N/A,2022-119T21:59:40.599000,2022-119T21:59:41.665000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/30p000000T5,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:00:27.010000Z,2022-119T22:00:27.010000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00002-02742-Phase_60p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/60p000000T0,N/A
2022_119,C16,2022-04-29T22:01:32.986000Z,2022-119T22:01:32.986000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114490.502930,3734114491.868164,N/A,N/A,img0_image%d0_3734114490.502930.png,img0_image%d1_3734114491.868164.png,N/A,N/A,2022-119T22:01:30.502000,2022-119T22:01:31.868000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/60p000000T1,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:02:27.704000Z,2022-119T22:02:27.704000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114545.148437,3734114546.131836,N/A,N/A,img0_image%d0_3734114545.148437.png,img0_image%d1_3734114546.131836.png,N/A,N/A,2022-119T22:02:25.148000,2022-119T22:02:26.131000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/60p000000T2,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:03:20.930000Z,2022-119T22:03:20.930000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114599.233398,3734114600.013672,N/A,N/A,img0_image%d0_3734114599.233398.png,img0_image%d1_3734114600.013672.png,N/A,N/A,2022-119T22:03:19.233000,2022-119T22:03:20.013000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/60p000000T3,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:04:22.901000Z,2022-119T22:04:22.901000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114660.866211,3734114661.635742,N/A,N/A,img0_image%d0_3734114660.866211.png,img0_image%d1_3734114661.635742.png,N/A,N/A,2022-119T22:04:20.866000,2022-119T22:04:21.635000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/60p000000T4,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:05:19.360000Z,2022-119T22:05:19.360000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114717.097656,3734114718.505859,N/A,N/A,img0_image%d0_3734114717.097656.png,img0_image%d1_3734114718.505859.png,N/A,N/A,2022-119T22:05:17.097000,2022-119T22:05:18.505000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/60p000000T5,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:05:36.828000Z,2022-119T22:05:36.828000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00003-02743-Phase_90p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T0,N/A
2022_119,C16,2022-04-29T22:06:37.902000Z,2022-119T22:06:37.902000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114796.163086,3734114797.067383,N/A,N/A,img0_image%d0_3734114796.163086.png,img0_image%d1_3734114797.067383.png,N/A,N/A,2022-119T22:06:36.163000,2022-119T22:06:37.067000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T1,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:07:34.137000Z,2022-119T22:07:34.137000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114852.540039,3734114853.356445,N/A,N/A,img0_image%d0_3734114852.540039.png,img0_image%d1_3734114853.356445.png,N/A,N/A,2022-119T22:07:32.540000,2022-119T22:07:33.356000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T2,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:08:36.371000Z,2022-119T22:08:36.371000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114914.273437,3734114914.998047,N/A,N/A,img0_image%d0_3734114914.273437.png,img0_image%d1_3734114914.998047.png,N/A,N/A,2022-119T22:08:34.273000,2022-119T22:08:34.998000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T3,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:09:40.050000Z,2022-119T22:09:40.050000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734114978.418945,3734114979.257812,N/A,N/A,img0_image%d0_3734114978.418945.png,img0_image%d1_3734114979.257812.png,N/A,N/A,2022-119T22:09:38.418000,2022-119T22:09:39.257000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T4,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:10:40.742000Z,2022-119T22:10:40.742000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115038.450195,3734115039.240234,N/A,N/A,img0_image%d0_3734115038.450195.png,img0_image%d1_3734115039.240234.png,N/A,N/A,2022-119T22:10:38.450000,2022-119T22:10:39.240000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T5,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:11:45.387000Z,2022-119T22:11:45.387000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115103.616211,3734115104.450195,N/A,N/A,img0_image%d0_3734115103.616211.png,img0_image%d1_3734115104.450195.png,N/A,N/A,2022-119T22:11:43.616000,2022-119T22:11:44.450000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/90p000000T6,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:12:02.068000Z,2022-119T22:12:02.068000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00004-02744-Phase_120p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T0,N/A
2022_119,C16,2022-04-29T22:13:46.015000Z,2022-119T22:13:46.015000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115223.417969,3734115224.812500,N/A,N/A,img0_image%d0_3734115223.417969.png,img0_image%d1_3734115224.812500.png,N/A,N/A,2022-119T22:13:43.417000,2022-119T22:13:44.812000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T1,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:17:39.611000Z,2022-119T22:17:39.611000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115457.853516,3734115458.713867,N/A,N/A,img0_image%d0_3734115457.853516.png,img0_image%d1_3734115458.713867.png,N/A,N/A,2022-119T22:17:37.853000,2022-119T22:17:38.713000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T2,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:18:45.887000Z,2022-119T22:18:45.887000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115523.390625,3734115524.165039,N/A,N/A,img0_image%d0_3734115523.390625.png,img0_image%d1_3734115524.165039.png,N/A,N/A,2022-119T22:18:43.390000,2022-119T22:18:44.165000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T3,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:19:31.831000Z,2022-119T22:19:31.831000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,None,None,N/A,N/A,None,None,N/A,N/A,None,None,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T4,Not Found
2022_119,C16,2022-04-29T22:20:58.214000Z,2022-119T22:20:58.214000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115656.695312,3734115657.398437,N/A,N/A,img0_image%d0_3734115656.695312.png,img0_image%d1_3734115657.398437.png,N/A,N/A,2022-119T22:20:56.695000,2022-119T22:20:57.398000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T5,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:22:17.041000Z,2022-119T22:22:17.041000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115735.455078,3734115736.264648,N/A,N/A,img0_image%d0_3734115735.455078.png,img0_image%d1_3734115736.264648.png,N/A,N/A,2022-119T22:22:15.455000,2022-119T22:22:16.264000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/120p000000T6,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:22:43.251000Z,2022-119T22:22:43.251000,Tables/220427_V40_3733933153_DiffMZI_30sep_T1p0ms/V40-00005-02745-Phase_150p000000T01-RDiffMZI_30sep_T1p0ms.cet,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/150p000000T0,N/A
2022_119,C16,2022-04-29T22:23:52.020000Z,2022-119T22:23:52.020000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115830.123047,3734115830.964844,N/A,N/A,img0_image%d0_3734115830.123047.png,img0_image%d1_3734115830.964844.png,N/A,N/A,2022-119T22:23:50.123000,2022-119T22:23:50.964000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/150p000000T1,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:24:50.299000Z,2022-119T22:24:50.299000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115888.565430,3734115889.296875,N/A,N/A,img0_image%d0_3734115888.565430.png,img0_image%d1_3734115889.296875.png,N/A,N/A,2022-119T22:24:48.565000,2022-119T22:24:49.296000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/150p000000T2,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:26:00.985000Z,2022-119T22:26:00.985000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734115959.070312,3734115959.791016,N/A,N/A,img0_image%d0_3734115959.070312.png,img0_image%d1_3734115959.791016.png,N/A,N/A,2022-119T22:25:59.070000,2022-119T22:25:59.791000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/150p000000T3,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:27:02.264000Z,2022-119T22:27:02.264000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734116019.997070,3734116020.863281,N/A,N/A,img0_image%d0_3734116019.997070.png,img0_image%d1_3734116020.863281.png,N/A,N/A,2022-119T22:26:59.997000,2022-119T22:27:00.863000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/150p000000T4,Found 2022/119 2022/119
2022_119,C16,2022-04-29T22:27:58.140000Z,2022-119T22:27:58.140000,C:/CALSupportFiles/TimeSequences/Run_WFC_LongAWG_45s_w_Rb-only_HZW_telem.cts,,,3734116076.083984,3734116077.186523,N/A,N/A,img0_image%d0_3734116076.083984.png,img0_image%d1_3734116077.186523.png,N/A,N/A,2022-119T22:27:56.083000,2022-119T22:27:57.186000,N/A,N/A,220427_V40_3733933153_DiffMZI_30sep_T1p0ms/Phase/150p000000T5,Found 2022/119 2022/119
