sector,ring_index,r_inner_kpc,r_center_kpc,r_outer_kpc,co_pixel_count,hi_pixel_count,mean_i_co21_k_kms,co_sigma_mean_k_kms,co_annular_snr,mean_i_hi_k_kms,sigma_mol_he_faceon_msun_pc2,sigma_hi_he_faceon_msun_pc2,q_mol_to_hi,f_sigma,eligible
phi_000_045,16,3.5372006173751744,3.655107304621014,3.773013991866853,167,81,0.49133129727815833,0.03547533289992475,13.849941836041248,1274.317251275283,1.492784421803247,11.483848804738086,0.12998990557828868,0.11503634230410621,True
phi_000_045,17,3.773013991866853,3.890920679112692,4.008827366358531,129,81,0.6668198936390937,0.03942552766836012,16.91340441270065,1281.4240003567184,2.0259616167080825,11.547893164070693,0.1754399341874341,0.14925469952551287,True
phi_000_045,18,4.008827366358531,4.12673405360437,4.244640740850209,83,95,0.9984881014296677,0.0483642238026113,20.645179906221443,1263.4302948959448,3.0336505967098475,11.385738102023373,0.2664430333392908,0.21038690752378159,True
phi_000_045,19,4.244640740850209,4.362547428096049,4.480454115341888,54,91,1.0214560723600916,0.05560567253541978,18.369637948528418,1198.7044499732601,3.103432899191499,10.802443937162016,0.28728988710741904,0.22317419719109927,True
phi_000_045,20,4.480454115341888,4.598360802587727,4.716267489833566,25,102,0.6137544480043566,0.05770487328698088,10.636093852108488,1061.0817508190298,1.864735838870575,9.56222038403543,0.19501075733245368,0.1631874492642759,True
phi_000_045,21,4.716267489833566,4.834174177079405,4.952080864325245,4,107,0.250461471449422,0.05991928609065748,4.179980900815064,844.4734829359993,0.7609630913252157,7.610197372704817,0.099992556573438,0.09090293927526434,True
phi_045_090,1,0.0,0.11790668724583915,0.2358133744916783,10,2,1.9892729436519665,0.07854653049241297,25.3260447174572,689.7896150157374,6.04389681147705,6.216222559956538,0.9722780600569918,0.4929721015245164,True
phi_045_090,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,30,9,2.433095646477237,0.08269412175511145,29.422836772879123,829.4921733588068,7.392338525836426,7.475189317285902,0.9889165627875285,0.49721369980525026,True
phi_045_090,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,51,12,3.28748593852754,0.08613148340573469,38.16822616465766,884.5244704524171,9.988184801410771,7.9711274979610725,1.2530454197308523,0.556156306818058,True
phi_045_090,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,72,19,2.8108755685525773,0.0760691327274162,36.95159216058086,863.0594566660634,8.540126150333805,7.77768981777004,1.0980286370924426,0.5233620827092942,True
phi_045_090,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,92,22,1.951528409521062,0.06227928226664137,31.335113997714753,782.52661257404,5.929219702831687,7.051946676144346,0.8407919082668801,0.45675554335660473,True
phi_045_090,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,116,28,1.709018141781485,0.051181995097399784,33.391002803411794,848.754528154068,5.192414309374271,7.648777150198489,0.6788554833552087,0.4043561164648368,True
phi_045_090,7,1.4148802469500699,1.5327869341959088,1.650693621441748,134,35,1.493436344483679,0.044622805880072336,33.468006214074,912.6921743691707,4.53742418272594,8.224968252791088,0.5516646439560657,0.35553084624623676,True
phi_045_090,8,1.650693621441748,1.7686003086875872,1.8865069959334264,152,38,1.0980736558825508,0.03872798079133037,28.353496191786096,876.5579782121548,3.3362158213300526,7.899335334510616,0.4223413338024521,0.2969338820192866,True
phi_045_090,9,1.8865069959334264,2.0044136831792656,2.1223203704251046,177,45,0.8199687455335473,0.03545617261833368,23.126262226892415,783.2467793920149,2.4912652144873726,7.058436650947352,0.35294858304820315,0.2608736115107992,True
phi_045_090,10,2.1223203704251046,2.2402270576709435,2.358133744916783,195,48,0.7952931868782325,0.03328447479602153,23.89381811646592,707.4112667616587,2.416294843652045,6.375024761007643,0.37902516997755514,0.27485007397198136,True
phi_045_090,11,2.358133744916783,2.4760404321626224,2.5939471194084613,215,54,0.7417859730123775,0.0306212946222499,24.22451376283041,761.068957163232,2.2537268660867493,6.858575307911447,0.3285998570996296,0.24732793349607327,True
phi_045_090,12,2.5939471194084613,2.7118538066543003,2.8297604939001397,237,59,0.8048988489768191,0.029268542351207693,27.500476085157924,903.7304179701691,2.4454791899807056,8.144207001691303,0.3002722290178595,0.23093027930363894,True
phi_045_090,13,2.8297604939001397,2.947667181145979,3.065573868391818,258,66,0.8668994959088854,0.02889762254956884,29.998990208342235,1068.2827696568872,2.6338522905640263,9.627114280348351,0.27358689362818306,0.2148160404264142,True
phi_045_090,14,3.065573868391818,3.183480555637657,3.301387242883496,278,69,0.7945784593624398,0.028142575370894034,28.234035047987067,1188.4063124516863,2.4141233269843303,10.709639532175894,0.22541592737378055,0.1839505447402459,True
phi_045_090,15,3.301387242883496,3.419293930129335,3.5372006173751744,300,74,0.6909238546952089,0.026771372731067986,25.808308809409564,1291.2243041819725,2.0991953345022702,11.636211208307387,0.18040196219570176,0.1528309575664637,True
phi_045_090,16,3.5372006173751744,3.655107304621014,3.773013991866853,319,80,0.5511827060968152,0.025422083449456328,21.681256266531637,1431.122723143574,1.674627612339687,12.896943015688278,0.12984686450910216,0.11492430398124638,True
phi_045_090,17,3.773013991866853,3.890920679112692,4.008827366358531,337,83,0.5468076484304933,0.024294375503308336,22.50758198563411,1484.1964091025013,1.6613351191381422,13.375230651245687,0.12420982953168107,0.11048634006644818,True
phi_045_090,18,4.008827366358531,4.12673405360437,4.244640740850209,362,92,0.5978336211336317,0.023507816795560937,25.431269365963526,1497.7668748574004,1.8163644803462886,13.497524512356943,0.1345701931256663,0.11860896217882673,True
phi_045_090,19,4.244640740850209,4.362547428096049,4.480454115341888,380,95,0.6188343303862406,0.023012408346138942,26.891332757445596,1479.4498245834238,1.880169761615326,13.332455542534378,0.14102201620827026,0.12359272144187057,True
phi_045_090,20,4.480454115341888,4.598360802587727,4.716267489833566,401,101,0.5597379689783876,0.022482000019673726,24.897160772554383,1476.7988793486445,1.7006205894302808,13.308565844552671,0.1277839107003676,0.1133053145092416,True
phi_045_090,21,4.716267489833566,4.834174177079405,4.952080864325245,419,104,0.5595494520257441,0.022262739165843017,25.133899645387856,1410.0017565993728,1.70004782890859,12.70660580871662,0.13379244264761658,0.11800435213272925,True
phi_045_090,22,4.952080864325245,5.069987551571083,5.187894238816923,418,113,0.5685009518407927,0.02213844947403526,25.67934816336394,1338.571666602376,1.7272446705299254,12.062894556425691,0.14318658448438917,0.12525215605899587,True
phi_045_090,23,5.187894238816923,5.305800926062762,5.423707613308601,409,115,0.5245222024889321,0.021991897710395097,23.85070217205502,1246.5815920204993,1.593626494186316,11.233901535278367,0.14185868455244807,0.12423488691864673,True
phi_045_090,24,5.423707613308601,5.54161430055444,5.6595209878002795,413,120,0.42008755009490906,0.02182471760397064,19.248246768539225,1128.989229267766,1.2763285262899708,10.174186685547761,0.12544772036697255,0.11146472474622637,True
phi_045_090,25,5.6595209878002795,5.777427675046118,5.895334362291957,405,127,0.33391440513010767,0.022500829246370858,14.840093290515703,1014.100224760798,1.01451347584668,9.138833867586204,0.11101126145262105,0.09991911450787316,True
phi_045_090,26,5.895334362291957,6.013241049537797,6.131147736783636,270,131,0.20664461589423633,0.027571926271701824,7.494747151791277,982.5365396839923,0.6278367878563893,8.854389325397312,0.07090684233361481,0.0662119612375448,True
phi_045_090,27,6.131147736783636,6.249054424029476,6.366961111275314,164,139,0.20812378477126808,0.03636839403350526,5.722655352324027,903.068745563323,0.6323308639901128,8.138244164830322,0.07769868428410523,0.07209685361703767,True
phi_045_090,28,6.366961111275314,6.484867798521153,6.602774485766992,84,140,0.19079741949140683,0.05299840747447943,3.600059484490782,806.0082905428386,0.5796891366677706,7.263558061931808,0.07980787538629479,0.07390932887736533,True
phi_045_090,29,6.602774485766992,6.7206811730128315,6.838587860258671,18,145,0.16346494440207265,0.06209971457713134,2.632297837682329,775.9753286045593,0.49664640511634583,6.992908038389792,0.07102144092126587,0.0663118759416945,False
phi_090_135,1,0.0,0.11790668724583915,0.2358133744916783,11,4,2.82949426182623,0.07551593028433565,37.46883937167301,728.5546132343695,8.596694285576177,6.565563650656837,1.3093611977573534,0.5669798206659438,True
phi_090_135,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,31,6,2.8865838554433854,0.07813239128576449,36.944778061199735,852.5977160863039,8.770146407333689,7.683411060316101,1.141439178313711,0.5330243276918768,True
phi_090_135,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,50,14,3.095328112326496,0.077779593363046,39.79614675894054,864.8613269241278,9.404362417065288,7.793927850794121,1.206626825023416,0.5468196123332325,True
phi_090_135,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,75,16,2.578692699487048,0.06965574986789855,37.02052887776693,866.5402957961228,7.8346979151070455,7.809058325292961,1.0032833139088024,0.5008194831669606,True
phi_090_135,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,92,26,2.342436482220289,0.06018113482027153,38.92310255058963,950.6961499900319,7.116893853685089,8.567451185963465,0.8306897464843563,0.4537577970705342,True
phi_090_135,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,111,28,2.07921399034979,0.05399124207366898,38.510208517018036,963.5532893424315,6.317159667181476,8.683316716494929,0.7275053845705439,0.421130603162433,True
phi_090_135,7,1.4148802469500699,1.5327869341959088,1.650693621441748,133,32,1.536704631369416,0.04547888269196009,33.78941039026624,906.144223221803,4.6688838006638855,8.165959649649343,0.5717495555913472,0.3637663224127555,True
phi_090_135,8,1.650693621441748,1.7686003086875872,1.8865069959334264,153,40,1.6887675515403728,0.04207559534842626,40.13650995442272,959.4021379112453,5.130888072776446,8.645907511406,0.5934470228842478,0.37242971643328826,True
phi_090_135,9,1.8865069959334264,2.0044136831792656,2.1223203704251046,179,41,1.6123388298215537,0.03885517533425405,41.49611514943143,1104.191638009062,4.898678958901093,9.950716597191299,0.49229408867737223,0.32989079861175014,True
phi_090_135,10,2.1223203704251046,2.2402270576709435,2.358133744916783,195,52,1.2451605621312518,0.034908913685923804,35.66884301625615,1064.5966831068522,3.78310174843392,9.593896131116347,0.3943238176369247,0.2828064848703637,True
phi_090_135,11,2.358133744916783,2.4760404321626224,2.5939471194084613,217,54,1.0440993410197181,0.0316816730293596,32.9559408069184,973.4152863772919,3.172228676910214,8.772190725496825,0.3616233135116371,0.26558249254634736,True
phi_090_135,12,2.5939471194084613,2.7118538066543003,2.8297604939001397,233,57,0.783865573994816,0.029069643729841804,26.965090500580477,928.2753950710301,2.3815749660760304,8.365400590383572,0.28469347526689454,0.22160420423070146,True
phi_090_135,13,2.8297604939001397,2.947667181145979,3.065573868391818,259,68,0.5682252923892989,0.02655162129671521,21.40077572059963,901.0964439058537,1.7264071498240545,8.120470243925585,0.21259940594148125,0.1753253423181547,True
phi_090_135,14,3.065573868391818,3.183480555637657,3.301387242883496,283,64,0.6752879703975906,0.026059746817781074,25.91306719591107,931.3089378674034,2.051689701073451,8.392738168040461,0.24446011063305698,0.1964386873828363,True
phi_090_135,15,3.301387242883496,3.419293930129335,3.5372006173751744,297,77,0.9001880720699937,0.02595661406239462,34.68048913876509,1009.3503799701392,2.734991111137023,9.096029378070494,0.3006796699371684,0.23117119217500587,True
phi_090_135,16,3.5372006173751744,3.655107304621014,3.773013991866853,319,81,0.8536660970308007,0.02505816825650389,34.067378281300755,1078.8100251203673,2.593645994319214,9.721983442600116,0.26678156876448567,0.2105979241746329,True
phi_090_135,17,3.773013991866853,3.890920679112692,4.008827366358531,336,82,0.5519516305074157,0.023759993583484545,23.23029375273378,1016.6922791686687,1.6769637924040295,9.162192855219661,0.18303083321900068,0.15471349357901168,True
phi_090_135,18,4.008827366358531,4.12673405360437,4.244640740850209,362,94,0.28023792057819485,0.02236843742516469,12.528274338149554,917.1289795729588,0.8514312126158579,8.26495170281924,0.10301708264374104,0.09339572728722109,True
phi_090_135,19,4.244640740850209,4.362547428096049,4.480454115341888,386,92,0.15057686612832877,0.021298488773771995,7.069838040047072,800.6999538886088,0.45748927716499144,7.215720574460915,0.06340174518179292,0.059621629801777445,True
phi_090_135,20,4.480454115341888,4.598360802587727,4.716267489833566,394,103,0.07707254400232902,0.020960200262685753,3.677090058129686,761.2588016997763,0.234165203138458,6.86028614244021,0.03413344549724062,0.03300680936861905,True
phi_090_135,21,4.716267489833566,4.834174177079405,4.952080864325245,391,106,0.10586824135472932,0.021045886719049493,5.030353093125016,722.3349853627102,0.3216535611175927,6.509513820029188,0.049412839424027896,0.04708617768689415,True
phi_090_135,22,4.952080864325245,5.069987551571083,5.187894238816923,388,107,0.1453801483296463,0.02125403447526705,6.840120095731597,724.0731819208177,0.44170037990288796,6.525178040572577,0.06769169778302773,0.06340004134487874,True
phi_090_135,23,5.187894238816923,5.305800926062762,5.423707613308601,391,121,-0.05636606980289513,0.021276649481487064,-2.649198589840923,774.760874611594,-0.1712538797877567,6.9819636632574875,-0.024528039395131557,-0.02514479183996459,False
phi_090_135,24,5.423707613308601,5.54161430055444,5.6595209878002795,382,118,-0.0169421361269044,0.021519727990666225,-0.7872839347343392,857.6362060071392,-0.05147434536008169,7.728816752185347,-0.006660055091295464,-0.006704708821417197,False
phi_090_135,25,5.6595209878002795,5.777427675046118,5.895334362291957,382,126,0.15485688204064513,0.021881551096737503,7.077052323943068,904.1795561394154,0.4704930103168789,8.148254529748309,0.05774157012390382,0.05458948740866824,True
phi_090_135,26,5.895334362291957,6.013241049537797,6.131147736783636,244,132,0.19141233820816989,0.027614135128456473,6.931679638625319,887.5082691553874,0.5815574098393439,7.998016793491203,0.07271270176784526,0.06778394778771028,True
phi_090_135,27,6.131147736783636,6.249054424029476,6.366961111275314,135,134,0.009962456196982553,0.03675684136035909,0.2710367873918214,914.3674724932534,0.030268373897894347,8.240065647368908,0.0036733170818316454,0.003659873207062804,False
phi_090_135,28,6.366961111275314,6.484867798521153,6.602774485766992,62,147,-0.030070969891436834,0.05329364716169255,-0.5642505531700941,917.0040471896796,-0.09136294726415121,8.263825841422513,-0.011055768722302144,-0.011179365198397784,False
phi_090_135,29,6.602774485766992,6.7206811730128315,6.838587860258671,7,144,-0.10076996782314082,0.05550942171206113,-1.8153669181757202,882.9196217014322,-0.30616376157050923,7.956664976644391,-0.03847890573113327,-0.04001878477808366,False
phi_135_180,1,0.0,0.11790668724583915,0.2358133744916783,10,2,2.328784697556288,0.07277215389390698,32.001041235516745,718.6728541675317,7.075416399288985,6.4765115508482145,1.09247336992124,0.5220966659003935,True
phi_135_180,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,31,7,2.5884802103558826,0.07624333968848189,33.95024694526761,825.3298681752582,7.864434762391486,7.437679597191307,1.057377460217745,0.5139443202152298,True
phi_135_180,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,51,13,2.839496379228253,0.0711030205628371,39.93496136663921,876.6730772294985,8.627083159896825,7.900372579915108,1.0919843428434266,0.5219849501164051,True
phi_135_180,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,72,19,2.0749526097649795,0.06489463081478558,31.974180047145328,830.6317209810735,6.304212552703688,7.485458653737883,0.8421945593882432,0.4571691709196663,True
phi_135_180,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,95,22,1.5465422359088237,0.05495128033488697,28.143879932984362,986.2881078352079,4.698772844748075,8.888197579492683,0.528653059602245,0.3458293275125491,True
phi_135_180,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,111,28,1.5969191687785624,0.05002194312550422,31.92437296511891,993.8934727421473,4.851830264502876,8.956735347939864,0.5416962850888348,0.35136381291703084,True
phi_135_180,7,1.4148802469500699,1.5327869341959088,1.650693621441748,136,36,2.220156964933036,0.04835129620545678,45.91721710001387,990.0958354724971,6.745378830068157,8.922511929731991,0.7559954957965263,0.4305224572649623,True
phi_135_180,8,1.650693621441748,1.7686003086875872,1.8865069959334264,151,37,1.7013873392675636,0.043480768427135545,39.129652046484054,971.8640856007004,5.16923006855399,8.758211667168656,0.5902152477008006,0.37115431294861395,True
phi_135_180,9,1.8865069959334264,2.0044136831792656,2.1223203704251046,177,42,0.6847981364193889,0.033231935679026714,20.60662800486755,784.3086314381877,2.0805839070089336,7.068005813052824,0.29436646800242017,0.22742127154816696,True
phi_135_180,10,2.1223203704251046,2.2402270576709435,2.358133744916783,195,53,0.18637566315350648,0.030514109399834084,6.107851968129861,613.3918225239805,0.5662547615021875,5.527743535511814,0.10243868187161798,0.09292007216011969,True
phi_135_180,11,2.358133744916783,2.4760404321626224,2.5939471194084613,216,53,0.30421639844238463,0.029050066262121563,10.472141292119975,804.9500610254094,0.9242836818408174,7.254021545207494,0.12741672685704428,0.1130165304645162,True
phi_135_180,12,2.5939471194084613,2.7118538066543003,2.8297604939001397,237,58,0.6312963871052817,0.02712220746796693,23.275995799784486,1044.2530122938463,1.91803253208582,9.410563731342174,0.20381696430127275,0.16930893179394058,True
phi_135_180,13,2.8297604939001397,2.947667181145979,3.065573868391818,254,66,0.7493249000991294,0.027161667444686836,27.587588340262474,1070.2938183278338,2.2766319669312467,9.645237380269512,0.23603690372497935,0.1909626670641041,True
phi_135_180,14,3.065573868391818,3.183480555637657,3.301387242883496,265,69,1.3016734157803695,0.028367193820182726,45.88657672773587,1197.3405983287753,3.9548015933784404,10.790153225361887,0.3665195026223366,0.2682138834601259,True
phi_135_180,15,3.301387242883496,3.419293930129335,3.5372006173751744,171,75,1.6671042063708963,0.037546733367976676,44.40077889153353,1382.682137833145,5.0650695418334974,12.46040779876229,0.4064930798120923,0.2890117880042466,True
phi_135_180,16,3.5372006173751744,3.655107304621014,3.773013991866853,120,78,1.1139122982106178,0.04277562106378282,26.040821161887067,1428.6000276771717,3.3843374831513766,12.874209074601339,0.26287731258210717,0.20815744329480615,True
phi_135_180,17,3.773013991866853,3.890920679112692,4.008827366358531,83,86,0.29578747219235363,0.045929770801650956,6.439994518364143,1309.797816254745,0.8986745462773417,11.803591351833845,0.07613568781654921,0.07074915243358067,True
phi_135_180,18,4.008827366358531,4.12673405360437,4.244640740850209,54,91,0.18873086156774319,0.05126458728806068,3.681505529484636,1190.9651967723726,0.5734104292207001,10.732699598747361,0.05342648640679593,0.050716862634650445,True
phi_135_180,19,4.244640740850209,4.362547428096049,4.480454115341888,23,94,0.191420874031277,0.05211904546000581,3.6727624679574413,1216.626948338556,0.5815833437536542,10.96395729753146,0.05304502087805449,0.05037298484524837,True
phi_135_180,20,4.480454115341888,4.598360802587727,4.716267489833566,2,100,-0.22170402550247104,0.05534075867956332,-4.006161657200837,1228.6948410514362,-0.6735909504535259,11.072710322076821,-0.06083343019554274,-0.06477384539806268,False
phi_180_225,1,0.0,0.11790668724583915,0.2358133744916783,11,3,1.7791033912777605,0.06989408087871939,25.45427837251156,762.7074276070122,5.4053504061094335,6.8733408200541835,0.7864225778442953,0.44022203234426427,True
phi_180_225,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,32,7,1.903568834338044,0.07122498806048129,26.72613764036875,798.8531229908767,5.7835068058391315,7.199077366675532,0.8033677805173945,0.4454819417295482,True
phi_180_225,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,51,14,2.4130206545104453,0.06964360960018266,34.64812734956398,834.1674855928059,7.331345799661919,7.51732213684591,0.9752602943177818,0.4937376087208894,True
phi_180_225,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,74,17,2.555392631206618,0.06724963000820239,37.998612496380105,828.3004616223647,7.7639066198065825,7.464449890046384,1.0401177225611113,0.5098322077489599,True
phi_180_225,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,91,24,2.020944928135608,0.060548051101283216,33.37753885348058,808.7716060195747,6.140124031901823,7.288460414232913,0.8424445881480515,0.4572428357234025,True
phi_180_225,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,111,28,3.5764338030911706,0.053181001658535114,67.25021514364768,1133.9413066872492,10.866078950070527,10.218813648180333,1.063340552453019,0.5153490300904803,True
phi_180_225,7,1.4148802469500699,1.5327869341959088,1.650693621441748,134,34,2.4691395491577075,0.04475114157409955,55.17489526092363,1019.5991300728929,7.501848700988036,9.188388715197716,0.8164487739379027,0.44947525394174087,True
phi_180_225,8,1.650693621441748,1.7686003086875872,1.8865069959334264,151,38,0.6976562390618527,0.03662366865127459,19.0493269722604,669.9838428525775,2.1196499616749986,6.037737576915463,0.3510669244352746,0.2598442150317722,True
phi_180_225,9,1.8865069959334264,2.0044136831792656,2.1223203704251046,180,42,0.018619288717931688,0.0309064602815991,0.6024400254278593,749.4165377622834,0.05656994434744907,6.75356643160849,0.008376306788467597,0.00830672709392084,False
phi_180_225,10,2.1223203704251046,2.2402270576709435,2.358133744916783,196,51,0.034790639719570464,0.030640119433080155,1.135460316842279,818.7278166821325,0.10570245633781,7.378183454396193,0.014326352413320463,0.014124006912799521,False
phi_180_225,11,2.358133744916783,2.4760404321626224,2.5939471194084613,218,50,0.3251297280842792,0.02898977511419679,11.21532425841612,823.1921836731577,0.9878234825219496,7.418415284799878,0.1331582884751642,0.11751075717263545,True
phi_180_225,12,2.5939471194084613,2.7118538066543003,2.8297604939001397,237,63,0.6478641442277613,0.02718821599413059,23.8288582217981,897.5433471452259,1.9683694226394366,8.088450567548433,0.24335556064800665,0.1957248339494904,True
phi_180_225,13,2.8297604939001397,2.947667181145979,3.065573868391818,252,62,0.4387152996044741,0.026349375860308197,16.649931365749726,773.192316063916,1.3329241765877966,6.967828180759007,0.1912969352873166,0.1605787185553194,True
phi_180_225,14,3.065573868391818,3.183480555637657,3.301387242883496,261,72,0.36441443745056834,0.026044810430244324,13.991825297656804,792.9734879331894,1.107180019510198,7.1460914717094655,0.15493504720634954,0.13415044212323368,True
phi_180_225,15,3.301387242883496,3.419293930129335,3.5372006173751744,170,75,0.07417398974699134,0.03251695823233728,2.2810863555259364,849.6579308011056,0.22535868773410753,7.656918403405253,0.02943203464645568,0.028590556399931452,False
phi_180_225,16,3.5372006173751744,3.655107304621014,3.773013991866853,117,77,0.06140055868038428,0.03867932949102264,1.587425622117756,987.4816420851082,0.18654988598498212,8.898953430796913,0.020963126443541386,0.020532696921743955,False
phi_180_225,17,3.773013991866853,3.890920679112692,4.008827366358531,85,89,0.20943631683105124,0.04482494003925702,4.6723167202818345,1027.1507323849444,0.6363186567947149,9.256441987723315,0.06874333114588252,0.06432164687491193,True
phi_180_225,18,4.008827366358531,4.12673405360437,4.244640740850209,52,87,0.2433998332401399,0.05320374310271088,4.574862952222209,1021.9228678902738,0.7395081106031978,9.209329696519243,0.08029988446202574,0.07433110529490981,True
phi_180_225,19,4.244640740850209,4.362547428096049,4.480454115341888,21,97,0.7331488178909301,0.05728333952107496,12.79863960482261,925.7278231813577,2.227485080380403,8.34244246879264,0.2670063460087338,0.21073797053175394,True
phi_180_225,20,4.480454115341888,4.598360802587727,4.716267489833566,1,94,0.36728036550119897,0.059957956755563924,6.125631782259098,883.2369520075163,1.115887408540147,7.959524683089222,0.14019523187244554,0.12295721640776802,True
phi_225_270,1,0.0,0.11790668724583915,0.2358133744916783,10,3,1.6796875049911961,0.06687998906466872,25.114948858126226,623.2921577513365,5.1033006747968175,5.616963039331132,0.908551585449727,0.4760424566861461,True
phi_225_270,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,31,8,1.1332296252648035,0.06303778137557833,17.976990949491626,728.7141159093127,3.4430282383650455,6.567001051430597,0.5242923232995363,0.3439578585324335,True
phi_225_270,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,51,13,1.4447602536224633,0.06419324632506657,22.506421412408063,822.5729054330337,4.389534336191769,7.412834494246716,0.592153290296525,0.37191977299261264,True
phi_225_270,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,71,17,1.5043451693252898,0.06066663279672136,24.79691223948381,944.8472084768318,4.570567855587711,8.514741894036257,0.5367829010517566,0.34929000100429836,True
phi_225_270,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,95,23,1.9277853080856269,0.05717279861999734,33.71857517241328,1029.05108218487,5.85708236465588,9.273567495328757,0.6315889076783218,0.38710051576474896,True
phi_225_270,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,113,28,2.303255823252608,0.0541183106184231,42.55964010947022,994.5988930735215,6.997853447207933,8.963092430857152,0.7807409664901469,0.4384360112908464,True
