sector,ring_index,r_inner_kpc,r_center_kpc,r_outer_kpc,co_pixel_count,hi_pixel_count,mean_i_co21_k_kms,co_sigma_mean_k_kms,co_annular_snr,mean_i_hi_k_kms,sigma_mol_he_faceon_msun_pc2,sigma_hi_he_faceon_msun_pc2,q_mol_to_hi,f_sigma,eligible
phi_090_135,24,5.423707613308601,5.54161430055444,5.6595209878002795,382,1933,-0.0169421361269044,0.021519727990666225,-0.7872839347343392,715.5789812827104,-0.05147434536008169,6.4486302925549515,-0.007982213745376233,-0.008046442166640163,False
phi_090_135,25,5.6595209878002795,5.777427675046118,5.895334362291957,382,2020,0.15485688204064513,0.021881551096737503,7.077052323943068,762.4011113465548,0.4704930103168789,6.870580369610618,0.06847936928267728,0.06409049276136314,True
phi_090_135,26,5.895334362291957,6.013241049537797,6.131147736783636,244,2101,0.19141233820816989,0.027614135128456473,6.931679638625319,755.6611348400182,0.5815574098393439,6.809841278877056,0.08539955426615212,0.07868029236836335,True
phi_090_135,27,6.131147736783636,6.249054424029476,6.366961111275314,135,2178,0.009962456196982553,0.03675684136035909,0.2710367873918214,762.9358637952474,0.030268373897894347,6.875399433515312,0.004402416789102605,0.004383120465974539,False
phi_090_135,28,6.366961111275314,6.484867798521153,6.602774485766992,62,2263,-0.030070969891436834,0.05329364716169255,-0.5642505531700941,775.1341263403169,-0.09136294726415121,6.9853273204743,-0.013079265018313803,-0.013252599276431768,False
phi_090_135,29,6.602774485766992,6.7206811730128315,6.838587860258671,7,2354,-0.10076996782314082,0.05550942171206113,-1.8153669181757202,723.7134264539449,-0.30616376157050923,6.5219360085086535,-0.046943692972620646,-0.049255949125440346,False
phi_135_180,1,0.0,0.11790668724583915,0.2358133744916783,10,40,2.328784697556288,0.07277215389390698,32.001041235516745,566.671523619031,7.075416399288985,5.106711137025742,1.3855133391018195,0.5808030147605401,True
phi_135_180,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,31,125,2.5884802103558826,0.07624333968848189,33.95024694526761,693.450853900988,7.864434762391486,6.249216787849294,1.258467265479212,0.5572218312458846,True
phi_135_180,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,51,206,2.839496379228253,0.0711030205628371,39.93496136663921,765.9043594353863,8.627083159896825,6.902150821425004,1.2499122930083546,0.5555382300423358,True
phi_135_180,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,72,288,2.0749526097649795,0.06489463081478558,31.974180047145328,765.8282692005033,6.304212552703688,6.9014651140377445,0.9134600332733364,0.47738652356939465,True
phi_135_180,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,95,366,1.5465422359088237,0.05495128033488697,28.143879932984362,848.9275774517128,4.698772844748075,7.650336629965345,0.614191645677866,0.3804948732837367,True
phi_135_180,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,111,459,1.5969191687785624,0.05002194312550422,31.92437296511891,874.5467737567465,4.851830264502876,7.881210830696349,0.6156199052061382,0.3810425355755881,True
phi_135_180,7,1.4148802469500699,1.5327869341959088,1.650693621441748,136,536,2.220156964933036,0.04835129620545678,45.91721710001387,876.5824969823528,6.745378830068157,7.899556291928834,0.8538933809434427,0.4605946543208963,True
phi_135_180,8,1.650693621441748,1.7686003086875872,1.8865069959334264,151,615,1.7013873392675636,0.043480768427135545,39.129652046484054,770.1698542180566,5.16923006855399,6.9405904620345655,0.7447824643782082,0.4268626488309119,True
