sector,ring_index,r_inner_kpc,r_center_kpc,r_outer_kpc,co_pixel_count,hi_pixel_count,mean_i_co21_k_kms,co_sigma_mean_k_kms,co_annular_snr,mean_i_hi_k_kms,sigma_mol_he_faceon_msun_pc2,sigma_hi_he_faceon_msun_pc2,q_mol_to_hi,f_sigma,eligible
phi_000_045,1,0.0,0.19164684814259958,0.38329369628519916,17,27,148.09870596492988,1.4776417199637675,100.22639721390739,257.28276171967764,831.2249421840258,4.283169189684702,194.0677347478807,0.9948735755746974,True
phi_000_045,2,0.38329369628519916,0.5749405444277987,0.7665873925703983,45,80,44.14374389648439,1.2953453616152817,34.07874471518361,310.3709038958265,247.76300865742041,5.166965264426115,47.95135944946961,0.9795715581498353,True
phi_000_045,3,0.7665873925703983,0.9582342407129979,1.1498810888555975,75,127,18.784489898681652,0.8768126988242267,21.423606117784285,320.31006413496107,105.43060743343388,5.332429536587435,19.77158942467821,0.9518573191701967,True
phi_000_045,4,1.1498810888555975,1.341527936998197,1.5331747851407966,103,185,9.071752950983143,0.5285481317399853,17.163532337384012,242.31837402512838,50.9164970285046,4.034046380650084,12.621693511689234,0.9265876890313333,True
phi_000_045,5,1.5331747851407966,1.7248216332833963,1.9164684814259958,134,239,6.729241452999966,0.368140249013703,18.279015866992278,279.6124402008557,37.76881979668887,4.654907234810142,8.113764225900697,0.8902758536195102,True
phi_000_045,6,1.9164684814259958,2.1081153295685953,2.299762177711195,162,285,9.753661556008415,0.33095635996438816,29.47114102009684,375.54313166517187,54.74380555962133,6.251933709801071,8.756299746716797,0.8975021241699219,True
phi_000_045,7,2.299762177711195,2.4914090258537946,2.683055873996394,192,347,8.602705736955004,0.3008792947251024,28.591883482094854,404.25519055472216,48.283903172792975,6.729923782614911,7.1745096575272465,0.8776685034460531,True
phi_000_045,8,2.683055873996394,2.8747027221389936,3.0663495702815933,218,395,6.443046857457644,0.28117274024650396,22.914905804200753,458.17935493074157,36.162512134626105,7.627637713742987,4.740984495038459,0.8258138476311456,True
phi_000_045,9,3.0663495702815933,3.257996418424193,3.4496432665667927,255,442,6.67392263879963,0.25541905552958544,26.129305916357456,460.9288117128891,37.458335124754925,7.673409877019495,4.8815762125435285,0.8299775495780675,True
phi_000_045,10,3.4496432665667927,3.641290114709392,3.8329369628519916,276,504,7.6785289118255395,0.23891165724504357,32.13961595833699,541.3197601000345,43.09682997704225,9.011735192558968,4.782300972694748,0.8270584660462657,True
phi_000_045,11,3.8329369628519916,4.024583810994591,4.2162306591371905,315,549,6.412009750850619,0.21773718688514165,29.4483907070638,600.7758022698408,35.988311982255475,10.001542229222286,3.598276261545506,0.7825272029949991,True
phi_000_045,12,4.2162306591371905,4.407877507279791,4.59952435542239,337,603,4.240599432932524,0.21423998668035912,19.793687904113792,448.8425727146779,23.800964333203922,7.472201657120538,3.185267933785366,0.7610666710421213,True
phi_000_045,13,4.59952435542239,4.791171203564989,4.982818051707589,375,661,3.106173684683944,0.1840259392927892,16.878999214029033,432.45668448035855,17.43383930765986,7.19941411721018,2.421563619459577,0.7077359619114881,True
phi_000_045,14,4.982818051707589,5.1744648998501885,5.366111747992788,395,712,2.186560439634951,0.1727976368902871,12.653879294791775,418.2166172003943,12.272379850826209,6.96234958546734,1.7626779150019423,0.6380323618002003,True
phi_000_045,15,5.366111747992788,5.557758596135388,5.749405444277987,432,758,2.0690337072689235,0.1663616719312134,12.436961490290983,450.537481689242,11.612744436191576,7.5004180127389635,1.548279631410956,0.6075783883080719,True
phi_000_045,16,5.749405444277987,5.941052292420586,6.1326991405631865,451,817,1.9071887598420496,0.15548842694431325,12.26579236360203,548.2508711187818,10.704366768803066,9.127122329137235,1.172808513218966,0.5397661625881045,True
phi_000_045,17,6.1326991405631865,6.324345988705787,6.515992836848386,495,869,2.254277829419483,0.14912276742738245,15.116925928277432,739.846096212345,12.652453282540257,12.316744360268794,1.0272563034883138,0.5067224611514128,True
phi_000_045,18,6.515992836848386,6.707639684990985,6.899286533133585,511,914,1.5046995475297869,0.13871983112502628,10.847039931685195,657.0517216902055,8.445339115224655,10.93840749983497,0.7720812298638602,0.4356917825506087,True
phi_000_045,19,6.899286533133585,7.0909333812761846,7.282580229418784,558,979,0.7393109862601709,0.12268822250900244,6.025932816867755,493.2107962076035,4.149487517842653,8.21083104136587,0.5053675440327154,0.33571040244357264,True
phi_000_045,20,7.282580229418784,7.474227077561384,7.665873925703983,570,1025,0.9350878858910228,0.11900643435731499,7.857456539563531,436.8636186448163,5.248313068115582,7.272779485756481,0.7216378660172833,0.4191577568438768,True
phi_000_045,21,7.665873925703983,7.857520773846582,8.049167621989183,613,1073,0.892432490575088,0.11275798353303984,7.914583629580352,580.4860943650373,5.008903626457659,9.66376502571013,0.5183180275111858,0.3413764561307412,True
phi_000_045,22,8.049167621989183,8.240814470131781,8.432461318274381,628,1137,0.6440557697090858,0.10765746960153032,5.9824531645868335,648.5322103183631,3.614854136986832,10.796577132440197,0.3348148299821221,0.2508324169477548,True
phi_000_045,23,8.432461318274381,8.624108166416981,8.815755014559581,673,1179,0.28215028676998916,0.10162633311667789,2.776350165523049,483.6087601993002,1.5836084068359646,8.050979116137324,0.19669761702173486,0.16436701654948008,False
phi_000_045,24,8.815755014559581,9.007401862702181,9.19904871084478,688,1231,0.019251393564975218,0.10312074631247145,0.18668788050311996,397.81056225116737,0.10805117032418785,6.622635469926356,0.01631543375969467,0.01605351371998589,False
phi_000_045,25,9.19904871084478,9.390695558987378,9.582342407129978,733,1296,-0.0024256777119706324,0.10334157000639065,-0.023472429457193543,370.44544088198,-0.013614459375271856,6.167068824352988,-0.00220760620045459,-0.0022124905082189813,False
phi_000_045,26,9.582342407129978,9.773989255272578,9.965636103415179,741,1336,0.3691477049578887,0.1053038891519718,3.5055467365041424,334.7556327130116,2.071893725956312,5.572915194652614,0.37177915930684874,0.2710196876694835,True
phi_000_045,27,9.965636103415179,10.157282951557779,10.348929799700377,736,1392,-0.1785267331306377,0.10925934398183434,-1.6339722226441324,280.98270097229044,-1.0020065500096795,4.677718940805577,-0.21420837008157617,-0.27260200023231856,False
phi_000_045,28,10.348929799700377,10.540576647842975,10.732223495985576,323,1448,0.06057677367174516,0.1675440799501225,0.36155723132550394,220.5699002729195,0.33999571343260004,3.671984064171914,0.09259182705883394,0.08474512143119668,False
phi_000_045,29,10.732223495985576,10.923870344128176,11.115517192270776,81,1488,0.2969822968459794,0.34136852168424564,0.8699756362441584,202.04023219688682,1.6668551620156307,3.363507495948427,0.4955705209586929,0.33135884534620375,False
phi_045_090,1,0.0,0.19164684814259958,0.38329369628519916,14,27,164.65179225376673,1.4843071637909044,110.92838212358137,211.3613728647493,924.1314811288283,3.5186831565890917,262.63560542480167,0.9962068856428226,True
phi_045_090,2,0.38329369628519916,0.5749405444277987,0.7665873925703983,44,79,61.28550538149746,1.3111893056594814,46.7403944777242,380.61933350277457,343.97357043428343,6.33644085348266,54.28498085723112,0.9819119047434887,True
