window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_PR4_LRGz3,PR4,LRGz3,2918,-1.3483751532270266e-10,5.7234145047906256e-11,-2.3868058705820215e-11,4.0738263427148254e-11,1.11132683619931e-11,2.6707449976889183e-11,-1.674569038721574e-11,-4.945752122658454e-11,2.5697820364739107e-11,4.964578769712717e-11,-1.7028598725718878e-11,-5.959158117227205e-11
wl_PR4_LRGz3,PR4,LRGz3,2919,-1.2566725163648833e-10,4.697046905714386e-11,-1.5955789085522176e-11,3.8613428829838684e-11,1.2571122424727172e-11,2.5352892167248175e-11,-1.6504405277656415e-11,-4.902540720166214e-11,2.3585985827842637e-11,5.125859051384185e-11,-1.6068144629546634e-11,-5.792287986925838e-11
wl_PR4_LRGz3,PR4,LRGz3,2920,-1.4237398115483305e-10,5.6640695606111946e-11,-1.8591062082137984e-11,3.7933899945071156e-11,1.2832830608577108e-11,2.5179814162584805e-11,-1.7030167363018133e-11,-4.7545519838741196e-11,2.1652495287284657e-11,5.228610703505653e-11,-1.5800574927334276e-11,-5.7481587830699293e-11
wl_PR4_LRGz3,PR4,LRGz3,2921,-1.249869195003483e-10,3.86224617920302e-11,-7.067615116062781e-12,3.40099139017908e-11,1.3496504376254356e-11,2.478225433843846e-11,-1.650796519688448e-11,-4.745870052527383e-11,2.0314324938486744e-11,5.2634246753433395e-11,-1.4095961228911397e-11,-5.601433778825637e-11
wl_PR4_LRGz3,PR4,LRGz3,2922,-1.3163951782298626e-10,4.7212815216733806e-11,-1.0151295469317622e-11,3.31422425276705e-11,1.3351008049193612e-11,2.5047460545122965e-11,-1.7267735609735428e-11,-4.6626661999413087e-11,1.9526203830404512e-11,5.243319817391421e-11,-1.2152525863750067e-11,-5.66584989802015e-11
wl_PR4_LRGz3,PR4,LRGz3,2923,-1.2638589733649626e-10,3.7126699906537205e-11,2.0113796690847447e-12,2.8273012197443027e-11,1.3972572112337735e-11,2.3540580550751142e-11,-1.6342212444058673e-11,-4.63396767323737e-11,1.86353800105663e-11,5.264729142852186e-11,-1.0476475377015667e-11,-5.602232206543842e-11
wl_PR4_LRGz3,PR4,LRGz3,2924,-1.196334969717864e-10,3.79932261402935e-11,3.972783590653492e-14,2.5155992227571982e-11,1.5869544573295916e-11,2.2201551371520393e-11,-1.5988699363969134e-11,-4.4570270809237264e-11,1.6254888743703897e-11,5.2752707495603207e-11,-8.922009701581734e-12,-5.644832921984269e-11
wl_PR4_LRGz3,PR4,LRGz3,2925,-1.1033999641150628e-10,2.0642217193077193e-11,1.3179969110508989e-11,2.006287603331515e-11,1.64170117209298e-11,2.1117993681173565e-11,-1.3890008241273902e-11,-4.532754612949128e-11,1.4895196343981514e-11,5.296952419594242e-11,-6.975895171528766e-12,-5.618559120693613e-11
wl_PR4_LRGz3,PR4,LRGz3,2926,-1.1962232870473286e-10,1.154398531912174e-11,1.6055702532515014e-11,1.8069631486710625e-11,1.7484151008354646e-11,1.810060205278503e-11,-1.0832941899178267e-11,-4.485072126411947e-11,1.2474978322909153e-11,5.2861683896992544e-11,-4.929743864010973e-12,-5.6517810124350596e-11
wl_PR4_LRGz3,PR4,LRGz3,2927,-1.0459923989009777e-10,-3.707412539982368e-12,2.9522081167584334e-11,1.3955179580106008e-11,1.664907666820046e-11,1.787761377047292e-11,-1.0077633029361866e-11,-4.515705498796853e-11,1.1759821640097361e-11,5.209337658784832e-11,-2.194912944639935e-12,-5.6046282337432914e-11
wl_PR4_LRGz3,PR4,LRGz3,2928,-1.0463967396770236e-10,-4.9053411269536185e-12,2.801371601498521e-11,1.2703398137082667e-11,1.8497016462900756e-11,1.4897017856157155e-11,-8.004159674131424e-12,-4.575848880455746e-11,1.0491355049167348e-11,5.197296482881794e-11,-4.816916463979128e-13,-5.6192799643507325e-11
wl_PR4_LRGz3,PR4,LRGz3,2929,-1.0409118579786581e-10,-1.3129071826370418e-11,3.82154386063883e-11,7.472605722059708e-12,1.8934413799849745e-11,1.4296239989693568e-11,-6.893008804504332e-12,-4.55604409762121e-11,1.0085312268637375e-11,5.076472950726654e-11,1.0701558667023091e-12,-5.541026552110603e-11
