window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_DR6_LRGz4,DR6,LRGz4,2915,-1.0408229052671137e-11,-1.270240325264765e-10,8.309620179541058e-11,-8.410887005905365e-11,1.0290677524944146e-10,1.920063547289855e-11,5.242673484394313e-11,4.1558475086081644e-11,-5.91339634916273e-11,2.0166819821338564e-11,-4.5373443907958326e-11,-1.7692638909984394e-11
wl_DR6_LRGz4,DR6,LRGz4,2916,-7.112814810434573e-11,-1.1161242150182385e-10,7.835190504111911e-11,-8.653626984432117e-11,1.1129618012201327e-10,2.1505866940691173e-11,5.0825798288306046e-11,4.0232152505090326e-11,-6.570079002311602e-11,2.398651236024125e-11,-4.3614483639924734e-11,-2.0878153800562105e-11
wl_DR6_LRGz4,DR6,LRGz4,2917,-4.051314114424725e-11,-1.3093611118975223e-10,7.987205814931368e-11,-7.074958219047146e-11,9.228482248630855e-11,2.6800562261082275e-11,4.66669248708153e-11,3.939107600266791e-11,-5.900480466945725e-11,1.9995260610447036e-11,-4.235679895907549e-11,-1.9153048712802777e-11
wl_DR6_LRGz4,DR6,LRGz4,2918,-6.828860312028507e-11,-1.221466568095664e-10,7.712700890908702e-11,-7.455061080521612e-11,9.752313547188529e-11,3.425622594485032e-11,4.1639549835739996e-11,4.109659244402138e-11,-6.793371817776482e-11,2.3517323853133397e-11,-4.117108608502612e-11,-1.9756744045729658e-11
wl_DR6_LRGz4,DR6,LRGz4,2919,-1.733505475776296e-11,-1.172756670586942e-10,7.872099534578053e-11,-6.681291470711421e-11,7.429177442949231e-11,4.0650784192674447e-11,3.959233649633023e-11,3.6374985659717175e-11,-5.781550885617874e-11,1.9904011723862428e-11,-4.048261564631587e-11,-1.699411456909917e-11
wl_DR6_LRGz4,DR6,LRGz4,2920,-3.921674554324107e-11,-8.462639715238643e-11,6.034852876530168e-11,-5.449765239366849e-11,7.773902218396484e-11,3.9334994117025935e-11,3.777622227247611e-11,3.5560708052134525e-11,-6.198260298328687e-11,2.2185397200779768e-11,-4.03332911418458e-11,-1.6579397670963266e-11
wl_DR6_LRGz4,DR6,LRGz4,2921,-5.377767883744924e-12,-8.691691218430744e-11,6.800323208876133e-11,-4.93580624338587e-11,5.397915207080775e-11,4.8265945723033504e-11,4.023738032412424e-11,2.7406072995063852e-11,-5.052787157449464e-11,1.8003949425717247e-11,-4.141594911235924e-11,-1.4921877008859004e-11
wl_DR6_LRGz4,DR6,LRGz4,2922,3.611496430521477e-11,-6.510957654318837e-11,4.877870073888293e-11,-3.313156520399236e-11,5.077514599371178e-11,4.571320744496328e-11,3.926567192759894e-11,2.9550151865666884e-11,-5.700603032048914e-11,2.0701167303376027e-11,-4.0802151202747414e-11,-1.5991830240213157e-11
wl_DR6_LRGz4,DR6,LRGz4,2923,2.939637675597619e-11,-9.059231537990387e-11,6.60615656335379e-11,-2.5948208829751517e-11,3.270344544034384e-11,5.0057537650559075e-11,4.164737549527728e-11,2.5304722079284975e-11,-4.945553246514889e-11,1.7563621663471467e-11,-4.183290971278692e-11,-1.3794390346155841e-11
wl_DR6_LRGz4,DR6,LRGz4,2924,5.182050205274386e-11,-8.010609953534049e-11,5.86857161963583e-11,-1.9748085566179748e-11,2.8462318765612718e-11,5.186352344997748e-11,3.8159307452986813e-11,3.0024815226251505e-11,-5.707294006092881e-11,1.9264398133852844e-11,-3.9702002566786206e-11,-1.3797984757521402e-11
wl_DR6_LRGz4,DR6,LRGz4,2925,2.765888769693881e-11,-1.0827706332247584e-10,7.619922178428596e-11,-1.4646890630767342e-11,1.4287035629512116e-11,5.263924189618342e-11,3.9706295227842626e-11,2.8307616564764734e-11,-4.9850094141592115e-11,1.646408077190841e-11,-4.201593581028822e-11,-1.1226313523858762e-11
wl_DR6_LRGz4,DR6,LRGz4,2926,1.1372767734594994e-11,-7.519713771299408e-11,7.098791009794863e-11,-8.043184988340665e-12,7.963173177203097e-12,5.5017212318514284e-11,3.758642405775192e-11,3.108612360855508e-11,-5.5444117234861866e-11,1.8258796437167348e-11,-4.089387647733943e-11,-1.0857085851895366e-11
wl_DR6_LRGz4,DR6,LRGz4,2927,9.900297755051623e-12,-1.1719686099035402e-10,8.356257852945222e-11,-3.006435251251647e-12,-7.686938961649941e-12,6.14807077572956e-11,3.342715070767088e-11,3.031974912835668e-11,-4.604498546555712e-11,1.4407219711241316e-11,-4.3769488196865654e-11,-9.093631273012357e-12
wl_DR6_LRGz4,DR6,LRGz4,2928,1.810558154923286e-11,-1.0186259719549521e-10,7.744117965042162e-11,9.429671291700168e-12,-1.1071981353801052e-11,6.19736698860769e-11,2.977947546870432e-11,3.7661013308114166e-11,-5.57513540489954e-11,1.8983101854907292e-11,-4.534958331064918e-11,-9.13829088585711e-12
wl_DR6_LRGz4,DR6,LRGz4,2929,1.086154661779565e-11,-1.0705227176302964e-10,7.25344573502542e-11,1.9750810922845296e-11,-2.7536936753173104e-11,7.005969827110737e-11,2.145422935406709e-11,4.1043260407837727e-11,-4.824642989129259e-11,1.6770845072507648e-11,-4.7885244902837314e-11,-6.929242113459761e-12
wl_DR6_LRGz4,DR6,LRGz4,2930,1.0603304512395688e-11,-9.507015800112445e-11,6.739719227120369e-11,2.7677662427463175e-11,-2.0696252623585432e-11,5.907450740917438e-11,2.337140043867525e-11,4.640202145594059e-11,-5.690461879820527e-11,2.0555910488643873e-11,-4.8047304539937446e-11,-7.0366513520557796e-12
wl_DR6_LRGz4,DR6,LRGz4,2931,-4.1723433889024626e-11,-7.555066070324062e-11,6.007998146552559e-11,3.5164220934282896e-11,-3.4748711313309374e-11,6.776226776838835e-11,1.7842355518021796e-11,4.814313207666454e-11,-5.04261821861934e-11,1.9207547918468552e-11,-5.05935342552177e-11,-4.995130022763909e-12
wl_DR6_LRGz4,DR6,LRGz4,2932,-2.8311756773861723e-11,-5.3866646893448694e-11,6.044315803941591e-11,3.057831268885472e-11,-2.7640177677509622e-11,6.183336293529888e-11,1.9693377494973805e-11,4.880986348012688e-11,-5.480115801355911e-11,1.977568795313678e-11,-4.954968849051129e-11,-4.758042499759661e-12
wl_DR6_LRGz4,DR6,LRGz4,2933,-8.484385599591059e-11,-5.899471388749221e-11,6.579392890410601e-11,3.436499544576806e-11,-4.556383691438906e-11,7.402449054248458e-11,1.533723058360806e-11,4.759754076597345e-11,-4.78443971236168e-11,1.8167933456347495e-11,-5.181731046994377e-11,-2.1644237651404344e-12
wl_DR6_LRGz4,DR6,LRGz4,2934,-5.801282979450738e-11,-5.7276986478529445e-11,5.5726113321977937e-11,4.2458151266121135e-11,-3.9446145478960743e-11,7.15034975806941e-11,1.0413049655019911e-11,4.94046191196541e-11,-4.96435677775861e-11,1.8070391588846463e-11,-4.9895509120998974e-11,-3.371211055263011e-12
wl_DR6_LRGz4,DR6,LRGz4,2935,-8.701791729365979e-11,-8.551008538570065e-11,5.708884011572307e-11,5.6340135878226035e-11,-6.285057170979131e-11,8.42243072317694e-11,7.290986898893556e-12,4.3053145785318115e-11,-3.8887315346275455e-11,1.7672652313991506e-11,-5.261797691634332e-11,-1.5908445309377802e-12
wl_DR6_LRGz4,DR6,LRGz4,2936,-9.976562808522715e-11,-7.20264034107194e-11,4.1100340467250496e-11,7.707991123248086e-11,-6.447994137953081e-11,7.891431788952694e-11,5.208446835701374e-12,4.61930082340814e-11,-4.146227559793235e-11,1.911231303523097e-11,-5.0500973247063513e-11,-4.149262656270099e-12
wl_DR6_LRGz4,DR6,LRGz4,2937,-1.339935293023224e-10,-9.774638482374968e-11,4.0531591061298286e-11,8.911884029917768e-11,-8.350471237330602e-11,8.961413893043302e-11,2.302011299655307e-12,4.02684124942934e-11,-3.073386741065123e-11,1.7647117797256073e-11,-5.095589410970342e-11,-3.5647378781001703e-12
wl_DR6_LRGz4,DR6,LRGz4,2938,-1.3104568561568303e-10,-7.273787498788e-11,3.7309716879262866e-11,9.300318511270802e-11,-8.821760918570072e-11,9.43041895067433e-11,1.4028965378291682e-12,4.249561926410806e-11,-3.509015934508488e-11,1.9526192001899806e-11,-5.136335568735417e-11,-3.0289649441165487e-12
wl_DR6_LRGz4,DR6,LRGz4,2939,-2.1847254389244578e-10,-7.864690819691376e-11,4.1046350553538444e-11,9.603468654742403e-11,-1.0296289252640986e-10,1.0487885757902597e-10,-5.380269983796862e-12,4.506488024147608e-11,-3.110766202021545e-11,1.8464215845169726e-11,-5.130631303349195e-11,-1.1599088148414795e-12
wl_DR6_LRGz4,DR6,LRGz4,2940,-1.6737827549806004e-10,-7.512393786839243e-11,4.141047075392484e-11,9.668765457231009e-11,-9.855153714879128e-11,1.0652363647543077e-10,-6.611969755965835e-12,4.3969911449797874e-11,-3.3475083880582064e-11,2.11614536895731e-11,-5.278564920357273e-11,6.175667324178297e-13
wl_DR6_LRGz4,DR6,LRGz4,2941,-2.752629233456458e-10,-6.781313958570466e-11,3.1549905005795577e-11,1.0602633869098768e-10,-1.120940226789058e-10,1.1652210819405133e-10,-1.3943990767607902e-11,4.3782783651609634e-11,-2.885370807124945e-11,2.2495496034303843e-11,-5.39487986645058e-11,7.957795220460401e-13
wl_DR6_LRGz4,DR6,LRGz4,2942,-2.2539630320792364e-10,-7.588315751616852e-11,3.258891056070912e-11,1.1349561988833527e-10,-1.0859145693735996e-10,1.139980482501222e-10,-1.3517876933101847e-11,4.373181594229082e-11,-3.296804892124564e-11,2.652926974855251e-11,-5.609452290685403e-11,1.1612642651145708e-12
wl_DR6_LRGz4,DR6,LRGz4,2943,-3.027006081499526e-10,-6.361504879287444e-11,2.393497708459419e-11,1.1791306178090887e-10,-1.1551159489607854e-10,1.211734361490475e-10,-2.0598561782058697e-11,4.0931045713914497e-11,-2.5972394437485322e-11,2.6535242519320968e-11,-5.5607343523561474e-11,-2.57384716369297e-13
wl_DR6_LRGz4,DR6,LRGz4,2944,-2.6360582012521826e-10,-5.6145601899266354e-11,2.0163300648737385e-11,1.2585790010593702e-10,-1.1046638972083812e-10,1.1736554725545664e-10,-2.022980606588683e-11,4.3423682914739506e-11,-3.1224960822877506e-11,2.973857138537561e-11,-5.702271601713575e-11,-4.2061038030009957e-13
wl_DR6_LRGz4,DR6,LRGz4,2945,-3.1114785934190403e-10,-6.74495543146835e-11,3.385398641799464e-11,1.1887327219778051e-10,-1.1227913669727304e-10,1.2048747640355123e-10,-2.5356968115611578e-11,4.215859067306656e-11,-2.5759840943047195e-11,2.892524424072758e-11,-5.7660780617352546e-11,6.477606435861615e-13
wl_DR6_LRGz4,DR6,LRGz4,2946,-3.253864638386498e-10,-2.7769558910709306e-11,1.7153238728247315e-11,1.2956857749231624e-10,-1.0976720372745105e-10,1.1832448190813844e-10,-2.93879218450681e-11,4.572935830423179e-11,-2.8489572975166486e-11,3.1622183535062474e-11,-5.739932853713649e-11,-1.2928348724675206e-12
wl_DR6_LRGz4,DR6,LRGz4,2947,-3.3676620255936717e-10,-4.798194200369478e-11,2.382483058335099e-11,1.338955181683661e-10,-1.1956706832196025e-10,1.210211312846304e-10,-3.128430594454919e-11,4.468678983690727e-11,-2.3219094050921237e-11,2.940258911743951e-11,-5.7306853740193375e-11,-4.438135988710067e-14
