window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_LRGz3_LRGz3,LRGz3,LRGz3,2875,2.3324401783722182e-07,1.944861995673661e-07,1.3184414701234755e-07,1.0125545687689126e-07,8.002942818069891e-08,9.450582980946696e-08,1.3656952737222436e-07,1.384840142079494e-07,1.3876376890885589e-07,1.6768192995668386e-07,1.85986104855107e-07,1.8989853879846796e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2876,2.308324944317508e-07,1.938002139496387e-07,1.3083735727858752e-07,1.0040246144280496e-07,7.903848413268247e-08,9.324849257086363e-08,1.353310717902584e-07,1.3722277653902823e-07,1.3726800512788316e-07,1.6593291246313165e-07,1.8417298224713288e-07,1.8791405783874684e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2877,2.280496605533695e-07,1.9408855111555101e-07,1.297674444502806e-07,9.937248331319517e-08,7.79087171022393e-08,9.213311004898682e-08,1.3397472602665292e-07,1.360593004632347e-07,1.3573756432593672e-07,1.6407673347468293e-07,1.8243745598758966e-07,1.8580411152217227e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2878,2.2574567920141852e-07,1.936208197003215e-07,1.2875356532095465e-07,9.847352212509054e-08,7.692910407606501e-08,9.085747496359996e-08,1.3271240529631202e-07,1.3474920956066874e-07,1.34196232295544e-07,1.6233467379635434e-07,1.8061233191467804e-07,1.837410602635326e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2879,2.2387630910689394e-07,1.9333359950925088e-07,1.2753844780596497e-07,9.758433193197519e-08,7.583296954275228e-08,8.980476331175947e-08,1.3132782490429396e-07,1.3354938565900603e-07,1.3266733313736929e-07,1.604821996550907e-07,1.7891756332005896e-07,1.8167969943201747e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2880,2.2162185652935557e-07,1.9250509784447602e-07,1.2669205061754994e-07,9.658419174346029e-08,7.481760856130336e-08,8.868579539139349e-08,1.2990692406977277e-07,1.3225416965592417e-07,1.311142229585457e-07,1.5874861567279056e-07,1.7699720530925277e-07,1.796610680249506e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2881,2.1870869494378667e-07,1.915592004124133e-07,1.2580762345233136e-07,9.553011266191405e-08,7.380445526114767e-08,8.759878603787765e-08,1.2845778844347373e-07,1.310555290762887e-07,1.2957576437890638e-07,1.5686113137885173e-07,1.7522495380463426e-07,1.7756419060999937e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2882,2.1673428385714984e-07,1.9080627866452723e-07,1.2485921677588203e-07,9.456313785903532e-08,7.274849369897985e-08,8.650532813007656e-08,1.269927918382624e-07,1.2981008995667382e-07,1.2794221909195688e-07,1.5511825451576722e-07,1.7336506280451748e-07,1.7547673337171876e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2883,2.1421530200178028e-07,1.899049669552925e-07,1.2389821029409872e-07,9.346868278768319e-08,7.171669562538114e-08,8.535899961573158e-08,1.2561114174034293e-07,1.2856199100344256e-07,1.2641491418142966e-07,1.5320737322884885e-07,1.7160150468997668e-07,1.7331972085214062e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2884,2.119144206791123e-07,1.8828250985333843e-07,1.2327291889240648e-07,9.24312393222542e-08,7.071798162201094e-08,8.426788344975718e-08,1.241742799615831e-07,1.272411505016974e-07,1.2487199441170048e-07,1.5138763049522317e-07,1.6973722466442302e-07,1.7128730586998242e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2885,2.084905278400617e-07,1.875647118731409e-07,1.220103256066393e-07,9.151718618209702e-08,6.965883561901233e-08,8.32209457240695e-08,1.2269121640771959e-07,1.2600973343989278e-07,1.2332642669051744e-07,1.4947301373089544e-07,1.679329055355873e-07,1.6916929938040728e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2886,2.06692727213219e-07,1.856998185782217e-07,1.214766806317341e-07,9.03247407301807e-08,6.881245450646826e-08,8.208516570621578e-08,1.2130322064191615e-07,1.246685500971855e-07,1.2175866841988973e-07,1.4773879162975897e-07,1.6602219737594134e-07,1.6711611929880335e-07
wl_LRGz3_LRGz3,LRGz3,LRGz3,2887,2.0434713804253884e-07,1.8480401744421804e-07,1.2040613749822723e-07,8.935710323833673e-08,6.761012767027326e-08,8.115957949833365e-08,1.1982499834152236e-07,1.2341396528430375e-07,1.2018307597660002e-07,1.4587513338774726e-07,1.6419328302747927e-07,1.649885326988958e-07
