window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_LRGz1_LRGz1,LRGz1,LRGz1,2876,2.316089728592971e-07,1.9367579896779748e-07,1.3043475758406628e-07,9.92949952534799e-08,7.813927236170921e-08,9.236419710627372e-08,1.347357459054034e-07,1.37421964056906e-07,1.3771927001480295e-07,1.6687143783591726e-07,1.8490261868744812e-07,1.8753066124886045e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2877,2.2874236686554123e-07,1.9372552876867873e-07,1.2945349159323577e-07,9.829671394250819e-08,7.694757963302919e-08,9.127826341213913e-08,1.3337600047932294e-07,1.362668259495935e-07,1.361946168199241e-07,1.6497327933211046e-07,1.831733079097343e-07,1.8542604100575376e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2878,2.2618655665334996e-07,1.9338015648822152e-07,1.2840606729581985e-07,9.739886846721303e-08,7.604349168295768e-08,9.00118241054569e-08,1.3210061690613648e-07,1.3496249430596533e-07,1.346127594627707e-07,1.632649607322127e-07,1.813368857522247e-07,1.8336586012213966e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2879,2.24139632204028e-07,1.92989268578915e-07,1.2725611801798372e-07,9.651336437171778e-08,7.489833301723718e-08,8.898300353268222e-08,1.3072111406569946e-07,1.3377971501899577e-07,1.3307826367237523e-07,1.6137619744842073e-07,1.7964630489243964e-07,1.8131113136925377e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2880,2.2147834340790377e-07,1.923091348664674e-07,1.2636740532108393e-07,9.55101000336814e-08,7.396058633103913e-08,8.787993661652314e-08,1.2928638682269712e-07,1.324847173601033e-07,1.3148055302671627e-07,1.5967740693837865e-07,1.777113864569484e-07,1.7930006759502715e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2881,2.1858783765976046e-07,1.9126401212719028e-07,1.2552349712099316e-07,9.447714996459362e-08,7.289716153397798e-08,8.683691412047702e-08,1.278349291564177e-07,1.312926390791654e-07,1.2994168150989575e-07,1.5775345680368983e-07,1.7594263980292693e-07,1.7720994949002694e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2882,2.1646402820408403e-07,1.9061901455317963e-07,1.245039393010819e-07,9.351780121759781e-08,7.192643963677606e-08,8.574605022748163e-08,1.2634809562213727e-07,1.3005738361471079e-07,1.282718152618717e-07,1.5603915227163188e-07,1.740607338954238e-07,1.751373588648647e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2883,2.142105302589696e-07,1.8956155561163353e-07,1.2355181053661733e-07,9.244131647420812e-08,7.086413328533771e-08,8.463515252340713e-08,1.2494982451923574e-07,1.2882308337132095e-07,1.2673896207585103e-07,1.541052518924322e-07,1.7229716358341602e-07,1.7298755339432045e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2884,2.1158457710309415e-07,1.8810590285763385e-07,1.227841230051779e-07,9.146838305668987e-08,6.991481789603743e-08,8.355941651124652e-08,1.2348383630600747e-07,1.2751623658411612e-07,1.2516073423238916e-07,1.5231360017338336e-07,1.7040814202445084e-07,1.7096521679408805e-07
wl_LRGz1_LRGz1,LRGz1,LRGz1,2885,2.0842629324354142e-07,1.8728109039142025e-07,1.2154530192581937e-07,9.056687454694944e-08,6.881343050881258e-08,8.254709756431777e-08,1.2198693972010428e-07,1.262915254777677e-07,1.2361631929748176e-07,1.503776379057686e-07,1.6860338044541634e-07,1.6884899735586072e-07
