file,tracer,region,z,dNdz
LRGz4_dNdz_des,LRGz4,des,0.01,1.0
LRGz4_dNdz_des,LRGz4,des,0.03,5.0
LRGz4_dNdz_des,LRGz4,des,0.05,5.0
LRGz4_dNdz_des,LRGz4,des,0.07,1.0
LRGz4_dNdz_des,LRGz4,des,0.09,5.0
LRGz4_dNdz_des,LRGz4,des,0.11,4.0
LRGz4_dNdz_des,LRGz4,des,0.13,6.0
LRGz4_dNdz_des,LRGz4,des,0.15000000000000002,7.0
LRGz4_dNdz_des,LRGz4,des,0.16999999999999998,2.0
LRGz4_dNdz_des,LRGz4,des,0.19,14.0
LRGz4_dNdz_des,LRGz4,des,0.21000000000000002,4.0
LRGz4_dNdz_des,LRGz4,des,0.22999999999999998,7.0
LRGz4_dNdz_des,LRGz4,des,0.25,4.0
LRGz4_dNdz_des,LRGz4,des,0.27,6.0
LRGz4_dNdz_des,LRGz4,des,0.29000000000000004,4.0
LRGz4_dNdz_des,LRGz4,des,0.31,14.0
LRGz4_dNdz_des,LRGz4,des,0.33,7.0
LRGz4_dNdz_des,LRGz4,des,0.35,8.0
LRGz4_dNdz_des,LRGz4,des,0.37,5.0
LRGz4_dNdz_des,LRGz4,des,0.39,4.0
LRGz4_dNdz_des,LRGz4,des,0.41000000000000003,5.0
LRGz4_dNdz_des,LRGz4,des,0.43,5.0
LRGz4_dNdz_des,LRGz4,des,0.45,3.0
LRGz4_dNdz_des,LRGz4,des,0.47,9.0
LRGz4_dNdz_des,LRGz4,des,0.49,4.0
LRGz4_dNdz_des,LRGz4,des,0.51,1.0
LRGz4_dNdz_des,LRGz4,des,0.53,3.0
LRGz4_dNdz_des,LRGz4,des,0.55,11.0
LRGz4_dNdz_des,LRGz4,des,0.5700000000000001,14.0
LRGz4_dNdz_des,LRGz4,des,0.59,15.0
LRGz4_dNdz_des,LRGz4,des,0.61,13.0
LRGz4_dNdz_des,LRGz4,des,0.63,11.0
LRGz4_dNdz_des,LRGz4,des,0.65,13.0
LRGz4_dNdz_des,LRGz4,des,0.67,26.0
LRGz4_dNdz_des,LRGz4,des,0.69,27.0
LRGz4_dNdz_des,LRGz4,des,0.71,50.0
LRGz4_dNdz_des,LRGz4,des,0.73,66.0
LRGz4_dNdz_des,LRGz4,des,0.75,141.0
LRGz4_dNdz_des,LRGz4,des,0.77,334.0
LRGz4_dNdz_des,LRGz4,des,0.79,979.0
LRGz4_dNdz_des,LRGz4,des,0.81,1643.0
LRGz4_dNdz_des,LRGz4,des,0.83,2334.0
LRGz4_dNdz_des,LRGz4,des,0.85,3368.0
LRGz4_dNdz_des,LRGz4,des,0.87,4022.0
LRGz4_dNdz_des,LRGz4,des,0.89,4584.0
LRGz4_dNdz_des,LRGz4,des,0.91,4748.0
LRGz4_dNdz_des,LRGz4,des,0.9299999999999999,4906.0
LRGz4_dNdz_des,LRGz4,des,0.95,4472.0
LRGz4_dNdz_des,LRGz4,des,0.97,3838.0
LRGz4_dNdz_des,LRGz4,des,0.99,3206.0
LRGz4_dNdz_des,LRGz4,des,1.01,2575.0
LRGz4_dNdz_des,LRGz4,des,1.03,2079.0
LRGz4_dNdz_des,LRGz4,des,1.05,1558.0
LRGz4_dNdz_des,LRGz4,des,1.07,1080.0
LRGz4_dNdz_des,LRGz4,des,1.09,841.0
LRGz4_dNdz_des,LRGz4,des,1.11,573.0
LRGz4_dNdz_des,LRGz4,des,1.13,341.0
LRGz4_dNdz_des,LRGz4,des,1.15,239.0
LRGz4_dNdz_des,LRGz4,des,1.17,161.0
LRGz4_dNdz_des,LRGz4,des,1.19,93.0
LRGz4_dNdz_des,LRGz4,des,1.21,65.0
LRGz4_dNdz_des,LRGz4,des,1.23,41.0
LRGz4_dNdz_des,LRGz4,des,1.25,25.0
LRGz4_dNdz_des,LRGz4,des,1.27,15.0
LRGz4_dNdz_des,LRGz4,des,1.29,11.0
LRGz4_dNdz_des,LRGz4,des,1.31,25.0
LRGz4_dNdz_des,LRGz4,des,1.33,20.0
LRGz4_dNdz_des,LRGz4,des,1.35,5.0
LRGz4_dNdz_des,LRGz4,des,1.37,7.0
LRGz4_dNdz_des,LRGz4,des,1.39,2.0
LRGz4_dNdz_des,LRGz4,des,1.41,0.0
LRGz4_dNdz_des,LRGz4,des,1.43,4.0
LRGz4_dNdz_des,LRGz4,des,1.45,0.0
LRGz4_dNdz_des,LRGz4,des,1.47,0.0
