window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_PR4_LRGz4,PR4,LRGz4,2918,-1.2845136534111299e-10,6.723777097542853e-11,-2.2537294841030762e-11,3.968955797871459e-11,1.3653387430963765e-11,2.582539428069605e-11,-1.6872929562547676e-11,-5.0545975425071514e-11,2.6732260455334138e-11,4.979045058964969e-11,-1.459520110973533e-11,-6.106021657709306e-11
wl_PR4_LRGz4,PR4,LRGz4,2919,-1.1995424818507459e-10,5.75743266010603e-11,-1.4492696665168268e-11,3.7540692211531265e-11,1.4909325579412084e-11,2.4334844038942416e-11,-1.651861050999344e-11,-5.0070475608538654e-11,2.4527260508960854e-11,5.14388675744483e-11,-1.3693262827168572e-11,-5.935370467711887e-11
wl_PR4_LRGz4,PR4,LRGz4,2920,-1.3783101950156867e-10,6.755386028700322e-11,-1.73334923760448e-11,3.7039994602937925e-11,1.525964395076021e-11,2.401365298828308e-11,-1.6910727565343636e-11,-4.8694291594462037e-11,2.261450665385532e-11,5.250754587953624e-11,-1.3540317339065092e-11,-5.892339331433048e-11
wl_PR4_LRGz4,PR4,LRGz4,2921,-1.2005262800883378e-10,4.9840394762719714e-11,-5.5104276149919024e-12,3.293598126585903e-11,1.576431447473418e-11,2.3529007569435732e-11,-1.629326422936394e-11,-4.85836520517651e-11,2.1313810315650226e-11,5.282783251619153e-11,-1.1941682143717694e-11,-5.738079916612187e-11
wl_PR4_LRGz4,PR4,LRGz4,2922,-1.2791662336485348e-10,5.906565576262626e-11,-8.812775125919713e-12,3.208234679304133e-11,1.5873210235591066e-11,2.3733503192499745e-11,-1.7029726440655205e-11,-4.787686633197031e-11,2.0562044374490757e-11,5.2647084712450045e-11,-1.007552270907262e-11,-5.7975038301303034e-11
wl_PR4_LRGz4,PR4,LRGz4,2923,-1.2280072354203498e-10,4.9926807836976086e-11,3.630043443474972e-12,2.6886741685126226e-11,1.623759637413499e-11,2.2097756286208854e-11,-1.595335933020168e-11,-4.752937591575533e-11,1.9608217886359103e-11,5.288484527525719e-11,-8.572178865790088e-12,-5.719814965835574e-11
wl_PR4_LRGz4,PR4,LRGz4,2924,-1.1641667613050138e-10,5.095347585914265e-11,1.680653128303255e-12,2.3721964036741847e-11,1.8286002182810526e-11,2.0765203337202732e-11,-1.5620012168008603e-11,-4.578949369044982e-11,1.7239571881129938e-11,5.2983417953735895e-11,-7.055441771850481e-12,-5.7654682500531135e-11
wl_PR4_LRGz4,PR4,LRGz4,2925,-1.0628192345421775e-10,3.402468715289535e-11,1.501032175399355e-11,1.8205113782002965e-11,1.8746502689279585e-11,1.9587409718132178e-11,-1.3444301456266737e-11,-4.6495615447040433e-11,1.5876549064372607e-11,5.3201461156586903e-11,-5.3087692641277e-12,-5.7176384427175336e-11
wl_PR4_LRGz4,PR4,LRGz4,2926,-1.146574434776821e-10,2.46855400583738e-11,1.7786333632624812e-11,1.6214483255368315e-11,2.0027221716910573e-11,1.648700217907697e-11,-1.0341638661529758e-11,-4.601799412017439e-11,1.341262750022964e-11,5.313924944886167e-11,-3.3265353649314573e-12,-5.7521146269438415e-11
wl_PR4_LRGz4,PR4,LRGz4,2927,-1.0004556372236425e-10,9.712221618185719e-12,3.1511207330302507e-11,1.182040591948335e-11,1.9120769747279675e-11,1.616632477637467e-11,-9.459380218651239e-12,-4.6326008599094935e-11,1.2648482094820032e-11,5.233715724642756e-11,-7.232312339120099e-13,-5.6865619422446074e-11
