file,tracer,region,z,dNdz
LRGz4_dNdz,LRGz4,all,0.005,0.001
LRGz4_dNdz,LRGz4,all,0.014999999999999998,0.0014863636363636364
LRGz4_dNdz,LRGz4,all,0.025,0.0032840909090909097
LRGz4_dNdz,LRGz4,all,0.035,0.004256818181818183
LRGz4_dNdz,LRGz4,all,0.045,0.002
LRGz4_dNdz,LRGz4,all,0.05500000000000001,0.0077704545454545465
LRGz4_dNdz,LRGz4,all,0.065,0.003486363636363637
LRGz4_dNdz,LRGz4,all,0.07500000000000001,0.004540909090909091
LRGz4_dNdz,LRGz4,all,0.08499999999999998,0.009540909090909093
LRGz4_dNdz,LRGz4,all,0.095,0.008202272727272726
LRGz4_dNdz,LRGz4,all,0.10500000000000001,0.009513636363636365
LRGz4_dNdz,LRGz4,all,0.11499999999999999,0.010054545454545455
LRGz4_dNdz,LRGz4,all,0.125,0.008027272727272727
LRGz4_dNdz,LRGz4,all,0.135,0.01028409090909091
LRGz4_dNdz,LRGz4,all,0.14500000000000002,0.008513636363636366
LRGz4_dNdz,LRGz4,all,0.155,0.009
LRGz4_dNdz,LRGz4,all,0.165,0.006256818181818182
LRGz4_dNdz,LRGz4,all,0.175,0.011081818181818184
LRGz4_dNdz,LRGz4,all,0.18500000000000003,0.010972727272727273
LRGz4_dNdz,LRGz4,all,0.195,0.010513636363636364
LRGz4_dNdz,LRGz4,all,0.20500000000000004,0.012595454545454547
LRGz4_dNdz,LRGz4,all,0.215,0.012513636363636364
LRGz4_dNdz,LRGz4,all,0.225,0.008743181818181818
LRGz4_dNdz,LRGz4,all,0.235,0.005770454545454546
LRGz4_dNdz,LRGz4,all,0.24500000000000002,0.008256818181818183
LRGz4_dNdz,LRGz4,all,0.255,0.009054545454545456
LRGz4_dNdz,LRGz4,all,0.265,0.010486363636363636
LRGz4_dNdz,LRGz4,all,0.275,0.0077704545454545465
LRGz4_dNdz,LRGz4,all,0.2850000000000001,0.009
LRGz4_dNdz,LRGz4,all,0.295,0.008
LRGz4_dNdz,LRGz4,all,0.305,0.006256818181818182
LRGz4_dNdz,LRGz4,all,0.31500000000000006,0.03166136363636364
LRGz4_dNdz,LRGz4,all,0.325,0.011229545454545454
LRGz4_dNdz,LRGz4,all,0.3350000000000001,0.011486363636363637
LRGz4_dNdz,LRGz4,all,0.345,0.012284090909090911
LRGz4_dNdz,LRGz4,all,0.355,0.010054545454545455
LRGz4_dNdz,LRGz4,all,0.365,0.009743181818181817
LRGz4_dNdz,LRGz4,all,0.375,0.008486363636363636
LRGz4_dNdz,LRGz4,all,0.385,0.016081818181818183
LRGz4_dNdz,LRGz4,all,0.3950000000000001,0.008770454545454545
LRGz4_dNdz,LRGz4,all,0.405,0.012486363636363637
LRGz4_dNdz,LRGz4,all,0.4149999999999999,0.011284090909090909
LRGz4_dNdz,LRGz4,all,0.42500000000000004,0.007513636363636365
LRGz4_dNdz,LRGz4,all,0.435,0.007486363636363637
LRGz4_dNdz,LRGz4,all,0.445,0.007540909090909091
LRGz4_dNdz,LRGz4,all,0.455,0.008513636363636366
LRGz4_dNdz,LRGz4,all,0.465,0.012054545454545455
LRGz4_dNdz,LRGz4,all,0.475,0.011000000000000001
LRGz4_dNdz,LRGz4,all,0.485,0.007229545454545455
LRGz4_dNdz,LRGz4,all,0.49500000000000005,0.00828409090909091
LRGz4_dNdz,LRGz4,all,0.505,0.005256818181818182
LRGz4_dNdz,LRGz4,all,0.515,0.006054545454545455
LRGz4_dNdz,LRGz4,all,0.525,0.007256818181818182
LRGz4_dNdz,LRGz4,all,0.535,0.011229545454545454
LRGz4_dNdz,LRGz4,all,0.545,0.024054545454545457
LRGz4_dNdz,LRGz4,all,0.555,0.018852272727272728
LRGz4_dNdz,LRGz4,all,0.565,0.012486363636363637
LRGz4_dNdz,LRGz4,all,0.575,0.024568181818181822
LRGz4_dNdz,LRGz4,all,0.585,0.02131136363636364
LRGz4_dNdz,LRGz4,all,0.595,0.018054545454545455
LRGz4_dNdz,LRGz4,all,0.605,0.02356818181818182
LRGz4_dNdz,LRGz4,all,0.615,0.026109090909090908
LRGz4_dNdz,LRGz4,all,0.625,0.024081818181818183
LRGz4_dNdz,LRGz4,all,0.635,0.028338636363636368
LRGz4_dNdz,LRGz4,all,0.645,0.03467727272727273
LRGz4_dNdz,LRGz4,all,0.6550000000000001,0.04044772727272728
LRGz4_dNdz,LRGz4,all,0.665,0.04470454545454546
LRGz4_dNdz,LRGz4,all,0.675,0.05532727272727273
LRGz4_dNdz,LRGz4,all,0.685,0.06686818181818181
LRGz4_dNdz,LRGz4,all,0.695,0.09496590909090911
LRGz4_dNdz,LRGz4,all,0.7050000000000001,0.11402045454545455
LRGz4_dNdz,LRGz4,all,0.7150000000000001,0.15777954545454548
LRGz4_dNdz,LRGz4,all,0.725,0.22191590909090908
LRGz4_dNdz,LRGz4,all,0.735,0.2699590909090909
LRGz4_dNdz,LRGz4,all,0.745,0.35336818181818186
LRGz4_dNdz,LRGz4,all,0.755,0.5020068181818182
