file,tracer,region,z,dNdz
LRGz4_dNdz_south,LRGz4,south,0.005,0.001
LRGz4_dNdz_south,LRGz4,south,0.015,0.002
LRGz4_dNdz_south,LRGz4,south,0.025,0.002
LRGz4_dNdz_south,LRGz4,south,0.035,0.004
LRGz4_dNdz_south,LRGz4,south,0.045,0.002
LRGz4_dNdz_south,LRGz4,south,0.055,0.007
LRGz4_dNdz_south,LRGz4,south,0.065,0.004
LRGz4_dNdz_south,LRGz4,south,0.07500000000000001,0.003
LRGz4_dNdz_south,LRGz4,south,0.08499999999999999,0.008
LRGz4_dNdz_south,LRGz4,south,0.095,0.01
LRGz4_dNdz_south,LRGz4,south,0.10500000000000001,0.009
LRGz4_dNdz_south,LRGz4,south,0.11499999999999999,0.008
LRGz4_dNdz_south,LRGz4,south,0.125,0.007
LRGz4_dNdz_south,LRGz4,south,0.135,0.009
LRGz4_dNdz_south,LRGz4,south,0.14500000000000002,0.008
LRGz4_dNdz_south,LRGz4,south,0.155,0.009
LRGz4_dNdz_south,LRGz4,south,0.165,0.006
LRGz4_dNdz_south,LRGz4,south,0.175,0.008
LRGz4_dNdz_south,LRGz4,south,0.185,0.012
LRGz4_dNdz_south,LRGz4,south,0.195,0.01
LRGz4_dNdz_south,LRGz4,south,0.20500000000000002,0.009
LRGz4_dNdz_south,LRGz4,south,0.215,0.012
LRGz4_dNdz_south,LRGz4,south,0.225,0.009
LRGz4_dNdz_south,LRGz4,south,0.235,0.005
LRGz4_dNdz_south,LRGz4,south,0.245,0.008
LRGz4_dNdz_south,LRGz4,south,0.255,0.007
LRGz4_dNdz_south,LRGz4,south,0.265,0.011
LRGz4_dNdz_south,LRGz4,south,0.275,0.007
LRGz4_dNdz_south,LRGz4,south,0.28500000000000003,0.009
LRGz4_dNdz_south,LRGz4,south,0.295,0.008
LRGz4_dNdz_south,LRGz4,south,0.305,0.006
LRGz4_dNdz_south,LRGz4,south,0.315,0.035
LRGz4_dNdz_south,LRGz4,south,0.325,0.012
LRGz4_dNdz_south,LRGz4,south,0.335,0.012
LRGz4_dNdz_south,LRGz4,south,0.345,0.011
LRGz4_dNdz_south,LRGz4,south,0.355,0.008
LRGz4_dNdz_south,LRGz4,south,0.365,0.01
LRGz4_dNdz_south,LRGz4,south,0.375,0.009
LRGz4_dNdz_south,LRGz4,south,0.385,0.013
LRGz4_dNdz_south,LRGz4,south,0.395,0.008
LRGz4_dNdz_south,LRGz4,south,0.405,0.013
LRGz4_dNdz_south,LRGz4,south,0.415,0.01
