file,tracer,region,z,dNdz
LRGz2_dNdz_des,LRGz2,des,0.01,0.0
LRGz2_dNdz_des,LRGz2,des,0.03,1.0
LRGz2_dNdz_des,LRGz2,des,0.05,6.0
LRGz2_dNdz_des,LRGz2,des,0.07,6.0
LRGz2_dNdz_des,LRGz2,des,0.09,8.0
LRGz2_dNdz_des,LRGz2,des,0.11,9.0
LRGz2_dNdz_des,LRGz2,des,0.13,13.0
LRGz2_dNdz_des,LRGz2,des,0.15000000000000002,13.0
LRGz2_dNdz_des,LRGz2,des,0.16999999999999998,7.0
LRGz2_dNdz_des,LRGz2,des,0.19,9.0
LRGz2_dNdz_des,LRGz2,des,0.21000000000000002,7.0
LRGz2_dNdz_des,LRGz2,des,0.22999999999999998,12.0
LRGz2_dNdz_des,LRGz2,des,0.25,19.0
LRGz2_dNdz_des,LRGz2,des,0.27,29.0
LRGz2_dNdz_des,LRGz2,des,0.29000000000000004,28.0
LRGz2_dNdz_des,LRGz2,des,0.31,36.0
LRGz2_dNdz_des,LRGz2,des,0.33,47.0
LRGz2_dNdz_des,LRGz2,des,0.35,48.0
LRGz2_dNdz_des,LRGz2,des,0.37,54.0
LRGz2_dNdz_des,LRGz2,des,0.39,72.0
LRGz2_dNdz_des,LRGz2,des,0.41000000000000003,89.0
LRGz2_dNdz_des,LRGz2,des,0.43,94.0
LRGz2_dNdz_des,LRGz2,des,0.45,131.0
LRGz2_dNdz_des,LRGz2,des,0.47,208.0
LRGz2_dNdz_des,LRGz2,des,0.49,340.0
LRGz2_dNdz_des,LRGz2,des,0.51,775.0
LRGz2_dNdz_des,LRGz2,des,0.53,1688.0
LRGz2_dNdz_des,LRGz2,des,0.55,3564.0
LRGz2_dNdz_des,LRGz2,des,0.5700000000000001,4839.0
LRGz2_dNdz_des,LRGz2,des,0.59,5482.0
LRGz2_dNdz_des,LRGz2,des,0.61,6042.0
LRGz2_dNdz_des,LRGz2,des,0.63,5581.0
LRGz2_dNdz_des,LRGz2,des,0.65,5762.0
LRGz2_dNdz_des,LRGz2,des,0.67,5144.0
LRGz2_dNdz_des,LRGz2,des,0.69,4691.0
LRGz2_dNdz_des,LRGz2,des,0.71,3163.0
LRGz2_dNdz_des,LRGz2,des,0.73,1721.0
LRGz2_dNdz_des,LRGz2,des,0.75,893.0
LRGz2_dNdz_des,LRGz2,des,0.77,303.0
LRGz2_dNdz_des,LRGz2,des,0.79,80.0
LRGz2_dNdz_des,LRGz2,des,0.81,49.0
LRGz2_dNdz_des,LRGz2,des,0.83,37.0
LRGz2_dNdz_des,LRGz2,des,0.85,25.0
LRGz2_dNdz_des,LRGz2,des,0.87,18.0
LRGz2_dNdz_des,LRGz2,des,0.89,14.0
LRGz2_dNdz_des,LRGz2,des,0.91,21.0
LRGz2_dNdz_des,LRGz2,des,0.9299999999999999,9.0
LRGz2_dNdz_des,LRGz2,des,0.95,5.0
LRGz2_dNdz_des,LRGz2,des,0.97,5.0
LRGz2_dNdz_des,LRGz2,des,0.99,13.0
LRGz2_dNdz_des,LRGz2,des,1.01,5.0
LRGz2_dNdz_des,LRGz2,des,1.03,10.0
LRGz2_dNdz_des,LRGz2,des,1.05,6.0
LRGz2_dNdz_des,LRGz2,des,1.07,8.0
LRGz2_dNdz_des,LRGz2,des,1.09,5.0
LRGz2_dNdz_des,LRGz2,des,1.11,3.0
LRGz2_dNdz_des,LRGz2,des,1.13,4.0
LRGz2_dNdz_des,LRGz2,des,1.15,3.0
LRGz2_dNdz_des,LRGz2,des,1.17,3.0
LRGz2_dNdz_des,LRGz2,des,1.19,1.0
LRGz2_dNdz_des,LRGz2,des,1.21,1.0
LRGz2_dNdz_des,LRGz2,des,1.23,5.0
LRGz2_dNdz_des,LRGz2,des,1.25,0.0
LRGz2_dNdz_des,LRGz2,des,1.27,3.0
LRGz2_dNdz_des,LRGz2,des,1.29,0.0
LRGz2_dNdz_des,LRGz2,des,1.31,1.0
LRGz2_dNdz_des,LRGz2,des,1.33,2.0
LRGz2_dNdz_des,LRGz2,des,1.35,1.0
LRGz2_dNdz_des,LRGz2,des,1.37,0.0
LRGz2_dNdz_des,LRGz2,des,1.39,0.0
LRGz2_dNdz_des,LRGz2,des,1.41,0.0
LRGz2_dNdz_des,LRGz2,des,1.43,1.0
LRGz2_dNdz_des,LRGz2,des,1.45,0.0
LRGz2_dNdz_des,LRGz2,des,1.47,0.0
