file,tracer,region,z,dNdz
LRGz1_dNdz,LRGz1,all,0.005,0.0007431818181818182
LRGz1_dNdz,LRGz1,all,0.014999999999999998,0.0007431818181818182
LRGz1_dNdz,LRGz1,all,0.025,0.0022295454545454545
LRGz1_dNdz,LRGz1,all,0.035,0.004513636363636364
LRGz1_dNdz,LRGz1,all,0.045,0.005229545454545455
LRGz1_dNdz,LRGz1,all,0.05500000000000001,0.007459090909090908
LRGz1_dNdz,LRGz1,all,0.065,0.006715909090909091
LRGz1_dNdz,LRGz1,all,0.07500000000000001,0.014486363636363636
LRGz1_dNdz,LRGz1,all,0.08499999999999998,0.016688636363636364
LRGz1_dNdz,LRGz1,all,0.095,0.010688636363636364
LRGz1_dNdz,LRGz1,all,0.10500000000000001,0.018513636363636364
LRGz1_dNdz,LRGz1,all,0.11499999999999999,0.014934090909090912
LRGz1_dNdz,LRGz1,all,0.125,0.014027272727272729
LRGz1_dNdz,LRGz1,all,0.135,0.015770454545454546
LRGz1_dNdz,LRGz1,all,0.14500000000000002,0.012486363636363637
LRGz1_dNdz,LRGz1,all,0.155,0.017054545454545454
LRGz1_dNdz,LRGz1,all,0.165,0.014513636363636364
LRGz1_dNdz,LRGz1,all,0.175,0.01454090909090909
LRGz1_dNdz,LRGz1,all,0.18500000000000003,0.01743181818181818
LRGz1_dNdz,LRGz1,all,0.195,0.02105454545454545
LRGz1_dNdz,LRGz1,all,0.20500000000000004,0.019513636363636365
LRGz1_dNdz,LRGz1,all,0.215,0.02354090909090909
LRGz1_dNdz,LRGz1,all,0.225,0.02877045454545455
LRGz1_dNdz,LRGz1,all,0.235,0.036393181818181825
LRGz1_dNdz,LRGz1,all,0.24500000000000002,0.037945454545454546
LRGz1_dNdz,LRGz1,all,0.255,0.045797727272727275
LRGz1_dNdz,LRGz1,all,0.265,0.05371590909090909
LRGz1_dNdz,LRGz1,all,0.275,0.06565
LRGz1_dNdz,LRGz1,all,0.2850000000000001,0.0895840909090909
LRGz1_dNdz,LRGz1,all,0.295,0.10370454545454547
LRGz1_dNdz,LRGz1,all,0.305,0.1323272727272727
LRGz1_dNdz,LRGz1,all,0.31500000000000006,0.17313636363636364
LRGz1_dNdz,LRGz1,all,0.325,0.2198795454545455
LRGz1_dNdz,LRGz1,all,0.3350000000000001,0.3234363636363637
LRGz1_dNdz,LRGz1,all,0.345,0.46901590909090907
LRGz1_dNdz,LRGz1,all,0.355,0.6469613636363637
LRGz1_dNdz,LRGz1,all,0.365,0.9592113636363636
LRGz1_dNdz,LRGz1,all,0.375,1.2967977272727274
LRGz1_dNdz,LRGz1,all,0.385,1.7647977272727273
LRGz1_dNdz,LRGz1,all,0.3950000000000001,2.3960886363636362
LRGz1_dNdz,LRGz1,all,0.405,2.969170454545455
LRGz1_dNdz,LRGz1,all,0.4149999999999999,3.6101522727272735
LRGz1_dNdz,LRGz1,all,0.42500000000000004,4.107890909090909
LRGz1_dNdz,LRGz1,all,0.435,4.503075
LRGz1_dNdz,LRGz1,all,0.445,4.886629545454546
LRGz1_dNdz,LRGz1,all,0.455,5.047325
LRGz1_dNdz,LRGz1,all,0.465,4.961793181818181
LRGz1_dNdz,LRGz1,all,0.475,5.200961363636364
LRGz1_dNdz,LRGz1,all,0.485,5.322268181818182
LRGz1_dNdz,LRGz1,all,0.49500000000000005,5.433227272727273
LRGz1_dNdz,LRGz1,all,0.505,5.398468181818182
LRGz1_dNdz,LRGz1,all,0.515,4.974229545454546
LRGz1_dNdz,LRGz1,all,0.525,4.79310909090909
LRGz1_dNdz,LRGz1,all,0.535,3.8961318181818183
LRGz1_dNdz,LRGz1,all,0.545,2.7321000000000004
LRGz1_dNdz,LRGz1,all,0.555,1.7034340909090906
LRGz1_dNdz,LRGz1,all,0.565,1.0702931818181818
LRGz1_dNdz,LRGz1,all,0.575,0.6679659090909091
LRGz1_dNdz,LRGz1,all,0.585,0.4102068181818182
LRGz1_dNdz,LRGz1,all,0.595,0.27952954545454545
LRGz1_dNdz,LRGz1,all,0.605,0.17505454545454543
LRGz1_dNdz,LRGz1,all,0.615,0.13785227272727274
LRGz1_dNdz,LRGz1,all,0.625,0.10154090909090911
LRGz1_dNdz,LRGz1,all,0.635,0.06745909090909091
LRGz1_dNdz,LRGz1,all,0.645,0.06351363636363637
LRGz1_dNdz,LRGz1,all,0.6550000000000001,0.05025681818181819
LRGz1_dNdz,LRGz1,all,0.665,0.03897272727272727
LRGz1_dNdz,LRGz1,all,0.675,0.03471590909090909
LRGz1_dNdz,LRGz1,all,0.685,0.02
LRGz1_dNdz,LRGz1,all,0.695,0.014999999999999998
LRGz1_dNdz,LRGz1,all,0.7050000000000001,0.011000000000000001
LRGz1_dNdz,LRGz1,all,0.7150000000000001,0.009486363636363637
LRGz1_dNdz,LRGz1,all,0.725,0.006770454545454546
LRGz1_dNdz,LRGz1,all,0.735,0.004513636363636364
LRGz1_dNdz,LRGz1,all,0.745,0.008770454545454545
LRGz1_dNdz,LRGz1,all,0.755,0.00654090909090909
LRGz1_dNdz,LRGz1,all,0.765,0.003486363636363637
LRGz1_dNdz,LRGz1,all,0.775,0.0032840909090909097
LRGz1_dNdz,LRGz1,all,0.7849999999999999,0.003513636363636364
LRGz1_dNdz,LRGz1,all,0.7950000000000002,0.002
LRGz1_dNdz,LRGz1,all,0.8050000000000002,0.0030000000000000005
LRGz1_dNdz,LRGz1,all,0.815,0.004797727272727273
LRGz1_dNdz,LRGz1,all,0.825,0.0037977272727272725
LRGz1_dNdz,LRGz1,all,0.835,0.0027977272727272733
LRGz1_dNdz,LRGz1,all,0.845,0.002256818181818182
LRGz1_dNdz,LRGz1,all,0.8550000000000001,0.002256818181818182
LRGz1_dNdz,LRGz1,all,0.865,0.0012568181818181819
LRGz1_dNdz,LRGz1,all,0.875,0.002
LRGz1_dNdz,LRGz1,all,0.885,0.0014863636363636364
LRGz1_dNdz,LRGz1,all,0.8949999999999999,0.0014863636363636364
LRGz1_dNdz,LRGz1,all,0.905,0.0022840909090909097
LRGz1_dNdz,LRGz1,all,0.9150000000000001,0.001
LRGz1_dNdz,LRGz1,all,0.9250000000000002,0.0012568181818181819
LRGz1_dNdz,LRGz1,all,0.935,0.002
LRGz1_dNdz,LRGz1,all,0.945,0.0007431818181818182
LRGz1_dNdz,LRGz1,all,0.9549999999999998,0.0007431818181818182
