file,tracer,region,z,dNdz
LRGz2_dNdz_south,LRGz2,south,0.005,0.001
LRGz2_dNdz_south,LRGz2,south,0.015,0.0
LRGz2_dNdz_south,LRGz2,south,0.025,0.002
LRGz2_dNdz_south,LRGz2,south,0.035,0.004
LRGz2_dNdz_south,LRGz2,south,0.045,0.006
LRGz2_dNdz_south,LRGz2,south,0.055,0.007
LRGz2_dNdz_south,LRGz2,south,0.065,0.008
LRGz2_dNdz_south,LRGz2,south,0.07500000000000001,0.012
LRGz2_dNdz_south,LRGz2,south,0.08499999999999999,0.013
LRGz2_dNdz_south,LRGz2,south,0.095,0.013
LRGz2_dNdz_south,LRGz2,south,0.10500000000000001,0.017
LRGz2_dNdz_south,LRGz2,south,0.11499999999999999,0.011
LRGz2_dNdz_south,LRGz2,south,0.125,0.015
LRGz2_dNdz_south,LRGz2,south,0.135,0.015
LRGz2_dNdz_south,LRGz2,south,0.14500000000000002,0.012
LRGz2_dNdz_south,LRGz2,south,0.155,0.012
LRGz2_dNdz_south,LRGz2,south,0.165,0.014
LRGz2_dNdz_south,LRGz2,south,0.175,0.016
LRGz2_dNdz_south,LRGz2,south,0.185,0.021
LRGz2_dNdz_south,LRGz2,south,0.195,0.015
LRGz2_dNdz_south,LRGz2,south,0.20500000000000002,0.016
LRGz2_dNdz_south,LRGz2,south,0.215,0.017
LRGz2_dNdz_south,LRGz2,south,0.225,0.025
LRGz2_dNdz_south,LRGz2,south,0.235,0.026
LRGz2_dNdz_south,LRGz2,south,0.245,0.023
LRGz2_dNdz_south,LRGz2,south,0.255,0.022
LRGz2_dNdz_south,LRGz2,south,0.265,0.029
LRGz2_dNdz_south,LRGz2,south,0.275,0.024
LRGz2_dNdz_south,LRGz2,south,0.28500000000000003,0.032
LRGz2_dNdz_south,LRGz2,south,0.295,0.038
LRGz2_dNdz_south,LRGz2,south,0.305,0.047
LRGz2_dNdz_south,LRGz2,south,0.315,0.059
LRGz2_dNdz_south,LRGz2,south,0.325,0.05
LRGz2_dNdz_south,LRGz2,south,0.335,0.072
LRGz2_dNdz_south,LRGz2,south,0.345,0.074
LRGz2_dNdz_south,LRGz2,south,0.355,0.071
LRGz2_dNdz_south,LRGz2,south,0.365,0.071
LRGz2_dNdz_south,LRGz2,south,0.375,0.082
LRGz2_dNdz_south,LRGz2,south,0.385,0.093
LRGz2_dNdz_south,LRGz2,south,0.395,0.104
LRGz2_dNdz_south,LRGz2,south,0.405,0.104
LRGz2_dNdz_south,LRGz2,south,0.415,0.113
LRGz2_dNdz_south,LRGz2,south,0.425,0.117
LRGz2_dNdz_south,LRGz2,south,0.435,0.155
LRGz2_dNdz_south,LRGz2,south,0.445,0.187
LRGz2_dNdz_south,LRGz2,south,0.455,0.222
LRGz2_dNdz_south,LRGz2,south,0.46499999999999997,0.285
LRGz2_dNdz_south,LRGz2,south,0.475,0.324
LRGz2_dNdz_south,LRGz2,south,0.485,0.443
LRGz2_dNdz_south,LRGz2,south,0.495,0.602
LRGz2_dNdz_south,LRGz2,south,0.505,0.904
LRGz2_dNdz_south,LRGz2,south,0.515,1.329
LRGz2_dNdz_south,LRGz2,south,0.525,2.017
LRGz2_dNdz_south,LRGz2,south,0.535,3.145
LRGz2_dNdz_south,LRGz2,south,0.545,4.499
LRGz2_dNdz_south,LRGz2,south,0.555,5.794
LRGz2_dNdz_south,LRGz2,south,0.565,6.809
LRGz2_dNdz_south,LRGz2,south,0.575,7.035
LRGz2_dNdz_south,LRGz2,south,0.585,7.338
LRGz2_dNdz_south,LRGz2,south,0.595,7.76
LRGz2_dNdz_south,LRGz2,south,0.605,8.002
LRGz2_dNdz_south,LRGz2,south,0.615,8.299
LRGz2_dNdz_south,LRGz2,south,0.625,8.27
LRGz2_dNdz_south,LRGz2,south,0.635,8.213
LRGz2_dNdz_south,LRGz2,south,0.645,8.156
LRGz2_dNdz_south,LRGz2,south,0.655,8.073
LRGz2_dNdz_south,LRGz2,south,0.665,7.889
LRGz2_dNdz_south,LRGz2,south,0.675,7.579
LRGz2_dNdz_south,LRGz2,south,0.685,7.199
LRGz2_dNdz_south,LRGz2,south,0.695,6.264
LRGz2_dNdz_south,LRGz2,south,0.705,4.982
LRGz2_dNdz_south,LRGz2,south,0.715,3.877
LRGz2_dNdz_south,LRGz2,south,0.725,3.039
LRGz2_dNdz_south,LRGz2,south,0.735,2.344
LRGz2_dNdz_south,LRGz2,south,0.745,1.758
LRGz2_dNdz_south,LRGz2,south,0.755,1.175
LRGz2_dNdz_south,LRGz2,south,0.765,0.686
LRGz2_dNdz_south,LRGz2,south,0.775,0.398
LRGz2_dNdz_south,LRGz2,south,0.785,0.19
LRGz2_dNdz_south,LRGz2,south,0.795,0.115
LRGz2_dNdz_south,LRGz2,south,0.805,0.093
LRGz2_dNdz_south,LRGz2,south,0.815,0.07
LRGz2_dNdz_south,LRGz2,south,0.825,0.055
LRGz2_dNdz_south,LRGz2,south,0.835,0.048
LRGz2_dNdz_south,LRGz2,south,0.845,0.039
LRGz2_dNdz_south,LRGz2,south,0.855,0.035
LRGz2_dNdz_south,LRGz2,south,0.865,0.028
LRGz2_dNdz_south,LRGz2,south,0.875,0.026
LRGz2_dNdz_south,LRGz2,south,0.885,0.024
LRGz2_dNdz_south,LRGz2,south,0.895,0.019
LRGz2_dNdz_south,LRGz2,south,0.905,0.027
LRGz2_dNdz_south,LRGz2,south,0.915,0.018
LRGz2_dNdz_south,LRGz2,south,0.925,0.017
LRGz2_dNdz_south,LRGz2,south,0.935,0.016
LRGz2_dNdz_south,LRGz2,south,0.945,0.012
LRGz2_dNdz_south,LRGz2,south,0.955,0.012
LRGz2_dNdz_south,LRGz2,south,0.965,0.012
LRGz2_dNdz_south,LRGz2,south,0.975,0.013
LRGz2_dNdz_south,LRGz2,south,0.985,0.015
LRGz2_dNdz_south,LRGz2,south,0.995,0.01
LRGz2_dNdz_south,LRGz2,south,1.005,0.01
LRGz2_dNdz_south,LRGz2,south,1.0150000000000001,0.01
LRGz2_dNdz_south,LRGz2,south,1.025,0.011
