file,tracer,region,z,dNdz
LRGz3_dNdz_north,LRGz3,north,0.005,0.002
LRGz3_dNdz_north,LRGz3,north,0.015,0.0
LRGz3_dNdz_north,LRGz3,north,0.025,0.002
LRGz3_dNdz_north,LRGz3,north,0.035,0.006
LRGz3_dNdz_north,LRGz3,north,0.045,0.002
LRGz3_dNdz_north,LRGz3,north,0.055,0.006
LRGz3_dNdz_north,LRGz3,north,0.065,0.005
LRGz3_dNdz_north,LRGz3,north,0.07500000000000001,0.01
LRGz3_dNdz_north,LRGz3,north,0.08499999999999999,0.008
LRGz3_dNdz_north,LRGz3,north,0.095,0.008
LRGz3_dNdz_north,LRGz3,north,0.10500000000000001,0.011
LRGz3_dNdz_north,LRGz3,north,0.11499999999999999,0.012
LRGz3_dNdz_north,LRGz3,north,0.125,0.012
LRGz3_dNdz_north,LRGz3,north,0.135,0.005
LRGz3_dNdz_north,LRGz3,north,0.14500000000000002,0.009
LRGz3_dNdz_north,LRGz3,north,0.155,0.006
LRGz3_dNdz_north,LRGz3,north,0.165,0.008
LRGz3_dNdz_north,LRGz3,north,0.175,0.004
LRGz3_dNdz_north,LRGz3,north,0.185,0.016
LRGz3_dNdz_north,LRGz3,north,0.195,0.021
LRGz3_dNdz_north,LRGz3,north,0.20500000000000002,0.003
LRGz3_dNdz_north,LRGz3,north,0.215,0.011
LRGz3_dNdz_north,LRGz3,north,0.225,0.019
LRGz3_dNdz_north,LRGz3,north,0.235,0.009
LRGz3_dNdz_north,LRGz3,north,0.245,0.01
LRGz3_dNdz_north,LRGz3,north,0.255,0.019
LRGz3_dNdz_north,LRGz3,north,0.265,0.015
LRGz3_dNdz_north,LRGz3,north,0.275,0.011
LRGz3_dNdz_north,LRGz3,north,0.28500000000000003,0.009
LRGz3_dNdz_north,LRGz3,north,0.295,0.012
LRGz3_dNdz_north,LRGz3,north,0.305,0.01
LRGz3_dNdz_north,LRGz3,north,0.315,0.019
LRGz3_dNdz_north,LRGz3,north,0.325,0.023
LRGz3_dNdz_north,LRGz3,north,0.335,0.013
LRGz3_dNdz_north,LRGz3,north,0.345,0.015
LRGz3_dNdz_north,LRGz3,north,0.355,0.018
LRGz3_dNdz_north,LRGz3,north,0.365,0.019
LRGz3_dNdz_north,LRGz3,north,0.375,0.015
LRGz3_dNdz_north,LRGz3,north,0.385,0.025
LRGz3_dNdz_north,LRGz3,north,0.395,0.017
LRGz3_dNdz_north,LRGz3,north,0.405,0.011
LRGz3_dNdz_north,LRGz3,north,0.415,0.005
LRGz3_dNdz_north,LRGz3,north,0.425,0.015
LRGz3_dNdz_north,LRGz3,north,0.435,0.015
LRGz3_dNdz_north,LRGz3,north,0.445,0.016
LRGz3_dNdz_north,LRGz3,north,0.455,0.016
LRGz3_dNdz_north,LRGz3,north,0.46499999999999997,0.023
LRGz3_dNdz_north,LRGz3,north,0.475,0.022
LRGz3_dNdz_north,LRGz3,north,0.485,0.029
LRGz3_dNdz_north,LRGz3,north,0.495,0.015
LRGz3_dNdz_north,LRGz3,north,0.505,0.029
LRGz3_dNdz_north,LRGz3,north,0.515,0.026
LRGz3_dNdz_north,LRGz3,north,0.525,0.037
LRGz3_dNdz_north,LRGz3,north,0.535,0.041
LRGz3_dNdz_north,LRGz3,north,0.545,0.054
LRGz3_dNdz_north,LRGz3,north,0.555,0.062
LRGz3_dNdz_north,LRGz3,north,0.565,0.08
LRGz3_dNdz_north,LRGz3,north,0.575,0.124
LRGz3_dNdz_north,LRGz3,north,0.585,0.141
LRGz3_dNdz_north,LRGz3,north,0.595,0.173
LRGz3_dNdz_north,LRGz3,north,0.605,0.231
LRGz3_dNdz_north,LRGz3,north,0.615,0.315
LRGz3_dNdz_north,LRGz3,north,0.625,0.43
LRGz3_dNdz_north,LRGz3,north,0.635,0.635
LRGz3_dNdz_north,LRGz3,north,0.645,0.788
LRGz3_dNdz_north,LRGz3,north,0.655,1.101
LRGz3_dNdz_north,LRGz3,north,0.665,1.407
LRGz3_dNdz_north,LRGz3,north,0.675,1.778
LRGz3_dNdz_north,LRGz3,north,0.685,2.406
LRGz3_dNdz_north,LRGz3,north,0.695,3.296
LRGz3_dNdz_north,LRGz3,north,0.705,4.48
LRGz3_dNdz_north,LRGz3,north,0.715,5.383
LRGz3_dNdz_north,LRGz3,north,0.725,6.406
LRGz3_dNdz_north,LRGz3,north,0.735,7.262
LRGz3_dNdz_north,LRGz3,north,0.745,8.012
LRGz3_dNdz_north,LRGz3,north,0.755,8.694
LRGz3_dNdz_north,LRGz3,north,0.765,9.423
LRGz3_dNdz_north,LRGz3,north,0.775,9.516
LRGz3_dNdz_north,LRGz3,north,0.785,9.774
LRGz3_dNdz_north,LRGz3,north,0.795,9.518
LRGz3_dNdz_north,LRGz3,north,0.805,9.649
LRGz3_dNdz_north,LRGz3,north,0.815,9.016
LRGz3_dNdz_north,LRGz3,north,0.825,7.928
LRGz3_dNdz_north,LRGz3,north,0.835,6.914
LRGz3_dNdz_north,LRGz3,north,0.845,6.253
LRGz3_dNdz_north,LRGz3,north,0.855,5.231
LRGz3_dNdz_north,LRGz3,north,0.865,4.868
LRGz3_dNdz_north,LRGz3,north,0.875,4.17
LRGz3_dNdz_north,LRGz3,north,0.885,3.641
LRGz3_dNdz_north,LRGz3,north,0.895,2.993
LRGz3_dNdz_north,LRGz3,north,0.905,2.172
LRGz3_dNdz_north,LRGz3,north,0.915,1.767
LRGz3_dNdz_north,LRGz3,north,0.925,1.394
LRGz3_dNdz_north,LRGz3,north,0.935,1.06
LRGz3_dNdz_north,LRGz3,north,0.945,0.885
LRGz3_dNdz_north,LRGz3,north,0.955,0.713
LRGz3_dNdz_north,LRGz3,north,0.965,0.598
LRGz3_dNdz_north,LRGz3,north,0.975,0.417
LRGz3_dNdz_north,LRGz3,north,0.985,0.367
LRGz3_dNdz_north,LRGz3,north,0.995,0.247
LRGz3_dNdz_north,LRGz3,north,1.005,0.204
LRGz3_dNdz_north,LRGz3,north,1.0150000000000001,0.185
LRGz3_dNdz_north,LRGz3,north,1.025,0.118
LRGz3_dNdz_north,LRGz3,north,1.0350000000000001,0.105
LRGz3_dNdz_north,LRGz3,north,1.045,0.078
LRGz3_dNdz_north,LRGz3,north,1.0550000000000002,0.058
LRGz3_dNdz_north,LRGz3,north,1.065,0.061
LRGz3_dNdz_north,LRGz3,north,1.0750000000000002,0.05
LRGz3_dNdz_north,LRGz3,north,1.085,0.038
LRGz3_dNdz_north,LRGz3,north,1.0950000000000002,0.03
LRGz3_dNdz_north,LRGz3,north,1.105,0.036
LRGz3_dNdz_north,LRGz3,north,1.1150000000000002,0.028
LRGz3_dNdz_north,LRGz3,north,1.125,0.02
LRGz3_dNdz_north,LRGz3,north,1.1349999999999998,0.023
LRGz3_dNdz_north,LRGz3,north,1.145,0.018
LRGz3_dNdz_north,LRGz3,north,1.1549999999999998,0.005
LRGz3_dNdz_north,LRGz3,north,1.165,0.01
LRGz3_dNdz_north,LRGz3,north,1.1749999999999998,0.011
LRGz3_dNdz_north,LRGz3,north,1.185,0.014
LRGz3_dNdz_north,LRGz3,north,1.1949999999999998,0.019
LRGz3_dNdz_north,LRGz3,north,1.205,0.002
LRGz3_dNdz_north,LRGz3,north,1.2149999999999999,0.011
LRGz3_dNdz_north,LRGz3,north,1.225,0.003
LRGz3_dNdz_north,LRGz3,north,1.2349999999999999,0.001
LRGz3_dNdz_north,LRGz3,north,1.245,0.009
