window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_LRGz2_LRGz2,LRGz2,LRGz2,0,1.4398215430694654e-05,1.910782693719209e-06,4.342315670888481e-07,1.5827694967065401e-07,7.619018828588882e-08,4.233122325445569e-08,2.5287788917689736e-08,1.7444101863881087e-08,1.2758290062960621e-08,1.0080218492047095e-08,7.957989326400443e-09,6.333774501287744e-09
wl_LRGz2_LRGz2,LRGz2,LRGz2,1,3.954382529483455e-05,5.692211583414178e-06,1.3096716414160057e-06,4.7230550392575075e-07,2.2741167205626337e-07,1.2624337863868438e-07,7.55765017454368e-08,5.2021544542586675e-08,3.805759337322084e-08,3.008229997516821e-08,2.3736714595827474e-08,1.8901183394771673e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,2,6.771605321542682e-05,9.475653271281523e-06,2.1764570118091137e-06,7.858469043325095e-07,3.774335092114897e-07,2.0939563101513795e-07,1.2550107066674068e-07,8.63502972382757e-08,6.312759365098942e-08,4.9911968716465174e-08,3.9398367835947385e-08,3.136543174000792e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,3,9.169885727186004e-05,1.3273272037303787e-05,3.0617573678337876e-06,1.099432779823111e-06,5.288745366484705e-07,2.932161861789935e-07,1.758446392999717e-07,1.2083752941293745e-07,8.832533081020055e-08,6.989751375818729e-08,5.5147133588711897e-08,4.39000094469091e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,4,0.00011365652952637912,1.703033132552714e-05,3.889370785573397e-06,1.3997518032783893e-06,6.710867858181217e-07,3.7234904123569235e-07,2.2318747118599656e-07,1.5343441185075087e-07,1.1210129946048044e-07,8.8735913481568e-08,6.999601910210343e-08,5.5710264316503435e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,5,0.00012606782939650395,2.0758139838093406e-05,4.722285592794149e-06,1.6892060564627286e-06,8.112918254389655e-07,4.4934845628169134e-07,2.6944290551522236e-07,1.8519394271130728e-07,1.3531991197577284e-07,1.0711548679209137e-07,8.448724220782174e-08,6.725073331797072e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,6,0.00011811523000018085,2.414624025919916e-05,5.394455841910469e-06,1.9384824247969423e-06,9.298885022474738e-07,5.141016891105723e-07,3.085688194054141e-07,2.1201310461454973e-07,1.5486480732763294e-07,1.225873037082844e-07,9.672985506463913e-08,7.695724616777257e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,7,0.0001235420500372943,2.7736548594597243e-05,6.147368896166309e-06,2.197417722631981e-06,1.0550295903781664e-06,5.827410926077055e-07,3.5019664388452225e-07,2.4037395718340374e-07,1.7567778953693254e-07,1.3901218044785527e-07,1.0970511055835788e-07,8.728556960412226e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,8,-0.00017205578031063293,3.027857160965918e-05,5.402678082982242e-06,1.9581896400829824e-06,9.419055830656962e-07,5.195929849599351e-07,3.124112473095187e-07,2.14425456252687e-07,1.5664072359701517e-07,1.239581958611349e-07,9.787275618854756e-08,7.781122202020751e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,9,-0.000199411862226808,3.368900383522616e-05,5.9587947673726435e-06,2.1522723738077312e-06,1.0340624615644925e-06,5.698304914956458e-07,3.43161846326911e-07,2.3531059735001808e-07,1.720278176008109e-07,1.3607604731285037e-07,1.0744193201157548e-07,8.544010791851984e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,10,-0.0019816775233137494,3.010708379577442e-05,-1.6751634418701386e-06,-3.606445600940957e-07,-1.728251587054804e-07,-9.072406151916192e-08,-5.622780951604663e-08,-3.843477749404169e-08,-2.8114424457213862e-08,-2.2388195405059223e-08,-1.737301928718162e-08,-1.4046219123240143e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,11,-0.0019414853134179563,3.293156091535025e-05,-1.1488000636104327e-06,-1.79672672992201e-07,-8.875937047616698e-08,-4.501475557611798e-08,-2.8172994852102097e-08,-1.9375540870513776e-08,-1.4021714437172606e-08,-1.1344398263928545e-08,-8.660278518633617e-09,-7.075970364712458e-09
wl_LRGz2_LRGz2,LRGz2,LRGz2,12,-0.0022266654257861555,3.349156912489439e-05,-2.2319443281401353e-06,-5.341595631338383e-07,-2.6148669070553144e-07,-1.4154862482862378e-07,-8.621162470219099e-08,-5.913217055136492e-08,-4.316673536305388e-08,-3.4327144415110816e-08,-2.6842025692633222e-08,-2.1514776517639178e-08
wl_LRGz2_LRGz2,LRGz2,LRGz2,13,-0.0021302138582027516,3.6300958799233206e-05,-1.486793101283287e-06,-2.9019080128472475e-07,-1.469260351789487e-07,-7.958584957588951e-08,-4.853538790554109e-08,-3.33680807050314e-08,-2.423088751232069e-08,-1.9410163495665624e-08,-1.5115207977999458e-08,-1.2118216631006712e-08
