window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_PR4_LRGz1,PR4,LRGz1,0,3.433392949552298e-07,2.7618874215246697e-07,4.467351047071058e-08,2.2326418204935835e-08,7.08219372424316e-09,8.408852209024739e-10,6.127370712555713e-10,2.842268158051649e-10,1.2279118815119545e-11,-3.64770998275903e-11,-2.2536530192124405e-11,-8.946195620096529e-12
wl_PR4_LRGz1,PR4,LRGz1,1,6.843582247132503e-07,8.813977869028469e-07,1.307227597528046e-07,6.45654407584042e-08,2.150190334437151e-08,3.0244110219898097e-09,1.7688739038258765e-09,8.333176755959731e-10,3.061341554247883e-11,-1.1001322121349964e-10,-6.80673648980764e-11,-2.5998554654769987e-11
wl_PR4_LRGz1,PR4,LRGz1,2,-8.44497312346205e-07,1.4636495715477777e-06,2.0001103922494557e-07,1.1167131765495005e-07,3.676012548534998e-08,4.5063121753169175e-09,3.0139845926181134e-09,1.3974673102438944e-09,5.466420635804681e-11,-1.7980205865152312e-10,-1.1126197998594003e-10,-4.5698669878681454e-11
wl_PR4_LRGz1,PR4,LRGz1,3,-4.5639340054171666e-08,1.958752764553208e-06,2.7982685381776415e-07,1.5451990292798214e-07,4.979480693238956e-08,6.9073207651147685e-09,4.233955632287637e-09,1.8778086630102165e-09,6.737464630037238e-11,-2.5329283277405586e-10,-1.5766176453487462e-10,-5.999462898641903e-11
wl_PR4_LRGz1,PR4,LRGz1,4,8.393109512574061e-07,2.4129660669633924e-06,3.506115995811436e-07,1.9900392591540515e-07,6.560202431976779e-08,8.155319329180272e-09,5.56787551402675e-09,2.3408740916161862e-09,8.495799135318276e-11,-3.2048393740808873e-10,-2.031885406582317e-10,-7.846317308568188e-11
wl_PR4_LRGz1,PR4,LRGz1,5,3.722700160593363e-06,2.8656853964731174e-06,4.423841760935998e-07,2.3815727245621826e-07,7.837233337704736e-08,1.0723960957135603e-08,6.882778801144303e-09,2.767603037234556e-09,1.108197291240467e-10,-4.111830058617823e-10,-2.459493533121614e-10,-9.197145977067747e-11
wl_PR4_LRGz1,PR4,LRGz1,6,-1.0624466649022128e-05,3.434188073947384e-06,4.890485446991831e-07,2.674235946390653e-07,9.194872355342858e-08,1.1207081500543129e-08,7.992403066174246e-09,3.1186337489221774e-09,1.1042739431386713e-10,-4.6212582628470015e-10,-2.7885842810823416e-10,-1.0649009813011262e-10
wl_PR4_LRGz1,PR4,LRGz1,7,-9.023745789327833e-06,3.833036951721392e-06,5.888085297862268e-07,3.0470644808240594e-07,1.0485218976498861e-07,1.314538472204038e-08,9.773542708913296e-09,3.4043636280525346e-09,1.3407850523068325e-10,-5.58245836668392e-10,-3.2423385993223877e-10,-1.1992226100120799e-10
wl_PR4_LRGz1,PR4,LRGz1,8,-0.00011608862662432624,4.490218365468434e-06,5.52433967881668e-07,2.9595137512953284e-07,1.0159170308983184e-07,1.0768265043461314e-08,9.472979814212096e-09,3.3016675172796854e-09,1.0431801667337439e-10,-5.152555345750495e-10,-3.0708480396883545e-10,-1.1729438545359029e-10
wl_PR4_LRGz1,PR4,LRGz1,9,-0.00011006058518603761,5.10345313561967e-06,6.270475886857494e-07,3.3177654276211787e-07,1.1260785943410336e-07,1.358841334951399e-08,1.1331633243612597e-08,3.5579334871516453e-09,1.470698757258146e-10,-6.262783536011688e-10,-3.517647413629848e-10,-1.288842037538785e-10
wl_PR4_LRGz1,PR4,LRGz1,10,-0.0010597526623188339,7.90601207222815e-06,-1.95683265371777e-07,-8.946318684971993e-08,-3.425303364093405e-08,-8.32349255332683e-09,-3.938005194058749e-09,-6.610892023061338e-10,-1.2585165984661439e-10,2.743060715619907e-10,1.0567996697605615e-10,4.4549346607073404e-11
wl_PR4_LRGz1,PR4,LRGz1,11,-0.001048185506447131,8.67925389166323e-06,-1.2856951559450456e-07,-5.999916170328947e-08,-2.366571127175946e-08,-5.092030868255685e-09,-2.049393498439109e-09,-5.50553794552712e-10,-6.216681242760934e-11,1.716136640192625e-10,6.072664252846488e-11,3.0578335223652636e-11
wl_PR4_LRGz1,PR4,LRGz1,12,-0.001188193521195025,9.127056186057987e-06,-1.933289274424715e-07,-8.224059515197109e-08,-3.007674588474695e-08,-6.749870330845847e-09,-3.03317867166431e-09,-8.225666548919215e-10,-5.6225023270559274e-11,2.140651412625658e-10,9.199362328990027e-11,3.461707583161613e-11
wl_PR4_LRGz1,PR4,LRGz1,13,-0.0011752896162969479,9.900365713889815e-06,-1.2289782376757423e-07,-4.7113849553142355e-08,-1.8909044751080322e-08,-1.9246909294286987e-09,-1.4775583561597815e-09,-6.373976218999577e-10,-3.6360147148824047e-11,1.1895871773408828e-10,5.1853133302845504e-11,1.950891136010633e-11
wl_PR4_LRGz1,PR4,LRGz1,14,-0.001168901867202911,9.529551557548535e-06,-7.329052591265051e-08,-2.565660975781809e-08,-5.943723869358138e-09,-1.346197724059656e-09,-3.280008375269427e-10,-3.6782622302004766e-10,-8.719374483316304e-12,5.2307498029285646e-11,2.6762987498373907e-11,5.900297438248068e-12
wl_PR4_LRGz1,PR4,LRGz1,15,-0.0011783335994745472,1.0187902292852688e-05,-1.770702682289222e-08,1.0771968402613375e-08,6.507166586311016e-09,2.758691797218578e-09,1.4536261894586792e-09,-1.3388755654778883e-10,7.913169757572129e-13,-5.346343536010009e-11,-1.111961015517358e-11,-1.0808953678039017e-11
