window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_DR6_LRGz4,DR6,LRGz4,0,2.4153235756454396e-07,-5.981460076401848e-08,3.1488363045192795e-09,-4.205364864585492e-09,4.943454268190811e-10,-1.767101533355737e-11,4.898912388557829e-12,-1.8962429593422466e-12,1.9870103827383637e-12,-1.5657032243900149e-13,-4.851395400559868e-13,-5.049718945168395e-13
wl_DR6_LRGz4,DR6,LRGz4,1,1.985613940020931e-07,7.31590108034937e-08,1.0575732380760946e-08,-1.1651471378184059e-08,1.5775323267058457e-09,-4.971303185089098e-11,1.027832714309405e-11,-4.859478181833384e-12,6.094260460737975e-12,-9.179457847239234e-13,-1.4850886283170564e-12,-1.3643245866661709e-12
wl_DR6_LRGz4,DR6,LRGz4,2,-5.3848953693975485e-06,3.0701598582546177e-07,1.4190633279852903e-08,-1.8173791131758093e-08,2.4087586195126e-09,-1.0267834393677077e-10,1.765971631630741e-11,-6.878156836401869e-12,9.511355061362957e-12,-7.143774015947548e-13,-2.453207565716792e-12,-2.577706249185447e-12
wl_DR6_LRGz4,DR6,LRGz4,3,-3.5565210622982845e-06,4.364364714431322e-07,7.227192001410357e-10,-2.117224591264499e-08,3.3003022871843466e-09,-1.5190616957010508e-10,2.2044422625551886e-11,-1.2000393192913526e-11,1.3411481064434152e-11,-1.8913084070000654e-12,-3.5153561148908043e-12,-3.483759418929761e-12
wl_DR6_LRGz4,DR6,LRGz4,4,-2.3990302446635938e-05,9.330555449230231e-07,1.9950649534513625e-08,-2.8720417716947972e-08,4.0508002250507126e-09,-1.6554765384170758e-10,2.3583897781197686e-11,-9.846040830438544e-12,1.5658426261227987e-11,-9.50163370299423e-13,-4.2805221117218396e-12,-4.546289615252598e-12
wl_DR6_LRGz4,DR6,LRGz4,5,-3.552424624368672e-05,1.6102749271373266e-06,3.575499235349531e-08,-3.101416362760155e-08,4.696478916080604e-09,-2.0357032794058748e-10,1.971124974210539e-11,-1.3526752000773065e-11,1.9184211623830847e-11,-2.8275370391498503e-12,-4.892518491972314e-12,-5.1576892083333426e-12
wl_DR6_LRGz4,DR6,LRGz4,6,-7.260015003204227e-05,2.218249634699069e-06,3.664681192397243e-08,-2.642025187835032e-08,4.9839046707979225e-09,-2.3420924033494754e-10,1.7934474514960257e-11,-1.3902988571602087e-11,2.0651395403607185e-11,-1.4461233193651146e-12,-5.3483555293085595e-12,-6.416894826070597e-12
wl_DR6_LRGz4,DR6,LRGz4,7,-9.680126634848261e-05,3.502023007903589e-06,7.532906318860995e-08,-2.6775848975364668e-08,5.510400278876112e-09,-2.6553811943065634e-10,7.426179354473172e-12,-1.4739300088421454e-11,2.3794910744136177e-11,-3.594092386578393e-12,-6.464323205527089e-12,-6.881369503581201e-12
wl_DR6_LRGz4,DR6,LRGz4,8,-0.00042527048588498356,7.048515299443048e-06,-1.7488528483153285e-08,-2.863414080509975e-08,4.565234244341607e-09,-2.0471499036125891e-10,8.293767704206225e-12,-1.1160327316180036e-11,2.0164548611193056e-11,-1.8335464387793616e-12,-5.13174391380034e-12,-6.5440491686134416e-12
wl_DR6_LRGz4,DR6,LRGz4,9,-0.00039143217160321465,7.441731051521148e-06,2.8508821941452378e-08,-2.042030817981815e-08,4.461641075233411e-09,-3.1319499178075176e-10,5.082708781324676e-12,-1.7869460827135063e-11,2.527176422233903e-11,-3.277031347215566e-12,-7.375738301373566e-12,-6.656632784082826e-12
wl_DR6_LRGz4,DR6,LRGz4,10,-0.0017467028791907334,1.8284941871506833e-05,-2.9253311081283446e-07,-3.731563346046486e-08,2.01293450447057e-09,1.1900165676459724e-10,2.1923697605964265e-13,-1.4991731499458515e-12,1.6896190890972802e-12,1.5560853378447156e-12,1.8480417354715234e-12,-1.4061826983598379e-12
wl_DR6_LRGz4,DR6,LRGz4,11,-0.001741412956634511,2.0806758462851116e-05,-2.558993585837811e-07,-2.811945469387015e-08,2.5004372956588905e-09,2.768456257847882e-12,-5.618709275996106e-12,-3.3331902724556922e-12,4.4541502177352e-12,-3.0310097941805803e-13,4.930609390700822e-13,-1.4053798460482617e-12
