window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_PR4_LRGz1,PR4,LRGz1,2918,-1.1208875136977836e-10,7.705738772647393e-11,-2.7480296365113032e-11,3.3550748859629934e-11,1.5808113985195488e-11,2.3759370071416062e-11,-1.7354361394567188e-11,-4.547644199532984e-11,2.457883123459334e-11,4.9189518240913613e-11,-1.7436203607932655e-11,-5.827049008856453e-11
wl_PR4_LRGz1,PR4,LRGz1,2919,-1.0084820924018292e-10,6.723922043229464e-11,-1.9737400950566165e-11,3.1683969902551867e-11,1.6777515260010292e-11,2.236216627958225e-11,-1.7236640800329263e-11,-4.5107543720977624e-11,2.257510872862134e-11,5.082785290571086e-11,-1.64391536085516e-11,-5.6677427809823506e-11
wl_PR4_LRGz1,PR4,LRGz1,2920,-1.1810263793694642e-10,7.758511787195164e-11,-2.318315904983736e-11,3.1316727831371244e-11,1.73309504576062e-11,2.199897065326499e-11,-1.770377118606485e-11,-4.371648239473857e-11,2.0559616680918643e-11,5.1899602622829526e-11,-1.615617902788662e-11,-5.6202512130523523e-11
wl_PR4_LRGz1,PR4,LRGz1,2921,-1.0243243758405197e-10,6.077403484834961e-11,-1.18647167949282e-11,2.7145108189879023e-11,1.786498516960773e-11,2.155068851763904e-11,-1.726338193270192e-11,-4.3559817078161376e-11,1.933320079823363e-11,5.218009156135978e-11,-1.4443471130027767e-11,-5.476878469893165e-11
wl_PR4_LRGz1,PR4,LRGz1,2922,-1.1184381791065954e-10,6.992865203398678e-11,-1.5205771802167256e-11,2.6637062027594443e-11,1.7917919115201646e-11,2.1800019242542568e-11,-1.800457574389686e-11,-4.283792244440257e-11,1.8407123850662323e-11,5.217707442136373e-11,-1.2637043998938823e-11,-5.532143356251901e-11
wl_PR4_LRGz1,PR4,LRGz1,2923,-1.0735309242233723e-10,6.043997108531359e-11,-3.0863364637129444e-12,2.1587974733838076e-11,1.8795944880314915e-11,1.9982515952595872e-11,-1.7103147525482716e-11,-4.248732351568037e-11,1.7418473949455453e-11,5.260906431154826e-11,-1.1165721263277792e-11,-5.4550311648199e-11
wl_PR4_LRGz1,PR4,LRGz1,2924,-1.0392310242418194e-10,6.237891307584323e-11,-5.1852401451463e-12,1.8641689610571164e-11,2.1016990048675708e-11,1.876717734066184e-11,-1.6835337289587476e-11,-4.093391087267421e-11,1.505694803584062e-11,5.281423686274373e-11,-9.676686005874104e-12,-5.5011748831378793e-11
wl_PR4_LRGz1,PR4,LRGz1,2925,-9.521027363149012e-11,4.501246088513129e-11,8.081882062736964e-12,1.373116545866146e-11,2.1438447496503253e-11,1.7491296873927104e-11,-1.4695904793081875e-11,-4.1533626929753616e-11,1.3679051935783404e-11,5.3080212728636465e-11,-7.818625885846885e-12,-5.4650637111248535e-11
wl_PR4_LRGz1,PR4,LRGz1,2926,-1.0319676434693465e-10,3.596556918571293e-11,1.0460692014886697e-11,1.18841868056937e-11,2.2993352790875196e-11,1.453146630431179e-11,-1.1735222233919746e-11,-4.128309192493743e-11,1.131505419343639e-11,5.301500739181111e-11,-5.8224168202480234e-12,-5.490211094929876e-11
wl_PR4_LRGz1,PR4,LRGz1,2927,-9.03514045278518e-11,2.1530003384085708e-11,2.376345303362693e-11,7.843279740961117e-12,2.188205522950452e-11,1.4241491786169783e-11,-1.0850219939332593e-11,-4.160730728108865e-11,1.0563113969082455e-11,5.2316103377271177e-11,-3.223693239107336e-12,-5.429454033481982e-11
wl_PR4_LRGz1,PR4,LRGz1,2928,-8.824914788742416e-11,1.983180509171479e-11,2.180487930786296e-11,6.58947022065621e-12,2.424383243004406e-11,1.1285574393237414e-11,-8.844910235997139e-12,-4.249544579183642e-11,9.546538372099609e-12,5.212297604826927e-11,-1.5097379541218499e-12,-5.441763810850883e-11
wl_PR4_LRGz1,PR4,LRGz1,2929,-9.049079319132752e-11,1.1199742093612344e-11,3.240835187132045e-11,1.2603352632113688e-12,2.4421823634027436e-11,1.0679779691659122e-11,-7.517689715507242e-12,-4.241734677730998e-11,9.230268709477638e-12,5.0866465224295377e-11,-3.057149129436339e-15,-5.342875407415949e-11
wl_PR4_LRGz1,PR4,LRGz1,2930,-8.612966802833567e-11,7.742782691009755e-12,2.8679685892275094e-11,1.8189636464310592e-12,2.6360898534375007e-11,8.297972211873692e-12,-6.165299800112214e-12,-4.1908448749818096e-11,7.054166823569431e-12,5.0346654786847984e-11,3.6293628909778335e-12,-5.481686477702372e-11
wl_PR4_LRGz1,PR4,LRGz1,2931,-8.770168826268396e-11,-7.540454916204292e-12,3.672286447788533e-11,8.96124189606117e-13,2.6861409739350844e-11,7.551204533497482e-12,-5.42724322462631e-12,-4.2421820296882454e-11,6.417435834528298e-12,5.0168135341147575e-11,4.747282287165108e-12,-5.3686979001024856e-11
wl_PR4_LRGz1,PR4,LRGz1,2932,-1.1097949214466604e-10,-1.0831202210919832e-12,3.6607594520177346e-11,1.0257424024437175e-12,2.8129453614044653e-11,7.1096057654911465e-12,-5.025609418570737e-12,-4.2340484436014056e-11,4.66320721463477e-12,5.031229859889582e-11,5.7706810173429066e-12,-5.33904484753389e-11
wl_PR4_LRGz1,PR4,LRGz1,2933,-9.781057373673212e-11,-1.489036578615021e-11,4.4571227557843734e-11,7.228517590100698e-13,2.620107979780038e-11,8.180724742771696e-12,-4.550655408461093e-12,-4.322458431029634e-11,5.839634540118213e-12,4.993611027109931e-11,5.7154919766959014e-12,-5.0959537698103474e-11
wl_PR4_LRGz1,PR4,LRGz1,2934,-1.152619500906981e-10,-2.3194911866752518e-12,3.8415538385022827e-11,-1.9849037514307295e-12,2.925010626055046e-11,7.458357380431431e-12,-4.833626720390246e-12,-4.249593815704554e-11,4.455748149810194e-12,4.989038713235266e-11,6.913733472580753e-12,-5.084836222409267e-11
wl_PR4_LRGz1,PR4,LRGz1,2935,-9.503497165830233e-11,-1.4144531406778383e-11,4.248804990100805e-11,-1.8581153834379942e-13,2.6709173976071738e-11,7.524783360634798e-12,-4.174889023383368e-12,-4.173734234718658e-11,3.1638575036008844e-12,5.0255963276396345e-11,6.653082250444792e-12,-4.970526888795192e-11
wl_PR4_LRGz1,PR4,LRGz1,2936,-9.646930603913459e-11,-1.7450635254689404e-12,3.324791862081324e-11,-3.669245377712933e-12,3.216294613888733e-11,5.968778939525679e-12,-5.3704797258681864e-12,-4.106617356586889e-11,1.0961266995022455e-12,5.096348383347362e-11,8.048903244571576e-12,-4.9786786618504033e-11
wl_PR4_LRGz1,PR4,LRGz1,2937,-8.77887106140626e-11,-1.6660331399636817e-11,3.973781578557946e-11,-3.0436138773738367e-12,2.8784380236188627e-11,7.342389544563987e-12,-5.459977623886322e-12,-3.969668843529317e-11,1.5936235192200382e-13,5.08392686942092e-11,6.880798434704819e-12,-4.8439336247355703e-11
wl_PR4_LRGz1,PR4,LRGz1,2938,-7.257481551445839e-11,-1.4977979678100994e-11,3.326901154618748e-11,-3.343724238989413e-12,3.294059298012304e-11,4.872192877711587e-12,-5.975668971932167e-12,-3.8418668557651786e-11,-1.069927688084088e-12,5.040635155473413e-11,7.389598873945065e-12,-4.728967385140386e-11
wl_PR4_LRGz1,PR4,LRGz1,2939,-6.107954717983006e-11,-2.3601948681480623e-11,3.7901366330152216e-11,-4.074207298079436e-12,3.149975817775392e-11,5.375381276735218e-12,-6.235843722111271e-12,-3.7285051255085435e-11,-1.1927648882037173e-12,4.9176045183726924e-11,7.724080208108509e-12,-4.56866901353993e-11
wl_PR4_LRGz1,PR4,LRGz1,2940,-5.541739006683051e-11,-2.415309956945397e-11,3.0900641236823696e-11,-5.010807156557435e-12,3.531680918322267e-11,4.356211790765038e-12,-6.662766713602619e-12,-3.625397674587693e-11,-2.7102312459162147e-12,4.913229296773906e-11,7.558331901108211e-12,-4.346222430927785e-11
wl_PR4_LRGz1,PR4,LRGz1,2941,-4.541944810479886e-11,-3.330157111640025e-11,3.528314158514657e-11,-5.944070080433076e-12,3.4201439313589475e-11,3.902404699957052e-12,-7.57843772999836e-12,-3.341184248234994e-11,-4.766400064076575e-12,4.95248113057349e-11,7.11982092103234e-12,-4.116307056711229e-11
wl_PR4_LRGz1,PR4,LRGz1,2942,-4.981525821118361e-11,-2.681501054791299e-11,2.548571641244652e-11,-4.01123801507099e-12,3.636520668510478e-11,4.673608171188716e-12,-8.619204669411568e-12,-3.242851229243545e-11,-6.927982854147667e-12,5.0784009230583535e-11,6.86821866187367e-12,-3.9429077485130867e-11
wl_PR4_LRGz1,PR4,LRGz1,2943,-3.072920942643312e-11,-2.821313339603902e-11,2.8680342917691305e-11,-4.159419730633496e-12,3.456907514463867e-11,5.1132873696505454e-12,-1.019042284065308e-11,-3.003840924237445e-11,-8.555925628204109e-12,5.08055970430854e-11,6.3126666785096806e-12,-3.774024949621608e-11
wl_PR4_LRGz1,PR4,LRGz1,2944,-1.7747448795127135e-11,-2.8938476892666422e-11,2.4395267105896902e-11,-2.8918189760656638e-12,3.7231639491748534e-11,4.860679756609984e-12,-1.0514607474485948e-11,-2.8653677945971557e-11,-1.2206091778657978e-11,5.261530132882416e-11,5.454025994271632e-12,-3.46155146099285e-11
wl_PR4_LRGz1,PR4,LRGz1,2945,-7.626994263329433e-12,-3.28797154998113e-11,2.589939641120156e-11,-4.677483409814212e-12,3.570350272921566e-11,3.7509319982391175e-12,-9.398493756150407e-12,-2.7617149360706413e-11,-1.2881735524300967e-11,5.1696163584921107e-11,4.678166517170271e-12,-3.128474087977503e-11
