window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_DR6_LRGz1,DR6,LRGz1,0,2.3238720061126062e-07,-5.911313237864871e-08,3.2482164715084635e-09,-4.199791860547769e-09,4.932960732491941e-10,-1.7344055317120635e-11,5.0019882565893825e-12,-1.914645136419903e-12,1.9967598138430343e-12,-2.3592704035700933e-13,-5.520330320622418e-13,-4.553796215646855e-13
wl_DR6_LRGz1,DR6,LRGz1,1,1.7728362634930914e-07,7.505679890443305e-08,1.07893763716075e-08,-1.1636151058593838e-08,1.5746861697807435e-09,-4.866069808005072e-11,1.068416600501397e-11,-4.930555582047814e-12,6.102238862186011e-12,-1.1484227489352554e-12,-1.682966111018524e-12,-1.2092299163557696e-12
wl_DR6_LRGz1,DR6,LRGz1,2,-5.429420724486029e-06,3.108784498976164e-07,1.448024894283642e-08,-1.8141763465580926e-08,2.403788515026183e-09,-1.0056860664331874e-10,1.8138337423927926e-11,-6.966150519249936e-12,9.520038877169383e-12,-1.0736386692093733e-12,-2.791035776669816e-12,-2.3161304368872256e-12
wl_DR6_LRGz1,DR6,LRGz1,3,-3.609826448144432e-06,4.4156955652776885e-07,1.1827562007336718e-09,-2.1130470546214995e-08,3.2912650825248327e-09,-1.4862133234243434e-10,2.279362701224691e-11,-1.2123899555654862e-11,1.3390407641463467e-11,-2.396123227234707e-12,-3.97524583083862e-12,-3.1085013313487234e-12
wl_DR6_LRGz1,DR6,LRGz1,4,-2.4065301903723267e-05,9.398459511214533e-07,2.0370046661317517e-08,-2.8649426308470815e-08,4.040151163453527e-09,-1.6167320686134304e-10,2.4564320186128023e-11,-9.947457836315216e-12,1.5602290549353473e-11,-1.540268943836822e-12,-4.890134836721299e-12,-4.056035671789989e-12
wl_DR6_LRGz1,DR6,LRGz1,5,-3.561069454400581e-05,1.6176170337389327e-06,3.6149168360316515e-08,-3.091997217096926e-08,4.681310315575187e-09,-1.9857922913705844e-10,2.0988298545547033e-11,-1.3661835293353491e-11,1.909560584086959e-11,-3.535215398856666e-12,-5.625310078609013e-12,-4.565208223409541e-12
wl_DR6_LRGz1,DR6,LRGz1,6,-7.269279806621496e-05,2.2278817258942952e-06,3.7054373376742333e-08,-2.6297010503941885e-08,4.965286294184035e-09,-2.2780484038542696e-10,1.9366853051080522e-11,-1.4074642814552244e-11,2.0565886842426676e-11,-2.2362717905377808e-12,-6.219274771309215e-12,-5.727576186534406e-12
wl_DR6_LRGz1,DR6,LRGz1,7,-9.688711415941076e-05,3.5118226561808115e-06,7.548625889033764e-08,-2.6643632620800074e-08,5.48740567183548e-09,-2.5854606869875884e-10,9.344229018249222e-12,-1.5016141100753968e-11,2.3643244044342494e-11,-4.442648347847637e-12,-7.490185834822294e-12,-6.1010424510886345e-12
wl_DR6_LRGz1,DR6,LRGz1,8,-0.0004253310454611103,7.05983515508311e-06,-1.7166900185624986e-08,-2.853159701456653e-08,4.546430400172778e-09,-1.9806051062962213e-10,9.761353882256795e-12,-1.1493037641300617e-11,2.016386972642185e-11,-2.5516838945337842e-12,-5.972369680442237e-12,-5.884872899763804e-12
wl_DR6_LRGz1,DR6,LRGz1,9,-0.00039151353998133245,7.45368753893738e-06,2.8818588766137915e-08,-2.0321252584453172e-08,4.440193104946219e-09,-3.057297295534359e-10,7.080905259093719e-12,-1.8296436610029234e-11,2.51571129295445e-11,-4.096433385085186e-12,-8.415671763699718e-12,-5.875742239718797e-12
