window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_DR6_LRGz2,DR6,LRGz2,2915,-2.113891453350916e-11,-1.0538895376839982e-10,1.21568508688097e-10,-6.615864574007205e-11,7.94653990245073e-11,1.898696328509736e-11,6.020140449031975e-11,4.528694675527866e-11,-6.436894020764397e-11,2.3242682258332902e-11,-4.653628358616786e-11,-2.346481219168422e-11
wl_DR6_LRGz2,DR6,LRGz2,2916,-8.028070337797975e-11,-8.68092083722636e-11,1.143916252025983e-10,-6.901647109743414e-11,8.931883160465949e-11,2.057414047904159e-11,5.842344500331344e-11,4.4308863456701043e-11,-7.101093195141595e-11,2.7017235746046254e-11,-4.4931096299266035e-11,-2.651984297588061e-11
wl_DR6_LRGz2,DR6,LRGz2,2917,-5.3190960622005503e-11,-1.1147498586927664e-10,1.2317292958242276e-10,-5.458632624602904e-11,6.732141076294712e-11,2.7759714247429082e-11,5.2924256660217907e-11,4.4118791930061174e-11,-6.435307411182905e-11,2.280388879068608e-11,-4.328119490112959e-11,-2.4539340949634835e-11
wl_DR6_LRGz2,DR6,LRGz2,2918,-8.094739790348787e-11,-9.73235724651947e-11,1.1885200608452823e-10,-6.012562482190618e-11,7.518955886076197e-11,3.3682077924894506e-11,4.8111181386340126e-11,4.6370404877215764e-11,-7.32993906619985e-11,2.6059123578566477e-11,-4.21586636661972e-11,-2.5179619927920513e-11
wl_DR6_LRGz2,DR6,LRGz2,2919,-3.441851366750634e-11,-9.572668524539872e-11,1.2394503330126905e-10,-5.2708201124100596e-11,4.9480806165190366e-11,4.115299734870322e-11,4.5021901236647477e-11,4.276143534779367e-11,-6.340083185801647e-11,2.2228435758879167e-11,-4.1421627363255164e-11,-2.2014967850984158e-11
wl_DR6_LRGz2,DR6,LRGz2,2920,-6.388094963330155e-11,-5.44066209586563e-11,1.0381223059991761e-10,-4.2792288129701026e-11,5.5920273163746834e-11,3.851356559950686e-11,4.3417422883226767e-11,4.263878537940229e-11,-6.775816567892682e-11,2.4237345304843647e-11,-4.121876825650643e-11,-2.17225355423214e-11
wl_DR6_LRGz2,DR6,LRGz2,2921,-2.630932705264133e-11,-6.24152645487752e-11,1.1241014888648163e-10,-3.6990251491161665e-11,3.027475454627417e-11,4.779245722542151e-11,4.528826936290688e-11,3.551590868491493e-11,-5.67743655682171e-11,2.0176370863449855e-11,-4.234268887341355e-11,-1.96488544353989e-11
wl_DR6_LRGz2,DR6,LRGz2,2922,1.3788822353370333e-11,-3.503382363257246e-11,9.016900767197825e-11,-2.1732127028135417e-11,2.955278648858851e-11,4.4409572216205105e-11,4.429057855290647e-11,3.8191945330777905e-11,-6.346606066179101e-11,2.2716830327418707e-11,-4.1812381605372707e-11,-2.060688313468979e-11
wl_DR6_LRGz2,DR6,LRGz2,2923,1.702389727845172e-11,-6.784165557848638e-11,1.106131995847681e-10,-1.484454342745187e-11,9.800032242170346e-12,4.944659679086365e-11,4.539403935247365e-11,3.4797165834104874e-11,-5.6185925420992676e-11,1.9991670209772232e-11,-4.293797822513585e-11,-1.806427120381401e-11
wl_DR6_LRGz2,DR6,LRGz2,2924,4.121417514237758e-11,-5.385571964297845e-11,9.99954267628226e-11,-9.119770815751076e-12,7.760632385432366e-12,5.105705299778575e-11,4.118567456433069e-11,4.0003338283361484e-11,-6.39183081505802e-11,2.1517415808686128e-11,-4.080305463786221e-11,-1.7869859140296467e-11
wl_DR6_LRGz2,DR6,LRGz2,2925,3.079686399876957e-11,-8.908944898861065e-11,1.2065968525386185e-10,-3.3898207318080323e-12,-7.883171354496515e-12,5.2122547268835166e-11,4.164953084055125e-11,3.892134422578146e-11,-5.679461445587972e-11,1.9151384116285562e-11,-4.333173815697727e-11,-1.4929646707090773e-11
wl_DR6_LRGz2,DR6,LRGz2,2926,1.1839565173948466e-11,-5.4866724801915004e-11,1.1302426914812511e-10,3.04540680606093e-12,-1.1617091483810032e-11,5.374582608949053e-11,3.901941487171264e-11,4.1937816143040975e-11,-6.233161316833243e-11,2.0943618401458655e-11,-4.228211481599736e-11,-1.436413493090398e-11
wl_DR6_LRGz2,DR6,LRGz2,2927,1.4425016101293889e-11,-1.0118119205931589e-10,1.284870729816059e-10,7.956100144670973e-12,-2.853700468342615e-11,6.064536573378167e-11,3.4077882345926944e-11,4.2065142987829166e-11,-5.338390812689252e-11,1.731423225454083e-11,-4.512045835257993e-11,-1.2368606854873303e-11
wl_DR6_LRGz2,DR6,LRGz2,2928,2.2374640711584344e-11,-8.68395896689674e-11,1.2026605208430065e-10,2.0484424358884847e-11,-2.8787281287785427e-11,5.950611141449746e-11,3.0750962912442626e-11,4.911406207766053e-11,-6.268430108604614e-11,2.1902229052548756e-11,-4.674199339367555e-11,-1.2430265670507778e-11
wl_DR6_LRGz2,DR6,LRGz2,2929,1.2578185219767235e-11,-9.547923414247457e-11,1.185282643084035e-10,2.9614245314211964e-11,-4.651930397161933e-11,6.783281528600595e-11,2.2145460685033307e-11,5.341181090635288e-11,-5.5800440113661065e-11,1.977574227504311e-11,-4.9083076749536114e-11,-1.0129746929143254e-11
wl_DR6_LRGz2,DR6,LRGz2,2930,4.9314079528072534e-12,-8.277007347867325e-11,1.1286628775681072e-10,3.6126602192574444e-11,-3.694643723462122e-11,5.584574434178524e-11,2.3853469988358115e-11,5.864900141318035e-11,-6.403889413970349e-11,2.347572957206463e-11,-4.912635471177939e-11,-1.0362189532411952e-11
wl_DR6_LRGz2,DR6,LRGz2,2931,-5.1179256829984944e-11,-6.692478385056666e-11,1.0756232325821946e-10,4.377676535424863e-11,-5.325843617127985e-11,6.523825297287421e-11,1.7715291582429974e-11,6.123422572685798e-11,-5.7996628660698234e-11,2.2131307465840417e-11,-5.137112236813383e-11,-8.314755827459224e-12
wl_DR6_LRGz2,DR6,LRGz2,2932,-4.7472194593633e-11,-4.236978229253169e-11,1.0655188951417979e-10,3.8154790330762325e-11,-4.34477920180345e-11,5.816547312995308e-11,1.924935765304297e-11,6.201800999208599e-11,-6.20357836961852e-11,2.255692235302706e-11,-5.042713512526396e-11,-7.969396196363966e-12
