window_id,map,tracer,ell_index,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11
wl_DR6_LRGz3,DR6,LRGz3,0,2.4031441682955743e-07,-5.96429843013526e-08,3.1713312473834536e-09,-4.204415479706406e-09,4.946815636410096e-10,-1.7354802324591698e-11,4.905239107238743e-12,-1.8731783844107306e-12,1.9324349197804537e-12,-1.7393207287181323e-13,-4.843306084532784e-13,-4.930087934117358e-13
wl_DR6_LRGz3,DR6,LRGz3,1,1.95319297072561e-07,7.364901384782416e-08,1.0610846183154578e-08,-1.1643440931670324e-08,1.5779484227750281e-09,-4.886416188403151e-11,1.0330686398133466e-11,-4.808428062352991e-12,5.927545579684356e-12,-9.623183681396483e-13,-1.4869899066004926e-12,-1.3231939323183e-12
wl_DR6_LRGz3,DR6,LRGz3,2,-5.388510952946603e-06,3.0782359039601814e-07,1.4281367927669306e-08,-1.8159201901928708e-08,2.4091369149517524e-09,-1.0118076242768269e-10,1.7731890581157736e-11,-6.803961346191323e-12,9.247103100853483e-12,-7.978502953253637e-13,-2.4523072336914267e-12,-2.5102139542755753e-12
wl_DR6_LRGz3,DR6,LRGz3,3,-3.562221968376024e-06,4.3756313205419347e-07,8.124129766088206e-10,-2.114991451856274e-08,3.3008990966800152e-09,-1.4996848634695477e-10,2.2230122061744257e-11,-1.1878062144648605e-11,1.3029076218586844e-11,-2.002406561926485e-12,-3.525214553644064e-12,-3.385383892200416e-12
wl_DR6_LRGz3,DR6,LRGz3,4,-2.399198599566766e-05,9.346909952838798e-07,2.008357528443996e-08,-2.8699398390666338e-08,4.0516154953261205e-09,-1.6305679000152666e-10,2.3838379525298838e-11,-9.717743590163655e-12,1.518879145702629e-11,-1.089908992194524e-12,-4.294992467730632e-12,-4.42103505177083e-12
wl_DR6_LRGz3,DR6,LRGz3,5,-3.5530020889874845e-05,1.612053505817835e-06,3.589704724243453e-08,-3.098577037123605e-08,4.698606610689375e-09,-2.0083947624199276e-10,2.0032018768054346e-11,-1.3331411201128718e-11,1.8618420709320783e-11,-2.995195366441524e-12,-4.9166136656348195e-12,-5.0076447839760775e-12
wl_DR6_LRGz3,DR6,LRGz3,6,-7.259736491330407e-05,2.2206363935673577e-06,3.683040125709114e-08,-2.6390318024312998e-08,4.985127264609379e-09,-2.307397893933068e-10,1.8362946605802055e-11,-1.3695770211533125e-11,2.0027544108634087e-11,-1.6464501312684546e-12,-5.367323061147051e-12,-6.255314200765566e-12
wl_DR6_LRGz3,DR6,LRGz3,7,-9.679889154376799e-05,3.5046374363551073e-06,7.54904705884632e-08,-2.673752535360639e-08,5.512721078643854e-09,-2.615874153614333e-10,7.989653472741748e-12,-1.4557724544452823e-11,2.306892904906151e-11,-3.806976583579461e-12,-6.487009526100295e-12,-6.688266999802942e-12
wl_DR6_LRGz3,DR6,LRGz3,8,-0.0004252581992698876,7.051610298595737e-06,-1.7313136216569127e-08,-2.8615007129913014e-08,4.56553899188557e-09,-2.0130470361810316e-10,8.694237306527537e-12,-1.1033984955629513e-11,1.959607816761375e-11,-2.0227026007805852e-12,-5.1235359173610394e-12,-6.401913217879322e-12
wl_DR6_LRGz3,DR6,LRGz3,9,-0.0003914288055613968,7.445307092848879e-06,2.867827093504777e-08,-2.0387663890858103e-08,4.463534649295839e-09,-3.090238837554784e-10,5.667632154310294e-12,-1.7710438777976937e-11,2.4537440088536717e-11,-3.486120854641338e-12,-7.376199519307743e-12,-6.460809014663184e-12
wl_DR6_LRGz3,DR6,LRGz3,10,-0.0017467070812039508,1.828766190123205e-05,-2.9250218283563456e-07,-3.735192752897563e-08,2.0145278455959215e-09,1.1787668530309994e-10,-3.6306541151699537e-13,-1.5111677905938434e-12,1.85144952552666e-12,1.5790754229240743e-12,1.8811328918234704e-12,-1.456952793691286e-12
